ResourceID,Textual Actor Note,Textual Actor Role,brocade.id,card,order
ae2d249a-b75d-5614-97b6-d177d18cd038,"Koetser, Leonard F.",writers (clerical workers),tg:rubgr:2410,Correspondence,1
617c1bc9-4aa3-59de-bf03-de8c0eeafa0a,"Bing, Gertrud",writers (clerical workers),tg:rubgr:4897,Correspondence,1
7659173a-4099-5151-8e4c-a7c3b8eebdfb,"Whittingham, J. Selby",writers (clerical workers),tg:rubgr:4194,Correspondence,1
a41f7508-758b-5154-8eb3-b2599265457e,"Wragg, T.S.",writers (clerical workers),tg:rubgr:136,Correspondence,1
8128822b-d604-54ad-8fa7-443f7c1ace9b,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:4751,Correspondence,1
4ece704d-5539-5ddb-b08b-4a6a5a4b1744,"Ruiter, Henri de",writers (clerical workers),tg:rubgr:566,Correspondence,1
09208c93-bc80-535c-98d4-82e96604fcaa,"Hoffmann, Edith",recipients (people),tg:rubgr:1046,Correspondence,1
df0a6154-335e-55a1-90a0-c844c5bc055f,"Seilern, Antoine",writers (clerical workers),tg:rubgr:3581,Correspondence,1
886d5893-7f1a-56da-a82f-53e905966651,"Winner, Matthias",recipients (people),tg:rubgr:5286,Correspondence,1
2fa067ac-a6d5-52ce-a8fe-f7e763cfcaae,"Meij, A.W.F.M.",recipients (people),tg:rubgr:3702,Correspondence,1
ae5fb524-c826-5723-b9e0-b2ea64d4b5a1,"Ingamells, John",writers (clerical workers),tg:rubgr:4182,Correspondence,1
7a54ac13-9272-5b39-9570-08bd4e3b5b57,"Goldscheider, Ludwig",writers (clerical workers),tg:rubgr:4881,Correspondence,1
2018e19a-3d72-5970-896b-d3489ffe220c,"Pölnitz, Gerhard von",recipients (people),tg:rubgr:39,Correspondence,1
23269ef4-3057-54b1-9584-c2cf8d4f040c,"Whittingham, J. Selby",writers (clerical workers),tg:rubgr:2282,Correspondence,1
28252a69-58ed-5c28-bf1e-fdbe3d1efc96,"Preece, Warren E.",writers (clerical workers),tg:rubgr:3493,Correspondence,1
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,"Buuren, David van",writers (clerical workers),tg:rubgr:161,Correspondence,1
c34f77ef-3152-5dd5-884a-4b6a516a7416,"Bolten, Jaap",writers (clerical workers),tg:rubgr:4213,Correspondence,1
ca004ecb-341c-5368-a55c-3d0db84ce842,"Gerson, H.",writers (clerical workers),tg:rubgr:1912,Correspondence,1
888c16c0-069e-56f6-bda3-976a7ce70fcb,"Karling, Sten",writers (clerical workers),tg:rubgr:2144,Correspondence,1
2a9fe10b-0a58-5d9a-8d2d-c19de9926481,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4585,Correspondence,1
916ddc69-4a91-5e26-9776-52cbdd707b77,"Koetser, Leonard F.",recipients (people),tg:rubgr:2426,Correspondence,1
b3747eca-26de-55f1-9df9-860e90cfb19a,"Heim-Gairac, G.",writers (clerical workers),tg:rubgr:2563,Correspondence,1
1b40a22f-e2e3-5504-92dc-27661c035b5a,"Pieper, Paul",writers (clerical workers),tg:rubgr:1965,Correspondence,1
88ddace6-3234-5689-ab97-b0cba970beb7,"Fenton, Henry",recipients (people),tg:rubgr:4634,Correspondence,1
88ddace6-3234-5689-ab97-b0cba970beb7,"Fenton, James",recipients (people),tg:rubgr:4634,Correspondence,2
c7aec78c-8532-545d-88de-9dbfcf0fd803,"Spicer, Joaneath A.",writers (clerical workers),tg:rubgr:3775,Correspondence,1
5c4095ed-ddbf-5c7b-824d-2caabfac1506,"Novotny, Fritz",writers (clerical workers),tg:rubgr:4819,Correspondence,1
e4feedce-ad34-534c-9c7c-36c70b9fb752,"Baren, M. van",writers (clerical workers),tg:rubgr:4663,Correspondence,1
fcf53c23-abc2-5939-be3a-d99b3e6e1b48,"Bruyn, J.",recipients (people),tg:rubgr:4399,Correspondence,1
98f8ced9-3c17-5d70-9755-451934af6473,"Davies, Martin",recipients (people),tg:rubgr:907,Correspondence,1
f635780a-a7eb-5777-ab47-4b7edfce1103,"Boer, P. De",recipients (people),tg:rubgr:19,Correspondence,1
4321c57d-de1c-5a99-b272-5fb0fc9934e3,"Near, Jenny",writers (clerical workers),tg:rubgr:2037,Correspondence,1
e82d0530-04bb-56ef-9eaf-88c1814e9da9,"Pulitzer, Henry F.",recipients (people),tg:rubgr:2172,Correspondence,1
64adecda-bb86-5c2d-8a77-e04647219a51,"Boer, P. De",recipients (people),tg:rubgr:1924,Correspondence,1
22824596-e42f-5614-b1f9-a00ea5f40fc5,"Buuren, David van",recipients (people),tg:rubgr:157,Correspondence,1
2c22415a-feef-5908-85c3-5030f76054c3,"Stridbeck, Carl Gustaf",recipients (people),tg:rubgr:4730,Correspondence,1
8b345be3-4798-5e67-81a2-61952c1ac430,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4858,Correspondence,1
8d9bf9ae-6f31-5955-8d41-0d19de45d55c,"Destombes, Marcel",recipients (people),tg:rubgr:4788,Correspondence,1
ead750c9-1448-5bfe-acdc-3e7be3c1374f,"Whittingham, J. Selby",writers (clerical workers),tg:rubgr:803,Correspondence,1
9da3c82c-b155-5761-bb47-3967218479fa,"Seilern, Antoine",writers (clerical workers),tg:rubgr:550,Correspondence,1
f1dd50f0-1561-559f-a66d-5de82dadc5c7,"Leonard Woolley, Charles",writers (clerical workers),tg:rubgr:1135,Correspondence,1
98ae2f5b-ce58-5da6-aab4-03e82d071c06,"Hooykaas, J.C.",recipients (people),tg:rubgr:4570,Correspondence,1
44898e5f-bd51-52ce-9529-e347b9287b5f,"Boumans, René",writers (clerical workers),tg:rubgr:5224,Correspondence,1
3b913c6e-5f67-5ca1-9425-c7bc9959339e,"King, Susanne A.",recipients (people),tg:rubgr:2277,Correspondence,1
61c0d2ff-85d8-56d7-aa21-26e4e2a33290,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4874,Correspondence,1
bfc53449-ad1e-5034-8892-119a559b591a,"Winner, Matthias",recipients (people),tg:rubgr:5273,Correspondence,1
347078ff-e7d8-53b7-acb0-806b927b60c7,"Haverkamp-Begemann, Egbert",recipients (people),tg:rubgr:3827,Correspondence,1
8490e16d-7bbc-5d41-9ded-b3be4f5c4167,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4862,Correspondence,1
4c297e0e-3a9a-51b2-a0aa-9a499db91122,"Ionescu, T.",recipients (people),tg:rubgr:1226,Correspondence,1
6b004d0a-9e36-5c62-ab71-5b3f291f08ae,"Slatkin, Regina Shoolman",writers (clerical workers),tg:rubgr:2689,Correspondence,1
b92ff435-bd9c-5a38-a0b5-4a3fd366b060,"Haverkamp-Begemann, Egbert",writers (clerical workers),tg:rubgr:3831,Correspondence,1
ac333034-169a-5681-accc-764ed25ebb2d,"Clowes, Allen W.",writers (clerical workers),tg:rubgr:4248,Correspondence,1
0fb9fe04-0185-55b6-8256-a1cb49d6d872,"Gerson, H.",recipients (people),tg:rubgr:5009,Correspondence,1
841bc406-c0cd-547b-a012-ce8769cf5ef9,"Destombes, Marcel",writers (clerical workers),tg:rubgr:2236,Correspondence,1
55e7a686-0e3f-507a-a553-1096ff1acea2,"Lambert, Michael A.",writers (clerical workers),tg:rubgr:2518,Correspondence,1
55e7a686-0e3f-507a-a553-1096ff1acea2,"Koetser, Brian",recipients (people),tg:rubgr:2518,Correspondence,1
454e9eb5-8993-5652-a15e-56b42e3e49ea,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4589,Correspondence,1
1554fbe1-7337-5fdf-8db3-689828f503c5,"Ranchicourt, J. de",writers (clerical workers),tg:rubgr:1271,Correspondence,1
139062da-9005-5a0a-a866-e8b2bee40388,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:35,Correspondence,1
