Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Carrier Colour,Temporary Location Note,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhaq:6846,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6846/N,735a394a-dd03-5cd0-b1e8-50b90936b68c,BE-ANN07/aq/000000131,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/735a394a-dd03-5cd0-b1e8-50b90936b68c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:7304,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:7304/N,0f633b29-fd17-5e80-9cf5-a0d271042edf,BE-ANN07/aq/000000177,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f633b29-fd17-5e80-9cf5-a0d271042edf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8858,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8858/N,4b5f5db5-2980-5218-bad4-6157a2478f9b,BE-ANN07/aq/000000438,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b5f5db5-2980-5218-bad4-6157a2478f9b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9025,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9025/N,f52547bc-ebcc-5b6a-983a-5182fc56891c,BE-ANN07/aq/000000571,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f52547bc-ebcc-5b6a-983a-5182fc56891c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8634,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8634/N,e8715f8e-49b4-5b10-b814-f99d31b7b461,BE-ANN07/aq/000000322,cardboard,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e8715f8e-49b4-5b10-b814-f99d31b7b461,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8771,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8771/N,fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,BE-ANN07/aq/000000399,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:6850,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6850/N,cc0bf213-92e5-52af-a983-50c2cccd5464,BE-ANN07/aq/000000135,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc0bf213-92e5-52af-a983-50c2cccd5464,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8399,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8399/N,b8ea5fbc-ef22-518d-b0f1-49279177881f,BE-ANN07/aq/000000265,paper (fiber product),ocher (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b8ea5fbc-ef22-518d-b0f1-49279177881f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9422,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9422/N,2f569b35-9fbc-528d-922e-135ba9b7ba8d,BE-ANN07/aq/000000663,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f569b35-9fbc-528d-922e-135ba9b7ba8d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9137,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9137/N,25edab14-c8f7-5c2c-95df-f46300929ace,BE-ANN07/aq/000000601,paper (fiber product),white (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25edab14-c8f7-5c2c-95df-f46300929ace,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8376,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8376/N,a9823bd0-44f5-52b0-ab1d-9472b05fa644,BE-ANN07/aq/000000242,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a9823bd0-44f5-52b0-ab1d-9472b05fa644,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:7579,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:7579/N,546b9481-aa6b-59c7-bc5b-a340bb13d42d,BE-ANN07/aq/000000190,cardboard,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/546b9481-aa6b-59c7-bc5b-a340bb13d42d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:4569,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:4569/N,7a65585b-4499-59a9-8d3d-b33a0a3e3048,BE-ANN07/aq/000000069,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a65585b-4499-59a9-8d3d-b33a0a3e3048,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:6943,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6943/N,b4aef652-88e9-5147-9e48-dc9af836824f,BE-ANN07/aq/000000160,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b4aef652-88e9-5147-9e48-dc9af836824f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8818,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8818/N,712aa656-f276-5bdd-8681-9d2edab83871,BE-ANN07/aq/000000416,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/712aa656-f276-5bdd-8681-9d2edab83871,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8398,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8398/N,6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,BE-ANN07/aq/000000264,paper (fiber product),ocher (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8662,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8662/N,a36e92c5-0f8a-5561-ba97-6654acbb820f,BE-ANN07/aq/000000326,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a36e92c5-0f8a-5561-ba97-6654acbb820f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9136,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9136/N,69ea3836-b1a2-53be-9eb0-d11034ec422f,BE-ANN07/aq/000000600,paper (fiber product),white (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/69ea3836-b1a2-53be-9eb0-d11034ec422f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:5115,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:5115/N,41b98cdd-3991-5d41-b1b6-0d8e86ec28b1,BE-ANN07/aq/000000075,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/41b98cdd-3991-5d41-b1b6-0d8e86ec28b1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8377,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8377/N,6054f13c-ad14-5163-8f30-a0e324ae892b,BE-ANN07/aq/000000243,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6054f13c-ad14-5163-8f30-a0e324ae892b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:7578,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:7578/N,0214fbdf-6684-5a9f-9305-d3d03e7ed43f,BE-ANN07/aq/000000189,paper (fiber product),gray (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0214fbdf-6684-5a9f-9305-d3d03e7ed43f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:6851,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6851/N,d353168e-e8e7-5cda-945e-b06c7b2b4a26,BE-ANN07/aq/000000136,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d353168e-e8e7-5cda-945e-b06c7b2b4a26,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9024,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9024/N,40d447db-e4f1-519f-8f54-81cffc776631,BE-ANN07/aq/000000570,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/40d447db-e4f1-519f-8f54-81cffc776631,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8320,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8320/N,94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,BE-ANN07/aq/000000213,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8770,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8770/N,df3cf8c4-8782-5dae-96a1-8ba31d234e91,BE-ANN07/aq/000000398,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/df3cf8c4-8782-5dae-96a1-8ba31d234e91,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:6847,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6847/N,8977eddf-762b-5d0b-91dc-10b43a4ff8ea,BE-ANN07/aq/000000132,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8977eddf-762b-5d0b-91dc-10b43a4ff8ea,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:5338,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:5338/N,368a9b70-d698-5a26-b004-aa52a7f4f787,BE-ANN07/aq/000000082,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/368a9b70-d698-5a26-b004-aa52a7f4f787,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8859,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8859/N,051851a8-de19-5fae-8d1e-fded9d099cda,BE-ANN07/aq/000000439,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/051851a8-de19-5fae-8d1e-fded9d099cda,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:2384,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:2384/N,16a9eb62-6a5c-534c-bd97-c9856db68280,BE-ANN07/aq/000000016,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/16a9eb62-6a5c-534c-bd97-c9856db68280,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8789,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8789/N,79592f66-3e85-59b6-86ea-d1a7d0ff4338,BE-ANN07/aq/000000409,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79592f66-3e85-59b6-86ea-d1a7d0ff4338,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9032,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9032/N,441fd62b-f45d-589b-b967-e6058f13c382,BE-ANN07/aq/000000575,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/441fd62b-f45d-589b-b967-e6058f13c382,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8766,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8766/N,007c9074-f043-5cce-bfed-bb701cfd548c,BE-ANN07/aq/000000394,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/007c9074-f043-5cce-bfed-bb701cfd548c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:2691,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:2691/N,bdabe72c-eb4d-5c91-afa6-73cf63a7d13f,BE-ANN07/aq/000000034,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bdabe72c-eb4d-5c91-afa6-73cf63a7d13f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:3311,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:3311/N,6ca9d290-2da1-5252-8516-d622dfc72cc1,BE-ANN07/aq/000000048,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6ca9d290-2da1-5252-8516-d622dfc72cc1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:2629,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:2629/N,0fdc281e-9752-5f57-9f62-56bfdcfe24a9,BE-ANN07/aq/000000026,cardboard,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0fdc281e-9752-5f57-9f62-56bfdcfe24a9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8674,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8674/N,05c52c61-a548-5f23-8a06-316fd4a837b1,BE-ANN07/aq/000000337,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/05c52c61-a548-5f23-8a06-316fd4a837b1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8361,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8361/N,2aeb4991-67f4-53e0-bfd4-d8a70de34f53,BE-ANN07/aq/000000233,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2aeb4991-67f4-53e0-bfd4-d8a70de34f53,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8875,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8875/N,e815e902-eae4-56f8-96c8-75581a34e074,BE-ANN07/aq/000000454,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e815e902-eae4-56f8-96c8-75581a34e074,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:6884,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6884/N,501b238f-d4fd-540b-871e-58aa7f3ab6d9,BE-ANN07/aq/000000147,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/501b238f-d4fd-540b-871e-58aa7f3ab6d9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9272,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9272/N,b1a5249e-303f-5e48-89be-9f24a47f7e50,BE-ANN07/aq/000000612,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b1a5249e-303f-5e48-89be-9f24a47f7e50,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8930,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8930/N,28c6beb6-5d39-5eb6-ba48-355cd032c85c,BE-ANN07/aq/000000503,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/28c6beb6-5d39-5eb6-ba48-355cd032c85c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8571,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8571/N,52af5ed1-07c1-56e5-bf6c-6a700fc03ab2,BE-ANN07/aq/000000310,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/52af5ed1-07c1-56e5-bf6c-6a700fc03ab2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:7542,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:7542/N,79203454-833f-53fb-9a93-d2ae7232b14e,BE-ANN07/aq/000000183,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79203454-833f-53fb-9a93-d2ae7232b14e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:6646,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6646/N,d47b5803-6d6a-5213-8130-d1b2685fa9d3,BE-ANN07/aq/000000122,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d47b5803-6d6a-5213-8130-d1b2685fa9d3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9376,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9376/N,30a08090-6407-528c-b5df-d5a0adc4f5d5,BE-ANN07/aq/000000627,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/30a08090-6407-528c-b5df-d5a0adc4f5d5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8834,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8834/N,fe5263f1-2f5e-5ae8-896d-96c85039aabf,BE-ANN07/aq/000000419,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fe5263f1-2f5e-5ae8-896d-96c85039aabf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8567,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8567/N,21903495-259f-547d-b838-4af760477160,BE-ANN07/aq/000000306,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/21903495-259f-547d-b838-4af760477160,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8072,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8072/N,38d27616-e096-5ec3-a76a-6655e34689b5,BE-ANN07/aq/000000204,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38d27616-e096-5ec3-a76a-6655e34689b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9399,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9399/N,c0776009-11b9-5872-83f1-68dfb9b9ae7a,BE-ANN07/aq/000000644,cardboard,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c0776009-11b9-5872-83f1-68dfb9b9ae7a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8971,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8971/N,fa9d99c3-8302-50b6-bb41-7ca29a79623f,BE-ANN07/aq/000000526,paper (fiber product),black (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fa9d99c3-8302-50b6-bb41-7ca29a79623f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8926,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8926/N,4d062601-3044-5a15-8e74-1f5f932db9b3,BE-ANN07/aq/000000499,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4d062601-3044-5a15-8e74-1f5f932db9b3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:6892,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:6892/N,2df7e58d-1308-5562-a1ce-c307787b4b01,BE-ANN07/aq/000000153,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2df7e58d-1308-5562-a1ce-c307787b4b01,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:9008,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:9008/N,e625361a-de20-56b3-9a45-64c2abe4079d,BE-ANN07/aq/000000554,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e625361a-de20-56b3-9a45-64c2abe4079d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8394,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8394/N,2408849f-099c-5a51-9183-59018e2c6b51,BE-ANN07/aq/000000260,paper (fiber product),ocher (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2408849f-099c-5a51-9183-59018e2c6b51,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8681,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8681/N,ec2ca4fc-6551-5ef0-9716-5fed7b4258b5,BE-ANN07/aq/000000344,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ec2ca4fc-6551-5ef0-9716-5fed7b4258b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhaq:8402,Aquarellen,https://anet.be/record/opaclhobj/tg:lhaq:8402/N,c52f258b-05e0-5fe2-892a-d0eaa8d7b3e5,BE-ANN07/aq/000000268,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c52f258b-05e0-5fe2-892a-d0eaa8d7b3e5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
