Object Number,Record Type,URL,ResourceID,Reference Number,Material Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Location Number,Registration Number value,Archive Note,Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Comment,UserID,Legacy Comment Type
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,4,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:9793,au::2492,{'url': 'https://anet.be/record/isaarlh/au::2492'},kw,Persoon,Flor Bosmans,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,5,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:9793,au::5386,{'url': 'https://anet.be/record/isaarlh/au::5386'},kw,Persoon,Fé Derickx,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,6,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:9793,au::6346,{'url': 'https://anet.be/record/isaarlh/au::6346'},kw,Persoon,Henry Engelen,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,1,Images,tg:lhps:9793,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:678024'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,2,Images,tg:lhps:9793,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:678455'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,1,Items,tg:lhps:9793,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7284,O 33745 / A,184811,,,,Nederlands,Noot,,,,,,,,,,,,
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,1,Places,tg:lhps:9793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
,,,01871863-9317-5913-95ae-79e48c9445fd,,,,,,,,,,,,1,ProductionActors,tg:lhps:9793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,,,,
tg:lhps:28359,Affiche,https://anet.be/record/opaclhobj/tg:lhps:28359/N,01988a1c-3450-5582-a0de-76f513492872,BE-ANN07/ps/000027672,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01988a1c-3450-5582-a0de-76f513492872'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Acquisitions,tg:lhps:28359,tr:lh:9937,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/01988a1c-3450-5582-a0de-76f513492872'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Annotations,tg:lhps:28359,,,,note.lhalg,"Oude nummering: 60.2.114

druk: P. de Tangh-Opdebeeck, Brussel",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Archives,tg:lhps:28359,,,,,,,,isad:lh:92204,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/01988a1c-3450-5582-a0de-76f513492872'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Kerk der Minderbroeders - Novene der Negen Dinsdagen - Ter eere van den H. Antonius van Padua,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"55,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"73,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:28359,au::47430,{'url': 'https://anet.be/record/isaarlh/au::47430'},kw,Algemeen,Religie,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:28359,au::58598,{'url': 'https://anet.be/record/isaarlh/au::58598'},kw,Persoon,J. Devroye,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Images,tg:lhps:28359,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:644784'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,2,Images,tg:lhps:28359,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:651650'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Items,tg:lhps:28359,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:9937,V 75457 / A (VM91),225261/91,isad:lh:92204,,,Nederlands,Noot,,,,,,,,,,,,
,,,01988a1c-3450-5582-a0de-76f513492872,,,,,,,,,,,,1,Places,tg:lhps:28359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Schaarbeek'}],Schaarbeek,,,,,,,,,,
tg:lhps:32611,Affiche,https://anet.be/record/opaclhobj/tg:lhps:32611/N,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,BE-ANN07/ps/000031859,Doek,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01a737ce-5a54-5075-8ed3-1e1056a2e3bb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,1,Annotations,tg:lhps:32611,,,,note.lhalg,"aankondiging voor het sporttijdschrift """"Outing""""

Litho; gesign. en gedat. """"H.S. Watson 95",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,1,Archives,tg:lhps:32611,,,,,,,,isad:lh:92873,Aankoop Henri Grell (1914),{'url':'https://id.letterenhuis.be/ark:/24970/01a737ce-5a54-5075-8ed3-1e1056a2e3bb'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Outing / November / Football of '95 / A forecast of the Season / by Walter Camp (Illustrated) / The International Athletic Match / by Wm. B. Curtis (Illustrated),Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:32611,au::59660,{'url': 'https://anet.be/record/isaarlh/au::59660'},ds,Persoon,Henry Sumner Watson,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:32611,au::17413,{'url': 'https://anet.be/record/isaarlh/au::17413'},kw,Algemeen,Sport [Algemeen],Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:32611,au::61025,{'url': 'https://anet.be/record/isaarlh/au::61025'},kw,Algemeen,"Reclame (periodieken, USA)",Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,1,Images,tg:lhps:32611,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:688809'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,2,Images,tg:lhps:32611,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:689904'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,1,Items,tg:lhps:32611,,,,,,,,,,,,,,,,,,,,,,,,,,,"AV.14.6.508 (LK VII,6)",225272/508,isad:lh:92873,,,Nederlands,Noot,,,,,,,,,,,,
,,,01a737ce-5a54-5075-8ed3-1e1056a2e3bb,,,,,,,,,,,,1,ProductionActors,tg:lhps:32611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/4e79863c-e256-5d81-bee7-d3c27d527464'},au::59660,Henry Sumner Watson,Ontwerper,,,,
tg:lhps:57984,Affiche,https://anet.be/record/opaclhobj/tg:lhps:57984/N,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,BE-ANN07/ps/000053780,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01c3a881-f9fb-53f2-98ed-98e2d2cad3a0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,Acquisitions,tg:lhps:57984,tr:lh:110342,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/01c3a881-f9fb-53f2-98ed-98e2d2cad3a0'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Beursschouwburg / Er zijn geen aardbeien in de winter / Mâäks's Spirit presents Mâäk's Salon / performances op 48 ongewone locaties,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"59,5",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"42,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:57984,au::58703,{'url': 'https://anet.be/record/isaarlh/au::58703'},ds,Organisatie,JosWorld,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:57984,au::1771,{'url': 'https://anet.be/record/isaarlh/au::1771'},kw,Organisatie,Beursschouwburg,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,Images,tg:lhps:57984,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:460222'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,2,Images,tg:lhps:57984,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:491432'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,Items,tg:lhps:57984,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:110342,B 5255 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,Places,tg:lhps:57984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",Brussel,au::100105,https://id.letterenhuis.be/ark:/24970/99596b2b-2b42-50f2-8ec3-d578638b6d71,,,,,,,,
,,,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,,,,,,,,,,,,1,ProductionActors,tg:lhps:57984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/b567f42d-84ef-55cf-b175-e36e38ce96a2'},au::58703,JosWorld,Ontwerper,,,,
tg:lhps:57068,Affiche,https://anet.be/record/opaclhobj/tg:lhps:57068/N,01c63301-5d79-539f-a2bb-ade84591a934,BE-ANN07/ps/000052862,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01c63301-5d79-539f-a2bb-ade84591a934'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,Acquisitions,tg:lhps:57068,tr:lh:110342,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/01c63301-5d79-539f-a2bb-ade84591a934'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,Annotations,tg:lhps:57068,,,,note.lhalg,photo: Alex Vanhee & Ron Sweetlove - design: info@marcus-design.be,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Bherman / www.bhermansound.com / Release AKR,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"60,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"40,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:57068,au::13368,{'url': 'https://anet.be/record/isaarlh/au::13368'},kw,Algemeen,Muziek,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,Images,tg:lhps:57068,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:459402'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,2,Images,tg:lhps:57068,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:490674'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01c63301-5d79-539f-a2bb-ade84591a934,,,,,,,,,,,,1,Items,tg:lhps:57068,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:110342,M 9679 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
tg:lhps:52378,Affiche,https://anet.be/record/opaclhobj/tg:lhps:52378/N,0201cda4-9887-57e5-95bc-74befb975f9a,BE-ANN07/ps/000048217,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0201cda4-9887-57e5-95bc-74befb975f9a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,Acquisitions,tg:lhps:52378,tr:lh:110437,Verzameling affiches van diverse culturele activiteiten in Antwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/0201cda4-9887-57e5-95bc-74befb975f9a'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Seefteater presenteert / Stuyvenberg da's niet erg / tekst en regie: Erik Vlaminck,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"42,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"29,5",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:52378,au::16770,{'url': 'https://anet.be/record/isaarlh/au::16770'},kw,Organisatie,Het Seefteater,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:52378,au::20453,{'url': 'https://anet.be/record/isaarlh/au::20453'},kw,Persoon,Erik Vlaminck,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,Images,tg:lhps:52378,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:456988'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,2,Images,tg:lhps:52378,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:488498'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,Items,tg:lhps:52378,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:110437,SS 46 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,0201cda4-9887-57e5-95bc-74befb975f9a,,,,,,,,,,,,1,Places,tg:lhps:52378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,,
tg:lhps:457,Affiche,https://anet.be/record/opaclhobj/tg:lhps:457/N,024d53e5-81cc-58b0-b660-ff60af4d7cfb,BE-ANN07/ps/000000452,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/024d53e5-81cc-58b0-b660-ff60af4d7cfb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,Acquisitions,tg:lhps:457,tr:lh:5395,Archiefstukken van Robert Arens,{'url':'https://id.letterenhuis.be/ark:/24970/024d53e5-81cc-58b0-b660-ff60af4d7cfb'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Kunstsschilder Rob. Arens / Kunstsalon Beatrijs,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"47,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"35,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:457,au::674,{'url': 'https://anet.be/record/isaarlh/au::674'},kw,Persoon,Robert Arens,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,Images,tg:lhps:457,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:452782'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,2,Images,tg:lhps:457,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:461604'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,Items,tg:lhps:457,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:5395,A 3916 / A,105797/62,,,,Nederlands,Noot,,,,,,,,,,,,
,,,024d53e5-81cc-58b0-b660-ff60af4d7cfb,,,,,,,,,,,,1,Places,tg:lhps:457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Eeklo'}],Eeklo,,,,,,,,,,
tg:lhps:36097,Affiche,https://anet.be/record/opaclhobj/tg:lhps:36097/N,0268b3c8-0709-5c35-84f8-f7e156d66aa8,BE-ANN07/ps/000035268,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0268b3c8-0709-5c35-84f8-f7e156d66aa8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,Archives,tg:lhps:36097,,,,,,,,isad:lh:92875,Moderne collectie,{'url':'https://id.letterenhuis.be/ark:/24970/0268b3c8-0709-5c35-84f8-f7e156d66aa8'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Portretten van Mozart / Algemeen Rijksarchief en Délégation aux Célébrations Nationales (Frankrijk),Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"45,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"31,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:36097,au::278,{'url': 'https://anet.be/record/isaarlh/au::278'},kw,Organisatie,Algemeen Rijksarchief,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,Images,tg:lhps:36097,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:692229'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,2,Images,tg:lhps:36097,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:692669'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,Items,tg:lhps:36097,,,,,,,,,,,,,,,,,,,,,,,,,,,AV.93.9.564,225272/3038,isad:lh:92875,,,Nederlands,Noot,,,,,,,,,,,,
,,,0268b3c8-0709-5c35-84f8-f7e156d66aa8,,,,,,,,,,,,1,Places,tg:lhps:36097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",Brussel,au::100105,https://id.letterenhuis.be/ark:/24970/99596b2b-2b42-50f2-8ec3-d578638b6d71,,,,,,,,
tg:lhps:20944,Affiche,https://anet.be/record/opaclhobj/tg:lhps:20944/N,02a23a11-a24d-5c46-8265-602ce5bc0457,BE-ANN07/ps/000020314,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/02a23a11-a24d-5c46-8265-602ce5bc0457'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
