Object Number,Record Type,URL,ResourceID,Reference Number,Temporary Location Note,Production Technique Keywords,Carrier Colour,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Condition State Note,Condition State Notes Type,Condition State Notes Language,Description,Description Type,Description Language,Genre Type,Illustration Type,Illustration URL,Signature Note,Signature Note Type,Signature Note  Language,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Registration Number value,Location Number,Archive Note,Warehouse Location (begin),Source Note,Serial Number,Warehouse Location (ende),Source Note Language,Source Note Type,Object Type,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Title,Title Type,Title Language,Comment,UserID,Legacy Comment Type
tg:lhsc:1273,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:1273/N,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,BE-ANN07/sc/000000625,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01ebd8c7-d384-52e3-aacc-f5bb635a8a6a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:1273,,,,,,,,,,,,,,,,,Zitbeeld; Zittende Figuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1273,au::10614,{'url': 'https://anet.be/record/isaarlh/au::10614'},ar,Persoon,Willy Kreitz,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,1,Images,tg:lhsc:1273,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83839'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,2,Images,tg:lhsc:1273,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89530'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,1,Inscriptions,,,,,,,,,,,,,,,,,,,,,"Achteraan, met potlood: _W.K._",Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,1,Items,tg:lhsc:1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WK,K2 B 63 B,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,,,,,,,
,,,01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reinaart de Vos,Titel,Nederlands,,,
tg:lhob:192,Object,https://anet.be/record/opaclhobj/tg:lhob:192/N,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,BE-ANN07/ob/000000146,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01fcf987-aae1-5c65-b6df-aee3f3d3ccce'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,,,,,,,,,,,,,1,Acquisitions,tg:lhob:192,tr:lh:6444,Archief van Marinus de Jong,{'url':'https://id.letterenhuis.be/ark:/24970/01fcf987-aae1-5c65-b6df-aee3f3d3ccce'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,,,,,,,,,,,,,1,Archives,tg:lhob:192,,,,,,,,isad:lh:134507,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/01fcf987-aae1-5c65-b6df-aee3f3d3ccce'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,"Groene pennenbak, onderverdeeld in vier vakken.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:192,au::9760,{'url': 'https://anet.be/record/isaarlh/au::9760'},kw,Persoon,Marinus de Jong,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,,,,,,,,,,,,,1,Items,tg:lhob:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:6444,158170 / 1,J 422 / V,isad:lh:134507,V3 B 1 A1,Doos 8 / 1,,,Nederlands,Noot,,,,,,,,,,,,
,,,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schrijfbenodigdheden,,,,,,,,,,,
,,,01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennenbak van Marinus de Jong,Titel,Nederlands,,,
tg:lhsc:56,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:56/N,02b53486-1853-5ebe-858e-30f4a0910ae2,BE-ANN07/sc/000000007,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/02b53486-1853-5ebe-858e-30f4a0910ae2'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,Acquisitions,tg:lhsc:56,tr:lh:1792,Archiefstukken van Mertensvereniging,{'url':'https://id.letterenhuis.be/ark:/24970/02b53486-1853-5ebe-858e-30f4a0910ae2'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,4,Annotations,tg:lhsc:56,,,,note.lhherkomst,Er staan vijf afgietsels van ditzelfde beeld ingeschreven onder nummer 31961. Alleen het eerste is echt speciaal.,Herkomst,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,Archives,tg:lhsc:56,,,,,,,,isad:lh:96704,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/02b53486-1853-5ebe-858e-30f4a0910ae2'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,3,Conditions,tg:lhsc:56,,,,note.lhconditie,,,,,,,"* opp.vuil

* vlekken: linker wenkbrouw, rode vlek

* lacunes: schrammen langs voor en op de linkerschouder

* veel luchtbellen in het afgietsel, vooraan staat iets met potlood geschreven

* lacunes in de afwerkingslaag: vooraan barst in de verflaag

(30/08/2001)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Hoofd lichtjes naar links geneigd. Vierzijdig voetstuk.,Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:56,,,,,,,,,,,,,,,,,Buste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:56,au::9854,{'url': 'https://anet.be/record/isaarlh/au::9854'},ar,Persoon,Frans Joris,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:56,au::1276,{'url': 'https://anet.be/record/isaarlh/au::1276'},kw,Persoon,Jan van Beers,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,Images,tg:lhsc:56,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83233'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,2,Images,tg:lhsc:56,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:88924'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,2,Inscriptions,,,,,,,,,,,,,,,,,,,,,Op het rechterzijvlak van het voetstuk: _Fr. Joris_,Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,Items,tg:lhsc:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:1792,31961/4,K2 B 31 C,isad:lh:96704,,Afgietsel van de marmeren buste van 1885 of later.,,,Nederlands,Noot,,,,,,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f'},au::9854,Frans Joris,Kunstenaar,,,,,,,
,,,02b53486-1853-5ebe-858e-30f4a0910ae2,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan van Beers,Titel,Nederlands,,,
tg:lhsc:934,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:934/N,02f86d6a-054b-58b7-8bf3-52f9259a9226,BE-ANN07/sc/000000321,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/02f86d6a-054b-58b7-8bf3-52f9259a9226'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02f86d6a-054b-58b7-8bf3-52f9259a9226,,,,,,,,,,,,,,1,Conditions,tg:lhsc:934,,,,note.lhconditie,,,,,,,"* opp.vuil

* vlekken: grijze vlekken over het beeld

* lacunes in de afwerkingslaag: minimaal verspreid over beeld

(11/09/2001)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02f86d6a-054b-58b7-8bf3-52f9259a9226,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:934,,,,,,,,,,,,,,,,,Dodenmasker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02f86d6a-054b-58b7-8bf3-52f9259a9226,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:934,au::1539,{'url': 'https://anet.be/record/isaarlh/au::1539'},kw,Persoon,Peter Benoit,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,02f86d6a-054b-58b7-8bf3-52f9259a9226,,,,,,,,,,,,,,1,Images,tg:lhsc:934,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83539'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02f86d6a-054b-58b7-8bf3-52f9259a9226,,,,,,,,,,,,,,2,Images,tg:lhsc:934,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89230'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02f86d6a-054b-58b7-8bf3-52f9259a9226,,,,,,,,,,,,,,1,Items,tg:lhsc:934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221302,K2 B 44 A,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,02f86d6a-054b-58b7-8bf3-52f9259a9226,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodenmasker van Peter Benoit,Titel,Nederlands,,,
tg:lhob:554,Object,https://anet.be/record/opaclhobj/tg:lhob:554/N,02fc4adc-859e-518e-a1b1-abbd4a9ced09,BE-ANN07/ob/000000456,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/02fc4adc-859e-518e-a1b1-abbd4a9ced09'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02fc4adc-859e-518e-a1b1-abbd4a9ced09,,,,,,,,,,,,,,1,Acquisitions,tg:lhob:554,tr:lh:7740,Archief van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/02fc4adc-859e-518e-a1b1-abbd4a9ced09'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02fc4adc-859e-518e-a1b1-abbd4a9ced09,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,"Recto: [Een krans met zes rozen rondom een kruisboog en twee gekruiste buksen]. Verso: [Bovenaan drie wapenschilden van schuttersgilden en onderaan het stadswapen van Antwerpen]. LODE SEBREGTS / D.A.S. """"DEN CRANS"""" / 1972 / OPENINGSSCHIETING / TER DOELEN / ANTWERPEN.",Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,02fc4adc-859e-518e-a1b1-abbd4a9ced09,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:554,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},vb,Persoon,Lode Sebregts,In Verband Met,,,,,,,,,,,,,,,,,,,,,,
,,,02fc4adc-859e-518e-a1b1-abbd4a9ced09,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:554,au::4623,{'url': 'https://anet.be/record/isaarlh/au::4623'},vb,Organisatie,Den Crans [Aloude Schuttersgilde],In Verband Met,,,,,,,,,,,,,,,,,,,,,,
,,,02fc4adc-859e-518e-a1b1-abbd4a9ced09,,,,,,,,,,,,,,1,Items,tg:lhob:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7740,200995,S 5621 / E,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,02fc4adc-859e-518e-a1b1-abbd4a9ced09,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medailles,,,,,,,,,,,
,,,02fc4adc-859e-518e-a1b1-abbd4a9ced09,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gelegenheidspenning Openingsschieting D.A.S.  'Den Crans', Ter Doelen, Antwerpen, 1972",Titel,Nederlands,,,
tg:lhob:536,Object,https://anet.be/record/opaclhobj/tg:lhob:536/N,0312d5f8-4dca-5be3-839e-4083377f4cab,BE-ANN07/ob/000000438,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0312d5f8-4dca-5be3-839e-4083377f4cab'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0312d5f8-4dca-5be3-839e-4083377f4cab,,,,,,,,,,,,,,1,Acquisitions,tg:lhob:536,tr:lh:6603,Archief van Maurice Gilliams,{'url':'https://id.letterenhuis.be/ark:/24970/0312d5f8-4dca-5be3-839e-4083377f4cab'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0312d5f8-4dca-5be3-839e-4083377f4cab,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Recto: [Centraal een gekroond wapenschild met een klimmende leeuw en vijf sterren]. Rondschrift: CULTUURRAAD VOOR DE NEDERLANDSE CULTUURGEMEENSCHAP. Initialen rechts onderaan: AP. Verso: MAURICE GILLIAMS / LETTERKUNDIGE / 20 JULI 1980.,Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0312d5f8-4dca-5be3-839e-4083377f4cab,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:536,au::7555,{'url': 'https://anet.be/record/isaarlh/au::7555'},vb,Persoon,Maurice Gilliams,In Verband Met,,,,,,,,,,,,,,,,,,,,,,
,,,0312d5f8-4dca-5be3-839e-4083377f4cab,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:536,au::4732,{'url': 'https://anet.be/record/isaarlh/au::4732'},vb,Organisatie,Cultuurraad voor de Nederlandse Cultuurgemeenschap,In Verband Met,,,,,,,,,,,,,,,,,,,,,,
,,,0312d5f8-4dca-5be3-839e-4083377f4cab,,,,,,,,,,,,,,1,Items,tg:lhob:536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:6603,163543,G 395 / E,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,0312d5f8-4dca-5be3-839e-4083377f4cab,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medailles,,,,,,,,,,,
,,,0312d5f8-4dca-5be3-839e-4083377f4cab,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penning Cultuurraad voor de Nederlandse Cultuurgemeenschap aan Maurice Gilliams,Titel,Nederlands,,,
tg:lhsc:1300,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:1300/N,032c6ab7-2785-591b-bbd0-2aa40d07c595,BE-ANN07/sc/000000640,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/032c6ab7-2785-591b-bbd0-2aa40d07c595'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:1300,,,,,,,,,,,,,,,,,Buste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1300,au::10614,{'url': 'https://anet.be/record/isaarlh/au::10614'},ar,Persoon,Willy Kreitz,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,1,Images,tg:lhsc:1300,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83854'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,2,Images,tg:lhsc:1300,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89545'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,1,Inscriptions,,,,,,,,,,,,,,,,,,,,,reschts op de rug,Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,1,Items,tg:lhsc:1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WK,K2 B 65 C,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,,,,,,,
,,,032c6ab7-2785-591b-bbd0-2aa40d07c595,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon van Dyck,Titel,Nederlands,,,
tg:lhsc:794,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:794/N,032f1518-6a11-5a14-9900-3809e086adbd,BE-ANN07/sc/000000189,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/032f1518-6a11-5a14-9900-3809e086adbd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,Acquisitions,tg:lhsc:794,tr:lh:2212,Oningeschreven gevonden in 1951,{'url':'https://id.letterenhuis.be/ark:/24970/032f1518-6a11-5a14-9900-3809e086adbd'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,2,Conditions,tg:lhsc:794,,,,note.lhconditie,,,,,,,"* opp.vuil

* vlekken: grijze vlekken, schimmel, potlood op voorhoofd

* schimmel

* afschilfering van de afwerkingslaag

* lacunes in de afwerkingslaag

(05/09/2001)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:794,,,,,,,,,,,,,,,,,Kop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:794,au::9691,{'url': 'https://anet.be/record/isaarlh/au::9691'},ar,Persoon,Oscar Jespers,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:794,au::7447,{'url': 'https://anet.be/record/isaarlh/au::7447'},kw,Persoon,Guido Gezelle,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,Images,tg:lhsc:794,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:728216'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,2,Images,tg:lhsc:794,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:729103'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,Inscriptions,,,,,,,,,,,,,,,,,,,,,Linkerzijde basis: _O.Jespers / A'95_,Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,Items,tg:lhsc:794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:2212,42293,K2 B 27 B,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/baecc7d9-6355-530f-8abd-ce1539329632'},au::9691,Oscar Jespers,Kunstenaar,,,,,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guido Gezelle.,Titel,Nederlands,,,
,,,032f1518-6a11-5a14-9900-3809e086adbd,,,,,,,,,,,,,,1,Users,tg:lhsc:794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gefotografeerd voor beeldbank musea.,usystem,Commentaar gebruiker
tg:lhob:181,Object,https://anet.be/record/opaclhobj/tg:lhob:181/N,036efff3-bcb1-5176-9ca3-d2a37c44220c,BE-ANN07/ob/000000137,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/036efff3-bcb1-5176-9ca3-d2a37c44220c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
