Record ID,Record Type,Keeper Name,URL,ResourceID,Object Number value,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Object Identifier,Record Identifier Type,URL Type,Object Identifier Type,Object Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,External Relation Type,External Relation URL,External Relation URL Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place ID,Production Place Identifier,Production Place Name,Title,Title Type,Title Language
,,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,5,Places,tg:rubhs:174,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::103855', 'uuid': 'c83663f4-61e1-5ed5-996f-1dbfc889bd27'}]",au::103855,id.rubenianum.be//ark:/86530/c83663f4-61e1-5ed5-996f-1dbfc889bd27,Verona,,,
,,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,6,Places,tg:rubhs:174,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::105373', 'uuid': '9c50f346-b863-5aa6-9ed1-b294a3aba428'}]",au::105373,id.rubenianum.be//ark:/86530/9c50f346-b863-5aa6-9ed1-b294a3aba428,Wenen,,,
,,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Italië""""",Titel,Nederlands
tg:rubhs:55,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:55/N,162d1564-e5ba-56ec-b3b4-ef157376760e,BE-ANN14/hs/RA001/122/005,Handgeschreven,"16,5 x 10,2 x 0,3",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/162d1564-e5ba-56ec-b3b4-ef157376760e'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,1,Archives,tg:rubhs:55,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/162d1564-e5ba-56ec-b3b4-ef157376760e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende werken van Peter Paul Rubens en andere kunstenaars in Brusselse musea.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:55,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,1,Items,tg:rubhs:55,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,5,Nederlands,Noot,,,,,,,
,,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,1,Places,tg:rubhs:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel,,,
,,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Bruxelles. Mus. Rubens""""",Titel,Nederlands
tg:rubhs:198,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:198/N,16b14bac-f4f7-5c30-8175-7c001926a264,BE-ANN14/hs/RA001/122/128,Handgeschreven,"20,8 x 17 x 0,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/16b14bac-f4f7-5c30-8175-7c001926a264'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,1,Archives,tg:rubhs:198,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/16b14bac-f4f7-5c30-8175-7c001926a264'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende *Coelium Pictorium* van Johannes de Witt,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:198,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,1,Items,tg:rubhs:198,,,,,,,,,,,,,,,,,,,,,isad:rub:911,,,RA 001 / 122,128,Nederlands,Noot,,,,,,,
,,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Johannes de Wit""""",Titel,Nederlands
tg:rubhs:23,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:23/N,18455cb0-af81-5990-8c2f-9be2d557f2df,BE-ANN14/hs/RA001/001/19,Handgeschreven,"11,2 x 8,3 x 1,2",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/18455cb0-af81-5990-8c2f-9be2d557f2df'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,1,Annotations,tg:rubhs:23,note.rubalg,"Bevat opschrift van Burchard op de kaft: """"1933 diary",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,1,Archives,tg:rubhs:23,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/18455cb0-af81-5990-8c2f-9be2d557f2df'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1933.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:23,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,1,Items,tg:rubhs:23,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,19,Nederlands,Noot,,,,,,,
,,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,1,Places,tg:rubhs:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn,,,
,,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1933,Titel,Nederlands
tg:rubhs:114,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:114/N,18735cac-fb72-587a-a72c-5e04d3655815,BE-ANN14/hs/RA001/122/055,Handgeschreven,"16 x 10 x 1,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/18735cac-fb72-587a-a72c-5e04d3655815'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,1,Archives,tg:rubhs:114,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/18735cac-fb72-587a-a72c-5e04d3655815'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende het Chatsworth-manuscript en andere onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:114,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,1,Items,tg:rubhs:114,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,55,Nederlands,Noot,,,,,,,
,,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Chatsworth""""",Titel,Nederlands
tg:rubhs:153,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:153/N,199f5750-a618-50c1-ba0d-721fb9481c1c,BE-ANN14/hs/RA001/122/092,Handgeschreven,"16 x 10 x 0,3",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/199f5750-a618-50c1-ba0d-721fb9481c1c'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,1,Archives,tg:rubhs:153,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/199f5750-a618-50c1-ba0d-721fb9481c1c'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan het prentenkabinet te Berlijn.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:153,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,1,Items,tg:rubhs:153,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,92,Nederlands,Noot,,,,,,,
,,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,1,Places,tg:rubhs:153,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn,,,
,,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Kupferstichkabinet""""",Titel,Nederlands
tg:rubhs:105,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:105/N,1b921760-1f17-5fe5-be95-642c417b73b3,BE-ANN14/hs/RA001/122/046,Handgeschreven,"17 x 10,5 x 0,3",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1b921760-1f17-5fe5-be95-642c417b73b3'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,1,Annotations,tg:rubhs:105,note.rubalg,Bevat een los stuk bevestigd met een metalen nageltje.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,1,Archives,tg:rubhs:105,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1b921760-1f17-5fe5-be95-642c417b73b3'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende werk van Frans Pourbus in Italië (Uffizi en Pitti).,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:105,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,1,Items,tg:rubhs:105,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,46,Nederlands,Noot,,,,,,,
,,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,1,Places,tg:rubhs:105,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::103801', 'uuid': '22f72d9a-52d6-5f81-9df8-1d3d5da92731'}]",au::103801,id.rubenianum.be//ark:/86530/22f72d9a-52d6-5f81-9df8-1d3d5da92731,Florence,,,
,,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Francesco Pourbus""""",Titel,Nederlands
tg:rubhs:170,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:170/N,1be503ea-dd3a-5275-91d0-e41d1bc02f28,BE-ANN14/hs/RA001/122/107,Handgeschreven,"16,5 x 10,5 x 0,1",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1be503ea-dd3a-5275-91d0-e41d1bc02f28'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1be503ea-dd3a-5275-91d0-e41d1bc02f28,,,,,,,,,,,,,,1,Annotations,tg:rubhs:170,note.rubalg,De omslag van het notitieboekje zit los.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1be503ea-dd3a-5275-91d0-e41d1bc02f28,,,,,,,,,,,,,,1,Archives,tg:rubhs:170,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1be503ea-dd3a-5275-91d0-e41d1bc02f28'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1be503ea-dd3a-5275-91d0-e41d1bc02f28,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1be503ea-dd3a-5275-91d0-e41d1bc02f28,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:170,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,1be503ea-dd3a-5275-91d0-e41d1bc02f28,,,,,,,,,,,,,,1,Items,tg:rubhs:170,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,107,Nederlands,Noot,,,,,,,
,,,,1be503ea-dd3a-5275-91d0-e41d1bc02f28,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje varia,Titel,Nederlands
tg:rubhs:108,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:108/N,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,BE-ANN14/hs/RA001/122/049,Handgeschreven,"16,5 x 10,5 x 1",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1c10d76a-7a30-5a5b-8337-268acd0ae9f1'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,1,Archives,tg:rubhs:108,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1c10d76a-7a30-5a5b-8337-268acd0ae9f1'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende bezoeken aan verscheidene collecties.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:108,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,1,Items,tg:rubhs:108,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,49,Nederlands,Noot,,,,,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,1,Places,tg:rubhs:108,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102018', 'uuid': '8ec95506-7f81-5c3c-b061-9aa8478ebe4b'}]",au::102018,id.rubenianum.be//ark:/86530/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,München,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,2,Places,tg:rubhs:108,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,3,Places,tg:rubhs:108,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::105989', 'uuid': 'c445a8f1-54a6-5659-82c0-354a23caeeba'}]",au::105989,id.rubenianum.be//ark:/86530/c445a8f1-54a6-5659-82c0-354a23caeeba,Cambridge,,,
,,,,1c10d76a-7a30-5a5b-8337-268acd0ae9f1,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Juni 1928 - Februari 1929""""",Titel,Nederlands
tg:rubhs:43,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:43/N,1f383322-e8b4-573b-86ee-bc6813d2abbd,BE-ANN14/hs/RA001/001/39,Handgeschreven,"12 x 8 x 1,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1f383322-e8b4-573b-86ee-bc6813d2abbd'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1f383322-e8b4-573b-86ee-bc6813d2abbd,,,,,,,,,,,,,,1,Archives,tg:rubhs:43,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1f383322-e8b4-573b-86ee-bc6813d2abbd'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1f383322-e8b4-573b-86ee-bc6813d2abbd,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1953.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1f383322-e8b4-573b-86ee-bc6813d2abbd,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:43,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,1f383322-e8b4-573b-86ee-bc6813d2abbd,,,,,,,,,,,,,,1,Items,tg:rubhs:43,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,39,Nederlands,Noot,,,,,,,
,,,,1f383322-e8b4-573b-86ee-bc6813d2abbd,,,,,,,,,,,,,,1,Places,tg:rubhs:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,1f383322-e8b4-573b-86ee-bc6813d2abbd,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1953,Titel,Nederlands
tg:rubhs:180,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:180/N,1f7c8be3-70e8-5048-ace7-65dcbee30cdd,BE-ANN14/hs/RA001/122/117,Handgeschreven,16 x 10 x 2,Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1f7c8be3-70e8-5048-ace7-65dcbee30cdd'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1f7c8be3-70e8-5048-ace7-65dcbee30cdd,,,,,,,,,,,,,,1,Archives,tg:rubhs:180,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/1f7c8be3-70e8-5048-ace7-65dcbee30cdd'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1f7c8be3-70e8-5048-ace7-65dcbee30cdd,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende bezoeken aan verscheidene collecties in Frankrijk.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1f7c8be3-70e8-5048-ace7-65dcbee30cdd,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:180,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,1f7c8be3-70e8-5048-ace7-65dcbee30cdd,,,,,,,,,,,,,,1,Items,tg:rubhs:180,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,117,Nederlands,Noot,,,,,,,
,,,,1f7c8be3-70e8-5048-ace7-65dcbee30cdd,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Frankrijk""""",Titel,Nederlands
tg:rubhs:206,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:206/N,23b02e04-46f9-5eb4-8eb9-8b3dede41e80,BE-ANN14/hs/RA001/122/136,Handgeschreven,"20,5 x 16,5 x 0,7",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/23b02e04-46f9-5eb4-8eb9-8b3dede41e80'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,23b02e04-46f9-5eb4-8eb9-8b3dede41e80,,,,,,,,,,,,,,1,Archives,tg:rubhs:206,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/23b02e04-46f9-5eb4-8eb9-8b3dede41e80'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,23b02e04-46f9-5eb4-8eb9-8b3dede41e80,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:206,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,23b02e04-46f9-5eb4-8eb9-8b3dede41e80,,,,,,,,,,,,,,1,Items,tg:rubhs:206,,,,,,,,,,,,,,,,,,,,,isad:rub:911,,,RA 001 / 122,136,Nederlands,Noot,,,,,,,
,,,,23b02e04-46f9-5eb4-8eb9-8b3dede41e80,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Precisioni (Varia) ohne Abbildungen""""",Titel,Nederlands
tg:rubhs:111,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:111/N,269cd29b-9b7e-5d01-bac2-e53aa005792a,BE-ANN14/hs/RA001/122/052,Handgeschreven,"16,5 x 10,5 x 1",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/269cd29b-9b7e-5d01-bac2-e53aa005792a'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,269cd29b-9b7e-5d01-bac2-e53aa005792a,,,,,,,,,,,,,,1,Archives,tg:rubhs:111,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/269cd29b-9b7e-5d01-bac2-e53aa005792a'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,269cd29b-9b7e-5d01-bac2-e53aa005792a,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende bezoeken aan musea en bibliotheken in Duitsland, België en Engeland.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,269cd29b-9b7e-5d01-bac2-e53aa005792a,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:111,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,269cd29b-9b7e-5d01-bac2-e53aa005792a,,,,,,,,,,,,,,1,Items,tg:rubhs:111,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,52,Nederlands,Noot,,,,,,,
,,,,269cd29b-9b7e-5d01-bac2-e53aa005792a,,,,,,,,,,,,,,1,Places,tg:rubhs:111,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn,,,
