ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Archive Note,Location Number,adm.note,Warehouse Location (begin),Serial Number,Warehouse Location (ende)
4ee4c3aa-bb54-50cf-8c80-b9325efa1a95,tg:lhaq:7260,Items,1,tr:lh:5300,104373/3,isad:lh:96017,V 444 / I,,,,
c11964de-aec9-543a-9f0d-ed7057f03dd8,tg:lhaq:5123,Items,1,,115882/1,,V 36657 / I,,,,
d89d67d2-f4db-5308-8ffa-035bebf5a6f6,tg:lhaq:9415,Items,1,tr:lh:7337,195175/1,,"O 393 / I (Planex GT/ VI,2)",,,,
8ce79109-c769-52ef-9df5-6507ef1fc890,tg:lhaq:9383,Items,1,,,isad:lh:128179,G 21795 / I (Doos 1),,,,
6c736123-b977-518a-9f93-44d41cc057ea,tg:lhaq:8707,Items,1,tr:lh:4841,106059/3,,S 5621 / I (Doos 1),,,,
16476063-9885-52da-8584-492359730668,tg:lhaq:8357,Items,1,,215082/8,,GG 297 / I,,,,
59006f57-3c03-5002-834f-a865ed954ef3,tg:lhaq:4661,Items,1,,201516,isad:lh:95965,SC 04 D 1,,,,
e360d5e2-779f-5483-93cd-9979a48cb9e5,tg:lhaq:9053,Items,1,tr:lh:7497,197417/9,isad:lh:95953,S 5621 / I (Doos 3),,,,
d559c57b-662d-5363-a0fa-dc9b2f0d0619,tg:lhaq:9403,Items,1,,,isad:lh:145680,S 594 / I,,,,
5eadd07a-2fa9-52be-9956-47f6291c04b2,tg:lhaq:8992,Items,1,tr:lh:7497,197413/15,isad:lh:95953,S 5621 / I (Doos 3),,,,
633a878b-464e-57a1-9b0f-082ff061fca5,tg:lhaq:8750,Items,1,,174222/6B,,Planex GT / T 159,,,,
1fdacdff-a137-58e2-93e8-ac46fb13810f,tg:lhaq:9141,Items,1,tr:lh:9930,218018/9,isad:lh:96055,Planex GT / H 50494,"Decorontwerp uit map: """"Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"""".",,,
f4eea4ae-898a-5191-be69-eecc8ba22700,tg:lhaq:9004,Items,1,tr:lh:7497,197413/26,isad:lh:95953,S 5621 / I (Doos 3),,,,
bd8c137f-d376-50ea-8a95-93a0f45fef96,tg:lhaq:8864,Items,1,tr:lh:7497,197408/74,isad:lh:95953,S 5621 / I (Doos 2),,,,
a34bce64-e7c7-50ec-a3e3-e64d870d4405,tg:lhaq:2839,Items,1,tr:lh:2213,43157/3,isad:lh:95918,B 1333 / I,,,,
433edcea-9b46-511e-bc92-62d4e2a72e24,tg:lhaq:6529,Items,1,tr:lh:7814,202006/3,isad:lh:95997,B 17043 / I,,,,
65d99145-9308-52a6-b9d3-68ad8cbbe859,tg:lhaq:8537,Items,1,,215880/7,,Planex GT / T 159,,,,
db4270d3-e516-5797-a0bc-22f018caa61f,tg:lhaq:6895,Items,1,,174216/2,,Planex GT / GG 129,"**Opvoering:** KNS van Antwerpen, 91ste speeljaar, september 1943

**Regie:** Guenther Stark",,,
4048ca25-768c-560b-90b5-c3bb8bcc52fb,tg:lhaq:2751,Items,1,tr:lh:7099,177739/1,isad:lh:95935,E 3949 / I,,,,
3a1ec42a-1b4e-551e-9aad-00af844f513d,tg:lhaq:9408,Items,1,,,,WW 184 / I Planex GT,,,,
a3684c74-59f7-5b2c-8da1-d4c86da64e78,tg:lhaq:9058,Items,1,tr:lh:674,12989/3,isad:lh:96047,L 1835 / I (Doos 1),"Regie: Ben Royaards

Costumes: Lon Landau

Decor: Jan Brusselmans

Choreographie: Lea Daan

Muziek: Daan Sternefeld",,,
5d933742-bddc-599c-9a03-c7b5294f2f45,tg:lhaq:8560,Items,1,,215880/27,,Planex GT / T 159,,,,
33d137bb-5a4f-5f40-ac99-7ba431c83917,tg:lhaq:8999,Items,1,tr:lh:7497,197413/23,isad:lh:95953,S 5621 / I (Doos 3),,,,
8fb4365b-00cc-5f43-88d4-a824568a188e,tg:lhaq:9371,Items,1,,,isad:lh:118541,,,,L 4303 / 20,
55d6a748-f23c-5f70-ad45-e5db67129e83,tg:lhaq:8833,Items,1,tr:lh:7497,197408/49,isad:lh:95953,S 5621 / I (Doos 2),"De rollen van snollen werden door de actrices Marilou Mermans, Martha de Wachter en Tine Balder vertolkt.",,,
293c9e23-50df-5b9c-9eba-465d5d7b460f,tg:lhaq:8976,Items,1,tr:lh:7497,197412/48,isad:lh:95953,S 5621 / I (Doos 2),"De rol van de medecijn-meester, werd door de acteur Lode van Beek vertolkt.",,,
40653705-1c37-5635-aa7a-edca688682ee,tg:lhaq:7545,Items,1,tr:lh:5702,109863/4,isad:lh:100726,P 7385 / I (doos 1),,,,
0cf82502-8335-5729-a8db-112480b358bb,tg:lhaq:9367,Items,1,tr:lh:30804,,isad:lh:98670,,,K1 A 15 E2,LL 277 / 2,
38777dca-3c70-576f-acff-8f0e50548d88,tg:lhaq:8960,Items,1,tr:lh:7497,197412/36,isad:lh:95953,S 5621 / I (Doos 2),De rol van de Jaloers Gepeins werd door de acteur Julien Schoenaerts vertolkt.,,,
beb33124-db74-5657-bb6c-74df92ea15df,tg:lhaq:6246,Items,1,tr:lh:5482,107880,isad:lh:167335,,Voor opvoering K.N.S. Antwerpen van 29-01-1953 tot 05-02-1953,V1 B 75 C7,D 4813 / 397,
5f3c8a6a-b866-5804-b9fe-58c3811455b4,tg:lhaq:9019,Items,1,tr:lh:7497,197414/9,isad:lh:95953,S 5621 / I (Doos 3),De rol van Raina Petkoff werd door de actrice Denise Zimmermann vertolkt.,,,
8234b17f-57b3-51ca-b655-b7d68286dea3,tg:lhaq:8872,Items,1,tr:lh:7497,197408/82,isad:lh:95953,S 5621 / I (Doos 2),De rol van Francesco werd door de acteur Leo Madder vertolkt.,,,
6bc05a1d-3944-525a-beb5-09a3d9ab99db,tg:lhaq:8937,Items,1,tr:lh:7497,197411/22,isad:lh:95953,S 5621 / I (Doos 2),"De rollen van de drie wachters werden  door de acteurs Lode van Beek, Ward de Ravet en Piet Van den Bosch vertolkt.",,,
869ca658-e5b3-5ca0-984d-5ff629abd114,tg:lhaq:4017,Items,1,,201235/2,,Planex GT / B 345,,,,
16fc8ef7-35f1-5903-89bc-a09b5c692c40,tg:lhaq:8389,Items,1,,215082/36,,GG 297 / I,,,,
8a41a2e2-0485-57a1-86da-7682f7d4ffb0,tg:lhaq:8673,Items,1,tr:lh:2339,44074/10,isad:lh:96034,V 114 / I (Doos 1),,,,
73e3ecce-404e-5836-a7f4-7e3cf48c67e5,tg:lhaq:9035,Items,1,tr:lh:7497,197416/1,isad:lh:95953,S 5621 / I (Doos 3),"Lode Sebregts ontwierp 20 keer het decor voor de Sinterklaasfeesten van """"Kindervreugd"""".",,,
84c10711-c086-58a1-8f5a-13c803fb191d,tg:lhaq:8761,Items,1,,174222/19,,Planex GT / T 159,,,,
c4e7fa23-9f5c-5d45-96bf-2321fb0abc2a,tg:lhaq:7617,Items,1,tr:lh:2974,59937/2a1,isad:lh:96020,K1,,,,
2b1ecfef-1918-5c42-9a5b-904952ea2907,tg:lhaq:8632,Items,1,,100725,,"V 152245 / I,Planex GT",,,,
61087a33-20be-5a97-b65d-82f418a0d555,tg:lhaq:9023,Items,1,tr:lh:7497,197415/13,isad:lh:95953,S 5621 / I (Doos 3),,,,
b68983bc-6cc9-524b-8837-21b4ea23028f,tg:lhaq:8327,Items,1,tr:lh:1987,37028/11,isad:lh:95994,Planex GT / V 3965,,,,
1fcfd70c-8718-5388-9f3a-8e46d646f9eb,tg:lhaq:8848,Items,1,tr:lh:7497,197408/59,isad:lh:95953,S 5621 / I (Doos 2),De rol van de visvrouw Marjan werd door de  actrice Marilou Mermans vertolkt.,,,
8310fe17-be24-57b9-9de8-247a2c5a2456,tg:lhaq:7969,Items,1,,219333/4,isad:lh:96022,W 213 / B1 (aan Hans Roest),,,,
428c3cc4-7bf9-5135-ba24-0c06e59d90ed,tg:lhaq:9424,Items,1,,,,Planex GT / J 3354 ( rechtstaand tegen muur ),,,,
2c59c28a-5f83-5d50-94da-0f83dcc37853,tg:lhaq:8665,Items,1,tr:lh:2339,44074/2,isad:lh:96034,V 114 / I (Doos 1),,,,
265c7583-0ab7-548f-b0f3-d8d6c2dcaa84,tg:lhaq:6944,Items,1,,76467/3,,SC 49 C 1,"**Opvoering:** KNS van Antwerpen van af 13-09-1930, de regie was van Joris
Diels.

Drie tekeningen (76467/1-3) in éen langwerpige kader.",,,
2629a54c-27d4-506a-b56b-91ecc7f12117,tg:lhaq:6876,Items,1,tr:lh:5826,122913/4,,Planex GT / GG 129,"**Opvoering:** KNS van Antwerpen, begin 90ste speeljaar, 1942-1943.

De ontwerpen van Helene Gliewe werden niet gebruikt, de uiteindelijke decors
waren van Lode Ivo.",,,
83e8adfb-e911-528a-b3c5-3b36644baad5,tg:lhaq:8868,Items,1,tr:lh:7497,197408/78,isad:lh:95953,S 5621 / I (Doos 2),De rol van doedelzakspeler werd door de acteur Walter Rits vertolkt.,,,
d08e5c41-029e-560f-8788-2568c7e27b90,tg:lhaq:8887,Items,1,tr:lh:7497,197408/95,isad:lh:95953,S 5621 / I (Doos 2),De rol van Kees werd door de acteur Herman Fabri vertolkt.,,,
4b49ce15-5599-5973-9328-50f67b40d6cb,tg:lhaq:6899,Items,1,tr:lh:4759,92881,isad:lh:96013,Planex GT / K 4146,,,,
13d1cf98-023f-5948-a0a2-6bde1a01e647,tg:lhaq:8757,Items,1,,174222/13,,Planex GT / T 159,,,,
90f34c89-9b8b-54b6-9833-8f387750cd44,tg:lhaq:5470,Items,1,tr:lh:5006,99191/13,isad:lh:95916,W 655 / I,,,,
7c709fc6-dd92-5822-b7d3-3e74e25b116e,tg:lhaq:9003,Items,1,tr:lh:7497,197413/34,isad:lh:95953,S 5621 / I (Doos 3),,,,
1afd7d47-76ab-555d-8607-6e63a2518b4c,tg:lhaq:8995,Items,1,tr:lh:7497,197413/19,isad:lh:95953,S 5621 / I (Doos 3),,,,
3906e21c-cee0-56ec-b640-4e92ef4a6981,tg:lhaq:6821,Items,1,tr:lh:6310,146465/10,isad:lh:96006,Planex GT / S 87175,"**Publicatie** Cnodder, De, Remi - Ferket, Chris [samenstellers], _Diligence 1976_. Antwerpen, Stichting Oranjehuis, 1976, 12 p. waarvan 10 originele manuscripten met 9 originele illustraties. **Historiek:** Op 9 oktober 1976 vond in het Oranjehuis te Antwerpen de eerste _Diligence_ plaats, enkele tientallen dichters en schilders schreven en illustreerden er in aanwezigheid van het publiek _Diligence 1976_. De originele werken werden gebundeld in exclusieve mappen die elk 10 geïllustreerde gedichten bevatten. De initiatiefnemers waren Chris Ferket en Remi de Cnodder.",,,
a0f47c4f-c2fd-5cce-b326-bef6526b4600,tg:lhaq:8700,Items,1,tr:lh:4996,99068/7,isad:lh:96041,V 114 / I (Doos 1),Het ballet Triomf van de Geest werd in 1959  met een vernieuwde muzikale techniek door Willem Kersters gecomponeerd.,,,
389b8b23-43bb-5b44-aa55-adb08d422e03,tg:lhaq:8350,Items,1,,215082/1,,GG 297 / I,,,,
ee696c23-188e-58ee-a981-324e0b3581c6,tg:lhaq:9054,Items,1,tr:lh:7497,197417/9B,isad:lh:95953,S 5621 / I (Doos 3),,,,
67de62eb-2466-564f-9c0d-242d91278d0a,tg:lhaq:9404,Items,1,,,isad:lh:145680,S 594 / I,,,,
54777255-a147-5ec3-89b4-afabe7be2ab4,tg:lhaq:3009,Items,1,,202848,isad:lh:109064,P 3445 / I,,,,
7c3ef653-3e2d-56d1-9291-af47968b2403,tg:lhaq:8983,Items,1,tr:lh:7497,197413/5,isad:lh:95953,S 5621 / I (Doos 3),,,,
5759c869-d524-511d-9c7f-3e88cc577018,tg:lhaq:6421,Items,1,tr:lh:1987,37028/23,isad:lh:95994,Planex GT / V 3965,,,,
82000680-4c09-5caa-ac75-78478aaddbe9,tg:lhaq:9384,Items,1,,,isad:lh:128179,G 21795 / I (Doos 1),,,,
22372207-8540-54c5-963b-f075be47071c,tg:lhaq:5124,Items,1,tr:lh:6382,149186,isad:lh:95970,V 356 / I,,,,
ba70d35e-b0fb-5efd-b67d-20486f4c27c0,tg:lhaq:9412,Items,1,,,,WW 184 / I Planex GT,,,,
73d2cae0-5edd-52d8-8b57-2ea236b69acd,tg:lhaq:7637,Items,1,tr:lh:2974,59937/2v,isad:lh:96020,K1,,,,
e78d6ce2-6838-511f-b5fb-32433e9a0e9f,tg:lhaq:7267,Items,1,tr:lh:5300,104373/10a,isad:lh:96017,V 444 / I,,,,
fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,tg:lhaq:8891,Items,1,tr:lh:7497,197408/99,isad:lh:95953,S 5621 / I (Doos 2),De rol van Trijn Cornelis werd door de actrice Denise Zimmermann vertolkt.,,,
a4dfa483-609a-5d78-b506-19b9f51fadf4,tg:lhaq:9279,Items,1,tr:lh:7087,177581,isad:lh:95953,S 5621 / I (Doos 4),,,,
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,tg:lhaq:9015,Items,1,tr:lh:7497,197414/5,isad:lh:95953,S 5621 / I (Doos 3),De rol van Louka werd door de actrice Els Cornelissen vertolkt.,,,
14e0172d-cdf0-5ff3-a7f2-444514a91909,tg:lhaq:5466,Items,1,tr:lh:5006,99191/9,isad:lh:95916,W 655 / I,,,,
02f3b035-a49d-5f26-b640-00e8ba92066c,tg:lhaq:8385,Items,1,,215082/32,,GG 297 / I,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,Items,1,tr:lh:5826,122387,,J 4453/ I map 1,,K1 A 23 E1,,
c0221804-b5bb-5abe-8db4-89cc8bacaac6,tg:lhaq:8690,Items,1,tr:lh:4719,97790/8,isad:lh:96034,V 114 / I (Doos 1),,,,
bdd6d663-bf31-57ec-94b4-d8500ffe4a86,tg:lhaq:8917,Items,1,tr:lh:7497,197411/3,isad:lh:95953,S 5621 / I (Doos 2),,,,
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,tg:lhaq:8852,Items,1,tr:lh:7497,197408/63,isad:lh:95953,S 5621 / I (Doos 2),De rollen van pooiers werden door de acteurs Jo Coppens en Paul S'Jongers vertolkt.,,,
398fb7d4-48db-5089-b931-d1f1a0dc503c,tg:lhaq:8901,Items,1,tr:lh:7497,197409/7,isad:lh:95953,S 5621 / I (Doos 2),,,,
62bcf8d1-ee78-5062-9a53-a282211655d2,tg:lhaq:9306,Items,1,,23729/42,,Planex GT / C,,,,
e7948073-ce91-5b9b-a9ac-8ecf3448d4e2,tg:lhaq:2663,Items,1,tr:lh:4646,88592/1,isad:lh:95930,,,,,
20720dbd-77d6-50c7-9a7c-6151d62c4b58,tg:lhaq:2399,Items,1,,78108,,SC 49 E 2,,,,
b5138ec2-d8ff-5a2a-aa15-5cc98889f0f0,tg:lhaq:7174,Items,1,,217342,,Planex GT / M 2789,"**Opvoering:** KNS van Antwerpen, september 1945, het was de 1ste produktie
ven het 93ste speeljaar.

**Personeel:** de regie was van Michel van Vlaenderen, Lode Ivo voerde de
decors uit en Gella Allaert speelde de hoofdrol (Beatrijs).",,,
32cadf23-0863-5971-a890-88b6a4074791,tg:lhaq:8956,Items,1,tr:lh:7497,197412/32,isad:lh:95953,S 5621 / I (Doos 2),De rol van Saturnus werd door de acteur Dom De Gruyter vertolkt.,,,
ebd86945-c7c8-5442-bd0a-52cf9dbdd5ef,tg:lhaq:8405,Items,1,,215082/52,,GG 297 / I,,,,
2ad81f70-f56d-5584-8f01-dbfa5982f7d1,tg:lhaq:8540,Items,1,,215880/10,,Planex GT / T 159,,,,
5a1fba10-4196-5df4-8109-3bfd8225c50e,tg:lhaq:8813,Items,1,tr:lh:7281,179867/1-24,isad:lh:96004,Planex GT / P 27095,,,,
e8b37ab5-1e11-54ab-b2bd-9b4aebd452e0,tg:lhaq:8393,Items,1,,215082/40,,GG 297 / I,,,,
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,tg:lhaq:8669,Items,1,tr:lh:2339,44074/6,isad:lh:96034,V 114 / I (Doos 1),,,,
f2d051e7-dd14-5915-a480-d52352387a2c,tg:lhaq:8392,Items,1,,215082/39,,GG 297 / I,,,,
a01bb625-5d65-5d91-9a94-eaff6a415144,tg:lhaq:8668,Items,1,tr:lh:2339,44074/5,isad:lh:96034,V 114 / I (Doos 1),,,,
178ba51b-9601-5168-9925-f5ef21887e19,tg:lhaq:8687,Items,1,tr:lh:4719,97790/4,isad:lh:96034,V 114 / I (Doos 1),,,,
8237e7df-470e-5abc-b15a-94e76f42fcbe,tg:lhaq:8957,Items,1,tr:lh:7497,197412/33,isad:lh:95953,S 5621 / I (Doos 2),,,,
e5d22c0b-9c71-5d20-ac3d-ec549a477764,tg:lhaq:8404,Items,1,,215082/51,,GG 297 / I,,,,
cd417dd8-59ee-5dba-8859-949c94cad052,tg:lhaq:8541,Items,1,,215880/11,,Planex GT / T 159,,,,
ead3f94f-2d3e-5bdf-9ee9-dcbd7a93f4a9,tg:lhaq:6621,Items,1,tr:lh:4767,92953,isad:lh:96002,Planex GT / H 447,,,,
aecb7cf0-898b-5c05-aee7-225cee683a74,tg:lhaq:2662,Items,1,tr:lh:5093,100712/2,,Planex GT / S,,,,
60650c0f-fd63-5f29-a375-543a353d2b86,tg:lhaq:2398,Items,1,tr:lh:9522,179970,,SC 49 E 2,,,,
5d6c36cf-855a-5e8a-ae71-1359bc202c06,tg:lhaq:8900,Items,1,tr:lh:7497,197409/5,isad:lh:95953,S 5621 / I (Doos 2),De rol van Macbeth werd door de acteur Piet Bergers vertolkt.,,,
97500ab4-b380-59a1-9b4e-4d5e6a4168fc,tg:lhaq:8845,Items,1,tr:lh:7497,197408/56,isad:lh:95953,S 5621 / I (Doos 2),De rol van Marie werd door de  actrice Julienne de Bruyn vertolkt.,,,
a7049b18-f383-5fca-b41e-6858cd81990c,tg:lhaq:8783,Items,1,tr:lh:7497,197405/6,isad:lh:95953,S 5621 / I (Doos 1),,,,
db0d2c87-ede5-539b-a4b8-41e318f197a5,tg:lhaq:8853,Items,1,tr:lh:7497,197408/64,isad:lh:95953,S 5621 / I (Doos 2),De rol van de havenarbeider Lowie werd door de acteur Bernard Verheyden vertolkt.,,,
64a986ec-f00b-507a-9e55-ad13aa0b0f95,tg:lhaq:8384,Items,1,,215082/31,,GG 297 / I,,,,
59024579-dcb9-524b-8478-d7b671283db7,tg:lhaq:8691,Items,1,tr:lh:4719,97790/9,isad:lh:96034,V 114 / I (Doos 1),,,,
76cd1079-dab4-5bf3-99af-0777fdbb4f35,tg:lhaq:4124,Items,1,tr:lh:5626,112862/97,isad:lh:95960,M 439 / I,,,,
62203452-aa3c-5aee-a59e-48f7a28a56a0,tg:lhaq:9014,Items,1,tr:lh:7497,197414/4,isad:lh:95953,S 5621 / I (Doos 3),De rol van de Majoor Paul Petkoff werd door de acteur Gaston Vandermeulen vertolkt.,,,
381632be-e233-5672-9b7a-f79b76b51758,tg:lhaq:2658,Items,1,tr:lh:4646,88592/2,isad:lh:95930,Planex GT / S 7265,In permanente,,,
9504b07e-dcd1-52a6-8365-de2f3038a0f3,tg:lhaq:5467,Items,1,tr:lh:5006,99191/10,isad:lh:95916,W 655 / I,,,,
bc3ac891-213b-5b59-b033-c43721e7753f,tg:lhaq:7636,Items,1,tr:lh:2974,59937/2u,isad:lh:96020,K1,,,,
89e6b445-49c2-5e14-8a47-c7822bcb8f03,tg:lhaq:7266,Items,1,tr:lh:5300,104373/10b,isad:lh:96017,V 444 / I,,,,
e818fd99-d2e1-5d23-ab8f-f5ae64424df3,tg:lhaq:8890,Items,1,tr:lh:7497,197408/98,isad:lh:95953,S 5621 / I (Doos 2),De rol van Trijn Cornelis werd door de actrice Denise Zimmermann vertolkt.,,,
53feff83-9ce8-5d25-bbad-6f1d07ce8043,tg:lhaq:9278,Items,1,,221093,,Planex GT / D 5545,,,,
f536b25c-ba0e-515c-aaf1-df85d4d23721,tg:lhaq:9106,Items,1,tr:lh:30731,220749,isad:lh:96053,SC 38 D 1,Aan Luuk Gruwez werd door de gemeenteraad van Deerlijk de titel van ereburger van Deerlijk toegekend. Als aandenken en blijvende herinnering aan de gemeente Deerlijk werd dit aquarel aan Luuk gruwez geschonken op 20 december 2003.,,,
ba057550-a8b3-5e6d-a1fa-83c5fd5a1f52,tg:lhaq:7548,Items,1,tr:lh:5702,109863/7,isad:lh:100726,P 7385 / I (doos 1),,,,
8cda5a6e-4a76-5dbb-bd8d-8c43bc5406bb,tg:lhaq:8652,Items,1,tr:lh:2408,46921,isad:lh:96038,Planex GT / S 5025,,,,
4fcafa1b-9cb6-5d03-97b3-ddc9f05c40ce,tg:lhaq:8982,Items,1,tr:lh:7497,197413/4,isad:lh:95953,S 5621 / I (Doos 3),,,,
1a9a6a2f-26f5-556f-9a1c-ff07dba2b0b9,tg:lhaq:6420,Items,1,tr:lh:1987,37028/20,isad:lh:95994,Planex GT / V 3965,,,,
e3ab25d1-6684-506d-b1d8-deb12c169c26,tg:lhaq:9385,Items,1,,,isad:lh:128179,G 21795 / I,,,,
ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,tg:lhaq:8701,Items,1,tr:lh:4996,99068/8,isad:lh:96041,V 114 / I (Doos 1),Het ballet Triomf van de Geest werd in 1959  met een vernieuwde muzikale techniek door Willem Kersters gecomponeerd.,,,
ff02c3f1-3576-5e01-8c01-be2c6147a3dd,tg:lhaq:8351,Items,1,,215082/2,,GG 297 / I,,,,
ee6ac1c6-3dec-569c-8cad-c20ee9b4beef,tg:lhaq:4372,Items,1,,200722/1,,Planex GT / N 1702,Opgedragen aan Marina Candael.,,,
000ebfdd-2e2e-5c58-ad98-2bc1393aefac,tg:lhaq:8994,Items,1,tr:lh:7497,197413/18,isad:lh:95953,S 5621 / I (Doos 3),,,,
b3d0b0d0-6ab2-5bd1-82a6-94cb5e05f69e,tg:lhaq:9393,Items,1,tr:lh:7497,197399/1,isad:lh:95953,S 5621 / I (Apart doosje),,,,
38505004-214e-5859-9f83-e20f915a9386,tg:lhaq:8756,Items,1,,174222/12,,Planex GT / T 159,,,,
d284bdde-a55a-53bc-ae66-02498fef386e,tg:lhaq:9002,Items,1,tr:lh:7497,197413/28,isad:lh:95953,S 5621 / I (Doos 3),,,,
4bb39f65-cdae-5a6f-89d0-c283bde67d1d,tg:lhaq:6877,Items,1,tr:lh:5826,122913/5,,Planex GT / GG 129,"**Opvoering:** KNS van Antwerpen, begin 90ste speeljaar, 1942-1943.

De ontwerpen van Helene Gliewe werden niet gebruikt, de uiteindelijke decors
waren van Lode Ivo.",,,
18c4d20a-b5fe-54e3-af8e-75662cb13e32,tg:lhaq:2834,Items,1,tr:lh:5036,99605,,B 1333 / I,,,,
e492cbb6-dbd1-54e4-867e-ff74f417a784,tg:lhaq:8869,Items,1,tr:lh:7497,197408/79,isad:lh:95953,S 5621 / I (Doos 2),,,,
d562fdf8-3b32-560e-a12a-59491ed27de2,tg:lhaq:8886,Items,1,tr:lh:7497,197408/94,isad:lh:95953,S 5621 / I (Doos 2),De rol van Klaas Gerrits werd door de acteur Frank Aendenboom vertolkt.,,,
95d421dc-ce6e-59e8-b8c4-522e5dfaffd6,tg:lhaq:7620,Items,1,tr:lh:2974,59937/2b,isad:lh:96020,K1,,,,
1c8565d8-1eab-59af-91c5-b819dbc81022,tg:lhaq:9425,Items,1,tr:lh:140362,,,Planex GT / T 3465 ( rechtstaand tegen muur ),,,,
86de7ea4-cd30-5d41-bc9c-7339706f542d,tg:lhaq:8664,Items,1,tr:lh:2339,44074/1,isad:lh:96034,V 114 / I (Doos 1),,,,
f93dc25d-5b6b-5864-9e4a-fadbd5894675,tg:lhaq:8371,Items,1,,215082/18,,GG 297 / I,,,,
b701e701-c143-5d95-ae8e-e85dcf95a08f,tg:lhaq:8849,Items,1,tr:lh:7497,197408/60,isad:lh:95953,S 5621 / I (Doos 2),De rollen van pooiers werden door de acteurs Jo Coppens en Paul S'Jongers vertolkt.,,,
efea5701-5ac0-521a-b8fd-590aef498e02,tg:lhaq:8633,Items,1,,101012,,"V 152245 / I,Planex GT",,,,
f1fa8331-c4aa-51eb-b63d-28fc05816a0c,tg:lhaq:9022,Items,1,tr:lh:7497,197415/12,isad:lh:95953,S 5621 / I (Doos 3),,,,
f746c47e-93fa-5882-9d13-1be15296548a,tg:lhaq:8326,Items,1,tr:lh:1987,37028/21,isad:lh:95994,Planex GT / V 3965,,,,
765b0bda-fec2-5026-a694-26f72d9b3501,tg:lhaq:8776,Items,1,tr:lh:7497,197399/6,isad:lh:95953,S 5621 / I (Doos 1),,,,
1ea1483f-32bd-5d61-b892-3693cb0b8712,tg:lhaq:2947,Items,1,tr:lh:3054,60829/102,isad:lh:95942,B 366 / I,,,,
41b1d16e-b23a-5765-8825-9596dc7e9da0,tg:lhaq:7753,Items,1,tr:lh:2974,60258/65o,isad:lh:96020,V 115 / I,,,,
ebeeeb0a-4d84-5b7b-a109-66cf7b29c5d8,tg:lhaq:9034,Items,1,tr:lh:7497,197415/33,isad:lh:95953,S 5621 / I (Doos 3),,,,
434bf0a7-3b6e-5dd7-95fa-48b104c3f7f3,tg:lhaq:8760,Items,1,,174222/18,,Planex GT / T 159,,,,
b7127a58-7d25-5f70-95cc-8485e1215320,tg:lhaq:6816,Items,1,tr:lh:6310,146465/5,isad:lh:96006,Planex GT / S 87175,"**Publicatie** Cnodder, De, Remi - Ferket, Chris [samenstellers], _Diligence 1976_. Antwerpen, Stichting Oranjehuis, 1976, 12 p. waarvan 10 originele manuscripten met 9 originele illustraties. **Historiek:** Op 9 oktober 1976 vond in het Oranjehuis te Antwerpen de eerste _Diligence_ plaats, enkele tientallen dichters en schilders schreven en illustreerden er in aanwezigheid van het publiek _Diligence 1976_. De originele werken werden gebundeld in exclusieve mappen die elk 10 geïllustreerde gedichten bevatten. De initiatiefnemers waren Chris Ferket en Remi de Cnodder.",,,
0ac59377-cd3c-5667-ad20-429ba5db979f,tg:lhaq:8388,Items,1,,215082/35,,GG 297 / I,,,,
9dc82b69-23d0-55c9-bc20-15c5d41fbdd1,tg:lhaq:8672,Items,1,tr:lh:2339,44074/9,isad:lh:96034,V 114 / I (Doos 1),,,,
236ef6a3-53da-5f70-a3ba-867961ce2d54,tg:lhaq:8873,Items,1,tr:lh:7497,197408/83,isad:lh:95953,S 5621 / I (Doos 2),De rol van Paschier werd door de acteur Marc Janssen vertolkt.,,,
a4e3a060-9e89-520e-a0b3-12f0bf5f1796,tg:lhaq:8936,Items,1,tr:lh:7497,197411/21,isad:lh:95953,S 5621 / I (Doos 2),"De rol van Tybalt, neef van gravin Capulet, werd  door de acteur Frans Van den Brande vertolkt.",,,
a0d9050c-8814-58db-9bfc-3fd091b2b9c5,tg:lhaq:4016,Items,1,,201235/1,,Planex GT / B 345,,,,
eaa87944-d686-585b-afc7-10652507b8bd,tg:lhaq:3550,Items,1,tr:lh:6989,174466/5,isad:lh:95951,KT R / I,,,,
9e80b3df-4abf-506c-bbb2-ef4b920e5ce1,tg:lhaq:6752,Items,1,tr:lh:7634,199244/a,,Planex GT / P 27095,Diende als schutblad voor een decorschildering van een onbekende (199244/b).,,,
f61b2acc-303d-5428-a19e-8cfcdbf0eba2,tg:lhaq:9018,Items,1,tr:lh:7497,197414/8,isad:lh:95953,S 5621 / I (Doos 3),De rol van Raina Petkoff werd door de actrice Denise Zimmermann vertolkt.,,,
4e376aff-b9da-5099-9adb-c00acb68fcc7,tg:lhaq:8598,Items,1,tr:lh:7214,179361,isad:lh:95978,Planex GT / V 465,,,,
6aa69b85-a0d2-509b-824f-03d357241aef,tg:lhaq:7544,Items,1,tr:lh:5702,109863/3,isad:lh:100726,P 7385 / I (doos 1),,,,
df45907e-9fcf-57a6-9a2f-4f156a72aa6e,tg:lhaq:8561,Items,1,,215880/28,,Planex GT / T 159,,,,
