ResourceID,brocade.id,card,order,ire.isaar.uuid,Artistic ISAAR Brocade ID,Artistic Actor Role,Artistic Actor Widget,Artistic Actor Identifier
67985bec-be40-51f3-9663-bd85fb9cdfd7,tg:lhbr:108928,ArtisticContent,2,219cf59a-4b41-5357-8f90-60d50aa95065,au::15746,recipients (people),"dlod={""id"":""ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065
448b79f7-e401-5811-a669-7c2397a8ed2d,tg:lhbr:49888,ArtisticContent,1,32871d34-8676-5335-a486-a361b9025683,au::6197,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683
448b79f7-e401-5811-a669-7c2397a8ed2d,tg:lhbr:49888,ArtisticContent,2,5fe44f3e-b12f-56a8-b6cc-976a8c988e10,au::1539,recipients (people),"dlod={""id"":""ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10
533c7899-a944-5c32-a6b5-b42e0e17a023,tg:lhbr:280518,ArtisticContent,1,3f4f961c-c09f-5fa2-aeee-79ef08370030,au::21268,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030
533c7899-a944-5c32-a6b5-b42e0e17a023,tg:lhbr:280518,ArtisticContent,2,2863ec8b-7ba9-51b4-a635-bf2715942822,au::3846,recipients (people),"dlod={""id"":""ark:/83110/x0/2863ec8b-7ba9-51b4-a635-bf2715942822"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2863ec8b-7ba9-51b4-a635-bf2715942822
83838fcd-38a9-5e42-ab23-a1697ce768d3,tg:lhbr:98178,ArtisticContent,1,fe947a6c-a275-5281-bbf0-70d698716e9e,au::12561:::VZV.1,correspondents (correspondence writers),,
83838fcd-38a9-5e42-ab23-a1697ce768d3,tg:lhbr:98178,ArtisticContent,2,15c53b12-259e-5ccf-a9e0-8a876311a112,au::21477,recipients (people),"dlod={""id"":""ark:/83110/x0/15c53b12-259e-5ccf-a9e0-8a876311a112"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/15c53b12-259e-5ccf-a9e0-8a876311a112
4dc44433-fdf8-5104-af44-dba143ac1158,tg:lhbr:182570,ArtisticContent,1,379c94d2-3b75-575e-9de1-0ee01d9f25a7,au::28737,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/379c94d2-3b75-575e-9de1-0ee01d9f25a7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/379c94d2-3b75-575e-9de1-0ee01d9f25a7
4dc44433-fdf8-5104-af44-dba143ac1158,tg:lhbr:182570,ArtisticContent,2,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,recipients (people),"dlod={""id"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
f21bb853-258e-55cd-8258-0834998ee66a,tg:lhbr:149474,ArtisticContent,1,0480f420-0175-5bec-8d5d-f686082fe286,au::19557,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0480f420-0175-5bec-8d5d-f686082fe286"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0480f420-0175-5bec-8d5d-f686082fe286
f21bb853-258e-55cd-8258-0834998ee66a,tg:lhbr:149474,ArtisticContent,2,77f80908-578d-5e22-b42e-b86ea48283df,au::10236,recipients (people),"dlod={""id"":""ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df
da56febf-013a-59f6-acbf-54fe35757902,tg:lhbr:134144,ArtisticContent,1,82e3bfdc-4e65-5958-8366-a7c01f2ba7d3,au::16954,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/82e3bfdc-4e65-5958-8366-a7c01f2ba7d3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/82e3bfdc-4e65-5958-8366-a7c01f2ba7d3
da56febf-013a-59f6-acbf-54fe35757902,tg:lhbr:134144,ArtisticContent,2,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,recipients (people),"dlod={""id"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
22aac50c-d4f5-5b29-becf-da31c6320f25,tg:lhbr:162724,ArtisticContent,1,cd243fb4-02a1-597d-955c-e8318df4c522,au::21588:::MWV.1,correspondents (correspondence writers),,
22aac50c-d4f5-5b29-becf-da31c6320f25,tg:lhbr:162724,ArtisticContent,2,15c53b12-259e-5ccf-a9e0-8a876311a112,au::21477,recipients (people),"dlod={""id"":""ark:/83110/x0/15c53b12-259e-5ccf-a9e0-8a876311a112"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/15c53b12-259e-5ccf-a9e0-8a876311a112
fde80e26-1ff0-5a30-910d-c270f299a871,tg:lhbr:23684,ArtisticContent,1,bf86ccdf-1a49-5d11-bf2e-cbe891f11950,au::3372,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/bf86ccdf-1a49-5d11-bf2e-cbe891f11950"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/bf86ccdf-1a49-5d11-bf2e-cbe891f11950
fde80e26-1ff0-5a30-910d-c270f299a871,tg:lhbr:23684,ArtisticContent,2,6517d3a6-6851-530a-b6eb-54e5d9f58f9b,au::21423,recipients (people),"dlod={""id"":""ark:/83110/x0/6517d3a6-6851-530a-b6eb-54e5d9f58f9b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6517d3a6-6851-530a-b6eb-54e5d9f58f9b
7766ac0c-ddc2-5166-b972-460edab48a2f,tg:lhbr:288128,ArtisticContent,1,1c8165ed-6995-5367-9f90-18bd58c2d070,au::15413,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070
7766ac0c-ddc2-5166-b972-460edab48a2f,tg:lhbr:288128,ArtisticContent,2,89239086-d382-55cb-ade5-a3f3f03cfd8e,au::10181,recipients (people),"dlod={""id"":""ark:/83110/x0/89239086-d382-55cb-ade5-a3f3f03cfd8e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/89239086-d382-55cb-ade5-a3f3f03cfd8e
53893d99-ce58-5789-97ad-4d6f2826a89b,tg:lhbr:187288,ArtisticContent,1,4e0bf2f8-50ec-5592-a468-42d6a64be3dd,au::10964:::RSV.1,correspondents (correspondence writers),,
53893d99-ce58-5789-97ad-4d6f2826a89b,tg:lhbr:187288,ArtisticContent,2,616c8332-f42a-5ad1-b1d6-882a635e9f00,au::13050:::DIV.2,recipients (people),,
119b4bc0-8b43-59f6-a8f1-136e7c01612e,tg:lhbr:90548,ArtisticContent,1,c345f7a5-7f51-50a1-922d-c6dbb513b2e5,au::11376:::SEV.1,correspondents (correspondence writers),,
119b4bc0-8b43-59f6-a8f1-136e7c01612e,tg:lhbr:90548,ArtisticContent,2,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141,recipients (people),,
59de65e9-90fe-5ef7-8cc1-d4a04b414504,tg:lhbr:241011,ArtisticContent,1,bfa44c19-5044-5d6d-803c-74bca37746cf,au::337,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/bfa44c19-5044-5d6d-803c-74bca37746cf"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/bfa44c19-5044-5d6d-803c-74bca37746cf
59de65e9-90fe-5ef7-8cc1-d4a04b414504,tg:lhbr:241011,ArtisticContent,2,978afd13-1056-545c-ab83-987be846b0ad,au::3953,recipients (people),"dlod={""id"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
3e039b6a-20d7-535c-98aa-aa5272d027ff,tg:lhbr:217671,ArtisticContent,1,9a450cac-7ed9-50dd-bb2a-0fba5bf0099d,au::19597,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/9a450cac-7ed9-50dd-bb2a-0fba5bf0099d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9a450cac-7ed9-50dd-bb2a-0fba5bf0099d
3e039b6a-20d7-535c-98aa-aa5272d027ff,tg:lhbr:217671,ArtisticContent,2,69c78ed8-3a10-56cd-960e-8518ffefe304,au::10007,recipients (people),"dlod={""id"":""ark:/83110/x0/69c78ed8-3a10-56cd-960e-8518ffefe304"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/69c78ed8-3a10-56cd-960e-8518ffefe304
da5df49e-91cf-53d2-9c0f-86d548b058ca,tg:lhbr:133681,ArtisticContent,1,ca310ef4-74c7-5c0f-8259-fd741dcc0b52,au::16936,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ca310ef4-74c7-5c0f-8259-fd741dcc0b52"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ca310ef4-74c7-5c0f-8259-fd741dcc0b52
da5df49e-91cf-53d2-9c0f-86d548b058ca,tg:lhbr:133681,ArtisticContent,2,e3d9acae-4fe1-5dd2-badb-b178f9366c71,au::4496,recipients (people),"dlod={""id"":""ark:/83110/x0/e3d9acae-4fe1-5dd2-badb-b178f9366c71"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e3d9acae-4fe1-5dd2-badb-b178f9366c71
9d3d06c1-3fac-597d-a625-ae1c72180847,tg:lhbr:72721,ArtisticContent,1,6b182b5c-64a5-5360-86b5-b3738bd8ccbd,au::8789,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/6b182b5c-64a5-5360-86b5-b3738bd8ccbd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6b182b5c-64a5-5360-86b5-b3738bd8ccbd
9d3d06c1-3fac-597d-a625-ae1c72180847,tg:lhbr:72721,ArtisticContent,2,087467fe-9602-5de2-a615-869c74af77e1,au::8622,recipients (people),"dlod={""id"":""ark:/83110/x0/087467fe-9602-5de2-a615-869c74af77e1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/087467fe-9602-5de2-a615-869c74af77e1
4c53de61-8577-5f01-81c6-29803f9ff456,tg:lhbr:24141,ArtisticContent,1,6fd462b3-b82f-5957-a587-9ef24c870467,au::3456,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/6fd462b3-b82f-5957-a587-9ef24c870467"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6fd462b3-b82f-5957-a587-9ef24c870467
4c53de61-8577-5f01-81c6-29803f9ff456,tg:lhbr:24141,ArtisticContent,2,8c48f5de-508b-5b31-98b5-726cacf6c11f,au::14130,recipients (people),"dlod={""id"":""ark:/83110/x0/8c48f5de-508b-5b31-98b5-726cacf6c11f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8c48f5de-508b-5b31-98b5-726cacf6c11f
c76b9b2c-c445-5f66-8883-24627586b712,tg:lhbr:92575,ArtisticContent,1,e7d61292-4f4e-59d2-b23e-091096c3996f,au::11676,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/e7d61292-4f4e-59d2-b23e-091096c3996f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e7d61292-4f4e-59d2-b23e-091096c3996f
c76b9b2c-c445-5f66-8883-24627586b712,tg:lhbr:92575,ArtisticContent,2,f6a1dbfe-be2b-5d8d-8b74-7c7005527039,au::17242,recipients (people),"dlod={""id"":""ark:/83110/x0/f6a1dbfe-be2b-5d8d-8b74-7c7005527039"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f6a1dbfe-be2b-5d8d-8b74-7c7005527039
53dde39c-f13c-5955-aac7-5977f52be111,tg:lhbr:59471,ArtisticContent,1,08b7e781-9eb2-541c-a051-a75f4362e26d,au::7572,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/08b7e781-9eb2-541c-a051-a75f4362e26d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/08b7e781-9eb2-541c-a051-a75f4362e26d
53dde39c-f13c-5955-aac7-5977f52be111,tg:lhbr:59471,ArtisticContent,2,39c40578-5c89-58c2-bd3f-665bbb172d93,au::13116,recipients (people),"dlod={""id"":""ark:/83110/x0/39c40578-5c89-58c2-bd3f-665bbb172d93"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/39c40578-5c89-58c2-bd3f-665bbb172d93
19e8e912-b5ab-5a74-b408-0e838b4b8bdb,tg:lhbr:136179,ArtisticContent,1,feee60cf-5a1d-5dbb-b675-3c8bd8e3f662,au::17303,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/feee60cf-5a1d-5dbb-b675-3c8bd8e3f662"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/feee60cf-5a1d-5dbb-b675-3c8bd8e3f662
19e8e912-b5ab-5a74-b408-0e838b4b8bdb,tg:lhbr:136179,ArtisticContent,2,dbe5209a-6f96-58b4-9c8b-0e9f82359950,au::7031,recipients (people),"dlod={""id"":""ark:/83110/x0/dbe5209a-6f96-58b4-9c8b-0e9f82359950"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/dbe5209a-6f96-58b4-9c8b-0e9f82359950
1d803260-2c32-5584-bf1d-fd20f50179d5,tg:lhbr:160719,ArtisticContent,1,39d8be0b-8b34-5e4f-b15e-a462478e09ae,au::21419,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/39d8be0b-8b34-5e4f-b15e-a462478e09ae"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/39d8be0b-8b34-5e4f-b15e-a462478e09ae
1d803260-2c32-5584-bf1d-fd20f50179d5,tg:lhbr:160719,ArtisticContent,2,c675a24e-457d-5bc9-9c72-9640bb831c37,au::7733,recipients (people),"dlod={""id"":""ark:/83110/x0/c675a24e-457d-5bc9-9c72-9640bb831c37"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c675a24e-457d-5bc9-9c72-9640bb831c37
a6f0cc7f-525c-54ca-8c19-cff781e70aaa,tg:lhbr:212189,ArtisticContent,1,ab6750cd-dee6-5250-a1d1-1b92d25cc869,au::15600,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ab6750cd-dee6-5250-a1d1-1b92d25cc869"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ab6750cd-dee6-5250-a1d1-1b92d25cc869
a6f0cc7f-525c-54ca-8c19-cff781e70aaa,tg:lhbr:212189,ArtisticContent,2,7e0786c9-3b34-54f8-b0c2-04eca2775855,au::17377:::RS.2,recipients (people),,
1e410a17-dfd2-5c7d-baa6-309df6369a00,tg:lhbr:128167,ArtisticContent,1,56ba889f-e9b4-5cd1-9e9b-7a0337f111b6,au::15868,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/56ba889f-e9b4-5cd1-9e9b-7a0337f111b6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56ba889f-e9b4-5cd1-9e9b-7a0337f111b6
1e410a17-dfd2-5c7d-baa6-309df6369a00,tg:lhbr:128167,ArtisticContent,2,6a263bee-3114-5952-a9a9-d55d9d8b2e92,au::9760,recipients (people),"dlod={""id"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92
470014e1-3698-52f8-8131-3757ff5b3fe9,tg:lhbr:132993,ArtisticContent,1,0f8b113b-804d-59c5-b19b-8b909ac983c0,au::16863,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0f8b113b-804d-59c5-b19b-8b909ac983c0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0f8b113b-804d-59c5-b19b-8b909ac983c0
470014e1-3698-52f8-8131-3757ff5b3fe9,tg:lhbr:132993,ArtisticContent,2,29148995-6e9b-515f-bc29-42c22e44c6af,au::20922,recipients (people),"dlod={""id"":""ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af
341728a0-289c-552d-b677-e52137f7f37e,tg:lhbr:73833,ArtisticContent,1,11d1edb2-5b35-5573-a6a7-c69f2f1b3830,au::8973,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/11d1edb2-5b35-5573-a6a7-c69f2f1b3830"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/11d1edb2-5b35-5573-a6a7-c69f2f1b3830
341728a0-289c-552d-b677-e52137f7f37e,tg:lhbr:73833,ArtisticContent,2,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,au::16015,recipients (people),"dlod={""id"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f
5e490563-2a9d-51fb-9f72-25c09b202bc5,tg:lhbr:155457,ArtisticContent,1,ea2188b7-4133-574b-b49c-24d374ea1159,au::20667,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ea2188b7-4133-574b-b49c-24d374ea1159"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ea2188b7-4133-574b-b49c-24d374ea1159
5e490563-2a9d-51fb-9f72-25c09b202bc5,tg:lhbr:155457,ArtisticContent,2,621f51c0-dc3f-539a-b72d-91d8d11e155e,au::21766,recipients (people),"dlod={""id"":""ark:/83110/x0/621f51c0-dc3f-539a-b72d-91d8d11e155e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/621f51c0-dc3f-539a-b72d-91d8d11e155e
97e87256-ccfe-50c9-83a0-cea738c3202a,tg:lhbr:216963,ArtisticContent,1,95496367-5056-55b5-8f69-ba190e52c411,au::7206,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/95496367-5056-55b5-8f69-ba190e52c411"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/95496367-5056-55b5-8f69-ba190e52c411
97e87256-ccfe-50c9-83a0-cea738c3202a,tg:lhbr:216963,ArtisticContent,2,26abfbd5-5d67-5c08-b0fb-14f91a20f2aa,au::1935,recipients (people),"dlod={""id"":""ark:/83110/x0/26abfbd5-5d67-5c08-b0fb-14f91a20f2aa"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/26abfbd5-5d67-5c08-b0fb-14f91a20f2aa
4803495f-0682-5d3e-a7ff-fb1c2eb0206b,tg:lhbr:103237,ArtisticContent,1,d42cd3e8-be78-58d6-80bb-e3e91000a395,au::13193,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/d42cd3e8-be78-58d6-80bb-e3e91000a395"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d42cd3e8-be78-58d6-80bb-e3e91000a395
4803495f-0682-5d3e-a7ff-fb1c2eb0206b,tg:lhbr:103237,ArtisticContent,2,c675a24e-457d-5bc9-9c72-9640bb831c37,au::7733,recipients (people),"dlod={""id"":""ark:/83110/x0/c675a24e-457d-5bc9-9c72-9640bb831c37"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c675a24e-457d-5bc9-9c72-9640bb831c37
a8deb197-1d76-55dc-947b-8620879f8aad,tg:lhbr:42397,ArtisticContent,1,80e601ad-9af9-593f-9d6b-f282731e68d6,au::5075:::HRV.1,correspondents (correspondence writers),,
a8deb197-1d76-55dc-947b-8620879f8aad,tg:lhbr:42397,ArtisticContent,2,d9b06662-16a9-567c-aab7-5f965d7a2f74,au::4633,recipients (people),"dlod={""id"":""ark:/83110/x0/d9b06662-16a9-567c-aab7-5f965d7a2f74"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d9b06662-16a9-567c-aab7-5f965d7a2f74
b5806c2c-3db4-5905-bdee-267020205dfb,tg:lhbr:89293,ArtisticContent,1,cef116e0-980d-50fd-9074-cb2bfeb63e66,au::11260:::MWV.1,correspondents (correspondence writers),,
b5806c2c-3db4-5905-bdee-267020205dfb,tg:lhbr:89293,ArtisticContent,2,7bb6e729-f439-5a95-8691-8e8cd5134bbc,au::16690,recipients (people),"dlod={""id"":""ark:/83110/x0/7bb6e729-f439-5a95-8691-8e8cd5134bbc"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7bb6e729-f439-5a95-8691-8e8cd5134bbc
936e9644-3d3c-55ab-b7b5-57ea56d45db2,tg:lhbr:13232,ArtisticContent,1,2e9958c1-f12b-5988-8523-6030b3a4da38,au::2152,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/2e9958c1-f12b-5988-8523-6030b3a4da38"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2e9958c1-f12b-5988-8523-6030b3a4da38
936e9644-3d3c-55ab-b7b5-57ea56d45db2,tg:lhbr:13232,ArtisticContent,2,f3791ad8-e351-577b-807d-c09ce2f9ef8e,au::7994:::SEV.1,recipients (people),,
b1ec9a3e-ea6e-57b4-aea1-08021f77b8d2,tg:lhbr:152392,ArtisticContent,1,59638b74-5696-54aa-9aff-281455e26bf0,au::19775,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0
b1ec9a3e-ea6e-57b4-aea1-08021f77b8d2,tg:lhbr:152392,ArtisticContent,2,087467fe-9602-5de2-a615-869c74af77e1,au::8622,recipients (people),"dlod={""id"":""ark:/83110/x0/087467fe-9602-5de2-a615-869c74af77e1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/087467fe-9602-5de2-a615-869c74af77e1
44979b56-311b-5569-8f71-d9104804bcc2,tg:lhbr:199296,ArtisticContent,1,db1f777d-6da7-56e8-8900-5da0a192d719,au::16945,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/db1f777d-6da7-56e8-8900-5da0a192d719"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/db1f777d-6da7-56e8-8900-5da0a192d719
