card,order,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end)
e22_Items,1,tg:lhph:53563_#1,,,0e2fac18-50a5-5320-ac78-21c96ec465cf,0e2fac18-50a5-5320-ac78-21c96ec465cf,tg:lhph:53563_#1,tr:lh:139964,isad:lh:175416,,Bruikleen Vlaamse Gemeenschap,,
e22_Items,1,tg:lhph:41102_#1,175736/13,M 6523 / P,26f93965-eec5-5e67-8bed-662f4e9c9965,26f93965-eec5-5e67-8bed-662f4e9c9965,tg:lhph:41102_#1,,,,,,
e22_Items,1,tg:lhph:39234_#1,122793/42,M 301 / P,b605a54f-dbc8-5b3c-9b54-e777a1cd2b59,b605a54f-dbc8-5b3c-9b54-e777a1cd2b59,tg:lhph:39234_#1,tr:lh:5834,isad:lh:92962,,,,
e22_Items,1,tg:lhph:21380_#1,217740/11,G 3145 / P,0c4542c1-5963-53e8-8159-e120d87c6ce2,0c4542c1-5963-53e8-8159-e120d87c6ce2,tg:lhph:21380_#1,tr:lh:7657,isad:lh:94952,,,,
e22_Items,1,tg:lhph:22973_#1,,,cdc28174-fa67-5ea6-b340-9484ac3bb04e,cdc28174-fa67-5ea6-b340-9484ac3bb04e,tg:lhph:22973_#1,tr:lh:139964,isad:lh:182274,S 935 / 1024,Bruikleen Vlaamse Gemeenschap - GLN000247,,
e22_Items,1,tg:lhph:5796_#1,79442/9,Y 952 / P,a604ac78-bd49-566d-9e7e-de3cc7d5c09b,a604ac78-bd49-566d-9e7e-de3cc7d5c09b,tg:lhph:5796_#1,tr:lh:4094,isad:lh:93234,,,,
e22_Items,1,tg:lhph:29035_#1,235810/17,PP 81 / P,f9b4f542-f9b9-5e03-bbd7-1ab3b2064daf,f9b4f542-f9b9-5e03-bbd7-1ab3b2064daf,tg:lhph:29035_#1,tr:lh:9947,isad:lh:95275,,,,
e22_Items,1,tg:lhph:10868_#1,59564,U 964 / P,d75bfb6a-ffcd-5cb4-8f58-ffe8b6869630,d75bfb6a-ffcd-5cb4-8f58-ffe8b6869630,tg:lhph:10868_#1,tr:lh:2949,isad:lh:94182,,,,
e22_Items,1,tg:lhph:51303_#1,,S 935 / 1039,27acddee-9bbb-5893-b056-854a757dd641,27acddee-9bbb-5893-b056-854a757dd641,tg:lhph:51303_#1,tr:lh:139964,isad:lh:182278,,Bruikleen Vlaamse Gemeenschap - GLN000391,,
e22_Items,1,tg:lhph:43762_#1,88088/1,J 4 / P,9e8361c2-a89f-5bf8-810a-216c3d0fcfc0,9e8361c2-a89f-5bf8-810a-216c3d0fcfc0,tg:lhph:43762_#1,,,,,,
e22_Items,1,tg:lhph:31181_#1,138388/2,G 7343 / P,8f3947d7-e23e-5e5d-92ef-cf876c58c5d4,8f3947d7-e23e-5e5d-92ef-cf876c58c5d4,tg:lhph:31181_#1,tr:lh:5898,isad:lh:95338,,,,
e22_Items,1,tg:lhph:8205_#1,75156/2,W 803 / P,3284647a-bd42-5048-ba26-ee7e746381e7,3284647a-bd42-5048-ba26-ee7e746381e7,tg:lhph:8205_#1,,,,,,
e22_Items,1,tg:lhph:46144_#1,203857/9,C 395 / ARC (374),3e97b6a1-c8c8-5b15-b4a0-4e7ca7fed19d,3e97b6a1-c8c8-5b15-b4a0-4e7ca7fed19d,tg:lhph:46144_#1,tr:lh:3327,isad:lh:109796,,,,
e22_Items,2,tg:lhph:15432_#2,126200/1,R 644 / P,baa13778-1384-5422-9812-73964a5453f3,baa13778-1384-5422-9812-73964a5453f3,tg:lhph:15432_#2,tr:lh:5877,isad:lh:94256,,,,
e22_Items,1,tg:lhph:25935_#1,200298/4,B 8596 / P,bc85c2a8-3920-5c32-8375-2bea24185de9,bc85c2a8-3920-5c32-8375-2bea24185de9,tg:lhph:25935_#1,tr:lh:7704,isad:lh:94325,,,,
e22_Items,1,tg:lhph:12791_#1,49786/15,C 1351 / P,b65971ff-90ff-5b57-a740-c95fcf14f05e,b65971ff-90ff-5b57-a740-c95fcf14f05e,tg:lhph:12791_#1,,,,,,
e22_Items,1,tg:lhph:42268_#1,122794/45,B 7615 / P,8708e040-b98e-52c7-b5a1-1b363804f496,8708e040-b98e-52c7-b5a1-1b363804f496,tg:lhph:42268_#1,tr:lh:5834,isad:lh:93121,,,,
e22_Items,1,tg:lhph:18244_#1,202254/74,R 286 / P,6ba20f4e-593e-58d5-b9f3-421be4f73f68,6ba20f4e-593e-58d5-b9f3-421be4f73f68,tg:lhph:18244_#1,tr:lh:7827,isad:lh:94871,,,,
e22_Items,1,tg:lhph:17956_#1,202254/90,R 286 / P,be5a4f1b-d8f3-5c7c-82f8-13e7d8309f15,be5a4f1b-d8f3-5c7c-82f8-13e7d8309f15,tg:lhph:17956_#1,tr:lh:7827,isad:lh:94871,,,,
e22_Items,2,tg:lhph:27451_#2,82131/3,V 36695 / P,ce1f163c-2c76-5536-9450-2beb4dd7438c,ce1f163c-2c76-5536-9450-2beb4dd7438c,tg:lhph:27451_#2,tr:lh:4238,isad:lh:93323,,,,
e22_Items,1,tg:lhph:52111_#1,,,86f97670-b1b9-53a1-bbc6-ee59a4f5fd30,86f97670-b1b9-53a1-bbc6-ee59a4f5fd30,tg:lhph:52111_#1,tr:lh:140087,isad:lh:154993,G 2932 / 212 (51),,,
e22_Items,1,tg:lhph:40570_#1,148163/7,M 554 / P,caaff992-8ff6-533b-9fac-ce4b1605d5fd,caaff992-8ff6-533b-9fac-ce4b1605d5fd,tg:lhph:40570_#1,tr:lh:6350,,,,,
e22_Items,1,tg:lhph:10089_#1,114131,W 3722 / P,24983648-6962-53e0-a004-caf2318237e4,24983648-6962-53e0-a004-caf2318237e4,tg:lhph:10089_#1,,,,,,
e22_Items,1,tg:lhph:38646_#1,38741/3,B 4984 / P,6c10cc8e-c400-526b-8e92-14b7b8202512,6c10cc8e-c400-526b-8e92-14b7b8202512,tg:lhph:38646_#1,tr:lh:2064,isad:lh:93675,,,,
e22_Items,1,tg:lhph:32393_#1,158207/Ao,J 422 / P (A),b3145a47-2c1f-59b9-a572-827789874237,b3145a47-2c1f-59b9-a572-827789874237,tg:lhph:32393_#1,tr:lh:6444,isad:lh:93254,,,,
e22_Items,1,tg:lhph:31960_#1,158229/12,J 422 / P (I),c37b055e-cb3e-5a58-a3fa-0ccd74936e3f,c37b055e-cb3e-5a58-a3fa-0ccd74936e3f,tg:lhph:31960_#1,tr:lh:6444,isad:lh:93254,,,,
e22_Items,1,tg:lhph:7917_#1,64409/9,G 994 / P,d5f9ef72-0bed-53f7-8994-4fb8d0297c21,d5f9ef72-0bed-53f7-8994-4fb8d0297c21,tg:lhph:7917_#1,tr:lh:3171,isad:lh:93287,,,,
e22_Items,1,tg:lhph:11583_#1,74181/8,D 9235 / P,3500c10c-6b72-5d47-bab7-21d1e111a51c,3500c10c-6b72-5d47-bab7-21d1e111a51c,tg:lhph:11583_#1,tr:lh:3874,,,,,
e22_Items,1,tg:lhph:33699_#1,218458/1124,B 1183 / P (NEG00115/3/20),8fcc4253-a44f-583d-8b28-08e9b0de80a8,8fcc4253-a44f-583d-8b28-08e9b0de80a8,tg:lhph:33699_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:45356_#1,160059/156,D 2969 / P,ea6abfc3-c7da-5f9e-84dc-698becb39f32,ea6abfc3-c7da-5f9e-84dc-698becb39f32,tg:lhph:45356_#1,tr:lh:6511,isad:lh:94488,,,,
e22_Items,1,tg:lhph:9677_#1,75785/3,S 587 / P,4f18618c-893b-553f-97ec-0d120c4407a9,4f18618c-893b-553f-97ec-0d120c4407a9,tg:lhph:9677_#1,tr:lh:3941,,,,,
e22_Items,1,tg:lhph:47536_#1,,,b3c8bf40-dc9d-5ccb-ac93-01830837d56c,b3c8bf40-dc9d-5ccb-ac93-01830837d56c,tg:lhph:47536_#1,tr:lh:103933,isad:lh:105405,P 272639 / 5,,V2 A 4 D2,V2 A 4 D2
e22_Items,1,tg:lhph:36926_#1,75771/6,L 645 / P,c79dbb69-1809-55d7-ab05-63ba4bb7b8cb,c79dbb69-1809-55d7-ab05-63ba4bb7b8cb,tg:lhph:36926_#1,tr:lh:3941,,,,,
e22_Items,1,tg:lhph:10910_#1,64410/35,R 69 / P,ae172942-0b82-5d8e-ad59-8fae65a5b7eb,ae172942-0b82-5d8e-ad59-8fae65a5b7eb,tg:lhph:10910_#1,tr:lh:3171,isad:lh:92955,,,,
e22_Items,1,tg:lhph:52888_#1,,,82dfd0d6-8988-51ae-949f-820a858754e2,82dfd0d6-8988-51ae-949f-820a858754e2,tg:lhph:52888_#1,tr:lh:139964,isad:lh:161174,S 935 / 490,Bruikleen Vlaamse Gemeenschap - STR11956,,
e22_Items,1,tg:lhph:28447_#1,27381/654,V 3915 / P,ab575e0b-696b-5727-be14-30dded26deff,ab575e0b-696b-5727-be14-30dded26deff,tg:lhph:28447_#1,,,,,,
e22_Items,1,tg:lhph:42310_#1,217354/6,H 6964 / P,5119011b-05e3-55dd-878b-c4ea69bc39d0,5119011b-05e3-55dd-878b-c4ea69bc39d0,tg:lhph:42310_#1,,,,,,
e22_Items,1,tg:lhph:6584_#1,69249/2,Y 952 / P,c484e607-98e8-538e-bc1b-fcba950a077d,c484e607-98e8-538e-bc1b-fcba950a077d,tg:lhph:6584_#1,tr:lh:3527,isad:lh:93107,,,,
e22_Items,1,tg:lhph:22192_#1,,,22745012-ecdb-5603-abc8-b12bad460c32,22745012-ecdb-5603-abc8-b12bad460c32,tg:lhph:22192_#1,tr:lh:139964,isad:lh:182279,S 935 / 1028,Bruikleen Vlaamse Gemeenschap - GLN000282,,
e22_Items,1,tg:lhph:43772_#1,219800,W 763 / P (GF),eeefe319-b976-5ed5-94d6-ace23dbf9635,eeefe319-b976-5ed5-94d6-ace23dbf9635,tg:lhph:43772_#1,,,,,,
e22_Items,1,tg:lhph:51313_#1,,,7914bd36-6c6a-5d2e-b739-27e586dd1e9f,7914bd36-6c6a-5d2e-b739-27e586dd1e9f,tg:lhph:51313_#1,tr:lh:139964,isad:lh:182263,S 935 / 1039,Bruikleen Vlaamse Gemeenschap - GLN000400,,
e22_Items,1,tg:lhph:29025_#1,104352,V 444 / P,59967a8d-6883-51b5-8e39-ecaaab142971,59967a8d-6883-51b5-8e39-ecaaab142971,tg:lhph:29025_#1,tr:lh:5300,isad:lh:95285,,,,
e22_Items,1,tg:lhph:31191_#1,218458/507,B 1183 / P (NEG0047/1/10),18fbcfd9-a335-5d71-a143-cf4a8a8208ab,18fbcfd9-a335-5d71-a143-cf4a8a8208ab,tg:lhph:31191_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:50619_#1,196010,M 64 / P,18ebc10a-485c-5be3-9110-cfb110c452db,18ebc10a-485c-5be3-9110-cfb110c452db,tg:lhph:50619_#1,tr:lh:7393,isad:lh:95648,,,,
e22_Items,1,tg:lhph:42278_#1,122794/11,B 7615 / P,633ead16-640e-5c59-b0d2-b69e6b51ad12,633ead16-640e-5c59-b0d2-b69e6b51ad12,tg:lhph:42278_#1,tr:lh:5834,isad:lh:93121,,,,
e22_Items,1,tg:lhph:12781_#1,75040/3,C 1647 / P,fac3fbd8-b3c4-5f4a-9df9-f52704342780,fac3fbd8-b3c4-5f4a-9df9-f52704342780,tg:lhph:12781_#1,tr:lh:3939,,,,,
e22_Items,1,tg:lhph:18254_#1,203626/166,M 224 / P (NEG0005/7/33),39b0e48f-4cfa-5190-8f83-9cd9e7cb1013,39b0e48f-4cfa-5190-8f83-9cd9e7cb1013,tg:lhph:18254_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,3,tg:lhph:7604_#3,233424,S 935 / P,4bb7ceb1-4683-5d81-afd6-a452d3bb5691,4bb7ceb1-4683-5d81-afd6-a452d3bb5691,tg:lhph:7604_#3,,,,,,
e22_Items,1,tg:lhph:8215_#1,75156/6,W 803 / P,6a6e8225-25aa-5854-95f8-30250e65685a,6a6e8225-25aa-5854-95f8-30250e65685a,tg:lhph:8215_#1,,,,,,
e22_Items,1,tg:lhph:46154_#1,203857/19,C 395 / ARC (374),4039bd90-6336-5846-afd4-eb417edd3e09,4039bd90-6336-5846-afd4-eb417edd3e09,tg:lhph:46154_#1,tr:lh:3327,isad:lh:109796,,,,
e22_Items,1,tg:lhph:25925_#1,158575/342,V 3484 / P,f8fabc35-8724-54d2-bccd-d45c38e46846,f8fabc35-8724-54d2-bccd-d45c38e46846,tg:lhph:25925_#1,tr:lh:6462,isad:lh:93743,,,,
e22_Items,1,tg:lhph:52079_#1,,,6572eecb-6ec1-52a9-a304-d07409ad4d04,6572eecb-6ec1-52a9-a304-d07409ad4d04,tg:lhph:52079_#1,tr:lh:140087,isad:lh:154993,G 2932 / 212 (36),,,
e22_Items,1,tg:lhph:40418_#1,27571/554,M 5165 / P,f3e3312f-193f-5100-8d3d-5ff4f1ebf87c,f3e3312f-193f-5100-8d3d-5ff4f1ebf87c,tg:lhph:40418_#1,tr:lh:1492,,,,,
e22_Items,1,tg:lhph:31808_#1,218458/657,B 1183 / P (NEG0063/1/9),38e16c91-1c3b-5f8b-87d8-1767faa1808f,38e16c91-1c3b-5f8b-87d8-1767faa1808f,tg:lhph:31808_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:39224_#1,74213/17,M 295 / P,237fcb4d-d528-56a7-9a3a-cfc716113cf6,237fcb4d-d528-56a7-9a3a-cfc716113cf6,tg:lhph:39224_#1,tr:lh:3877,,,,,
e22_Items,1,tg:lhph:41112_#1,175738/2,M 6523 / P,aedfad18-5687-55ac-9556-346636251f1a,aedfad18-5687-55ac-9556-346636251f1a,tg:lhph:41112_#1,,,,,,
e22_Items,1,tg:lhph:5786_#1,234798/108,Y 952 / P,4f3ff482-4426-5f24-8f79-82de8800b165,4f3ff482-4426-5f24-8f79-82de8800b165,tg:lhph:5786_#1,,,,,,
e22_Items,1,tg:lhph:21390_#1,199433/5,H 76522 / P,72816b23-3c1f-5ec8-bdf0-4c980db42037,72816b23-3c1f-5ec8-bdf0-4c980db42037,tg:lhph:21390_#1,,,,,,
e22_Items,1,tg:lhph:22963_#1,81487,N 135 / P,34df6aae-68e5-5910-be8d-f2e6b748d629,34df6aae-68e5-5910-be8d-f2e6b748d629,tg:lhph:22963_#1,tr:lh:4221,isad:lh:93910,,,,
e22_Items,2,tg:lhph:16748_#2,143256/2,S 176 / P,28c983d0-8d23-509d-8361-4117270d5e30,28c983d0-8d23-509d-8361-4117270d5e30,tg:lhph:16748_#2,tr:lh:6180,isad:lh:93090,,,,
e22_Items,1,tg:lhph:52898_#1,,,5b205e22-6ad5-5a55-84be-a61303d0da62,5b205e22-6ad5-5a55-84be-a61303d0da62,tg:lhph:52898_#1,tr:lh:139964,isad:lh:161174,S 935 / 490,Bruikleen Vlaamse Gemeenschap - STR11973,,
e22_Items,1,tg:lhph:10900_#1,64410/2,R 69 / P,5efc6b11-90cc-5328-b797-523c71909983,5efc6b11-90cc-5328-b797-523c71909983,tg:lhph:10900_#1,tr:lh:3171,isad:lh:92955,,,,
e22_Items,1,tg:lhph:19626_#1,110081/217,S 8555 / P,80613eba-ad2f-5004-ac3b-a3cd5d5c6ed9,80613eba-ad2f-5004-ac3b-a3cd5d5c6ed9,tg:lhph:19626_#1,tr:lh:5552,isad:lh:93622,,,,
e22_Items,1,tg:lhph:23488_#1,66293/24,M 767 / P,a6fddae3-f90c-5c51-bd5e-cfb19e6c94b1,a6fddae3-f90c-5c51-bd5e-cfb19e6c94b1,tg:lhph:23488_#1,tr:lh:3269,isad:lh:93077,,,,
e22_Items,1,tg:lhph:9667_#1,71555,M 896 / P,fa2b53f8-1ade-540a-afa5-9bcf225c0ffa,fa2b53f8-1ade-540a-afa5-9bcf225c0ffa,tg:lhph:9667_#1,tr:lh:3699,isad:lh:93081,,,,
e22_Items,1,tg:lhph:47526_#1,,,a7ce3ff9-787a-52b6-9462-2f498499e4bb,a7ce3ff9-787a-52b6-9462-2f498499e4bb,tg:lhph:47526_#1,tr:lh:103933,isad:lh:105404,P 272639 / 4,,V2 A 4 D2,V2 A 4 D2
e22_Items,1,tg:lhph:36936_#1,122793/173,L 679 / P,7824cbb0-a48b-5413-bfa8-ad50119b0c6b,7824cbb0-a48b-5413-bfa8-ad50119b0c6b,tg:lhph:36936_#1,tr:lh:5834,isad:lh:92962,,,,
e22_Items,2,tg:lhph:37640_#2,58979/3,M 154 / P,ab575528-57c5-5c2f-812f-6d856cfb5b72,ab575528-57c5-5c2f-812f-6d856cfb5b72,tg:lhph:37640_#2,,,,,,
e22_Items,1,tg:lhph:42300_#1,68627/2,B 7841 / P,60091d76-824a-5511-8056-3a3d96a9b4ae,60091d76-824a-5511-8056-3a3d96a9b4ae,tg:lhph:42300_#1,tr:lh:3480,,,,,
e22_Items,1,tg:lhph:28457_#1,105931/218,P 852 / P,5896a6a3-b1e2-5d6a-8bef-a0555dac711c,5896a6a3-b1e2-5d6a-8bef-a0555dac711c,tg:lhph:28457_#1,tr:lh:5403,isad:lh:95240,,,,
e22_Items,1,tg:lhph:6594_#1,92988/7,Y 952 / P,b1c30c1f-b91d-5cf1-9e87-085d03cf66fa,b1c30c1f-b91d-5cf1-9e87-085d03cf66fa,tg:lhph:6594_#1,tr:lh:4767,isad:lh:93777,,,,
e22_Items,1,tg:lhph:10099_#1,69212/1,H 7653 / P,d46ecf50-f2f1-52d0-9c8f-3d12b46147f7,d46ecf50-f2f1-52d0-9c8f-3d12b46147f7,tg:lhph:10099_#1,tr:lh:3520,,,,,
e22_Items,1,tg:lhph:38656_#1,46371,B 4984 / P,fe0667c6-f75b-522a-875c-fbcceaade63e,fe0667c6-f75b-522a-875c-fbcceaade63e,tg:lhph:38656_#1,tr:lh:2405,,,,,
e22_Items,1,tg:lhph:40560_#1,79276/2,B 7134 / P,e9743747-7c72-5599-84da-a42e1ec16b6c,e9743747-7c72-5599-84da-a42e1ec16b6c,tg:lhph:40560_#1,tr:lh:4094,isad:lh:93234,,,,
e22_Items,1,tg:lhph:52101_#1,,,41efdfab-4769-56ed-bf87-9007d2ed7302,41efdfab-4769-56ed-bf87-9007d2ed7302,tg:lhph:52101_#1,tr:lh:140087,isad:lh:154993,G 2932 / 212 (50),,,
e22_Items,3,tg:lhph:1230_#3,171497/1,V 36695 / P (album),75858b65-1d5c-565c-b22d-543bbd03e3e0,75858b65-1d5c-565c-b22d-543bbd03e3e0,tg:lhph:1230_#3,tr:lh:6885,isad:lh:93123,,,,
e22_Items,1,tg:lhph:7907_#1,74275/3,J 416 / P,46ffcfc7-347a-56d1-9c30-f9b909aa1679,46ffcfc7-347a-56d1-9c30-f9b909aa1679,tg:lhph:7907_#1,tr:lh:3839,,,,,
e22_Items,1,tg:lhph:32383_#1,212625/1a en b,B 1183 / P,5e990992-8d74-5ff8-8367-32b9e78d0f6b,5e990992-8d74-5ff8-8367-32b9e78d0f6b,tg:lhph:32383_#1,tr:lh:7634,isad:lh:95320,,,,
e22_Items,1,tg:lhph:31970_#1,215861/7,DD 82 / P,46581599-b509-539c-8ab6-2e410c1873f7,46581599-b509-539c-8ab6-2e410c1873f7,tg:lhph:31970_#1,,,,,,
e22_Items,1,tg:lhph:17946_#1,111604/95,H 541 / P,34e3a9e0-be9b-512e-b749-0104ba6dd45d,34e3a9e0-be9b-512e-b749-0104ba6dd45d,tg:lhph:17946_#1,tr:lh:5587,isad:lh:93617,,,,
e22_Items,2,tg:lhph:35020_#2,27493/125,L 246 / P,3f15e6fd-7891-5efb-8e00-eb1676652c34,3f15e6fd-7891-5efb-8e00-eb1676652c34,tg:lhph:35020_#2,tr:lh:1492,,,,,
e22_Items,1,tg:lhph:45346_#1,160059/136,D 2969 / P,05d98553-d8f3-584d-a0a7-b04f6d0fbe45,05d98553-d8f3-584d-a0a7-b04f6d0fbe45,tg:lhph:45346_#1,tr:lh:6511,isad:lh:94488,,,,
e22_Items,2,tg:lhph:16630_#2,47411,R 985 / P,94f73c71-6947-569f-bd0d-fc1d47032752,94f73c71-6947-569f-bd0d-fc1d47032752,tg:lhph:16630_#2,tr:lh:2413,isad:lh:94717,,,,
e22_Items,1,tg:lhph:11593_#1,74181/2,D 9235 / P,65c6a5b8-f873-58aa-a61c-db9e2b5825c4,65c6a5b8-f873-58aa-a61c-db9e2b5825c4,tg:lhph:11593_#1,tr:lh:3874,,,,,
e22_Items,1,tg:lhph:33689_#1,34109/4,K 59755 / P,8c8f9f84-9e9b-59a4-9958-22b7f4d290b3,8c8f9f84-9e9b-59a4-9958-22b7f4d290b3,tg:lhph:33689_#1,tr:lh:1914,isad:lh:92959,,,,
e22_Items,1,tg:lhph:36792_#1,218458/1934,B 1183 / P (NEG00212/1/5),b5f6c1bc-b50d-5f7f-a836-073e978a38e6,b5f6c1bc-b50d-5f7f-a836-073e978a38e6,tg:lhph:36792_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:27900_#1,178455/7,P 568 / P,9989143a-5e41-5101-802a-d4ac298565d5,9989143a-5e41-5101-802a-d4ac298565d5,tg:lhph:27900_#1,tr:lh:7142,isad:lh:93773,,,,
e22_Items,1,tg:lhph:14488_#1,74155/3,D 325 / P,e73fcfb4-8821-5e52-add4-8608b3ffc589,e73fcfb4-8821-5e52-add4-8608b3ffc589,tg:lhph:14488_#1,tr:lh:3874,,,,,
e22_Items,1,tg:lhph:44171_#1,89398/5,C 363 / P,4b5705ec-77d4-54eb-8d75-338f88daede6,4b5705ec-77d4-54eb-8d75-338f88daede6,tg:lhph:44171_#1,tr:lh:4698,isad:lh:94551,,,,
e22_Items,4,tg:lhph:3036_#4,108210/25,V 4835 / P,d46fa464-0404-58c0-b9fc-59ff308b3f9b,d46fa464-0404-58c0-b9fc-59ff308b3f9b,tg:lhph:3036_#4,tr:lh:5499,isad:lh:93103,,,,
e22_Items,1,tg:lhph:19882_#1,40257/8,S 8642 / P,2ea5a28e-1488-5571-9361-28eda1b45303,2ea5a28e-1488-5571-9361-28eda1b45303,tg:lhph:19882_#1,,,,,,
e22_Items,2,tg:lhph:7446_#2,233837,V 3885 / P,8040a1d3-707c-5a9d-945a-e29b95927bbf,8040a1d3-707c-5a9d-945a-e29b95927bbf,tg:lhph:7446_#2,,,,,,
e22_Items,1,tg:lhph:48871_#1,,V 575 / 73,c0ab238c-af3a-5d24-a2c8-1b595a5933d0,c0ab238c-af3a-5d24-a2c8-1b595a5933d0,tg:lhph:48871_#1,,isad:lh:117996,,,,
e22_Items,1,tg:lhph:39461_#1,234847,M 3803 / P,550200b8-35b9-557c-8696-aec28a46cd06,550200b8-35b9-557c-8696-aec28a46cd06,tg:lhph:39461_#1,,,,,,
e22_Items,1,tg:lhph:41757_#1,19891/1,W 7543 / P,fcdd9961-0131-5f82-ae2b-5ffc3f0cd1c7,fcdd9961-0131-5f82-ae2b-5ffc3f0cd1c7,tg:lhph:41757_#1,tr:lh:1102,isad:lh:93142,,,,
e22_Items,1,tg:lhph:53336_#1,72171,R 704 / P,786ef8f2-0116-5bde-aa7b-253fbb2e14ad,786ef8f2-0116-5bde-aa7b-253fbb2e14ad,tg:lhph:53336_#1,,,,Gevonden in R 704 / D,,
e22_Items,2,tg:lhph:34217_#2,,D 125 / P (2) (45),f659f86a-b414-56a8-a111-21ffc12b9bee,f659f86a-b414-56a8-a111-21ffc12b9bee,tg:lhph:34217_#2,tr:lh:140159,isad:lh:179542,,,,
e22_Items,1,tg:lhph:37298_#1,164051/1,L 975 / P,801b7686-3597-5af8-ac25-9e59d18774d5,801b7686-3597-5af8-ac25-9e59d18774d5,tg:lhph:37298_#1,tr:lh:6637,,,,,
e22_Items,1,tg:lhph:15182_#1,232803,R 5843 / P,288cfb65-a619-5bbe-b676-ee1a00ab0e13,288cfb65-a619-5bbe-b676-ee1a00ab0e13,tg:lhph:15182_#1,,,,,,
e22_Items,1,tg:lhph:27099_#1,166652/25,V 454 / P,3fcc7da7-5df8-5e79-86a5-d01688681c87,3fcc7da7-5df8-5e79-86a5-d01688681c87,tg:lhph:27099_#1,tr:lh:6723,isad:lh:93841,,,,
e22_Items,1,tg:lhph:20946_#1,203626/1634,M 224 / P (NEG0056/7/12),77490181-b9a3-56e0-a0e1-bff952a56c71,77490181-b9a3-56e0-a0e1-bff952a56c71,tg:lhph:20946_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:43137_#1,78511/17,B 935 / P,5e653bc1-f055-5e1d-9c9a-4883a46fb6e0,5e653bc1-f055-5e1d-9c9a-4883a46fb6e0,tg:lhph:43137_#1,tr:lh:4081,isad:lh:94345,,,,
e22_Items,1,tg:lhph:29660_#1,78374/1,G 943 / P,d757449e-04d8-5f6b-9ffc-f85a44269320,d757449e-04d8-5f6b-9ffc-f85a44269320,tg:lhph:29660_#1,tr:lh:4076,isad:lh:93675,,,,
e22_Items,1,tg:lhph:18411_#1,203626/240,M 224 / P (NEG0007/7/8),148d5b6a-ecd2-50ff-96f5-814bc6c1f590,148d5b6a-ecd2-50ff-96f5-814bc6c1f590,tg:lhph:18411_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,2,tg:lhph:21630_#2,44259/2,H 771 / P,6353d0f5-da0b-5ee2-9652-a6536b182e58,6353d0f5-da0b-5ee2-9652-a6536b182e58,tg:lhph:21630_#2,,,,,,
e22_Items,1,tg:lhph:26593_#1,16079/57,V 3669 / P,d5add03b-93ac-5129-8896-e78b81c44d8c,d5add03b-93ac-5129-8896-e78b81c44d8c,tg:lhph:26593_#1,tr:lh:882,isad:lh:93498,,,,
e22_Items,1,tg:lhph:2185_#1,66993/3,M 656 / P,9e758b8c-f8f5-5a36-bdc1-cc7dce27d514,9e758b8c-f8f5-5a36-bdc1-cc7dce27d514,tg:lhph:2185_#1,tr:lh:3394,,,,,
e22_Items,1,tg:lhph:8450_#1,169842/7,W 144 / P,a4f631f2-4845-573e-a539-264b77c86495,a4f631f2-4845-573e-a539-264b77c86495,tg:lhph:8450_#1,tr:lh:6861,isad:lh:93429,,,,
e22_Items,1,tg:lhph:46711_#1,62186/60,D 9565 / P,61bdadf2-b1b5-53d3-9dd5-8e885eae9bcc,61bdadf2-b1b5-53d3-9dd5-8e885eae9bcc,tg:lhph:46711_#1,tr:lh:3099,isad:lh:95865,,,,
e22_Items,3,tg:lhph:15718_#3,55217,F 111 / P,fa5beef5-b905-5a11-8b02-b2505ff40a67,fa5beef5-b905-5a11-8b02-b2505ff40a67,tg:lhph:15718_#3,,,,,,
e22_Items,1,tg:lhph:38013_#1,218458/2301,B 1183 / P (NEG00247/2/7A),71cdd7cf-330f-5da0-86ce-61eec8fa9f9d,71cdd7cf-330f-5da0-86ce-61eec8fa9f9d,tg:lhph:38013_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:40325_#1,8614,M 475 / P,365d37d7-dea9-5dfe-a314-f07cd2f99d2d,365d37d7-dea9-5dfe-a314-f07cd2f99d2d,tg:lhph:40325_#1,tr:lh:425,isad:lh:95625,,,,
e22_Items,1,tg:lhph:52744_#1,,,fc12cbd7-2bc4-5a5b-a051-2c5fd542104a,fc12cbd7-2bc4-5a5b-a051-2c5fd542104a,tg:lhph:52744_#1,tr:lh:139964,isad:lh:161173,S 935 / 489,Bruikleen Vlaamse Gemeenschap - STR11698,,
e22_Items,1,tg:lhph:27878_#1,118707/13,P 568 / P,b7619758-06c2-50f4-8b10-db79fa5cf9fe,b7619758-06c2-50f4-8b10-db79fa5cf9fe,tg:lhph:27878_#1,,,,,,
