dataset, brocade_id, au_id
lhps,tg:lhps:55906,au::4942:2
lhps,tg:lhps:56296,au::48662:2
lhps,tg:lhps:60279,au::13313:2
lhps,tg:lhps:15379,au::52342:2:N
lhps,tg:lhps:45834,au::13332:2:N
lhps,tg:lhps:28057,au::20334:3:N
lhps,tg:lhps:30172,au::10464:3:N
lhps,tg:lhps:46127,au::48662:2
lhps,tg:lhps:3881,au::20710:2:N
lhps,tg:lhps:9833,au::20710:2:N
lhps,tg:lhps:43630,au::10464:3:N
lhps,tg:lhps:21671,au::20710:2:N
lhps,tg:lhps:28000,au::10464:3:N
lhps,tg:lhps:28000,au::48775:2:N
lhps,tg:lhps:49513,au::20334:3:N
lhps,tg:lhps:49456,au::13332:2:N
lhps,tg:lhps:85,au::20710:2:N
lhps,tg:lhps:52133,au::48222:2:N
lhps,tg:lhps:43667,au::17525:4:N
lhps,tg:lhps:12668,au::48775:2
lhps,tg:lhps:15338,au::13433:4:N
lhps,tg:lhps:45875,au::20334:3:N
lhps,tg:lhps:10993,au::20710:2:N
lhps,tg:lhps:34936,au::20836:2:N
lhps,tg:lhps:11547,au::48662:2:N
lhps,tg:lhps:46166,au::46860:2:N
lhps,tg:lhps:9937,au::20710:2:N
lhps,tg:lhps:44360,au::10512:3:N
lhps,tg:lhps:46218,au::12412:2:N
lhps,tg:lhps:59944,au::50789:2
lhps,tg:lhps:3747,au::20710:2:N
lhps,tg:lhps:43763,au::54975:4:N
lhps,tg:lhps:52172,au::19432:2:N
lhps,tg:lhps:46832,au::17525:4:N
lhps,tg:lhps:17997,au::20710:2:N
lhps,tg:lhps:50909,au::656:5:N
lhps,tg:lhps:11005,au::20710:2:N
lhps,tg:lhps:17796,au::10464:3:N
lhps,tg:lhps:10053,au::20710:2:N
lhps,tg:lhps:43962,au::52342:2:N
lhps,tg:lhps:47188,au::48859:3:N
lhps,tg:lhps:49895,au::13433:4:N
lhps,tg:lhps:40708,au::10460:2:N
lhps,tg:lhps:9624,au::20710:2:N
lhps,tg:lhps:40358,au::10460:2:N
lhps,tg:lhps:61686,au::48222:2
lhps,tg:lhps:60097,au::1456:2
lhps,tg:lhps:49600,au::48859:3:N
lhps,tg:lhps:4554,au::20710:2:N
lhps,tg:lhps:60243,au::48662:2
lhps,tg:lhps:4411,au::20710:2:N
lhps,tg:lhps:3854,au::20710:2:N
lhps,tg:lhps:45674,au::10464:3:N
lhps,tg:lhps:47219,au::46881:2:N
lhps,tg:lhps:50860,au::20334:3:N
lhps,tg:lhps:44120,au::13433:4:N
lhps,tg:lhps:59568,au::48662:2
lhps,tg:lhps:9665,au::20710:2:N
lhps,tg:lhps:46367,au::15237:3:N
lhps,tg:lhps:4684,au::20710:2:N
lhps,tg:lhps:48050,au::19446:4:N
lhps,tg:lhps:50899,au::20334:3:N
lhps,tg:lhps:3842,au::20710:2:N
lhps,tg:lhps:52518,au::48222:2:N
lhps,tg:lhps:50876,au::20334:3:N
lhps,tg:lhps:30109,au::10464:3:N
lhps,tg:lhps:49883,au::48662:2:N
lhps,tg:lhps:46275,au::48775:2:N
lhps,tg:lhps:10550,au::20334:3:N
lhps,tg:lhps:14513,au::656:4:N
lhps,tg:lhps:42373,au::17525:4:N
lhps,tg:lhps:9848,au::20710:2:N
lhps,tg:lhps:46449,au::20334:3:N
lhps,tg:lhps:3815,au::20710:2:N
lhps,tg:lhps:44862,au::10460:4:N
lhps,tg:lhps:50122,au::13433:4:N
lhps,tg:lhps:50623,au::48662:2:N
lhps,tg:lhps:30171,au::10464:3:N
lhps,tg:lhps:42188,au::20334:3:N
lhps,tg:lhps:3882,au::20710:2:N
lhps,tg:lhps:50859,au::20334:3:N
lhps,tg:lhps:9426,au::20710:2:N
lhps,tg:lhps:49510,au::20334:3:N
lhps,tg:lhps:58478,au::48775:2
lhps,tg:lhps:52425,au::48222:2:N
lhps,tg:lhps:9471,au::20710:2:N
lhps,tg:lhps:27899,au::20334:3:N
lhps,tg:lhps:45030,au::15237:3:N
lhps,tg:lhps:57148,au::48736:2
lhps,tg:lhps:10569,au::13433:4:N
lhps,tg:lhps:9871,au::20710:2:N
lhps,tg:lhps:56866,au::4942:2
lhps,tg:lhps:44508,au::10460:4:N
lhps,tg:lhps:30167,au::20334:3:N
lhps,tg:lhps:15383,au::656:4:N
lhps,tg:lhps:60329,au::18391:2
lhps,tg:lhps:259,au::20710:2:N
lhps,tg:lhps:54733,au::48662:2
lhps,tg:lhps:10247,au::20710:2:N
lhps,tg:lhps:60145,au::50789:2
lhps,tg:lhps:43625,au::10464:3:N
lhps,tg:lhps:59228,au::48662:2
lhps,tg:lhps:11006,au::20710:2:N
lhps,tg:lhps:9430,au::20710:2:N
lhps,tg:lhps:46831,au::17525:4:N
lhps,tg:lhps:52521,au::48222:2:N
lhps,tg:lhps:47534,au::20710:2:N
lhps,tg:lhps:47164,au::10464:3:N
lhps,tg:lhps:48291,au::54044:1:N
lhps,tg:lhps:42366,au::17525:4:N
lhps,tg:lhps:14013,au::20710:2:N
lhps,tg:lhps:42389,au::17525:4:N
lhps,tg:lhps:9298,au::20710:2:N
lhps,tg:lhps:17795,au::10464:3:N
lhps,tg:lhps:47308,au::17442:2:N
lhps,tg:lhps:3800,au::20710:2:N
lhps,tg:lhps:49253,au::4711:2:N
lhps,tg:lhps:61685,au::48222:2
lhps,tg:lhps:4412,au::20710:2:N
lhps,tg:lhps:59984,au::48662:2
lhps,tg:lhps:41008,au::20334:3:N
lhps,tg:lhps:56667,au::48662:2
lhps,tg:lhps:18964,au::20710:2:N
lhps,tg:lhps:50863,au::20334:3:N
lhps,tg:lhps:17957,au::10464:3:N
lhps,tg:lhps:17404,au::10464:3:N
lhps,tg:lhps:44359,au::10473:2:N
lhps,tg:lhps:50875,au::20334:3:N
lhps,tg:lhps:56108,au::48736:2
lhps,tg:lhps:25426,au::10460:2:N
lhps,tg:lhps:3841,au::20710:2:N
lhps,tg:lhps:48053,au::19446:4:N
lhps,tg:lhps:14510,au::656:5:N
lhps,tg:lhps:42370,au::17525:4:N
lhps,tg:lhps:43998,au::656:5:N
lhps,tg:lhps:46276,au::13333:2:N
lhps,tg:lhps:3729,au::20710:2:N
lhps,tg:lhps:4516,au::20710:2:N
lhps,tg:lhps:40988,au::20334:3:N
lhps,tg:lhps:17062,au::10464:3:N
lhps,tg:lhps:17432,au::10464:3:N
lhps,tg:lhps:56597,au::48662:2
lhps,tg:lhps:48073,au::17525:4:N
lhps,tg:lhps:47386,au::46881:2:N
lhps,tg:lhps:4218,au::20710:2:N
lhps,tg:lhps:17824,au::10464:3:N
lhps,tg:lhps:50855,au::20334:3:N
lhps,tg:lhps:51747,au::18247:2:N
lhps,tg:lhps:9580,au::20710:2:N
lhps,tg:lhps:49727,au::17525:4:N
lhps,tg:lhps:12775,au::10464:3:N
lhps,tg:lhps:25406,au::10460:2:N
lhps,tg:lhps:57943,au::18391:2
lhps,tg:lhps:28058,au::20334:3:N
lhps,tg:lhps:15376,au::15237:3:N
lhps,tg:lhps:4424,au::20710:2:N
lhps,tg:lhps:9646,au::20710:2:N
lhps,tg:lhps:51655,au::50216:2:N
lhps,tg:lhps:46606,au::107471:2:N
lhps,tg:lhps:51439,au::13433:4:N
lhps,tg:lhps:351,au::20710:2:N
lhps,tg:lhps:4536,au::20710:2:N
lhps,tg:lhps:40697,au::10460:2:N
lhps,tg:lhps:54912,au::4942:2
lhps,tg:lhps:4259,au::20710:2:N
lhps,tg:lhps:49766,au::48662:2:N
lhps,tg:lhps:4520,au::20710:2:N
lhps,tg:lhps:41839,au::656:5:N
lhps,tg:lhps:49859,au::44970:2:N
lhps,tg:lhps:45657,au::48161:2:N
lhps,tg:lhps:50906,au::20334:3:N
lhps,tg:lhps:44046,au::17525:4:N
lhps,tg:lhps:44046,au::656:5:N
lhps,tg:lhps:44046,au::54975:4:N
lhps,tg:lhps:3877,au::20710:2:N
lhps,tg:lhps:58435,au::10464:3:N
lhps,tg:lhps:58435,au::48775:2:N
lhps,tg:lhps:24651,au::656:5:N
lhps,tg:lhps:60325,au::18391:2
lhps,tg:lhps:25693,au::20710:2:N
lhps,tg:lhps:41881,au::656:4:N
lhps,tg:lhps:41881,au::17525:4:N
lhps,tg:lhps:47406,au::808:2:N
lhps,tg:lhps:3748,au::20710:2:N
lhps,tg:lhps:56352,au::48662:2
lhps,tg:lhps:55987,au::48736:2
lhps,tg:lhps:14822,au::20710:2:N
lhps,tg:lhps:40992,au::20334:3:N
lhps,tg:lhps:10725,au::13433:4:N
lhps,tg:lhps:46450,au::20334:3:N
lhps,tg:lhps:40357,au::10460:2:N
lhps,tg:lhps:47168,au::17442:2:N
lhps,tg:lhps:56329,au::48662:2
lhps,tg:lhps:22068,au::52342:2:N
lhps,tg:lhps:47187,au::48859:3:N
lhps,tg:lhps:14731,au::10464:3:N
lhps,tg:lhps:60020,au::48662:2
lhps,tg:lhps:46542,au::48222:2:N
lhps,tg:lhps:50880,au::20334:3:N
lhps,tg:lhps:48049,au::19446:4:N
lhps,tg:lhps:20002,au::10464:3:N
lhps,tg:lhps:41842,au::656:5:N
lhps,tg:lhps:3764,au::20710:2:N
lhps,tg:lhps:9369,au::20710:2:N
lhps,tg:lhps:41004,au::20334:3:N
lhps,tg:lhps:52517,au::48222:2:N
lhps,tg:lhps:46104,au::48222:2:N
lhps,tg:lhps:50879,au::20334:3:N
lhps,tg:lhps:50896,au::20334:3:N
lhps,tg:lhps:49834,au::13433:4:N
lhps,tg:lhps:46387,au::107471:2:N
lhps,tg:lhps:40984,au::20334:3:N
lhps,tg:lhps:50068,au::20334:3:N
lhps,tg:lhps:58458,au::48775:2
lhps,tg:lhps:58008,au::46860:2
lhps,tg:lhps:35492,au::17514:2:N
lhps,tg:lhps:14635,au::48662:2:N
lhps,tg:lhps:42393,au::17525:4:N
lhps,tg:lhps:55905,au::48662:2
lhps,tg:lhps:46780,au::12119:2:N
lhps,tg:lhps:40340,au::10460:2:N
lhps,tg:lhps:55841,au::48662:2
lhps,tg:lhps:55007,au::4942:2
lhps,tg:lhps:50205,au::21513:2:N
lhps,tg:lhps:4262,au::20710:2:N
lhps,tg:lhps:46502,au::17848:3:N
lhps,tg:lhps:40985,au::20334:3:N
lhps,tg:lhps:58009,au::46860:2
lhps,tg:lhps:59136,au::48662:2
lhps,tg:lhps:46369,au::15237:3:N
lhps,tg:lhps:16432,au::20710:3:N
lhps,tg:lhps:35702,au::14118:2:N
lhps,tg:lhps:46105,au::48775:2:N
lhps,tg:lhps:52516,au::48222:2:N
lhps,tg:lhps:50878,au::20334:3:N
lhps,tg:lhps:50897,au::20334:3:N
lhps,tg:lhps:47201,au::48662:2:N
lhps,tg:lhps:41843,au::17525:4:N
lhps,tg:lhps:41843,au::656:5:N
lhps,tg:lhps:9368,au::20710:2:N
lhps,tg:lhps:3765,au::20710:2:N
lhps,tg:lhps:55945,au::48662:2
lhps,tg:lhps:41005,au::20334:3:N
lhps,tg:lhps:51906,au::21234:2:N
lhps,tg:lhps:45945,au::48859:3:N
lhps,tg:lhps:14730,au::10464:3:N
lhps,tg:lhps:47217,au::17525:4:N
lhps,tg:lhps:50881,au::20334:3:N
lhps,tg:lhps:9780,au::20710:2:N
lhps,tg:lhps:59032,au::4942:2
lhps,tg:lhps:42384,au::17525:4:N
lhps,tg:lhps:47186,au::13333:2:N
lhps,tg:lhps:40993,au::20334:3:N
lhps,tg:lhps:46451,au::20334:3:N
lhps,tg:lhps:60324,au::18391:2
lhps,tg:lhps:41880,au::656:4:N
lhps,tg:lhps:3749,au::20710:2:N
lhps,tg:lhps:14823,au::20710:2:N
lhps,tg:lhps:10533,au::20710:2:N
lhps,tg:lhps:44944,au::48662:2:N
lhps,tg:lhps:50907,au::20334:3:N
lhps,tg:lhps:41838,au::656:5:N
lhps,tg:lhps:41838,au::10464:3:N
lhps,tg:lhps:72,au::20710:2:N
lhps,tg:lhps:12365,au::10464:3:N
lhps,tg:lhps:49767,au::13433:4:N
lhps,tg:lhps:43690,au::17525:4:N
lhps,tg:lhps:350,au::20710:2:N
lhps,tg:lhps:14474,au::18239:3:N
lhps,tg:lhps:9169,au::20710:2:N
lhps,tg:lhps:52428,au::19446:4:N
lhps,tg:lhps:44006,au::656:5:N
lhps,tg:lhps:41896,au::52342:2:N
lhps,tg:lhps:28059,au::20334:3:N
lhps,tg:lhps:31501,au::54975:4:N
lhps,tg:lhps:31501,au::656:5:N
lhps,tg:lhps:31501,au::17525:4:N
lhps,tg:lhps:3860,au::20710:2:N
lhps,tg:lhps:50012,au::17525:4:N
lhps,tg:lhps:58422,au::48775:2
lhps,tg:lhps:55640,au::18391:2
lhps,tg:lhps:51603,au::48222:2:N
lhps,tg:lhps:17825,au::10464:3:N
lhps,tg:lhps:50854,au::20334:3:N
lhps,tg:lhps:47368,au::17525:4:N
lhps,tg:lhps:11158,au::20334:3:N
lhps,tg:lhps:52490,au::19446:4:N
lhps,tg:lhps:49726,au::52342:2:N
lhps,tg:lhps:40989,au::20334:3:N
lhps,tg:lhps:49751,au::9413:2:N
lhps,tg:lhps:49301,au::10464:3:N
lhps,tg:lhps:9149,au::20710:2:N
lhps,tg:lhps:60083,au::50789:2
lhps,tg:lhps:58005,au::48662:2
lhps,tg:lhps:48286,au::656:4:N
lhps,tg:lhps:50209,au::808:2:N
lhps,tg:lhps:50874,au::20334:3:N
lhps,tg:lhps:47718,au::17525:4:N
lhps,tg:lhps:50931,au::13332:2:N
lhps,tg:lhps:59993,au::48662:2
lhps,tg:lhps:17690,au::9262:2:N
lhps,tg:lhps:3790,au::20710:2:N
lhps,tg:lhps:46220,au::12412:2:N
lhps,tg:lhps:49710,au::48662:2:N
lhps,tg:lhps:4385,au::20710:2:N
lhps,tg:lhps:50862,au::20334:3:N
lhps,tg:lhps:45676,au::20334:3:N
lhps,tg:lhps:17956,au::10464:3:N
lhps,tg:lhps:13295,au::656:4:N
lhps,tg:lhps:3769,au::20710:2:N
lhps,tg:lhps:18965,au::20710:2:N
lhps,tg:lhps:18524,au::10464:3:N
lhps,tg:lhps:49481,au::17525:4:N
lhps,tg:lhps:43960,au::52342:2:N
lhps,tg:lhps:17794,au::10464:3:N
lhps,tg:lhps:50008,au::17525:4:N
lhps,tg:lhps:9827,au::20710:2:N
lhps,tg:lhps:21848,au::20710:2:N
lhps,tg:lhps:11007,au::20710:2:N
lhps,tg:lhps:9431,au::20710:2:N
lhps,tg:lhps:46830,au::17525:4:N
lhps,tg:lhps:47722,au::9706:2:N
lhps,tg:lhps:46563,au::17848:3:N
lhps,tg:lhps:52520,au::48222:2:N
lhps,tg:lhps:9348,au::20710:2:N
lhps,tg:lhps:3745,au::20710:2:N
lhps,tg:lhps:60328,au::18391:2
lhps,tg:lhps:12386,au::10464:3:N
lhps,tg:lhps:52432,au::13315:2:N
lhps,tg:lhps:7881,au::56432:2:N
lhps,tg:lhps:45898,au::11644:2:N
lhps,tg:lhps:45877,au::53968:2:N
lhps,tg:lhps:49792,au::13433:4:N
lhps,tg:lhps:52424,au::48222:2:N
lhps,tg:lhps:12390,au::10464:3:N
lhps,tg:lhps:27898,au::20334:3:N
lhps,tg:lhps:48496,au::20334:3:N
lhps,tg:lhps:52131,au::48222:2:N
lhps,tg:lhps:48245,au::13315:2:N
lhps,tg:lhps:44266,au::13649:1:N
lhps,tg:lhps:49511,au::20334:3:N
lhps,tg:lhps:42189,au::20334:3:N
lhps,tg:lhps:47221,au::48736:2:N
lhps,tg:lhps:17595,au::17525:4:N
lhps,tg:lhps:9427,au::20710:2:N
lhps,tg:lhps:50858,au::20334:3:N
lhps,tg:lhps:3753,au::20710:2:N
lhps,tg:lhps:50916,au::18514:3:N
lhps,tg:lhps:48075,au::19446:4:N
lhps,tg:lhps:47380,au::48736:2:N
lhps,tg:lhps:25400,au::10460:2:N
lhps,tg:lhps:50853,au::20334:3:N
lhps,tg:lhps:46207,au::10464:3:N
lhps,tg:lhps:45978,au::15237:3:N
lhps,tg:lhps:10037,au::20710:2:N
lhps,tg:lhps:51891,au::21234:2:N
lhps,tg:lhps:3830,au::20710:2:N
lhps,tg:lhps:46196,au::14124:2:N
lhps,tg:lhps:46196,au::13333:2:N
lhps,tg:lhps:19187,au::20710:2:N
lhps,tg:lhps:49326,au::13332:2:N
lhps,tg:lhps:357,au::20710:2:N
lhps,tg:lhps:56600,au::48662:2
lhps,tg:lhps:18903,au::16897:2:N
lhps,tg:lhps:55885,au::4942:2
lhps,tg:lhps:46250,au::10464:3:N
lhps,tg:lhps:46315,au::2566:2:N
lhps,tg:lhps:9247,au::20710:2:N
lhps,tg:lhps:42593,au::54975:4:N
lhps,tg:lhps:60118,au::1456:2
lhps,tg:lhps:3826,au::20710:2:N
lhps,tg:lhps:47284,au::14116:3:N
lhps,tg:lhps:52655,au::17442:2:N
lhps,tg:lhps:45939,au::10464:3:N
lhps,tg:lhps:4176,au::20710:2:N
lhps,tg:lhps:14520,au::656:4:N
lhps,tg:lhps:9601,au::20710:2:N
lhps,tg:lhps:46587,au::19446:4:N
lhps,tg:lhps:3871,au::20710:2:N
lhps,tg:lhps:12270,au::20710:2:N
lhps,tg:lhps:9986,au::20710:2:N
lhps,tg:lhps:49222,au::14116:3:N
lhps,tg:lhps:50900,au::20334:3:N
lhps,tg:lhps:49737,au::20334:3:N
lhps,tg:lhps:44105,au::18514:6:N
lhps,tg:lhps:9713,au::20710:2:N
lhps,tg:lhps:60323,au::18391:2
lhps,tg:lhps:60323,au::18239:2
lhps,tg:lhps:31286,au::16897:2:N
lhps,tg:lhps:60266,au::50789:2
lhps,tg:lhps:46354,au::46881:2:N
lhps,tg:lhps:14824,au::20710:2:N
lhps,tg:lhps:4273,au::20710:2:N
lhps,tg:lhps:50097,au::10460:4:N
lhps,tg:lhps:40994,au::20334:3:N
lhps,tg:lhps:50078,au::16897:2:N
lhps,tg:lhps:42045,au::17525:4:N
lhps,tg:lhps:3735,au::20710:2:N
lhps,tg:lhps:52383,au::16897:2:N
lhps,tg:lhps:49465,au::15238:3:N
lhps,tg:lhps:9945,au::20710:2:N
lhps,tg:lhps:46114,au::10464:3:N
lhps,tg:lhps:50869,au::20334:3:N
lhps,tg:lhps:50886,au::20334:3:N
lhps,tg:lhps:10261,au::20710:2:N
lhps,tg:lhps:9380,au::20710:2:N
lhps,tg:lhps:30004,au::48736:2
lhps,tg:lhps:57139,au::656:5:N
lhps,tg:lhps:41002,au::20334:3:N
lhps,tg:lhps:45942,au::10464:3:N
lhps,tg:lhps:3762,au::20710:2:N
lhps,tg:lhps:9050,au::20710:2:N
lhps,tg:lhps:56552,au::52342:2
lhps,tg:lhps:10627,au::20334:3:N
lhps,tg:lhps:11036,au::10464:3:N
lhps,tg:lhps:21480,au::10460:2:N
lhps,tg:lhps:50890,au::20334:3:N
lhps,tg:lhps:47206,au::17525:4:N
lhps,tg:lhps:57085,au::48662:2
lhps,tg:lhps:54353,au::48662:2
lhps,tg:lhps:9379,au::20710:2:N
lhps,tg:lhps:60319,au::18391:2
lhps,tg:lhps:52116,au::54975:4:N
lhps,tg:lhps:40982,au::20334:3:N
lhps,tg:lhps:61676,au::48222:2
lhps,tg:lhps:4265,au::20710:2:N
lhps,tg:lhps:42546,au::16897:2:N
lhps,tg:lhps:51690,au::21234:2:N
lhps,tg:lhps:47251,au::14116:3:N
lhps,tg:lhps:61699,au::54975:4
lhps,tg:lhps:49865,au::20334:3:N
lhps,tg:lhps:43992,au::57740:2:N
lhps,tg:lhps:59865,au::4942:2
lhps,tg:lhps:17789,au::10464:3:N
lhps,tg:lhps:17789,au::20334:3:N
lhps,tg:lhps:47197,au::54044:1:N
lhps,tg:lhps:45077,au::656:5:N
lhps,tg:lhps:59404,au::48662:2
lhps,tg:lhps:3754,au::20710:2:N
lhps,tg:lhps:45831,au::48775:2:N
lhps,tg:lhps:30198,au::19446:4:N
lhps,tg:lhps:29993,au::20710:2:N
lhps,tg:lhps:8374,au::20710:2:N
lhps,tg:lhps:48079,au::19446:4:N
lhps,tg:lhps:47226,au::13332:2:N
lhps,tg:lhps:926,au::45583:2:N
lhps,tg:lhps:49900,au::48662:2:N
lhps,tg:lhps:59146,au::48662:2
lhps,tg:lhps:47158,au::656:5:N
lhps,tg:lhps:57158,au::44970:2:N
lhps,tg:lhps:49795,au::48662:2:N
lhps,tg:lhps:46030,au::10464:3:N
lhps,tg:lhps:42136,au::48222:2:N
lhps,tg:lhps:42566,au::17525:4:N
lhps,tg:lhps:51425,au::46860:2:N
lhps,tg:lhps:52209,au::48222:2:N
lhps,tg:lhps:45935,au::48775:2:N
lhps,tg:lhps:50371,au::656:5:N
lhps,tg:lhps:10996,au::20710:2:N
lhps,tg:lhps:52065,au::656:5:N
lhps,tg:lhps:4316,au::20710:2:N
lhps,tg:lhps:5911,au::20710:3:N
lhps,tg:lhps:47288,au::13332:2:N
lhps,tg:lhps:9031,au::20710:2:N
lhps,tg:lhps:53361,au::48662:2
lhps,tg:lhps:46499,au::13760:2:N
lhps,tg:lhps:3742,au::20710:2:N
lhps,tg:lhps:14828,au::20710:2:N
lhps,tg:lhps:46708,au::20334:3:N
lhps,tg:lhps:47230,au::13332:2:N
lhps,tg:lhps:11000,au::20710:2:N
lhps,tg:lhps:46421,au::17522:3:N
lhps,tg:lhps:46564,au::17848:3:N
lhps,tg:lhps:44559,au::48662:2:N
lhps,tg:lhps:930,au::45583:2:N
lhps,tg:lhps:50849,au::20334:3:N
lhps,tg:lhps:46837,au::17525:4:N
lhps,tg:lhps:4443,au::20710:2:N
lhps,tg:lhps:47162,au::52342:2:N
lhps,tg:lhps:18489,au::20710:2:N
lhps,tg:lhps:17793,au::10464:3:N
lhps,tg:lhps:59469,au::4942:2
lhps,tg:lhps:40998,au::20334:3:N
lhps,tg:lhps:49740,au::48662:2:N
lhps,tg:lhps:3806,au::20710:2:N
lhps,tg:lhps:46374,au::46881:2:N
lhps,tg:lhps:9699,au::20710:2:N
lhps,tg:lhps:10001,au::20710:2:N
lhps,tg:lhps:46231,au::20334:3:N
lhps,tg:lhps:4382,au::20710:2:N
lhps,tg:lhps:13154,au::20710:2:N
lhps,tg:lhps:4228,au::20710:2:N
lhps,tg:lhps:50865,au::20334:3:N
lhps,tg:lhps:47359,au::48222:2:N
lhps,tg:lhps:60180,au::19412:3
lhps,tg:lhps:46118,au::48775:2:N
lhps,tg:lhps:45671,au::10464:3:N
lhps,tg:lhps:9230,au::20710:2:N
lhps,tg:lhps:10851,au::20334:3:N
lhps,tg:lhps:9660,au::20710:2:N
lhps,tg:lhps:46362,au::48736:2:N
lhps,tg:lhps:45958,au::13333:2:N
lhps,tg:lhps:18974,au::20710:2:N
lhps,tg:lhps:25420,au::10460:2:N
lhps,tg:lhps:50873,au::20334:3:N
lhps,tg:lhps:17802,au::10464:3:N
lhps,tg:lhps:14668,au::10464:3:N
lhps,tg:lhps:10105,au::20710:2:N
lhps,tg:lhps:55149,au::48662:2
lhps,tg:lhps:14516,au::10464:3:N
lhps,tg:lhps:42376,au::17525:4:N
lhps,tg:lhps:59490,au::48662:2
lhps,tg:lhps:4455,au::20710:2:N
lhps,tg:lhps:48794,au::54975:4:N
lhps,tg:lhps:4269,au::20710:2:N
lhps,tg:lhps:4268,au::20710:2:N
lhps,tg:lhps:49757,au::20334:3:N
lhps,tg:lhps:58003,au::48662:2
lhps,tg:lhps:16879,au::9431:2:N
lhps,tg:lhps:25071,au::10460:2:N
lhps,tg:lhps:49700,au::48662:2:N
lhps,tg:lhps:50872,au::20334:3:N
lhps,tg:lhps:40034,au::10460:2:N
lhps,tg:lhps:48054,au::19446:4:N
lhps,tg:lhps:3846,au::20710:2:N
lhps,tg:lhps:22921,au::19432:2:N
lhps,tg:lhps:9661,au::20710:2:N
lhps,tg:lhps:45959,au::13333:2:N
lhps,tg:lhps:10016,au::20710:2:N
lhps,tg:lhps:4546,au::20710:2:N
lhps,tg:lhps:11492,au::20334:3:N
lhps,tg:lhps:47358,au::48222:2:N
lhps,tg:lhps:50864,au::20334:3:N
lhps,tg:lhps:20265,au::10460:4:N
lhps,tg:lhps:25067,au::10460:2:N
lhps,tg:lhps:17403,au::10464:3:N
lhps,tg:lhps:3850,au::20710:2:N
lhps,tg:lhps:57134,au::10464:3:N
lhps,tg:lhps:13293,au::656:4:N
lhps,tg:lhps:18963,au::20710:2:N
lhps,tg:lhps:40999,au::20334:3:N
lhps,tg:lhps:59311,au::4942:2
lhps,tg:lhps:3807,au::20710:2:N
lhps,tg:lhps:9620,au::20710:2:N
lhps,tg:lhps:46322,au::15240:2:N
lhps,tg:lhps:17792,au::10464:3:N
lhps,tg:lhps:3738,au::20710:2:N
lhps,tg:lhps:360,au::20710:2:N
lhps,tg:lhps:11001,au::20710:2:N
lhps,tg:lhps:19962,au::10460:2:N
lhps,tg:lhps:46420,au::48859:3:N
lhps,tg:lhps:49690,au::13433:4:N
lhps,tg:lhps:931,au::45583:2:N
lhps,tg:lhps:55719,au::4942:2
lhps,tg:lhps:50848,au::20334:3:N
lhps,tg:lhps:4655,au::20710:2:N
lhps,tg:lhps:51536,au::10460:4:N
lhps,tg:lhps:47289,au::13332:2:N
lhps,tg:lhps:59297,au::48662:2
lhps,tg:lhps:5910,au::20710:3:N
lhps,tg:lhps:46861,au::17525:4:N
lhps,tg:lhps:46498,au::13760:2:N
lhps,tg:lhps:43730,au::656:4:N
lhps,tg:lhps:35765,au::4711:2:N
lhps,tg:lhps:52208,au::48222:2:N
lhps,tg:lhps:59852,au::48662:2
lhps,tg:lhps:51832,au::16897:2:N
lhps,tg:lhps:50720,au::48662:2:N
lhps,tg:lhps:48310,au::20710:2:N
lhps,tg:lhps:10997,au::20710:2:N
lhps,tg:lhps:47270,au::656:5:N
lhps,tg:lhps:11040,au::10464:3:N
lhps,tg:lhps:9860,au::20710:2:N
lhps,tg:lhps:56524,au::48662:2
lhps,tg:lhps:42137,au::17525:4:N
lhps,tg:lhps:30121,au::48775:2
lhps,tg:lhps:4182,au::20710:2:N
lhps,tg:lhps:18518,au::10464:3:N
lhps,tg:lhps:45867,au::15237:3:N
lhps,tg:lhps:9837,au::20710:2:N
lhps,tg:lhps:29992,au::20710:2:N
lhps,tg:lhps:47227,au::13332:2:N
lhps,tg:lhps:3885,au::20710:2:N
lhps,tg:lhps:49686,au::20334:3:N
lhps,tg:lhps:16044,au::656:4:N
lhps,tg:lhps:3755,au::20710:2:N
lhps,tg:lhps:28053,au::48775:2
lhps,tg:lhps:40346,au::10460:2:N
lhps,tg:lhps:18492,au::10464:3:N
lhps,tg:lhps:57179,au::1406:2
lhps,tg:lhps:17788,au::10464:3:N
lhps,tg:lhps:52117,au::54975:4:N
lhps,tg:lhps:40983,au::20334:3:N
lhps,tg:lhps:56857,au::4942:2
lhps,tg:lhps:4264,au::20710:2:N
lhps,tg:lhps:61677,au::48222:2
lhps,tg:lhps:42547,au::16897:2:N
lhps,tg:lhps:60123,au::1456:2
lhps,tg:lhps:57084,au::48662:2
lhps,tg:lhps:56695,au::52342:2
lhps,tg:lhps:59560,au::48662:2
lhps,tg:lhps:18979,au::20710:2:N
lhps,tg:lhps:3775,au::20710:2:N
lhps,tg:lhps:46380,au::15238:3:N
lhps,tg:lhps:60318,au::18391:2
lhps,tg:lhps:9051,au::20710:2:N
lhps,tg:lhps:9401,au::45583:2:N
lhps,tg:lhps:46103,au::48222:2:N
lhps,tg:lhps:10276,au::20710:2:N
lhps,tg:lhps:49219,au::656:5:N
lhps,tg:lhps:11037,au::10464:3:N
lhps,tg:lhps:50891,au::20334:3:N
lhps,tg:lhps:41845,au::656:5:N
lhps,tg:lhps:41845,au::17525:4:N
lhps,tg:lhps:41003,au::20334:3:N
lhps,tg:lhps:3763,au::20710:2:N
lhps,tg:lhps:55943,au::48662:2
