ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,Location Number,adm.isadPartOf,Warehouse Location (begin),adm.note,Serial Number,Warehouse Location (ende)
b4c89bf5-3336-51b8-a397-1391534d0b00,tg:lhsc:821,Items,1,tr:lh:1492,28055,K2 B 29 C,,,,,
5ee6317a-e6d4-5b70-ba5b-7e6886cdf61c,tg:lhsc:1269,Items,1,,WK,K2 B 62 C,,,,,
30a135b2-595b-541c-a22d-b36bdd57b0b4,tg:lhsc:749,Items,1,,170556,K2 B 17 C,,,,,
13d321d2-0025-5dd3-8bc9-61db88a89da5,tg:lhsc:1005,Items,1,,88175,K2 B 46 E,,,,,
fffe774d-8f3d-5ebf-8655-c0aaf8e8d62b,tg:lhsc:933,Items,1,,64371/1,K2 B 43 F,,,,,
55f5ae27-4cbf-553f-9d31-3578043305a8,tg:lhsc:899,Items,1,,54551,K2 B 41 B,,,,,
37411c60-1107-53c9-9b18-e7e2c80d3753,tg:lhsc:5046,Items,1,tr:lh:845,15501,Planex GT / V 255,,,,,
32e10916-5afe-57fa-b684-a2b1700f13f9,tg:lhsc:876,Items,1,tr:lh:1882,33574,K2 B 40 B,,,,,
56384416-34f9-5bf3-a1a2-5095ec2f8671,tg:lhsc:1140,Items,1,tr:lh:6960,174117,K2 B 00,,,,,
d068c2ab-8765-5d10-a12f-3770d2db0889,tg:lhsc:732,Items,1,tr:lh:1551,28151,K2 B 16 B,isad:lh:96732,,,,
d527e737-4350-5e0c-99d7-b694473708fc,tg:lhsc:698,Items,1,tr:lh:773,14538,K2 B 14 A,,,Vervaardigd in opdracht van de regering voor het Belgische Paviljoen op de Tentoonstelling te Patijs in 1937.,,
c91561a6-01b8-5882-b449-e2db188037e0,tg:lhsc:1357,Items,1,,69972,K2 B 75 C,,,,,
964913f8-1a8a-54a7-ac9e-b49cc785dd65,tg:lhsc:3385,Items,1,,200140,K2 B 27 C,,,,,
b9540762-a028-5a52-a2fd-6b457bdbd7a6,tg:lhsc:677,Items,1,,221280,K2 B 06 B,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,Items,1,tr:lh:1792,31961/4,K2 B 31 C,isad:lh:96704,,Afgietsel van de marmeren buste van 1885 of later.,,
b9a62228-bb95-5c1e-8fde-b7695cace939,tg:lhsc:1091,Items,1,tr:lh:1492,28065/2,K2 B 55 A,,,Dit beeld is een uit 1933 afstammend afgietsel van het bronzen borstbeeld dat Jozef Cantré vervaardigde in 1931 en dat Edward Vermeulen tijdens een huldebetoging zou overhandigd worden. Het afgietsel werd door Hilaire Allaeys besteld voor het Museum van de Vlaamsche Letterkunde.,,
685f3dff-a392-5fff-ac80-81fa0c8de548,tg:lhsc:948,Items,1,tr:lh:6595,166133,K2 B 44 D,isad:lh:96771,,,,
032c6ab7-2785-591b-bbd0-2aa40d07c595,tg:lhsc:1300,Items,1,,WK,K2 B 65 C,,,,,
e4917e05-f18e-55a3-b5e8-232938a7cbf5,tg:lhsc:765,Items,1,tr:lh:5300,104374,K2 B 18 D,isad:lh:96736,,,,
f193f02f-d995-5323-92e8-3e4cd1bcb69e,tg:lhsc:9360,Items,1,tr:lh:9379,221348,"Tweede kelder, 22 B",isad:lh:96890,,Nota: Een exemplaar in inox werd in 1980 op zijn graf in Gottem geplaatst.,,
6b9f1fb4-8b0e-57f4-a979-225b03c223c8,tg:lhsc:1245,Items,1,,WK,K2 B 60 C,,,,,
bf67d273-b15c-51b6-972a-81b21ebe2abb,tg:lhsc:1183,Items,1,tr:lh:5520,108699,K2 B Permanente,isad:lh:96839,,,,
43cf283e-4fb6-5c63-aa3f-2da82de7754c,tg:lhsc:1029,Items,1,tr:lh:5780,119870,K2 B 48 A,isad:lh:96791,,,,
6e5b1505-2682-5e5a-aa5d-6832b57705b9,tg:lhsc:9419,Items,1,,,K2 B 20 B,,,,,
e73c018e-6e80-55b1-9549-12c7c7137260,tg:lhsc:773,Items,1,tr:lh:429,8642/1,K2 B 19 E,isad:lh:96737,,,,
f9fe8b08-78b8-5bd6-acde-2a5ac3259f7f,tg:lhsc:1316,Items,1,,WK51A,K2 B 67 B,,,,,
0518e5d1-0053-5d3f-b972-9c7226d62bca,tg:lhsc:5705,Items,1,,202288,K2 B 01 A,,,,,
b1fa3c75-9109-5ba4-bfd4-652078764d41,tg:lhsc:9399,Items,1,,,K 2 C 07 A,,,,,
72ae0f80-343f-51e4-bc8b-1127b9e5293a,tg:lhsc:909,Items,1,tr:lh:1471,26820/2,K2 B 41 F,isad:lh:169776,,,,
19520f56-a900-539f-97cc-b50de6f6ae88,tg:lhsc:724,Items,1,,235117,K2 B 15 D,,,,,
79d07b57-4d21-571b-9d86-9721756d96ce,tg:lhsc:1204,Items,1,tr:lh:2794,99142,K2 B 59 A,isad:lh:96703,,,,
c6d167fe-acbf-5e85-acab-e94935ca0551,tg:lhsc:661,Items,1,,76835,K2 B 03 B,,,,,
61033c36-2896-51c8-bdc3-5ef47c5b77e9,tg:lhsc:6938,Items,1,tr:lh:7692,218281,K2 B 24 A,,,,,
21a5f190-43a8-5766-bfa5-9bd0708d114f,tg:lhsc:1087,Items,1,tr:lh:7273,179782,K2 B 54 D,,,,,
b1660be2-fee1-58a4-9d08-a350791feba7,tg:lhsc:1984,Items,1,tr:lh:6595,166130/3,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het toneelstuk: """"Intérieur"""", voor Avant- Garde groep """"Lumière",,
a756b6bb-5d8e-5ed6-8070-fc27d0d49e1a,tg:lhsc:1068,Items,1,tr:lh:444,8779,K2 B 52 C,isad:lh:96805,,,,
8253975a-01eb-5d18-8907-bc5ec6a0b394,tg:lhsc:929,Items,1,tr:lh:6630,163896/B,K2 B 43 C,isad:lh:96721,,,,
c07a0a00-0e4f-51e3-a599-819502d1eaaa,tg:lhsc:883,Items,1,,50273/b,K2 B 40 B,,,,,
29ed7968-5a51-5914-9dfd-87c1a64f5449,tg:lhsc:1623,Items,1,,199606,K2 B 33 B,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,Items,1,,WK,K2 B 63 B,,,,,
eefdbee7-127a-536c-81db-44c2ddadeebf,tg:lhsc:753,Items,1,,221309/11,K2 B 17 D,,,,,
bd3587c0-26e2-5d1a-aa01-f9665e3d2654,tg:lhsc:1048,Items,1,tr:lh:2762,54639,K2 B 49 B,,,,,
3f5a7fdd-bf5a-5eb5-9019-8467a9daf42a,tg:lhsc:991,Items,1,tr:lh:3055,60961,K2 B 46 A,isad:lh:96781,,,,
8fecb54e-b545-5998-8a4b-34f4ffefa447,tg:lhsc:1224,Items,1,,WK175A,K2 B 60 B,,,"Maquette zoals het monument is uitgevoerd met de vier, twee aan twee
opgestelde figuren; de rechthoekige tombe ontbreekt. Van de maquette bleef
slechts een fragment bewaard.

AMVC",,
fcfa8b32-3476-5c73-b29d-7a4cb37ce9b3,tg:lhsc:1361,Items,1,tr:lh:6342,234457,K2 B 76 A,,,,,
57e31c35-875e-58d1-88e4-1b707ae3c503,tg:lhsc:704,Items,1,tr:lh:6630,163896/A,K2 B 14 C,isad:lh:96721,,,,
4d0226a0-c754-5de7-9259-eecb394db074,tg:lhsc:1731,Items,1,,WK59,K2,,,,,
9d92b307-4b8b-5f6b-ad8f-03a3bcb00f7d,tg:lhsc:968,Items,1,,54333,K2 B 45 A,,,,,
37efcb8b-7cde-5a47-bcfc-64e336fd7253,tg:lhsc:987,Items,1,,64296/1,K2 B 45 F,,,,,
afa918e4-2af9-5440-a31e-0be0be4f8a86,tg:lhsc:657,Items,1,,221289,K2 B 02 B,,,"De datering van het beeld is op basis van een brief van Emiel Jespers van 28 april 1909, waarin hij schrijft dat de marmeren buste van Verspreeuwen helemaal af is.",,
5b6644a3-84c9-5264-9388-c429ffc53089,tg:lhsc:1232,Items,1,,WK,K2 B 60 C,,,,,
9ab07436-a3de-5e79-9438-2148ce23c71b,tg:lhsc:895,Items,1,tr:lh:2212,42369,K2 B 41 A,,,,,
9d1729cb-5841-54d9-9e70-f75e95353c41,tg:lhsc:1009,Items,1,,51537,K2 B 46 F,,,,,
93b15fcb-5978-54bd-a89b-5ebdcb0f8848,tg:lhsc:1265,Items,1,,WK,K2 B 62 B,,,,,
a5d49d3d-cd1a-5783-97ae-adc38f774cef,tg:lhsc:1320,Items,1,,WK118A,K2 B 67 C,,,,,
355922be-0052-57bf-b265-6214fde543fd,tg:lhsc:745,Items,1,tr:lh:687,13326/1,K2 B 15 B,isad:lh:96725,,,,
7b78fe22-10e4-57c6-84a7-60245f65b10a,tg:lhsc:1137,Items,1,,124378,K2 B 00,,,,,
605c3f7c-3c6f-5cc1-81bc-9a0575d21582,tg:lhsc:801,Items,1,tr:lh:2212,42284/2,K2 B 28 A,,,,,
a24c94b2-790d-5a36-a95d-a5b5e73d9914,tg:lhsc:944,Items,1,tr:lh:6685,164807/2,K2 B 44 C,,,,,
2e692866-8eae-59e2-8d34-f25a3522c65f,tg:lhsc:417,Items,1,,221309/7,K2 B 30 B,,,,,
4f95b2b3-432b-53de-b9d0-39c2f954cef0,tg:lhsc:1072,Items,1,tr:lh:2879,58111,K2 B 53 B,isad:lh:96726,,,,
a4c09d85-9233-5484-afc0-799cae720c5c,tg:lhsc:5748,Items,1,tr:lh:97985,202326,G 3633 / I,,K2 B 55 D,,,
e5f09b64-28f7-5124-93c8-923ec07e1bdc,tg:lhsc:694,Items,1,tr:lh:2212,42280,K2 B 13 B,,,,,
6e87572a-425e-5163-8d54-5a1a2a4fa6c0,tg:lhsc:856,Items,1,,30183,K2 B 38 C,,,,,
e9aa9eb6-97d5-5097-aa81-23d114e25222,tg:lhsc:1160,Items,1,tr:lh:1492,28070,K2 C 6,,,,,
de57cfd3-e945-5af9-b38e-ff0b464e5873,tg:lhsc:9415,Items,1,,,K2 B 42 F,isad:lh:96717,,,,
378b30b9-cbc1-5e63-8346-86dad0d2173b,tg:lhsc:1025,Items,1,tr:lh:2965,59677,K2 B 47 D,isad:lh:96789,,,,
896349a8-6f7c-5d19-81c1-8ecadcfdf0ba,tg:lhsc:440,Items,1,,43976,K2 B 29 C,,,,,
015d1f00-d835-52fb-9d6f-ff0fee809287,tg:lhsc:913,Items,1,tr:lh:947,17634,K2 B 42 B,,,,,
300f3401-b2c4-50ce-8d03-1724f6c03be3,tg:lhsc:769,Items,1,tr:lh:2212,42364,K2 B 19 B,,,,,
d579f86f-e668-507f-8915-cac341ad6fa4,tg:lhsc:7372,Items,1,,199253,K2 B Houtblokken (P 285 / I ),,,"09-02-2007: Goed, opliggend vuil.",,
f0f7a63f-fe85-51f1-86fa-cbeae42f89b4,tg:lhsc:1619,Items,1,,199603,K2 B 38 F,,,,,
ad12781f-22b9-5373-bbab-d777cc367024,tg:lhsc:786,Items,1,tr:lh:2212,42234,K2 B 23 C,,,,,
b290693c-3062-5044-91aa-01182b7f2085,tg:lhsc:1176,Items,1,tr:lh:2212,42283/1,K 2 C 9,,,,,
7c3be082-b9f1-561b-a7a4-f6a9c57e02ea,tg:lhsc:840,Items,1,tr:lh:1492,28065/1,K2 B 36 B,,,,,
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,Items,1,,28412/2,K2 B 41 D,,,,,
d694572b-e73d-5b61-b39a-68b168715d45,tg:lhsc:456,Items,1,tr:lh:2212,42274,K2 B,,,,,
f4253902-1936-59be-bfbc-67a331090428,tg:lhsc:1199,Items,1,,50428,K2 C 9 A,,,,,
3be79938-57a4-524c-b3c5-e1eedc341622,tg:lhsc:1033,Items,1,,111451,K2 B 48 D,,,,,
b6233953-26fe-510a-8d57-c27675e661c3,tg:lhsc:9403,Items,1,,,K2 B 28 A,,,,,
e0bd7713-5466-5d35-bbe5-da45055ff35d,tg:lhsc:790,Items,1,tr:lh:58,1089/2,K2 B 26 C,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,Items,1,,19150/2,K2 B 29 B,,,,,
623b9511-d65b-5976-bab7-8f7052d7ef55,tg:lhsc:1121,Items,1,tr:lh:6342,234662,K2 B 58 B,,,,,
3da4f867-34d2-50f1-bd68-d324939624dc,tg:lhsc:1064,Items,1,tr:lh:995,18471,K2 B 52 A,,,,,
a3308b8e-07c9-5b1e-9a91-a139702deccd,tg:lhsc:952,Items,1,tr:lh:3345,66248,K2 B 44 D,isad:lh:96772,,,,
e5b7faab-d9f7-57a8-be8b-90bff42517c3,tg:lhsc:728,Items,1,,168006,K2 B 16 A,,,,,
77fa5181-a950-5f12-9948-87dc3d51d124,tg:lhsc:682,Items,1,,100004,K2 B 08 B,,,,,
2870ce52-8cc6-56d3-8fb1-6d1031d2614c,tg:lhsc:1983,Items,1,tr:lh:6595,166130/1,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het derde toneelstuk: """"Philippe II"""", van Emile Verhaeren.
Voor Avant- Garde groep """"Lumière",,
25981c4e-eac9-5cdc-b146-c7dac3fc0c04,tg:lhsc:1080,Items,1,tr:lh:2430,46907,K2 B 53 D,,,,,
0800ebe2-f42c-57bb-be39-f647de31f641,tg:lhsc:1595,Items,1,tr:lh:7669,199592,K2 B 37 B,,,,,
8a915278-3cd2-55d8-a69c-f8e704594675,tg:lhsc:959,Items,1,tr:lh:4093,79421/1,K2 B 44 F,isad:lh:130454,,,,
ae403d85-d186-5134-b8a3-4e53f32addfe,tg:lhsc:689,Items,1,,64948,K2 B 11 A,,,In 1857 werd Schaefels benoemd tot leraar schilderkunst aan de Antwerpse Academie. Deze buste werd hem aangeboden ter gelegenheid van zijn 25 jaar leraarschap.,,
74c27c88-00c4-5397-aed6-e9a1620e266e,tg:lhsc:723,Items,1,tr:lh:5497,108200,K2 B 15 D,isad:lh:96722,,,,
a8f4b7ba-4693-5c10-a493-abd794fd21f9,tg:lhsc:1203,Items,1,tr:lh:4120,79878,K2 B 18 E,isad:lh:96764,,,,
d8cc85c6-408b-5238-8082-35a56f09c63b,tg:lhsc:666,Items,1,,J335,K2 B 04 A,,,,,
a4fce78e-14bf-5ea2-9bfc-8d9df6a49c11,tg:lhsc:1038,Items,1,tr:lh:6631,166724,K2 B 48 E,isad:lh:96793,,,,
33f21f6f-43a2-5d34-b895-0b4ba2523207,tg:lhsc:9408,Items,1,tr:lh:140190,,K2 B 27 A,,,,,
08d9d0ea-ae54-5b77-8f90-f72993197e59,tg:lhsc:1192,Items,1,tr:lh:2212,42238,K2 C 2 B,,,,,
a887330c-ca45-5965-98ae-1ed0c233667d,tg:lhsc:774,Items,1,,221306,K2 B 19 F,,,,,
fec131bb-1eec-5320-a0f6-db44a5ca538f,tg:lhsc:9371,Items,1,tr:lh:97985,300053,E 354  / I,,K2 B 25 A,,,
18b260bb-7e3c-5810-bbe5-68bcd2804e55,tg:lhsc:1311,Items,1,,WK,K2 B 66 B,,,,,
13690101-48c2-5062-8159-246270ea8e8f,tg:lhsc:5981,Items,1,,202500,K2 B 05 A,,,,,
0dc110a0-79c8-54fc-ba35-9e70b8ade350,tg:lhsc:1184,Items,1,tr:lh:729,13793,K2 C 8 A,,,,,
b907c575-10f0-55b4-b36c-2763310adddd,tg:lhsc:918,Items,1,tr:lh:1963,36246,K2 B 42 D,isad:lh:96744,,,,
7a0d53ab-95c1-5165-b047-4e45114b2690,tg:lhsc:9367,Items,1,tr:lh:9863,219064,K2 B 44 D,isad:lh:96868,,,,
766ee431-b978-585e-b13f-0abadf2ba218,tg:lhsc:762,Items,1,tr:lh:507,9685/2,K2 B 18 B,,,,,
92dd7082-2376-519d-b43f-8a1dc1aa8060,tg:lhsc:1242,Items,1,tr:lh:724,13718,K2 B 69 b,,,,,
29e87838-6c07-59c1-bd21-fb9e404f7575,tg:lhsc:1096,Items,1,,104568,K2 B 55 B,,,,,
a02bcb22-c6d3-5f61-a606-3c6472a4638b,tg:lhsc:2205,Items,1,,200341,K2 B 23 A,,,,,
962f1d55-c125-584d-9a81-9e77d4c6c5a4,tg:lhsc:1079,Items,1,,30180,K2 B 53 D,,,,,
05276f4d-c5b1-5e3b-8dfd-f5ed12aa7fa7,tg:lhsc:5743,Items,1,tr:lh:97985,202324,C 2632 / I,,K2 B 58 B,,,
92cba8db-c62e-5551-bd7a-acfb24bfd6fe,tg:lhsc:735,Items,1,,54812,K2 B 16 B0,,,,,
0c1d9404-2b6e-5b80-ab14-6b54399d122a,tg:lhsc:9330,Items,1,tr:lh:5496,108188,O 3346/V doos 33,isad:lh:96886,V3 D 1 B4,,,
4ea288d5-8987-5034-8adf-637608b76357,tg:lhsc:670,Items,1,tr:lh:4490,86500,K2 B 07 B,isad:lh:96714,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,Items,1,,221302,K2 B 44 A,,,,,
220de74f-739c-5cbd-b8a5-b8839cff759a,tg:lhsc:1002,Items,1,,102898,K2 B 46 E,,,,,
c80b3db8-7062-5124-bf01-ce7864af3fca,tg:lhsc:1147,Items,1,,78335/1,K2 C 2,,,"Dit beeld werd door Poels gemaakt in opdracht van het gemeentebestuur van Merksem """"om te dienen als berkroning van een praalwagen die een feestelijke optocht onzer schooljeugd besloot.",,
329f78bd-377a-5af0-a7dc-09b6196d86e3,tg:lhsc:871,Items,1,,128981/2,K2 B 39 E,,,"Zie _Het Koninklijk Museum voor Schone Kunsten te Antwerpen. Het museumgebouw.
Historische terugblik en overzicht van de restauratiewerken 1976-1977..._,
1977, p. 12

De datering is op basis van archiefbronnen in het SAA, MA 3597/68-69
(Bouwdossiers Museum voor Schone Kunsten)",,
351ee8f4-87ab-5151-86ac-408e340c4426,tg:lhsc:5738,Items,1,,202323,K2 B 57 B,,,,,
982aecde-9f94-5ea9-85c3-42bd04d0605a,tg:lhsc:1281,Items,1,,WK,K2 B 64 B,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,Items,1,tr:lh:315,6893,K2 B 36 B,isad:lh:96708,,,,
96ae7ede-941d-5291-8c91-7575c76c490f,tg:lhsc:1055,Items,1,tr:lh:2212,42225,K2 B 50 C,,,,,
ad42c05a-6a77-55bb-aa7b-ae204fa375c1,tg:lhsc:963,Items,1,,51545,K2 B 44 G,,,,,
cf893d3b-6118-5783-9f27-fa5e4ec9ffa2,tg:lhsc:826,Items,1,tr:lh:2408,46910,K2 B 31 C,isad:lh:96740,,,,
dd8c1201-96cb-5dc9-b50f-0ec47b8ec90e,tg:lhsc:1110,Items,1,tr:lh:3836,73756,K2 B 56 B,isad:lh:96820,,,,
b73ede10-2db2-58ee-aabf-45ab440343e7,tg:lhsc:1669,Items,1,,202837,V0 V,,,Staat tijdelijk in de schilderijencompactus V1,,
8e9b5ca9-3d1d-56f7-919a-e2247de2d72e,tg:lhsc:1686,Items,1,,51397,K2 B 33 A,,,,,
69fba700-e4ff-578a-82b1-8e036f6d851d,tg:lhsc:719,Items,1,tr:lh:46,1132,K2 B 15 B,,,,,
993d0d9f-90fb-5011-967a-7d8c0d70fc9b,tg:lhsc:975,Items,1,tr:lh:4207,81308,K2 B 45 C,isad:lh:96722,,,,
b2642e64-cf40-534d-a085-d54d22e784c9,tg:lhsc:1043,Items,1,tr:lh:4045,79692,K2 B 48 F,isad:lh:96735,,"Dit medaillon werd overhandigd naar aanleiding van de huldiging van Lode Baekelmans op het gemeentehuis van Ledebergh, op initiatief van Boelencentrale van Quickelberghe. Het werd op aanvraag geleverd door de firma Fonson uit Brussel, omals gelegenheidsgeschenk met aangepast bijschrift aan de gevierde te worden geschonken. Er bestaat ook een kleinere medaille (d. 7,5) met dezelfde afbeelding op de voorzijde en op de keerzijde en op de keerzijde een toepasselijke tekst of de naam.",,
96889312-9663-58ed-b9ab-42b9b933c8e9,tg:lhsc:426,Items,1,,78330,K2 C 6,,,"Frans Joris maakte dit borstbeeld voor het Koninklijk Conservatorium te Brussel, voor 1896. Voorlopig werd niet achterhaald, hoe deze buste in Antwerpen terechtgekomen is.",,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,Items,1,,77506,K2 B 56 A,,,,,
f2af4128-948e-55cb-942b-0f2d9e052910,tg:lhsc:830,Items,1,tr:lh:2212,42256,K2 B 34 B,,,,,
3a671a3c-fabc-56f3-81ed-6dbaa19b91d0,tg:lhsc:1690,Items,1,,199640,K2 B 12A,,,,,
f3851180-1925-5a42-b8c2-7cb3fef20b5f,tg:lhsc:1014,Items,1,,51538,K2 B 47 B,,,Naam van de afnemer overgenomen van een oude AMVC-fiche.,,
e2ea8c56-b809-5924-9db2-cb8827748717,tg:lhsc:888,Items,1,tr:lh:3755,36307,K2 B 40 D,isad:lh:96734,,,,
75406f57-ce0e-5f7b-bf25-711a711c69e2,tg:lhsc:5057,Items,1,,201586,K2 B 17 D,,,,,
52f35a6b-134e-5313-b4f1-cd3d68ec6b05,tg:lhsc:922,Items,1,,102461/2,K2 B 43 A,,,,,
b9167c06-2c95-544e-a177-13224fdae55c,tg:lhsc:867,Items,1,,9461,K2 B 39 C,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,Items,1,tr:lh:537,10296,K2 C 4,,,,,
b491ba1b-af46-514d-9a14-1949d47ad5cc,tg:lhsc:1278,Items,1,,WK,K2 B 63 D,,,,,
7208ac2f-b04e-5096-b134-0d4ff2736efb,tg:lhsc:6417,Items,1,,218017/2,K2 B 65 A,,,,,
79ad8444-ac08-5f31-97f4-c0eab7b07850,tg:lhsc:758,Items,1,tr:lh:2565,40286/2,K2 B 17 F,,,,,
7fa91ab3-4ce6-5e59-a5a3-ce9da90547c6,tg:lhsc:1297,Items,1,,WK,K2 B 65 C,,,,,
b690029a-e07f-538f-bdc7-940b3ed93852,tg:lhsc:685,Items,1,,30696/2,K2 B 10 B,,,,,
6f242fa3-9c42-5ee5-8990-4c9dbda195a5,tg:lhsc:1126,Items,1,tr:lh:6125,140996,K2 B 59 A,isad:lh:96827,,,,
9ee54047-4908-546f-a047-3871c0547230,tg:lhsc:810,Items,1,tr:lh:2212,42279,K2 B 28 C,,,,,
c2c74bc9-510f-5c46-9dfd-113244f98495,tg:lhsc:955,Items,1,,42359,K2 B 44 F,,,,,
d6b3c6c4-1969-5973-a355-c214d231f892,tg:lhsc:1063,Items,1,,136724,K2 B 52 A,,,"De datering is afkomstig van het bijschrift bij een foto van Lode Vleeshouwers, die aan de kop van Gijsen werkt.",,
e2a2eee2-520d-5e83-92aa-2f40b6bf77e6,tg:lhsc:778,Items,1,,135220,K2 B 21 C,,,,,
5669f751-6913-51a5-9126-5f8c0ce95ca6,tg:lhsc:847,Items,1,,78336/1,K2 B 37 A,,,,,
1c4b92d9-55ec-5ee7-bde4-db9a4ca63ed2,tg:lhsc:1171,Items,1,tr:lh:3200,63301,K2 C 11 A,isad:lh:96754,,,,
3003dd64-3fe9-502e-a599-ad5bb33f4143,tg:lhsc:7949,Items,1,tr:lh:9770,219349,K2 B 32 B,isad:lh:96871,,,,
79c38a16-ce0a-5cbf-93f8-9fb4be5921df,tg:lhsc:9404,Items,1,,,K2 B 24 C,,,,,
ac31c0b7-2070-5b13-977c-839e3986dd5d,tg:lhsc:1034,Items,1,,51535,K2 B 48 D,,,De datering komt van een oude AMVC-fiche.,,
c5450e9f-5510-5cf4-b184-53cf1aec1324,tg:lhsc:902,Items,1,tr:lh:2413,47410/1,K2 B 41 C,isad:lh:96759,,,,
20de7983-25a8-5336-97d5-4f809a279898,tg:lhsc:781,Items,1,tr:lh:3431,56334,K2 B 22 C,,,,,
92e16535-75bc-5b5d-92bf-a2a5a9c9ccf3,tg:lhsc:1167,Items,1,tr:lh:2212,42294,K2 B 04 B,,,,,
74151a4b-8454-5561-b737-3ab1b1bafb7b,tg:lhsc:851,Items,1,tr:lh:2212,42239,K2 B 37 C,,,,,
a4dfba83-f210-58f6-bd44-9be9c3a95f3d,tg:lhsc:914,Items,1,tr:lh:405,8191,K2 B 42 B,isad:lh:96745,,,,
ecbdf1c7-5e39-577e-a42f-350f3b711300,tg:lhsc:1022,Items,1,,161578,K2 B 47 D,,,,,
6ce7d351-6e3a-57dc-873f-2c95224c5624,tg:lhsc:447,Items,1,tr:lh:439,8755/3,K2 B 55 B,,,Vast voetstuk in plaaster,,
3230cfbd-14fa-5474-99e0-4e24a9c827a5,tg:lhsc:1188,Items,1,tr:lh:9776,234699,K2 B 1,isad:lh:96844,,,,
5763e199-f3c3-5b74-9f41-005f7497e13d,tg:lhsc:693,Items,1,tr:lh:2301,43592,K2 B 13 A,isad:lh:96719,,,,
d6e645e8-fe71-5a5f-af4e-f4509483ea92,tg:lhsc:739,Items,1,,235700,K2 B 16 D,,,,,
e1519eae-4cd8-5d24-8143-e4d7a573f46f,tg:lhsc:1219,Items,1,,97817,K2 B 39 D,,,Model voor het niet uitgevoerde Sabbe-monument te Brugge en het gedenkteken in het Museum Plantin-Moretus te Antwerpen.,,
c0c83a98-314a-59c9-9aa5-13ca5a0f50c9,tg:lhsc:806,Items,1,tr:lh:2408,46912,K2 B 28 B,isad:lh:96740,,Lijkt zeer sterk op het beeldje van Van Arendonck,,
3d67e26f-4655-5fce-b4e5-6b04882dbe74,tg:lhsc:1130,Items,1,,107502,K2 B 59 B,isad:lh:96832,,,,
4e4e7b45-a6bc-5609-aab4-c75e742c034a,tg:lhsc:410,Items,1,,104569,K2 B 54 C,,,,,
5bc31604-0b9b-53b9-970a-20bda3bc1bb7,tg:lhsc:1075,Items,1,tr:lh:9876,30750,K2 B 53 C,isad:lh:96808,,,,
8214bb15-4ade-5466-8647-110925e9a0ac,tg:lhsc:943,Items,1,tr:lh:855,16807/1,K2 B 44 C,,,,,
42be8ba1-c56f-5a29-965c-f7ef7dc7ba1d,tg:lhsc:1327,Items,1,,WK102A,K2 B 68 C,,,,,
4f64fa2e-1349-5460-bdfc-37db32b3c724,tg:lhsc:742,Items,1,tr:lh:559,10659,K2 B 16 F,,,,,
4bf9587a-195a-531a-b797-48d33fd3f03e,tg:lhsc:892,Items,1,,198102,K2 B 40 F,,,Opgehaald op 9 mei 2001 bij mevr. L. van Bouwel-Jaeger,,
2046f21b-8cb3-5f0c-80cc-8f1043ea9ac8,tg:lhsc:938,Items,1,tr:lh:6300,146213,K2 B 44 B,isad:lh:96769,,,,
5855f397-594e-5c36-a3e6-abdfd9d51a52,tg:lhsc:1235,Items,1,,WK,K2 B 61 B,,,,,
42b50203-c676-5008-8bfa-ec422156f497,tg:lhsc:715,Items,1,,118027,K2 B 15 A,,,,,
d5967ff2-dfa5-580d-941d-85b75a349d73,tg:lhsc:1370,Items,1,tr:lh:6125,140995,K2 B 77 B,isad:lh:96827,,,,
251a4c15-a4a5-52d9-99d1-ecd68f0039d9,tg:lhsc:1059,Items,1,,63840,K2 B 51 A,isad:lh:96748,,"Hermina Picqieur is het dochtertje van de oudeste zuster van Nestor de Tière, Hermina en Leopold Piqueur.",,
c0668c9b-d5a4-58c1-88cf-60be1c49e8a1,tg:lhsc:980,Items,1,,43297/1,K2 B 45 E,,,,,
48781e86-bfd4-580d-b3d2-61bb71bfb330,tg:lhsc:4922,Items,1,tr:lh:398,8030,K2 B 20A,,,,,
0752d698-5559-5f26-9bc7-0c22f6cc4a98,tg:lhsc:1366,Items,1,,104566,K2 B 76 B,,,,,
6aa05d40-8cfc-5161-9022-19303f4be3f3,tg:lhsc:1736,Items,1,tr:lh:7680,199689,K2 B 77 C,isad:lh:96862,,,,
f22e19d6-952c-5dc0-80f4-3876137d63fd,tg:lhsc:703,Items,1,tr:lh:6630,163894/A,K2 B 14 C,isad:lh:96721,,,,
0b460bd8-9b8e-580d-bed5-38a05bd079fd,tg:lhsc:979,Items,1,,64275,K2 B 45 D,,,,,
e45ccb0f-8b3d-5225-91ae-e7041a97d2d3,tg:lhsc:996,Items,1,,51542,K2 B 46 C,,,,,
