ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
01173118-1065-5ac0-95a5-84cd3d650f70,tg:lhsc:1196,e73_CreationActors,1,baecc7d9-6355-530f-8abd-ce1539329632,au::9691,ar,artists (visual artists),,,
4930a737-db76-5bf0-b204-1fe95c535cff,tg:lhsc:1047,e73_CreationActors,1,426ef8ea-ea35-579f-8daa-99aa29481672,au::2711,ar,artists (visual artists),,,
9e1290f4-22cb-51f5-a34a-b364908fc01d,tg:lhsc:1057,e73_CreationActors,1,63532736-0040-5816-a57b-6c72b1913d67,au::6423,ar,artists (visual artists),,,
ee59fd8a-1578-52a4-b0b7-f04d11dc5fd8,tg:lhsc:845,e73_CreationActors,1,9763dc6d-5881-507e-b01e-307dcfb4cec6,au::1874,ar,artists (visual artists),,,
8bf3a2b3-09d4-52f2-8c92-36e864478583,tg:lhsc:9094,e73_CreationActors,1,787469b1-5a28-5fac-90fb-af2fc94fe86d,au::14582,ar,artists (visual artists),,,
c0548f3e-555a-5fd6-80e1-d01a4b1d77e8,tg:lhsc:789,e73_CreationActors,1,ab799cf7-ee13-5db6-b7d3-12f4627490f1,au::13625,ar,artists (visual artists),,,
76d1d594-7daa-5788-b714-b5e906c49376,tg:lhsc:683,e73_CreationActors,1,9abda3cd-f868-5153-977d-22a2bb884b87,au::9314,ar,artists (visual artists),,,
5e114be4-606d-5013-a9a9-156222c4ee0f,tg:lhsc:827,e73_CreationActors,1,62205758-9455-5c6c-ac18-00ab38e4f998,au::18984,ar,artists (visual artists),,,
c685a484-4d31-5466-bf26-9fdc174b6c39,tg:lhsc:837,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,tg:lhsc:1708,e73_CreationActors,1,426ef8ea-ea35-579f-8daa-99aa29481672,au::2711,ar,artists (visual artists),,,
79c38a16-ce0a-5cbf-93f8-9fb4be5921df,tg:lhsc:9404,e73_CreationActors,1,97f5e855-9134-526a-91d3-71b8088d5c68,au::16765,ar,artists (visual artists),,,
bc2444b5-5617-54a9-a1ff-7afa4721d382,tg:lhsc:434,e73_CreationActors,1,3a2a36e1-a764-52f8-8218-bf7ae0885f27,au::12551,ar,artists (visual artists),,,
e864017c-cfec-5faa-bc67-54323836dadd,tg:lhsc:1282,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
2960ca11-a297-5f0b-89d8-3fd2a096d7bb,tg:lhsc:752,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
4f64fa2e-1349-5460-bdfc-37db32b3c724,tg:lhsc:742,e73_CreationActors,1,645e852e-3fd7-5a5c-8e17-8b56f94d456e,au::54689,ar,artists (visual artists),,,
c712da57-0cfc-564d-838e-72529d031b00,tg:lhsc:1073,e73_CreationActors,1,5a0af5fe-f83e-5e78-8c01-9b80946a2629,au::5038,ar,artists (visual artists),,,
d6b3c6c4-1969-5973-a355-c214d231f892,tg:lhsc:1063,e73_CreationActors,1,c3fe5282-8abe-5eb3-b5bc-645d6345a9d8,au::20473,ar,artists (visual artists),,,
0fe73a8c-a072-55d8-90c0-50ae1428b55e,tg:lhsc:1315,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
2e9db128-3e8f-5edc-8dc9-164952603207,tg:lhsc:1305,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
72ae0f80-343f-51e4-bc8b-1127b9e5293a,tg:lhsc:909,e73_CreationActors,1,84172642-cb26-551e-8e4d-0134ddd6daf0,au::6051,ar,artists (visual artists),,,
329f78bd-377a-5af0-a7dc-09b6196d86e3,tg:lhsc:871,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
67f732bf-8f5b-5da0-bdaa-80a3f7ee094d,tg:lhsc:919,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
dad377e1-623d-5d35-974c-06612b728db9,tg:lhsc:861,e73_CreationActors,1,d16ba5a2-5ae5-57f4-bdcd-19aaaca745e1,au::17844,ar,artists (visual artists),,,
57e31c35-875e-58d1-88e4-1b707ae3c503,tg:lhsc:704,e73_CreationActors,1,12ac6a87-1263-5a37-98c6-bfc8655a7c80,au::13527,ar,artists (visual artists),,,
379e9880-69a2-5f6f-a7a0-0f09c8773834,tg:lhsc:714,e73_CreationActors,1,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,ar,artists (visual artists),,,
6b0cd9ab-ffbc-5385-998a-c4fd68ad7d48,tg:lhsc:4920,e73_CreationActors,1,af45f6ff-204c-52d2-bb50-3ac5ff7e2cd5,au::18646,ar,artists (visual artists),,,
6453e012-10a0-5e94-a343-320a30ff1a40,tg:lhsc:9452,e73_CreationActors,1,59f6c22b-52f3-5344-9ac7-086fb8ee0983,au::9280,ar,artists (visual artists),,,
92fe816c-275b-5ebc-9fe8-b55f2a92df72,tg:lhsc:9442,e73_CreationActors,1,83670b94-ba23-5abf-ae1d-197a9a45e3de,au::17995,ar,artists (visual artists),,,
4e4e7b45-a6bc-5609-aab4-c75e742c034a,tg:lhsc:410,e73_CreationActors,1,c3fe5282-8abe-5eb3-b5bc-645d6345a9d8,au::20473,ar,artists (visual artists),,,
5b2e49b2-6e32-52a6-a327-1123bb323982,tg:lhsc:766,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
c8250952-5817-5d45-a504-a747384087d3,tg:lhsc:776,e73_CreationActors,1,bbc6761a-1b27-568e-b0a9-fdd65b7bec6b,au::54741,ar,artists (visual artists),,,
f199cab2-4e33-5361-abc4-19ca16f1f84d,tg:lhsc:813,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
681c09fb-3dc9-5711-ad95-118778ec78c8,tg:lhsc:803,e73_CreationActors,1,a44988da-fb50-5b27-a28b-adc17195536a,au::15784,ar,artists (visual artists),,,
4f92cc36-92a1-5e79-9b70-2566f4843c42,tg:lhsc:1367,e73_CreationActors,1,9abda3cd-f868-5153-977d-22a2bb884b87,au::9314,ar,artists (visual artists),,,
a75c5324-9424-5c3d-b879-a12d25b6833b,tg:lhsc:1011,e73_CreationActors,1,4dd55730-3a2d-57bb-841c-1e3f411f5f98,au::17275,ar,artists (visual artists),,,
e941a9b5-2f15-5450-8983-1a63fd54a75b,tg:lhsc:1169,e73_CreationActors,1,cf5613f9-6bd3-50a9-8ad4-101474860d41,au::16711,ar,artists (visual artists),,,
f053208f-5f5e-5cb6-8547-833a7164997f,tg:lhsc:1001,e73_CreationActors,1,a73685b5-f176-509d-8472-a40e60e460f9,au::12510,ar,artists (visual artists),,,
92dd7082-2376-519d-b43f-8a1dc1aa8060,tg:lhsc:1242,e73_CreationActors,1,baecc7d9-6355-530f-8abd-ce1539329632,au::9691,ar,artists (visual artists),,,
0dd01bd3-ca78-5089-bc25-ba3f683414e8,tg:lhsc:792,e73_CreationActors,1,b41d0c7b-702e-5080-81b9-081ebc7da2be,au::3523,ar,artists (visual artists),,,
ced80353-fc78-53ab-a868-0d996703ca66,tg:lhsc:926,e73_CreationActors,1,12ac6a87-1263-5a37-98c6-bfc8655a7c80,au::13527,ar,artists (visual artists),,,
f0f7a63f-fe85-51f1-86fa-cbeae42f89b4,tg:lhsc:1619,e73_CreationActors,1,e0e098ec-06aa-51d6-8a19-e3f34841e528,au::12385,ar,artists (visual artists),,,
ecc3da21-40ad-550b-8d87-945e2c6344d6,tg:lhsc:9281,e73_CreationActors,1,d32a3a2d-bb7e-5540-99f4-0bf7de2bc57a,au::16271,ar,artists (visual artists),,,
ecc3da21-40ad-550b-8d87-945e2c6344d6,tg:lhsc:9281,e73_CreationActors,2,6bb375f8-b5eb-5e7b-beb0-9fc41599fc81,au::5045,ar,artists (visual artists),,,
4fb0b622-30bc-5749-917b-86e9dd2a602b,tg:lhsc:1134,e73_CreationActors,1,2f877e34-b2dd-57df-b4b3-a3898bce78f4,au::4763,ar,artists (visual artists),,,
705205be-6fd6-5b2f-8cf3-f46cb39a9ddd,tg:lhsc:1124,e73_CreationActors,1,b6120695-5971-5e14-8d65-8bb5f2b5f2d5,au::6576,ar,artists (visual artists),,,
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
93b1ea5d-ae08-5399-91da-d5bcbdc38854,tg:lhsc:1156,e73_CreationActors,1,32758bc6-fc46-5c39-9eec-bff69d521964,au::8293,ar,artists (visual artists),,,
210f738b-66cf-5a49-a052-f70560256b30,tg:lhsc:1146,e73_CreationActors,1,ae008fb9-c716-5668-a43f-c79e3938b1a8,au::9683,ar,artists (visual artists),,,
b51ea203-5cca-59d1-b80f-f4e8d27d89db,tg:lhsc:1713,e73_CreationActors,1,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,ar,artists (visual artists),,,
375f5c29-961d-52ca-bcab-7c02cee5db22,tg:lhsc:954,e73_CreationActors,1,cbf25b00-82c0-56f1-abe8-cbcef41bd787,au::13797,ar,artists (visual artists),,,
0a58669d-1ba2-52ac-9f85-7ad38b554934,tg:lhsc:5749,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
a24c94b2-790d-5a36-a95d-a5b5e73d9914,tg:lhsc:944,e73_CreationActors,1,85823574-10d3-516e-bc4a-8996d4c5ecc3,au::14387,ar,artists (visual artists),,,
d527e737-4350-5e0c-99d7-b694473708fc,tg:lhsc:698,e73_CreationActors,1,b41d0c7b-702e-5080-81b9-081ebc7da2be,au::3523,ar,artists (visual artists),,,
36eeb357-d3a9-581a-b740-8d5ef5884338,tg:lhsc:1230,e73_CreationActors,1,1ac8518a-78b0-5f27-a704-47afc4d2aa2f,au::21373,ar,artists (visual artists),,,
8868fbb7-c1c9-5632-8b92-e44faa8f5a78,tg:lhsc:688,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
1a154f31-f551-5563-8774-aab66c817a57,tg:lhsc:1220,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
9ab07436-a3de-5e79-9438-2148ce23c71b,tg:lhsc:895,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
374c7807-9397-570e-b7ac-233b693074c3,tg:lhsc:759,e73_CreationActors,1,a2d6ba14-1b14-5a46-82a0-d08e83e6cd4a,au::18457,ar,artists (visual artists),,,
c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,tg:lhsc:1289,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
30a135b2-595b-541c-a22d-b36bdd57b0b4,tg:lhsc:749,e73_CreationActors,1,90a746b5-1056-5cd2-8acd-5edb2c6348f7,au::11959,ar,artists (visual artists),,,
9ee6d884-cea2-5cad-b661-3bbdbb5c5603,tg:lhsc:1097,e73_CreationActors,1,21af64c8-ec7a-54ca-a77b-2ae55660c3c2,au::16206,ar,artists (visual artists),,,
21a5f190-43a8-5766-bfa5-9bd0708d114f,tg:lhsc:1087,e73_CreationActors,1,9f6b2fe4-80bd-5c52-8a8d-ba25b60aa7a4,au::48452,ar,artists (visual artists),,,
182c0fe6-dfbc-5b48-8ae3-4d9aea743a05,tg:lhsc:419,e73_CreationActors,1,cf5613f9-6bd3-50a9-8ad4-101474860d41,au::16711,ar,artists (visual artists),,,
1dd34fd5-86a6-5104-8f19-b46960f7025b,tg:lhsc:409,e73_CreationActors,1,c3fe5282-8abe-5eb3-b5bc-645d6345a9d8,au::20473,ar,artists (visual artists),,,
f22d7a17-18a5-5394-a46d-9361f2f46082,tg:lhsc:9439,e73_CreationActors,1,83670b94-ba23-5abf-ae1d-197a9a45e3de,au::17995,ar,artists (visual artists),,,
927a17bb-1a18-5cdc-a282-69bb66ea451e,tg:lhsc:1216,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
33ba87ca-e3e2-5f0b-a0da-54800254fed4,tg:lhsc:1206,e73_CreationActors,1,985d42be-e035-5be4-8f0b-4fa261488133,au::16021,ar,artists (visual artists),,,
2b75ada6-e734-5be7-9f1d-ec90bed3d2ce,tg:lhsc:1008,e73_CreationActors,1,fef4468e-a364-5ffe-a03c-98712f09c92b,au::485,ar,artists (visual artists),,,
eef710d9-efd5-5bec-95ac-fc7b8799e862,tg:lhsc:1170,e73_CreationActors,1,9886b291-c649-5fb5-bf0d-f1de3f25c8bc,au::54790,ar,artists (visual artists),,,
294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3,tg:lhsc:1981,e73_CreationActors,1,66016cae-1991-5e46-9fbd-7a12d4c18c22,au::17782,ar,artists (visual artists),,,
e9aa9eb6-97d5-5097-aa81-23d114e25222,tg:lhsc:1160,e73_CreationActors,1,cf5613f9-6bd3-50a9-8ad4-101474860d41,au::16711,ar,artists (visual artists),,,
0a9292f1-56e8-5b61-8f44-c115208c5601,tg:lhsc:1735,e73_CreationActors,1,6ae619c4-ead7-5251-bef3-7f065cdf284b,au::15002,ar,artists (visual artists),,,
c3ebd8fd-93ae-5f08-8d3a-d6f66f4ab8a7,tg:lhsc:1112,e73_CreationActors,1,d746b4c8-49a7-5d9e-8de1-ee0b31fb0912,au::790,ar,artists (visual artists),,,
30be87e9-c6f3-57c7-aad2-72ddba36db3d,tg:lhsc:1102,e73_CreationActors,1,c3f5382d-510a-5346-b54d-24e3aa6f637d,au::54784,ar,artists (visual artists),,,
08e65147-2901-5a48-9f1e-279842ed8614,tg:lhsc:910,e73_CreationActors,1,b41d0c7b-702e-5080-81b9-081ebc7da2be,au::3523,ar,artists (visual artists),,,
23d5c9d7-06d4-55d4-8094-97930c23b8f9,tg:lhsc:868,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
2abc0433-04b1-548b-9235-4b71c756033d,tg:lhsc:900,e73_CreationActors,1,308272b0-5c3c-5c9f-8902-b6ceb0b0fed4,au::1002,ar,artists (visual artists),,,
4e7cba92-e390-52a4-b2b5-7e01bbd53f28,tg:lhsc:878,e73_CreationActors,1,e0e098ec-06aa-51d6-8a19-e3f34841e528,au::12385,ar,artists (visual artists),,,
03fabdcb-d5b7-5aff-8aec-9422f497d864,tg:lhsc:665,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
487290e6-3ccc-5c9a-b92d-9dc2f9a9c9a3,tg:lhsc:675,e73_CreationActors,1,0953f629-385c-53dd-90c5-34195af0d575,au::11642,ar,artists (visual artists),,,
8e9b5ca9-3d1d-56f7-919a-e2247de2d72e,tg:lhsc:1686,e73_CreationActors,1,0daf2698-b009-5bb0-bf45-2e306c22cbd1,au::16268,ar,artists (visual artists),,,
8952ee98-4a3b-5e5a-b709-53a2465da5a3,tg:lhsc:9382,e73_CreationActors,1,579b61a5-1946-560b-ba61-15d4d3e71479,au::4759,ar,artists (visual artists),,,
68ce2698-3579-56ce-849b-1e0fd2827bbd,tg:lhsc:1037,e73_CreationActors,1,294d7ba7-4ef9-546c-88c0-e4def5df618c,au::54769,ar,artists (visual artists),,,
25294799-6b39-5a23-b237-1239fec67b37,tg:lhsc:1672,e73_CreationActors,1,2a0e307a-b16d-5796-974e-e7e805075f7a,au::20796,ar,artists (visual artists),,,
ddf74de8-9208-5fdc-94d0-5bf1b65d1c2f,tg:lhsc:835,e73_CreationActors,1,21211772-3592-56e4-9579-f77dc6fd158b,au::54756,ar,artists (visual artists),,,
ab54ce8c-713f-5684-8f88-3f1a7793ec8b,tg:lhsc:825,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
ef68ab35-bc2c-53f6-98b8-1967ecdff281,tg:lhsc:681,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
a47ebf97-6553-526f-8696-a9ebe963d8ce,tg:lhsc:1229,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
098aa89e-8a7f-59d6-8c7e-f76068a17aa5,tg:lhsc:691,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
1356af1c-872f-54ca-921c-adc5e6a7fe5e,tg:lhsc:7199,e73_CreationActors,1,e6dce2ff-8d88-5353-9da9-84e8ea4f3097,au::15452,ar,artists (visual artists),,,
f50e3aac-e193-5501-9c37-0b16d40f617a,tg:lhsc:740,e73_CreationActors,1,f1b83ab5-7431-5134-bd60-120c4637a49b,au::5174,ar,artists (visual artists),,,
eb746648-ecfc-5d03-83e0-3efb3825c737,tg:lhsc:1290,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
17068039-827b-51f5-9845-55a7842ab05c,tg:lhsc:1280,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
96889312-9663-58ed-b9ab-42b9b933c8e9,tg:lhsc:426,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
439e9a5f-f6b6-5947-9e32-e14324849a17,tg:lhsc:9406,e73_CreationActors,1,9763dc6d-5881-507e-b01e-307dcfb4cec6,au::1874,ar,artists (visual artists),,,
e37d4762-892d-513a-a790-92f2788323b5,tg:lhsc:1194,e73_CreationActors,1,2e4ac15e-38e4-50ae-8659-d797bb2b81c9,au::17326,ar,artists (visual artists),,,
679c49d9-39a9-5ede-a7be-6ad703b3f951,tg:lhsc:444,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
0dc110a0-79c8-54fc-ba35-9e70b8ade350,tg:lhsc:1184,e73_CreationActors,1,4d68059c-879e-5987-98c2-4125bc777516,au::6034,ar,artists (visual artists),,,
22aed39c-4ba2-5a26-9f9c-5dc163a840f4,tg:lhsc:454,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
5ad91390-612f-588c-bfd5-6828d7a7ac25,tg:lhsc:722,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
d068c2ab-8765-5d10-a12f-3770d2db0889,tg:lhsc:732,e73_CreationActors,1,e255c960-f667-512e-bc11-a62ef753e417,au::54707,ar,artists (visual artists),,,
8bbd667d-0bbe-55d6-8840-3ccc0ade6440,tg:lhsc:1323,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
fe310f26-b418-5763-b976-fc04b8d38ea9,tg:lhsc:857,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
5669f751-6913-51a5-9126-5f8c0ce95ca6,tg:lhsc:847,e73_CreationActors,1,9763dc6d-5881-507e-b01e-307dcfb4cec6,au::1874,ar,artists (visual artists),,,
96ae7ede-941d-5291-8c91-7575c76c490f,tg:lhsc:1055,e73_CreationActors,1,02157697-24f3-512b-aeb9-59b582aeabac,au::14757,ar,artists (visual artists),,,
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,e73_CreationActors,1,d16ba5a2-5ae5-57f4-bdcd-19aaaca745e1,au::17844,ar,artists (visual artists),,,
bb089406-ca8d-503f-a8e4-ed5aa6f06b82,tg:lhsc:1207,e73_CreationActors,1,9224fccb-0bb6-5318-8f63-4b8816236325,au::12895,ar,artists (visual artists),,,
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,e73_CreationActors,1,b4061a74-0979-5750-b066-9b2bd5f354b5,au::4761,ar,artists (visual artists),,,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
b31232c8-f28e-57a8-aa98-78765504a3d1,tg:lhsc:408,e73_CreationActors,1,ae008fb9-c716-5668-a43f-c79e3938b1a8,au::9683,ar,artists (visual artists),,,
8f33344a-cec6-542a-8ee4-021cb1b3f60c,tg:lhsc:418,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
ff7211c2-1047-5fc7-8798-08f247c29d23,tg:lhsc:674,e73_CreationActors,1,5a5f3541-f723-58f7-b969-664da58ea71e,au::4707,ar,artists (visual artists),,,
6ace3ad5-b377-5558-ac8b-0051b75bde1f,tg:lhsc:664,e73_CreationActors,1,b6120695-5971-5e14-8d65-8bb5f2b5f2d5,au::6576,ar,artists (visual artists),,,
654a386e-8f5a-57aa-98ef-e84baeb4a6f0,tg:lhsc:1697,e73_CreationActors,1,b0ee6e01-7ff0-57f9-9254-185728df5826,au::12445,ar,artists (visual artists),,,
62ad11fc-797e-502f-9370-585ca1c50c13,tg:lhsc:1687,e73_CreationActors,1,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,ar,artists (visual artists),,,
8da4a8b2-f15c-5374-98ae-28505b1dcfe5,tg:lhsc:1103,e73_CreationActors,1,604db09f-9091-54f2-afe7-a8e1f172fc49,au::13616,ar,artists (visual artists),,,
cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,tg:lhsc:1113,e73_CreationActors,1,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,ar,artists (visual artists),,,
d579f86f-e668-507f-8915-cac341ad6fa4,tg:lhsc:7372,e73_CreationActors,1,787469b1-5a28-5fac-90fb-af2fc94fe86d,au::14582,ar,artists (visual artists),,,
6c402319-7604-534d-ac80-c719da48318d,tg:lhsc:879,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
5344f31d-224a-5bc3-b782-43a22a341e7b,tg:lhsc:901,e73_CreationActors,1,dd5e3a27-36e0-54ae-8784-065291bb0fd0,au::16163,ar,artists (visual artists),,,
831b5fa1-9554-5c81-b488-f2d5d6bd1b0e,tg:lhsc:869,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
93b15fcb-5978-54bd-a89b-5ebdcb0f8848,tg:lhsc:1265,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
3964c2af-bd80-5a14-97b6-bb7a7dbd68cf,tg:lhsc:1275,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
982aecde-9f94-5ea9-85c3-42bd04d0605a,tg:lhsc:1281,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
b2855dea-3b80-5c23-8a5f-696f3ab1ff4e,tg:lhsc:751,e73_CreationActors,1,72c47770-0cbc-59e5-a26c-d160db93d2e6,au::9216,ar,artists (visual artists),,,
21fae275-d800-510f-bb39-ee074108a265,tg:lhsc:1291,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
3083eebf-50ea-5927-b6b7-8bc11af15ff5,tg:lhsc:741,e73_CreationActors,1,4ca52fb1-8adc-5526-b0fc-b6b474cf35bb,au::54714,ar,artists (visual artists),,,
e367e8fe-0c41-5f66-b94e-3a7445d2f8b0,tg:lhsc:437,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
e769403f-7189-56fc-af95-c11e84c94bff,tg:lhsc:427,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
14d909f9-f9e2-52ad-93a6-20afa4c66ccc,tg:lhsc:1663,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
97f2d70d-8da6-5244-84b9-ad25e72431e2,tg:lhsc:1026,e73_CreationActors,1,cf5613f9-6bd3-50a9-8ad4-101474860d41,au::16711,ar,artists (visual artists),,,
a4b74afd-b139-5ac1-bd0a-cbf1d0e77695,tg:lhsc:1036,e73_CreationActors,1,dd5e3a27-36e0-54ae-8784-065291bb0fd0,au::16163,ar,artists (visual artists),,,
5327884c-1110-50ff-a685-afd248897555,tg:lhsc:690,e73_CreationActors,1,cf5613f9-6bd3-50a9-8ad4-101474860d41,au::16711,ar,artists (visual artists),,,
6482f096-93b7-5fb5-ae7c-5f5e55f3cf6f,tg:lhsc:1228,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
5d7bc70a-3d39-5a59-a813-4766f4f637e4,tg:lhsc:824,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
78b7f5ba-1c32-5884-bf54-92e40e4b0ac1,tg:lhsc:5741,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
2d3b1b85-eca0-54dd-9c39-d92a02e5752e,tg:lhsc:1505,e73_CreationActors,1,b063a5e8-465c-5c89-87d7-c94d2d6afccf,au::10255,ar,artists (visual artists),,,
6e87572a-425e-5163-8d54-5a1a2a4fa6c0,tg:lhsc:856,e73_CreationActors,1,4af2079a-9a29-5cec-aa81-a12d35090c62,au::5705,ar,artists (visual artists),,,
806fcaa1-5f42-5206-b414-973543930072,tg:lhsc:1322,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
79d41cc8-8f3f-5faf-8f91-2ad5e8519529,tg:lhsc:1044,e73_CreationActors,1,c3fe5282-8abe-5eb3-b5bc-645d6345a9d8,au::20473,ar,artists (visual artists),,,
29839ebe-7317-53b4-bd17-8cade0222af5,tg:lhsc:1054,e73_CreationActors,1,ae008fb9-c716-5668-a43f-c79e3938b1a8,au::9683,ar,artists (visual artists),,,
5b938c98-6d35-5cb8-9ff5-1968dedf8706,tg:lhsc:1611,e73_CreationActors,1,b0ee6e01-7ff0-57f9-9254-185728df5826,au::12445,ar,artists (visual artists),,,
6eafb6ec-f70f-5b4a-93b4-a20ef921cc6a,tg:lhsc:455,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
a7afd071-e036-5c1c-958a-551cda78eb5d,tg:lhsc:1185,e73_CreationActors,1,20737696-8250-514f-ab3e-63769c0ab40c,au::11174,ar,artists (visual artists),,,
4890d686-2331-535b-85d3-384afea42da1,tg:lhsc:445,e73_CreationActors,1,631f17ab-110a-567c-a50f-d60d5a0063c1,au::50572,ar,artists (visual artists),,,
