ResourceID,brocade.id,card,dataset,colour_source,material_source,Colour,Material
cd8078c6-1f0e-52a5-a84a-9430b9398f76,tg:lhob:257_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,black (color),plastic (material)
9022819d-ba14-5666-b65c-f3daa0adb8ef,tg:lhob:412_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,rope
f715651d-32e6-5874-aff8-d8bdc8206484,tg:lhob:386_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,paper (fiber product)
0f48dc28-a7fe-53c4-b59f-fc5367cb2c19,tg:lhob:508_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,brown (color),plastic (material)
d79c8a8d-a64b-5905-8ddb-abe8ab96a442,tg:lhob:143_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,plastic (material)
044c796b-3a23-5835-83fe-f6df9dc555bb,tg:lhob:153_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,brown (color),wood (plant material)
c876ee69-72db-5722-946f-f2f7dfae0c4e,tg:lhob:716_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,,yellow (color),
a53b6042-6020-5f05-bb87-7b85d50f8109,tg:lhob:706_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,leather
75e93eda-03f8-5e5d-af89-d248f07eaf89,tg:lhob:278_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
077e6686-2bbd-5cbd-8780-a143c6c5b4cc,tg:lhob:310_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
043c0792-dc29-5d1f-91b8-34c38153d230,tg:lhob:268_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,ceramic (material)
6b782590-5102-562b-ac9d-0c0f27886853,tg:lhob:545_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
85806de4-09cf-5d31-8c34-476ac672e9bd,tg:lhob:739_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
432c28c6-e650-5773-b3e9-99d20f656528,tg:lhob:362_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
ac5e49ad-f8e1-5240-b77b-101662ba32d4,tg:lhob:372_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
4bcaa80e-20d5-5c41-9a37-20d40300795d,tg:lhob:344_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,yellow (color),plastic (material)
fad860fd-78cf-5aad-a5b3-6e2c0ddcc093,tg:lhob:354_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
30b59fcd-6607-5394-9ec3-d462b663a8e5,tg:lhob:667_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
ad0e7aa5-b9a6-5fd4-bbfd-97f4265f68bf,tg:lhob:138_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
214414aa-d9f2-5b57-94b2-c2ed3c6eaa19,tg:lhob:326_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
aeed77d8-072c-5332-995f-e7fb0931a0bb,tg:lhob:336_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
75e45101-d921-5d3b-9f6b-9b6b329560b9,tg:lhob:720_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,beige (color),textile materials
1201f941-3dc3-55f6-8302-562386ba9725,tg:lhob:597_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,wood (plant material)
d6b40939-8597-5658-8054-4dd901fa6dc7,tg:lhob:587_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
11a51089-891e-5344-ac89-f0d47bbcaccd,tg:lhob:693_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,silver (metal)
815a5f12-6dfe-5d0c-bf5d-d00c4a81df60,tg:lhob:683_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,enamel (fused coating)
b9bd19f8-ddbb-5c76-921d-5bb80838dedf,tg:lhob:319_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
f17d1bf0-dcfc-5653-b008-3844d30e6744,tg:lhob:309_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
9a5575d9-ad17-51aa-86ca-11e522ee3682,tg:lhob:117_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
66b964ea-5be6-584c-889a-69dc2d07a46a,tg:lhob:704_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,wood (plant material)
2f03d4b9-ad0a-54ea-97da-6477249e5ef9,tg:lhob:151_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,yellow (color),copper (metal)
f6cca1af-6511-5ee5-8da4-23f81001dc93,tg:lhob:227_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,black (color),plastic (material)
f1594f8b-6539-57e9-b891-da64063ea926,tg:lhob:410_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
beafe8cc-1999-5f45-bfcd-741433e361f2,tg:lhob:255_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,black (color),plastic (material)
224e5beb-73fa-58dc-b174-3c88c2897f2d,tg:lhob:68_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,brown (color),plastic (material)
c848066f-6cd3-50df-a3e0-41fb59a1422e,tg:lhob:394_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,wood (plant material)
ac8f34cc-b688-5748-a79f-a2c01d3367ae,tg:lhob:688_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
df0d5383-c707-5622-aa91-946199dc790a,tg:lhob:621_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
2ace25bb-453b-57d5-8a9c-8d047888fe16,tg:lhob:312_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
7a89a026-42ac-5c93-9b30-82b11b573608,tg:lhob:302_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,black (color),glass (material)
f1424d46-9c61-56c9-87b5-db426bd78eff,tg:lhob:561_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,,blue (color),
6387591a-5057-5f50-a591-5f5018443f99,tg:lhob:409_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
c591e196-8947-55ea-b9c5-af9cbfc54e7c,tg:lhob:334_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
556ba348-55e5-5142-8de0-8c5f2d47a351,tg:lhob:324_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
5f926393-313e-5abc-9a7b-bdf93b947567,tg:lhob:665_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
4bd9b958-1da8-545b-b6a5-d6ada172c75f,tg:lhob:675_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,enamel (fused coating)
1deab829-be24-5416-9554-b64c3968e610,tg:lhob:148_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,yellow (color),copper (metal)
d226ba69-71b1-51fc-8838-b5d8568af8c8,tg:lhob:158_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
9cd6e2b4-6e79-5797-b415-02cf2a1b139a,tg:lhob:356_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,black (color),plastic (material)
bcfe0d78-aadd-5e0c-b889-4097ef638c99,tg:lhob:691_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
f25e2a98-a930-5dd6-b54b-0d1a36440053,tg:lhob:105_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
469a8c17-7474-5f05-8cf8-a4dea233e221,tg:lhob:722_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,wood (plant material)
19ffba94-4fe4-56b7-a470-8626156c84d9,tg:lhob:595_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
0bbe53a8-4f11-5bef-8067-28ddc8212232,tg:lhob:182_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
6d1fd8db-1a4e-5b43-9a3c-69f52ea73d9f,tg:lhob:325_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
757153ef-d98f-5a39-84ce-2ff7fa5ec58e,tg:lhob:335_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
90f67d09-b126-51be-9a1e-bb90c95584a4,tg:lhob:408_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
004cf8c9-09a9-5b07-b2cf-23ed8a451825,tg:lhob:159_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,yellow (color),copper (metal)
935e7181-928e-54fe-ba21-f66046a0b04d,tg:lhob:149_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,yellow (color),copper (metal)
4d7b5240-41ae-5d03-979b-c35cbdbf7547,tg:lhob:674_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
a298fc12-8295-5a52-8a98-82144843dd20,tg:lhob:664_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
40b39b02-6e98-54a0-b004-05d7d833bd79,tg:lhob:357_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
9ebef40d-1b8e-512d-afd8-55f86c2cb691,tg:lhob:104_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
7490598e-3f64-5623-935d-efbdb79b495b,tg:lhob:690_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,enamel (fused coating)
d10e2558-98aa-5f79-8ba3-dbf183a3f604,tg:lhob:680_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,plastic (material)
7aced250-38e8-5c08-bd66-0099c9320617,tg:lhob:723_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
be355ae8-235b-572c-bf64-2b536f2f765f,tg:lhob:140_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
b1ee8fbd-d85b-5786-b04b-12904d1a4d87,tg:lhob:150_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,yellow (color),copper (metal)
e761c030-03b9-517f-a2f8-241d338d994b,tg:lhob:705_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,wood (plant material)
e523f5b2-9923-5640-9b38-eb68c2707ba6,tg:lhob:385_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,paper (fiber product)
426f08d4-3f49-5a69-a31b-3e29a550ffb7,tg:lhob:254_#1,e22_MaterialColour,lhob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,black (color),plastic (material)
0c408697-552d-50ac-9bac-bad4f75400b7,tg:lhob:411_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,rope
d1f91c9a-21ce-5a4b-92e5-897dfdd1f942,tg:lhob:132_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,metal
c76dabe1-e59b-53c1-92e6-2c537989f85c,tg:lhob:620_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
792534ad-e80a-520c-ac94-1635725c9648,tg:lhob:313_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,glass (material)
4caf4146-1dde-5224-a39a-2c48c673e8e6,tg:lhob:689_#1,e22_MaterialColour,lhob,,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,textile materials
d4d4f6fb-6670-55d0-b55a-96a39f011af6,tg:lhsc:1130_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
7211d53d-a53b-57f5-90af-babcebf5b19f,tg:lhsc:1048_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
9e5ddaa5-6ba0-5b69-a0c8-74686625a803,tg:lhsc:31_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
91b3ec10-99cf-5c3f-b160-41d50a8f609e,tg:lhsc:1120_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
91b3ec10-99cf-5c3f-b160-41d50a8f609e,tg:lhsc:1120_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xgs NOT FOUND IN: materiaal_types.csv
427a9127-5097-52d6-b91e-99d68e5041c2,tg:lhsc:1058_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
427a9127-5097-52d6-b91e-99d68e5041c2,tg:lhsc:1058_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xgs NOT FOUND IN: materiaal_types.csv
c28f722c-5732-5852-9441-501835a40462,tg:lhsc:7341_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,wood (plant material)
c28f722c-5732-5852-9441-501835a40462,tg:lhsc:7341_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
d4a570fc-c05f-5556-8905-fed01699ddcf,tg:lhsc:932_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d4a570fc-c05f-5556-8905-fed01699ddcf,tg:lhsc:932_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
fbfc0b22-1220-555c-b31b-48160aa01d5e,tg:lhsc:922_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
fbfc0b22-1220-555c-b31b-48160aa01d5e,tg:lhsc:922_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
87ee18dd-9190-5374-b4e9-bd4a013dc0cd,tg:lhsc:786_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
87ee18dd-9190-5374-b4e9-bd4a013dc0cd,tg:lhsc:786_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xgs NOT FOUND IN: materiaal_types.csv
15e412ac-61c4-53c1-b971-0cf47e44abcc,tg:lhsc:1256_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,green (color),gypsum
fd0ba104-7f23-5a78-ac86-34fb86c7a76d,tg:lhsc:796_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
eeb706e6-a555-5b4f-8d9c-704527484217,tg:lhsc:1246_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
01c6eed6-674f-5405-8357-5f0602206c19,tg:lhsc:657_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,marble (rock)
b3b4ce03-20b0-58f5-ae7d-841a0c0bf708,tg:lhsc:459_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b3b4ce03-20b0-58f5-ae7d-841a0c0bf708,tg:lhsc:459_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
8aa39065-4616-5982-9b7c-2f8530c98c77,tg:lhsc:1189_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,brown (color),terracotta (clay material)
29efa330-2a11-5630-890d-36fb3fdd647d,tg:lhsc:449_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
29efa330-2a11-5630-890d-36fb3fdd647d,tg:lhsc:449_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xgs NOT FOUND IN: materiaal_types.csv
b97c3941-0f87-5354-97b4-442b3a2f9436,tg:lhsc:1199_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,black (color),bronze (metal)
09122482-e59e-589f-ba3b-c537f825d27c,tg:lhsc:1978_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,wood (plant material)
ea9df3f8-cbfc-5ce4-ae9a-cc786dba937f,tg:lhsc:1093_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
ea9df3f8-cbfc-5ce4-ae9a-cc786dba937f,tg:lhsc:1093_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
5b262542-0080-5e4c-ba63-92a7fe349e5a,tg:lhsc:1083_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
5b262542-0080-5e4c-ba63-92a7fe349e5a,tg:lhsc:1083_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xgs NOT FOUND IN: materiaal_types.csv
b479dc34-92f2-5b7f-8547-a60f3408d45c,tg:lhsc:891_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
b479dc34-92f2-5b7f-8547-a60f3408d45c,tg:lhsc:891_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xpa NOT FOUND IN: materiaal_types.csv
fdbeafce-8705-5b24-9078-34996cb4f40e,tg:lhsc:881_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
6d077989-5428-5028-b383-9cd26da74e39,tg:lhsc:1234_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
3866a524-9bf6-54a0-94cd-44cd79c99a91,tg:lhsc:1224_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,wood (plant material)
3866a524-9bf6-54a0-94cd-44cd79c99a91,tg:lhsc:1224_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,,gray (color),
503eaa5f-776b-54a3-9191-ef7373135e27,tg:lhsc:828_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
503eaa5f-776b-54a3-9191-ef7373135e27,tg:lhsc:828_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
e5208552-da9d-5f6c-bee8-f3b1e12746f2,tg:lhsc:950_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
623afd57-5143-5655-a360-5039f39e3b7b,tg:lhsc:838_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
4abb3b84-4ce8-57c0-89be-fbf813c2198c,tg:lhsc:1152_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
4abb3b84-4ce8-57c0-89be-fbf813c2198c,tg:lhsc:1152_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
5c4b94f0-145d-5ba5-a6d4-df83a0e80c1a,tg:lhsc:53_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
c165ec28-a437-5599-baf1-6f7c016029b2,tg:lhsc:1142_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,green (color),gypsum
e0174c07-63e1-5b41-bab5-cdaa12539892,tg:lhsc:700_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,beige (color),gypsum
3b68db8d-8391-5658-becc-a67fe578f33a,tg:lhsc:678_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
3b68db8d-8391-5658-becc-a67fe578f33a,tg:lhsc:678_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
070b67b2-10e8-5645-a563-af4c3d029cf1,tg:lhsc:668_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
2bcc592e-fbd8-5eb6-b3e6-2ecfd73542ef,tg:lhsc:875_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
2bcc592e-fbd8-5eb6-b3e6-2ecfd73542ef,tg:lhsc:875_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
8a5a64c8-7b0b-5619-9298-d199eeb89b18,tg:lhsc:865_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
8a5a64c8-7b0b-5619-9298-d199eeb89b18,tg:lhsc:865_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,white (color),xpa NOT FOUND IN: materiaal_types.csv
39666fb8-080d-5ca1-90a3-b5bfe0b280f6,tg:lhsc:1269_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
d2c6ac2e-25ec-5b78-8e61-e3d7f066a624,tg:lhsc:1311_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
5c2cd912-d996-557a-b38c-90c886c0e1dd,tg:lhsc:1279_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d7720aaf-171a-503e-bd48-5b07fcb0ec83,tg:lhsc:1301_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
dbe86f56-85af-5709-a32c-a552d3d74f67,tg:lhsc:1077_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
dbe86f56-85af-5709-a32c-a552d3d74f67,tg:lhsc:1077_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,white (color),xgs NOT FOUND IN: materiaal_types.csv
3ecfc0a7-35a2-5edd-a6b7-7a3025db20d9,tg:lhsc:1067_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
44c5475d-a5fe-580b-b41c-26ca05d8f5cc,tg:lhsc:2207_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
88ddf294-78bc-508e-9f88-2187102e7a9d,tg:lhsc:1005_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,pink (color),gypsum
79f1adc1-cdeb-53f9-a5e0-53c3f669ccad,tg:lhsc:817_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
