ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Material,Object Type,volgnummer,note,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier
0177bf03-1fb6-5b2a-aa5d-1b35771c320f,tg:lhbr:228141_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,ts,,,,,,,,,,,,,,,,,,,,,,typewriting,,,
01af982f-5657-50de-b7bb-4819a7a9d6dc,tg:lhbr:63936_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:63936_#1,https://data.letterenhuis.be/ark:/24970/01af982f-5657-50de-b7bb-4819a7a9d6dc
01af982f-5657-50de-b7bb-4819a7a9d6dc,tg:lhbr:63936_#1,e22_Archives,1,,,,,,,,,,,isad:lh:29316,"dlod={""name"":""Brieven aan (Dhr.) Vanderstraeten"",""ark"":""ark:/24970/x0/24c35f14-66f9-5a4b-aba2-293f6830e045"",""uri"":""/repositories/11/archival_objects/289893"",""id"":""isad:lh:29316"",""nameWithContext"":[""Briefwisseling"",""Brieven van Jozef Goossenaerts per correspondent""],""resourceName"":""Archief van Jozef Goossenaerts"",""resourceArk"":""ark:/24970/x0/6f105fe7-075c-5775-b591-0660f67749d0"",""resourceURI"":""/repositories/11/resources/3692"",""resourceID"":""isad:lh:95"",""capacity"":""Brieven aan (Dhr.) Vanderstraeten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/24c35f14-66f9-5a4b-aba2-293f6830e045,,,,,,,,,,,,,,,,,,,
01af982f-5657-50de-b7bb-4819a7a9d6dc,tg:lhbr:63936_#1,e22_Items,1,,,,,,,,,,,,,,,,tg:lhbr:63936_#1,,isad:lh:29316,G 563 / B,01af982f-5657-50de-b7bb-4819a7a9d6dc,,,,,,,,,,,,
01f610f7-c01f-5e38-bbab-469b8861598d,tg:lhbr:161553_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:161553_#1,https://data.letterenhuis.be/ark:/24970/01f610f7-c01f-5e38-bbab-469b8861598d
01f610f7-c01f-5e38-bbab-469b8861598d,tg:lhbr:161553_#1,e22_AcquisitionNumbers,1,,,,158590/161,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f610f7-c01f-5e38-bbab-469b8861598d,tg:lhbr:161553_#1,e22_Acquisitions,1,tr:lh:6465,"dlod={""name"":""Archief van Spiegel der Letteren (1956 - )"",""ark"":""ark:/24970/x0/c16d731e-2a4b-5492-9aac-214eeac3b564"",""uri"":""/repositories/11/accessions/15758"",""id"":""tr:lh:6465"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c16d731e-2a4b-5492-9aac-214eeac3b564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f610f7-c01f-5e38-bbab-469b8861598d,tg:lhbr:161553_#1,e22_Archives,1,,,,,,,,,,,isad:lh:452,"dlod={""name"":""1964"",""ark"":""ark:/24970/x0/ce858744-2187-5118-83db-a7e105ebdf14"",""uri"":""/repositories/11/archival_objects/207190"",""id"":""isad:lh:452"",""nameWithContext"":[""Briefwisseling"",""Chronologisch""],""resourceName"":""Archief van Spiegel der Letteren"",""resourceArk"":""ark:/24970/x0/20bd6b6d-3df8-5771-94b6-1b69995536ed"",""resourceURI"":""/repositories/11/resources/2696"",""resourceID"":""isad:lh:418"",""capacity"":""1964"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ce858744-2187-5118-83db-a7e105ebdf14,,,,,,,,,,,,,,,,,,,
01f610f7-c01f-5e38-bbab-469b8861598d,tg:lhbr:161553_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:6465,tg:lhbr:161553_#1,158590/161,isad:lh:452,S 7904 / B2 (1964),01f610f7-c01f-5e38-bbab-469b8861598d,,,,,,,,,,,,
020f36f6-bb99-5526-99be-e5f685bf931b,tg:lhbr:140645_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:140645_#1,https://data.letterenhuis.be/ark:/24970/020f36f6-bb99-5526-99be-e5f685bf931b
020f36f6-bb99-5526-99be-e5f685bf931b,tg:lhbr:140645_#1,e22_AcquisitionNumbers,1,,,,54759/8,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
020f36f6-bb99-5526-99be-e5f685bf931b,tg:lhbr:140645_#1,e22_Acquisitions,1,tr:lh:2770,"dlod={""name"":""Archief van Lodewijk Scheltjens"",""ark"":""ark:/24970/x0/2e0352cd-d456-557c-8658-7d584cc9c7b8"",""uri"":""/repositories/11/accessions/14039"",""id"":""tr:lh:2770"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2e0352cd-d456-557c-8658-7d584cc9c7b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020f36f6-bb99-5526-99be-e5f685bf931b,tg:lhbr:140645_#1,e22_Archives,1,,,,,,,,,,,isad:lh:58495,"dlod={""name"":""Brieven van Edmond van Tassel [Directeur van De Dag [Dagblad]] aan Jef Crick"",""ark"":""ark:/24970/x0/b6a64fca-ec20-5c90-a58f-1c504a9eb9ab"",""uri"":""/repositories/11/archival_objects/271462"",""id"":""isad:lh:58495"",""nameWithContext"":[""Briefwisseling"",""Brieven van derden aan derden""],""resourceName"":""Archief van Lodewijk Scheltjens"",""resourceArk"":""ark:/24970/x0/dbb63a89-3e5f-5a8f-88da-404dbc6598ce"",""resourceURI"":""/repositories/11/resources/3437"",""resourceID"":""isad:lh:2390"",""capacity"":""Brieven van Edmond van Tassel [Directeur van De Dag [Dagblad]] aan Jef Crick"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b6a64fca-ec20-5c90-a58f-1c504a9eb9ab,,,,,,,,,,,,,,,,,,,
020f36f6-bb99-5526-99be-e5f685bf931b,tg:lhbr:140645_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:2770,tg:lhbr:140645_#1,54759/8,isad:lh:58495,S 304 / B5,020f36f6-bb99-5526-99be-e5f685bf931b,,,,,,,,,,,,
022552a1-7cd1-5ee9-9757-1eb67b28a3b4,tg:lhbr:272536_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:272536_#1,https://data.letterenhuis.be/ark:/24970/022552a1-7cd1-5ee9-9757-1eb67b28a3b4
022552a1-7cd1-5ee9-9757-1eb67b28a3b4,tg:lhbr:272536_#1,e22_Acquisitions,1,tr:lh:110330,"dlod={""name"":""Archief van Ward Ruyslinck"",""ark"":""ark:/24970/x0/d7ad35e4-5226-5218-9144-504e71bc17f4"",""uri"":""/repositories/11/accessions/12924"",""id"":""tr:lh:110330"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/d7ad35e4-5226-5218-9144-504e71bc17f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022552a1-7cd1-5ee9-9757-1eb67b28a3b4,tg:lhbr:272536_#1,e22_Archives,1,,,,,,,,,,,isad:lh:114928,"dlod={""name"":""Brieven van  De Morgen [Dagblad]"",""ark"":""ark:/24970/x0/eed70d8a-57e5-5f25-b540-c900109e9313"",""uri"":""/repositories/11/archival_objects/287023"",""id"":""isad:lh:114928"",""nameWithContext"":[""Briefwisseling"",""Thematische briefwisseling"",""Brieven aan Ward Ruyslinck van tijdschriften en dagbladen""],""resourceName"":""Archief van Ward Ruyslinck"",""resourceArk"":""ark:/24970/x0/1e4269fc-5495-5baf-890b-2ce084133f33"",""resourceURI"":""/repositories/11/resources/3687"",""resourceID"":""isad:lh:69038"",""capacity"":""Brieven van  De Morgen [Dagblad]"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/eed70d8a-57e5-5f25-b540-c900109e9313,,,,,,,,,,,,,,,,,,,
022552a1-7cd1-5ee9-9757-1eb67b28a3b4,tg:lhbr:272536_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:110330,tg:lhbr:272536_#1,,isad:lh:114928,,022552a1-7cd1-5ee9-9757-1eb67b28a3b4,R 8963 / 720,,,,,,,,,,,
022552a1-7cd1-5ee9-9757-1eb67b28a3b4,tg:lhbr:272536_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
022552a1-7cd1-5ee9-9757-1eb67b28a3b4,tg:lhbr:272536_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,,,,,,,,,,,,,,R 8963 / 720,,,,,,
022552a1-7cd1-5ee9-9757-1eb67b28a3b4,tg:lhbr:272536_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,ts,,,,,,,,,,,,,,,,,,,,,,typewriting,,,
02b2a67b-b238-5af2-ad5d-6236a4552d8b,tg:lhbr:275408_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:275408_#1,https://data.letterenhuis.be/ark:/24970/02b2a67b-b238-5af2-ad5d-6236a4552d8b
02b2a67b-b238-5af2-ad5d-6236a4552d8b,tg:lhbr:275408_#1,e22_Archives,1,,,,,,,,,,,isad:lh:157187,"dlod={""name"":""Brieven van Albe"",""ark"":""ark:/24970/x0/fdae0c63-1b26-511a-a84e-7e7823bfb3d9"",""uri"":""/repositories/11/archival_objects/251194"",""id"":""isad:lh:157187"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Jozef L. de Belder per correspondent"",""Correspondenten A""],""resourceName"":""Archief van Jozef L. de Belder"",""resourceArk"":""ark:/24970/x0/9cba2da4-22ec-5ef6-b36a-10923728d544"",""resourceURI"":""/repositories/11/resources/3272"",""resourceID"":""isad:lh:792"",""capacity"":""Brieven van Albe"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fdae0c63-1b26-511a-a84e-7e7823bfb3d9,,,,,,,,,,,,,,,,,,,
02b2a67b-b238-5af2-ad5d-6236a4552d8b,tg:lhbr:275408_#1,e22_Items,1,,,,,,,,,,,,,,,,tg:lhbr:275408_#1,,isad:lh:157187,B 413 / B2,02b2a67b-b238-5af2-ad5d-6236a4552d8b,,,,,,,,,,,,
02b2a67b-b238-5af2-ad5d-6236a4552d8b,tg:lhbr:275408_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
02b2a67b-b238-5af2-ad5d-6236a4552d8b,tg:lhbr:275408_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,ts,,,,,,,,,,,,,,,,,,,,,,typewriting,,,
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:239211_#1,https://data.letterenhuis.be/ark:/24970/02b6377a-f9cb-5b0f-b4d9-54371486703c
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,e22_AcquisitionNumbers,1,,,,221259/55,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,e22_Acquisitions,1,tr:lh:9362,"dlod={""name"":""Brieven aan Gerd de Ley"",""ark"":""ark:/24970/x0/f7f339f8-790c-5d0b-b8f3-e6cb2c87af12"",""uri"":""/repositories/11/accessions/15639"",""id"":""tr:lh:9362"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f7f339f8-790c-5d0b-b8f3-e6cb2c87af12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,e22_Archives,1,,,,,,,,,,,isad:lh:85847,"dlod={""name"":""Brieven van Simon Carmiggelt"",""ark"":""ark:/24970/x0/e682bab3-4dda-56ec-b5bf-aa52c09b90fa"",""uri"":""/repositories/11/archival_objects/330675"",""id"":""isad:lh:85847"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Gerd de Ley per correspondent""],""resourceName"":""Archief van Gerd de Ley"",""resourceArk"":""ark:/24970/x0/b216cc85-2377-5c39-bc05-8c159f02d3ee"",""resourceURI"":""/repositories/11/resources/4141"",""resourceID"":""isad:lh:85833"",""capacity"":""Brieven van Simon Carmiggelt"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e682bab3-4dda-56ec-b5bf-aa52c09b90fa,,,,,,,,,,,,,,,,,,,
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:9362,tg:lhbr:239211_#1,221259/55,isad:lh:85847,L 499 / B2,02b6377a-f9cb-5b0f-b4d9-54371486703c,,,,,,,,,,,,
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
02b6377a-f9cb-5b0f-b4d9-54371486703c,tg:lhbr:239211_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,
02c47e42-31ef-5d47-9885-13a3c5e73660,tg:lhbr:257702_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:257702_#1,https://data.letterenhuis.be/ark:/24970/02c47e42-31ef-5d47-9885-13a3c5e73660
02c47e42-31ef-5d47-9885-13a3c5e73660,tg:lhbr:257702_#1,e22_Acquisitions,1,tr:lh:7721,"dlod={""name"":""Archief van Filip de Pillecyn"",""ark"":""ark:/24970/x0/b0919de2-faef-5c66-9d31-bbe7f76f3415"",""uri"":""/repositories/11/accessions/18564"",""id"":""tr:lh:7721"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b0919de2-faef-5c66-9d31-bbe7f76f3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02c47e42-31ef-5d47-9885-13a3c5e73660,tg:lhbr:257702_#1,e22_Archives,1,,,,,,,,,,,isad:lh:147069,"dlod={""name"":""Brieven van Hendrik Jozef Elias"",""ark"":""ark:/24970/x0/19318707-671c-54ac-9edb-6b7c6e0f67e0"",""uri"":""/repositories/11/archival_objects/218338"",""id"":""isad:lh:147069"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Filip de Pillecyn per correspondent""],""resourceName"":""Archief van Filip de Pillecyn"",""resourceArk"":""ark:/24970/x0/6960bf8f-1a4d-5244-9328-57b6964b2046"",""resourceURI"":""/repositories/11/resources/2835"",""resourceID"":""isad:lh:79093"",""capacity"":""Brieven van Hendrik Jozef Elias"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/19318707-671c-54ac-9edb-6b7c6e0f67e0,,,,,,,,,,,,,,,,,,,
02c47e42-31ef-5d47-9885-13a3c5e73660,tg:lhbr:257702_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:7721,tg:lhbr:257702_#1,,isad:lh:147069,P 505 / B2,02c47e42-31ef-5d47-9885-13a3c5e73660,,,,,,,,,,,,
02c47e42-31ef-5d47-9885-13a3c5e73660,tg:lhbr:257702_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
02c47e42-31ef-5d47-9885-13a3c5e73660,tg:lhbr:257702_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,
02de4ebb-5fc6-599a-9916-9bc8ff71dd64,tg:lhbr:82270_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:82270_#1,https://data.letterenhuis.be/ark:/24970/02de4ebb-5fc6-599a-9916-9bc8ff71dd64
02de4ebb-5fc6-599a-9916-9bc8ff71dd64,tg:lhbr:82270_#1,e22_Archives,1,,,,,,,,,,,isad:lh:35895,"dlod={""name"":""Brieven van Miel Kersten"",""ark"":""ark:/24970/x0/0f2607a2-3a29-59f2-8e83-f780b2b43bc4"",""uri"":""/repositories/11/archival_objects/284730"",""id"":""isad:lh:35895"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Stijn Streuvels per correspondent"",""Brieven K""],""resourceName"":""Archief van Stijn Streuvels"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/3684"",""resourceID"":""isad:lh:17"",""capacity"":""Brieven van Miel Kersten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0f2607a2-3a29-59f2-8e83-f780b2b43bc4,,,,,,,,,,,,,,,,,,,
02de4ebb-5fc6-599a-9916-9bc8ff71dd64,tg:lhbr:82270_#1,e22_Items,1,,,,,,,,,,,,,,,,tg:lhbr:82270_#1,,isad:lh:35895,K 341 / B,02de4ebb-5fc6-599a-9916-9bc8ff71dd64,,,,,,,,,,,,
02e10c40-a689-5045-b29f-46e3f76c31ec,tg:lhbr:22560_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:22560_#1,https://data.letterenhuis.be/ark:/24970/02e10c40-a689-5045-b29f-46e3f76c31ec
02e10c40-a689-5045-b29f-46e3f76c31ec,tg:lhbr:22560_#1,e22_AcquisitionNumbers,1,,,,18194/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
02e10c40-a689-5045-b29f-46e3f76c31ec,tg:lhbr:22560_#1,e22_Acquisitions,1,tr:lh:973,"dlod={""name"":""Schenking van Jan Eelen"",""ark"":""ark:/24970/x0/8a99a44b-6e56-5cdb-b396-ec08ca8bab05"",""uri"":""/repositories/11/accessions/15668"",""id"":""tr:lh:973"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8a99a44b-6e56-5cdb-b396-ec08ca8bab05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02e10c40-a689-5045-b29f-46e3f76c31ec,tg:lhbr:22560_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:973,tg:lhbr:22560_#1,18194/3,,B 9761 / B,02e10c40-a689-5045-b29f-46e3f76c31ec,,,,,,,,,,,,
02ee1d3a-2507-56b4-a98b-e827143465e3,tg:lhbr:125976_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:125976_#1,https://data.letterenhuis.be/ark:/24970/02ee1d3a-2507-56b4-a98b-e827143465e3
02ee1d3a-2507-56b4-a98b-e827143465e3,tg:lhbr:125976_#1,e22_AcquisitionNumbers,1,,,,26699/7,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
02ee1d3a-2507-56b4-a98b-e827143465e3,tg:lhbr:125976_#1,e22_Acquisitions,1,tr:lh:1475,"dlod={""name"":""Archief van Max Rooses"",""ark"":""ark:/24970/x0/fff3fa42-cee1-5c00-a6a7-2d73b34b8e6f"",""uri"":""/repositories/11/accessions/19249"",""id"":""tr:lh:1475"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/fff3fa42-cee1-5c00-a6a7-2d73b34b8e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02ee1d3a-2507-56b4-a98b-e827143465e3,tg:lhbr:125976_#1,e22_Archives,1,,,,,,,,,,,isad:lh:169770,"dlod={""name"":""Evenementen en congressen"",""ark"":""ark:/24970/x0/fd63984e-fd7d-5885-9b26-12d504079267"",""uri"":""/repositories/11/archival_objects/248499"",""id"":""isad:lh:169770"",""nameWithContext"":[""Professioneel leven"",""Overige functies en engagementen"",""Cultuur""],""resourceName"":""Archief van Max Rooses"",""resourceArk"":""ark:/24970/x0/1c664e0e-a2e6-5efc-abd0-e7df81efd82e"",""resourceURI"":""/repositories/11/resources/3229"",""resourceID"":""isad:lh:99"",""capacity"":""Evenementen en congressen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fd63984e-fd7d-5885-9b26-12d504079267,,,,,,,,,,,,,,,,,,,
02ee1d3a-2507-56b4-a98b-e827143465e3,tg:lhbr:125976_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:1475,tg:lhbr:125976_#1,26699/7,isad:lh:169770,R 704 / B (Brievenboek 1867),02ee1d3a-2507-56b4-a98b-e827143465e3,,,,,,,,,,,,
02fb6ee6-368c-5c1f-8375-c0aaacd471c5,tg:lhbr:4143_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:4143_#1,https://data.letterenhuis.be/ark:/24970/02fb6ee6-368c-5c1f-8375-c0aaacd471c5
02fb6ee6-368c-5c1f-8375-c0aaacd471c5,tg:lhbr:4143_#1,e22_AcquisitionNumbers,1,,,,95883/5,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
02fb6ee6-368c-5c1f-8375-c0aaacd471c5,tg:lhbr:4143_#1,e22_Acquisitions,1,tr:lh:4817,"dlod={""name"":""Archief van Frank van den Wijngaert"",""ark"":""ark:/24970/x0/ef00e467-b4c5-54ff-bfb9-7245092780f9"",""uri"":""/repositories/11/accessions/15644"",""id"":""tr:lh:4817"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ef00e467-b4c5-54ff-bfb9-7245092780f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02fb6ee6-368c-5c1f-8375-c0aaacd471c5,tg:lhbr:4143_#1,e22_Archives,1,,,,,,,,,,,isad:lh:2902,"dlod={""name"":""Brieven van Paul Kenis"",""ark"":""ark:/24970/x0/91c563f0-63a5-5369-ab02-7c71b77c7ce2"",""uri"":""/repositories/11/archival_objects/272832"",""id"":""isad:lh:2902"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Frank van den Wijngaert per correspondent""],""resourceName"":""Archief van Frank van den Wijngaert"",""resourceArk"":""ark:/24970/x0/fadef378-3c82-59fc-9748-6136064e0eb6"",""resourceURI"":""/repositories/11/resources/3483"",""resourceID"":""isad:lh:281"",""capacity"":""Brieven van Paul Kenis"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/91c563f0-63a5-5369-ab02-7c71b77c7ce2,,,,,,,,,,,,,,,,,,,
02fb6ee6-368c-5c1f-8375-c0aaacd471c5,tg:lhbr:4143_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:4817,tg:lhbr:4143_#1,95883/5,isad:lh:2902,K 3024 / B,02fb6ee6-368c-5c1f-8375-c0aaacd471c5,,,,,,,,,,,,
03052596-2718-536e-acf2-db72c5eb777a,tg:lhbr:52821_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:52821_#1,https://data.letterenhuis.be/ark:/24970/03052596-2718-536e-acf2-db72c5eb777a
03052596-2718-536e-acf2-db72c5eb777a,tg:lhbr:52821_#1,e22_AcquisitionNumbers,1,,,,84148/175,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
03052596-2718-536e-acf2-db72c5eb777a,tg:lhbr:52821_#1,e22_Acquisitions,1,tr:lh:4353,"dlod={""name"":""Archief van West-Vlaanderen (1952 - 1965)"",""ark"":""ark:/24970/x0/e3f49534-fdcb-5fb2-992c-a7043814ecae"",""uri"":""/repositories/11/accessions/19675"",""id"":""tr:lh:4353"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e3f49534-fdcb-5fb2-992c-a7043814ecae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03052596-2718-536e-acf2-db72c5eb777a,tg:lhbr:52821_#1,e22_Archives,1,,,,,,,,,,,isad:lh:23947,"dlod={""name"":""Brieven aan Fernand Bonneure"",""ark"":""ark:/24970/x0/c037864e-379e-5bed-8de5-f9612e564cc0"",""uri"":""/repositories/11/archival_objects/179560"",""id"":""isad:lh:23947"",""nameWithContext"":[""Briefwisseling"",""Brieven van West-Vlaanderen per correspondent""],""resourceName"":""Archief van West-Vlaanderen"",""resourceArk"":""ark:/24970/x0/cf11482a-7b48-5759-922f-17cf30b9cfd1"",""resourceURI"":""/repositories/11/resources/2343"",""resourceID"":""isad:lh:1858"",""capacity"":""Brieven aan Fernand Bonneure"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/c037864e-379e-5bed-8de5-f9612e564cc0,,,,,,,,,,,,,,,,,,,
03052596-2718-536e-acf2-db72c5eb777a,tg:lhbr:52821_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:4353,tg:lhbr:52821_#1,84148/175,isad:lh:23947,W 5665 / B,03052596-2718-536e-acf2-db72c5eb777a,,,,,,,,,,,,
0310b668-44d1-5b13-b47b-336acaed1009,tg:lhbr:176151_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:176151_#1,https://data.letterenhuis.be/ark:/24970/0310b668-44d1-5b13-b47b-336acaed1009
0310b668-44d1-5b13-b47b-336acaed1009,tg:lhbr:176151_#1,e22_AcquisitionNumbers,1,,,,153494/2a-g,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
0310b668-44d1-5b13-b47b-336acaed1009,tg:lhbr:176151_#1,e22_Acquisitions,1,tr:lh:6415,"dlod={""name"":""Archief van Johan Daisne"",""ark"":""ark:/24970/x0/4d66dfec-8fce-5617-a232-febfa2f47321"",""uri"":""/repositories/11/accessions/19313"",""id"":""tr:lh:6415"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4d66dfec-8fce-5617-a232-febfa2f47321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0310b668-44d1-5b13-b47b-336acaed1009,tg:lhbr:176151_#1,e22_Archives,1,,,,,,,,,,,isad:lh:110074,"dlod={""name"":""Brieven aan Vanna Ceunis"",""ark"":""ark:/24970/x0/ed5eac4d-2f44-56c1-b0e0-1c7b358e2829"",""uri"":""/repositories/11/archival_objects/231669"",""id"":""isad:lh:110074"",""nameWithContext"":[""Briefwisseling"",""Brieven van Johan Daisne per correspondent""],""resourceName"":""Archief van Johan Daisne"",""resourceArk"":""ark:/24970/x0/8f90638d-2a16-59ec-b4c4-2ed47829a0b3"",""resourceURI"":""/repositories/11/resources/2982"",""resourceID"":""isad:lh:305"",""capacity"":""Brieven aan Vanna Ceunis"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ed5eac4d-2f44-56c1-b0e0-1c7b358e2829,,,,,,,,,,,,,,,,,,,
