ResourceID,card,order,Object Identifier,Other Identifier Type,Object Number,Other Identifier,Description Type,Description Language,Description,Language,Record Type
668ba3ab-6f75-547b-9d73-679ec4eaed66,AA,0,https://data.museummayervandenbergh.be/ark:/59511/668ba3ab-6f75-547b-9d73-679ec4eaed66,object identifier,tg:mmbbr:75,MMB.A.0075,descriptive note,Nederlands,"de verzending ter bezichtiging van een penning van Othon de Waldbourg en de afrekening hiervoor, een mogelijke ruil van stukken tegen een gouden 'Zwichen' en inlichtingen over verschillende munten en medailles (een zilveren medaille uit de veiling van Garthe, een medaille van Augsburg, een 'jodenmedaille' van Eleonora, een zilveren Hongaarse munt, een gouden Hongaarse munt, een medaille van Christus, een medaille van Karel V en Christus) en een catalogus van Roermond",German (language),Brieven
ba7717d5-3b4e-5969-b03b-e9ce02551ab3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ba7717d5-3b4e-5969-b03b-e9ce02551ab3,object identifier,tg:mmbbr:76,MMB.A.0076,descriptive note,Nederlands,"de beschrijving van een wapenrusting, een gotisch zwaard en een zilveren lans en het aanbod van een bronzen kandelaar, een brozen emmer en een beschilderd en verguld houten beeld voorstellende een schildknaap op page",Italian (language),Brieven
07d9b586-12c3-50d6-a37c-a88f59044e59,AA,0,https://data.museummayervandenbergh.be/ark:/59511/07d9b586-12c3-50d6-a37c-a88f59044e59,object identifier,tg:mmbbr:77,MMB.A.0077,descriptive note,Nederlands,het aanbod en de beschrijving van een beulszwaard en de zoektocht naar een ciborium en een ander zwaard,German (language),Brieven
303ff7e1-d5bb-5bbd-9b9e-58d72bc484fa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/303ff7e1-d5bb-5bbd-9b9e-58d72bc484fa,object identifier,tg:mmbbr:78,MMB.A.0078,descriptive note,Nederlands,het aanbod en de beschrijving van een apostelkruik in majolica,German (language),Brieven
5eb6b769-6628-512a-b923-3697d97df787,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5eb6b769-6628-512a-b923-3697d97df787,object identifier,tg:mmbbr:79,MMB.A.0079,descriptive note,Nederlands,"de verzending van een lans, een zwaard en een beeldje van de Sint-Agatha ter bezichtiging",Italian (language),Brieven
c5dc8c01-68a9-5024-b446-95cbd33bb128,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c5dc8c01-68a9-5024-b446-95cbd33bb128,object identifier,tg:mmbbr:80,MMB.A.0080,descriptive note,Nederlands,"de aankoop van een beulszwaard waarop Sint-Joris en Sint-Jacobus afgebeeld staan, de zoektocht naar een romaans ciborium en andere zaken en het vooruitsturen van geld",German (language),Brieven
84b108ae-90f2-562c-b6d1-6463f8301165,AA,0,https://data.museummayervandenbergh.be/ark:/59511/84b108ae-90f2-562c-b6d1-6463f8301165,object identifier,tg:mmbbr:81,MMB.A.0081,descriptive note,Nederlands,de aankoop en het transport van een buffetkast,French (language),Brieven
45c3620c-0287-5693-a35f-cfddfa521037,AA,0,https://data.museummayervandenbergh.be/ark:/59511/45c3620c-0287-5693-a35f-cfddfa521037,object identifier,tg:mmbbr:82,MMB.A.0082,descriptive note,Nederlands,"het aanbod van twaalf palmhouten knopen, de verzending van plantenscheuten en de mislukte zoektocht naar medaillonvormige gravures voor Henriëtte",French (language),Brieven
4e96c867-881c-5c6e-bae4-1aa60086e423,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4e96c867-881c-5c6e-bae4-1aa60086e423,object identifier,tg:mmbbr:83,MMB.A.0083,descriptive note,Nederlands,het aanbod van kazuifels en een antependium,Dutch (language),Brieven
1245725b-60fa-5e8a-9067-850e9db02832,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1245725b-60fa-5e8a-9067-850e9db02832,object identifier,tg:mmbbr:84,MMB.A.0084,descriptive note,Nederlands,"de ontvangst van geld, de verzending van een Romaans ciborium ter bezichtiging, het aanbod van gotisch beslag en de vraag naar meer geld ",German (language),Brieven
4e8e8447-e7c4-5f17-be72-f5cd5d6faa82,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4e8e8447-e7c4-5f17-be72-f5cd5d6faa82,object identifier,tg:mmbbr:85,MMB.A.0085,descriptive note,Nederlands,"het aanbod van een glasschijf van Haldenstein en wapens, de verzending ter bezichtiging van een geborduurd kleed, een zilveren beker, een bronzen figuur en kant van de bisschop van Bataglia en de bedanking voor de verzonden lamp",German (language),Brieven
bb23c6d0-7231-577f-b955-bc4f822f92e4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bb23c6d0-7231-577f-b955-bc4f822f92e4,object identifier,tg:mmbbr:86,MMB.A.0086,descriptive note,Nederlands,de ontvangst van een postmandaat en de onmogelijkheid om een kandelaar en andere voorwerpen ter bezichtiging op te sturen wegens geldgebrek,Italian (language),Brieven
99078569-43bd-5873-9de2-56e723dbbb6f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/99078569-43bd-5873-9de2-56e723dbbb6f,object identifier,tg:mmbbr:87,MMB.A.0087,descriptive note,Nederlands,kwitantie van een Engelse gravure en 'mesure gothique',French (language),Brieven
bb241c0f-69d6-5154-a953-a54148b220cc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bb241c0f-69d6-5154-a953-a54148b220cc,object identifier,tg:mmbbr:88,MMB.A.0088,descriptive note,Nederlands,wandtapijten en een ontmoeting,French (language),Brieven
97b5481a-2117-59fc-9a01-70ea4b1fb891,AA,0,https://data.museummayervandenbergh.be/ark:/59511/97b5481a-2117-59fc-9a01-70ea4b1fb891,object identifier,tg:mmbbr:89,MMB.A.0089,descriptive note,Nederlands,"de verzending van een bronzen kandelaar ter bezichtiging en het aanbod van een verzilverde kandelaar, verzilverd mes, een intarsia doos met been en hout en een vergulde paxplaat",Italian (language),Brieven
4cd967c9-e252-5c4b-ae4e-39cd677cdd2e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4cd967c9-e252-5c4b-ae4e-39cd677cdd2e,object identifier,tg:mmbbr:90,MMB.A.0090,descriptive note,Nederlands,kwitantie van de restauratie van een wandtapijt,French (language),Brieven
66d9a3a0-aaa1-5f16-a550-af07048a891d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/66d9a3a0-aaa1-5f16-a550-af07048a891d,object identifier,tg:mmbbr:91,MMB.A.0091,descriptive note,Nederlands,Kwitantie voor de restauratie van een wandtapijt,French (language),Brieven
4199d715-1390-5d2b-852e-a656ee4f88d9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4199d715-1390-5d2b-852e-a656ee4f88d9,object identifier,tg:mmbbr:92,MMB.A.0092,descriptive note,Nederlands,"de verzending van een kist met een glasschrijf van Haldenstein, een zilveren beker, een bronzen figuur, een kruithoorn, een hoofdversiering, een kussenovertrek, een geborduurd kistje, een zijden doopkleed, twee doopkleden en een linnen kant en het terugzenden van de kopie van de schijf",German (language),Brieven
63154456-6b2a-5281-8bf8-abec89a7a5b1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/63154456-6b2a-5281-8bf8-abec89a7a5b1,object identifier,tg:mmbbr:93,MMB.A.0093,descriptive note,Nederlands,de verdoeking van een schilderij voorstellende de heilige familie,Dutch (language),Brieven
f87931c0-272a-5a64-8907-e1b2ded01330,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f87931c0-272a-5a64-8907-e1b2ded01330,object identifier,tg:mmbbr:94,MMB.A.0094,descriptive note,Nederlands,"een mogelijke reis van Fritz naar Cadenabbia, het misleiden van de Italiaanse regering en douane en het aanbod van een kruis in goud en zilver, een kelk in goud en zilver, glasramen, verguld en gepolychromeerd houten bas-reliëfs met een zeventigtal figuren op, een perkamenten missaal, twee zwaarden en een ijzeren vork",Italian (language),Brieven
e9e69d58-3426-5d10-9f99-902a29e460da,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e9e69d58-3426-5d10-9f99-902a29e460da,object identifier,tg:mmbbr:95,MMB.A.0095,descriptive note,Nederlands,het aanbod van een triptiek voorstellende de madonna met kind en heiligen en stukken uit een volledige collectie,French (language),Brieven
52fd8133-27c7-5c05-ba48-bb32d9427610,AA,0,https://data.museummayervandenbergh.be/ark:/59511/52fd8133-27c7-5c05-ba48-bb32d9427610,object identifier,tg:mmbbr:96,MMB.A.0096,descriptive note,Nederlands,de verzending van een gerestaureerd wandtapijt,French (language),Brieven
34a727dc-8719-545a-88ac-6c2b98024465,AA,0,https://data.museummayervandenbergh.be/ark:/59511/34a727dc-8719-545a-88ac-6c2b98024465,object identifier,tg:mmbbr:97,MMB.A.0097,descriptive note,Nederlands,de ruil van een houten beeld van Sint-Anna tegen gouden munten en de vraag naar betaling in oude gouden muntstukken,French (language),Brieven
a0e9e732-c13e-518c-8dbf-798cc529e8e1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a0e9e732-c13e-518c-8dbf-798cc529e8e1,object identifier,tg:mmbbr:98,MMB.A.0098,descriptive note,Nederlands,de verzending van de factuur voor de restauratie van een wandtapijt ,French (language),Brieven
0332e77d-7eca-595b-89bc-4f3973a2cf73,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0332e77d-7eca-595b-89bc-4f3973a2cf73,object identifier,tg:mmbbr:99,MMB.A.0099,descriptive note,Nederlands,Factuur voor de restauratie van vier schilderijen,French (language),Brieven
1d8a67cf-9b9c-5093-9fec-4b199ea1a66b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1d8a67cf-9b9c-5093-9fec-4b199ea1a66b,object identifier,tg:mmbbr:100,MMB.A.0100,descriptive note,Nederlands,de verzending van een geëmailleerde kandelaar en twee Antwerpse penningen van 'het gulde zweerd' ter bezichtiging en de vraag naar Fritz' lidmaatschap van de numismatische commissie van Antwerpen,French (language),Brieven
ede83495-af15-5004-a239-bdc3b1901608,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ede83495-af15-5004-a239-bdc3b1901608,object identifier,tg:mmbbr:101,MMB.A.0101,descriptive note,Nederlands,een Lodewijk XIII mes en een juweel,French (language),Brieven
0d70fae3-c3c7-5f86-bcfe-1120c4e1a8e2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0d70fae3-c3c7-5f86-bcfe-1120c4e1a8e2,object identifier,tg:mmbbr:102,MMB.A.0102,descriptive note,Nederlands,de restauratie van vier schilderijen,French (language),Brieven
8cfbf38f-cba8-5fa3-a936-dc3e73615194,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8cfbf38f-cba8-5fa3-a936-dc3e73615194,object identifier,tg:mmbbr:103,MMB.A.0103,descriptive note,Nederlands,de verkoop van een paleis met inboedel in Piuro van de zussen De Vertemate,Italian (language),Brieven
348a8e1f-7ab1-5488-aef9-2f7739efc4e3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/348a8e1f-7ab1-5488-aef9-2f7739efc4e3,object identifier,tg:mmbbr:104,MMB.A.0104,descriptive note,Nederlands,Factuur voor de restauratie van een wandtapijt ,French (language),Brieven
573d0d3c-474d-55bb-8c3c-9cc985adbc6e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/573d0d3c-474d-55bb-8c3c-9cc985adbc6e,object identifier,tg:mmbbr:105,MMB.A.0105,descriptive note,Nederlands,een misverstand over de verkoop van een paleis in Piuro,Italian (language),Brieven
4e6dff67-a01e-585b-92b3-c31a1ad2519d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4e6dff67-a01e-585b-92b3-c31a1ad2519d,object identifier,tg:mmbbr:106,MMB.A.0106,descriptive note,Nederlands,Factuur voor een kazuifel versierd met goud en een kruisbeeld,French (language),Brieven
1d465147-d275-5efa-b063-28b48d03dfd7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1d465147-d275-5efa-b063-28b48d03dfd7,object identifier,tg:mmbbr:107,MMB.A.0107,descriptive note,Nederlands,de ontvangst van een cheque voor 510 frank,French (language),Brieven
eb153420-385a-5022-aae3-dcfb38c7a492,AA,0,https://data.museummayervandenbergh.be/ark:/59511/eb153420-385a-5022-aae3-dcfb38c7a492,object identifier,tg:mmbbr:108,MMB.A.0108,descriptive note,Nederlands,de ontvangst van geld en het verpakken en verzenden van aangekochte voorwerpen,French (language),Brieven
dc346d46-b0bf-58a1-ba5e-904468333aa9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dc346d46-b0bf-58a1-ba5e-904468333aa9,object identifier,tg:mmbbr:109,MMB.A.0109,descriptive note,Nederlands,een prospectie naar Venlo en het aanbod van een schilderij van Pieter Verhaart en een stuk goudleder,Dutch (language),Brieven
208fc728-b036-5b51-a9ab-b3039bc766d3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/208fc728-b036-5b51-a9ab-b3039bc766d3,object identifier,tg:mmbbr:110,MMB.A.0110,descriptive note,Nederlands,"de aankomst van geld, een discussie over een afrekening, de verkoop van stukken van een koormantel, de onmogelijkheid om een stuk fluweel te verkopen en de locatie van een perkamenten boek ",German (language),Brieven
5b10a9d8-c483-5636-8357-78bc1304d749,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5b10a9d8-c483-5636-8357-78bc1304d749,object identifier,tg:mmbbr:111,MMB.A.0111,descriptive note,Nederlands,Kwitantie van een reliekkist,French (language),Brieven
a0abf2fd-b2a1-5710-973f-105591269cc1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a0abf2fd-b2a1-5710-973f-105591269cc1,object identifier,tg:mmbbr:112,MMB.A.0112,descriptive note,Nederlands,de aankoop van een marmeren madonnabeeld en de historiek ervan. Bijgevoegd de kwitantie voor deze aankoop voor 3100 fr.,French (language),Brieven
4b729fdd-8afd-54c8-b2ab-de92aa96f168,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4b729fdd-8afd-54c8-b2ab-de92aa96f168,object identifier,tg:mmbbr:113,MMB.A.0113,descriptive note,Nederlands,de aankoop van een zilveren kruisbeeld bij Verstappen en het contact met de deken van Weert en de pastoor van Afferden en Van Herck,Dutch (language),Brieven
4e652b04-c4ca-56ef-b9a2-e711284d58fa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4e652b04-c4ca-56ef-b9a2-e711284d58fa,object identifier,tg:mmbbr:114,MMB.A.0114,descriptive note,Nederlands,acht beeldengroepen in alabast over de lijdensweg van Christus vermoedelijk uit Engeland die niet te koop zijn,Dutch (language),Brieven
20c58fc0-bc35-57ae-be2f-0379c41adba5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/20c58fc0-bc35-57ae-be2f-0379c41adba5,object identifier,tg:mmbbr:115,MMB.A.0115,descriptive note,Nederlands,"een discussie over de prijs van een kruisbeeld, de vraag om de zaak te laten rusten en het aanbod van een perkamenten boek, een kistje van Bernstein, een houten figuur, een zijden kelkdoek, een stuk fluweel met goudornamenten, een zegelstempel, een Duits drinkglas, een [?] en een stuk van een geborduurde koormantel waarop de Madonna staat",German (language),Brieven
2216b40e-939e-512c-b3e0-b4e8ec23f367,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2216b40e-939e-512c-b3e0-b4e8ec23f367,object identifier,tg:mmbbr:116,MMB.A.0116,descriptive note,Nederlands,"een discussie over de prijs van een kruisbeeld, de prijs van een stuk stof en de verkoop van stukken van een koormantel en stof",German (language),Brieven
2abbfc24-de1d-52c2-a962-a50b39b6863d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2abbfc24-de1d-52c2-a962-a50b39b6863d,object identifier,tg:mmbbr:117,MMB.A.0117,descriptive note,Nederlands,Verklaring voor de verkoop van drie gebakken stenen,Dutch (language),Brieven
d0050dbc-19b5-525b-9102-06351137fd67,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d0050dbc-19b5-525b-9102-06351137fd67,object identifier,tg:mmbbr:118,MMB.A.0118,descriptive note,Nederlands,"het aanbod van een wapenrusting, twee gotische kazuifels en andere antiquiteiten, de zoektocht naar zijde waarin relieken gewikkeld werden, medailles en zaken die ooit aan Lejeune werden aangeboden en de aankoop van een antependium",French (language),Brieven
2232f72b-fed2-5006-864a-0442c6b3cc0e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2232f72b-fed2-5006-864a-0442c6b3cc0e,object identifier,tg:mmbbr:119,MMB.A.0119,descriptive note,Nederlands,"Het versturen van 2 bijgevoegde kwitanties voor 'twee gotische groepen'. Rector Theofiel De Winde is bereid bepaalde stukken die Fritz ook nog interesseren aan een lagere prijs te verkopen. Tevens informatie over een groepje [gotische beelden] en drie kasten waarvoor Fritz 2.200 fr. bood, maar de kerkfabriek gaf nog geen akkoord voor het verkoop.",Dutch (language),Brieven
444f0660-411f-5dbb-af70-041eae2e06ae,AA,0,https://data.museummayervandenbergh.be/ark:/59511/444f0660-411f-5dbb-af70-041eae2e06ae,object identifier,tg:mmbbr:120,MMB.A.0120,descriptive note,Nederlands,een expertise van een gesculpteerd bureaumeubel,French (language),Brieven
250bc17d-8111-5cc7-918e-23c4cd931446,AA,0,https://data.museummayervandenbergh.be/ark:/59511/250bc17d-8111-5cc7-918e-23c4cd931446,object identifier,tg:mmbbr:121,MMB.A.0121,descriptive note,Nederlands,het vervangen van een hoofdje bij een marmeren madonnabeeld,French (language),Brieven
e45f9f3b-722e-5bd4-8567-64c5b9f15b84,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e45f9f3b-722e-5bd4-8567-64c5b9f15b84,object identifier,tg:mmbbr:122,MMB.A.0122,descriptive note,Nederlands,"het aanbod van kant, een Lodewijk XIII juweel en een ivoren Lodewijk XIV Christusbeeld van Duquesnoy",French (language),Brieven
67568f4a-6391-505d-b874-7efa2521effc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/67568f4a-6391-505d-b874-7efa2521effc,object identifier,tg:mmbbr:123,MMB.A.0123,descriptive note,Nederlands,een bezoek aan Brussel en de vraag of Fritz zijn muntencollectie wil meebrengen,French (language),Brieven
4f2dc1f5-3f8d-5ec3-87e5-ed2f40f9ec99,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4f2dc1f5-3f8d-5ec3-87e5-ed2f40f9ec99,object identifier,tg:mmbbr:124,MMB.A.0124,descriptive note,Nederlands,kwitantie van de restauratie van drie houten beelden,French (language),Brieven
870b2a2a-0c81-5780-9d74-85b8edbdcc61,AA,0,https://data.museummayervandenbergh.be/ark:/59511/870b2a2a-0c81-5780-9d74-85b8edbdcc61,object identifier,tg:mmbbr:125,MMB.A.0125,descriptive note,Nederlands,"de bespreking van een gouden muntstuk van Karel II en een medaille van de koning, de bespreking van de ordening van munten en het aanbod een munt die werd geslagen ter gelegenheid van het verdrag tussen de graaf van Vlaanderen en de hertog van Brabant",French (language),Brieven
00177e71-0d41-5011-b82e-5c0c60b5f89e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/00177e71-0d41-5011-b82e-5c0c60b5f89e,object identifier,tg:mmbbr:126,MMB.A.0126,descriptive note,Nederlands,de aankopen uit de collectie Olivier,French (language),Brieven
792cc5ec-08b0-5f90-93fa-bd6fb63c26b1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/792cc5ec-08b0-5f90-93fa-bd6fb63c26b1,object identifier,tg:mmbbr:127,MMB.A.0127,descriptive note,Nederlands,de aankoop van een renaissance deur,French (language),Brieven
fa39e67d-3b2d-572e-a4bb-31235e1248e2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/fa39e67d-3b2d-572e-a4bb-31235e1248e2,object identifier,tg:mmbbr:128,MMB.A.0128,descriptive note,Nederlands,de aankoop van een kandelaar,Dutch (language),Brieven
