ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Relation,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type
038d6849-1f1b-572d-bac8-2724f2e865ab,tg:lhph:22963,e73_CreationTimeSpans,,,,,,,1918-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,tg:lhph:22963,e73_DepictedItems,1,47e79a4d-f021-5018-8470-7026c38525cb,au::13414,,,,,,,,,,,,,keywords,"dlod={""name"":""Alice Nahon"",""ark"":""ark:/83110/x0/47e79a4d-f021-5018-8470-7026c38525cb"",""uri"":""/agents/people/85256"",""id"":""au::13414"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/47e79a4d-f021-5018-8470-7026c38525cb,,,,,,,,,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,tg:lhph:22963,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Alice Nahon: portret met toedracht: "" Van harte aan mijn kunstbroer Gaston Wallaert, Alice Nahon.",descriptive note,Nederlands,,,,,,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000021971,referentienummer,False,,,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:22963,brocade id,False,,,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:22963/N,brocade url,False,,,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,tg:lhph:22963,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""34df6aae-68e5-5910-be8d-f2e6b748d629"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19c410a4-a7a5-4c23-9efa-b06afbf8b6f5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,tg:lhph:22963,e73_MaterialRecords,2,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""59b47266-b058-588b-bb8b-13b501da8b9b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cb709f6b-d45e-4960-857f-56fe6f2e5e31"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
038d6849-1f1b-572d-bac8-2724f2e865ab,tg:lhph:22963,e73_OriginalBrocade,2,16b4df59-3cfa-5f50-861b-39a09a8626e4,,,,,,,,,,,,,,,,,,,,,,,,au::20986,keywords,"dlod={""name"":""Gaston Wallaert"",""ark"":""ark:/83110/x0/16b4df59-3cfa-5f50-861b-39a09a8626e4"",""uri"":""/agents/people/61994"",""id"":""au::20986"",""nameWithContext"":[""Vaast Winge""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/16b4df59-3cfa-5f50-861b-39a09a8626e4,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:8450,https://data.letterenhuis.be/ark:/24970/03ceee36-50af-56cc-97d8-2061f716adb6,Foto's,,,
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912-uu-uu,2027-uu-uu,In Copyright
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19120000,,,,,,,,,,,,,,,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,e73_CreationTimeSpans,,,,,,,1912-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,e73_DepictedItems,1,29148995-6e9b-515f-bc29-42c22e44c6af,au::20922,,,,,,,,,,,,,keywords,"dlod={""name"":""Yvonne Waegemans"",""ark"":""ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af"",""uri"":""/agents/people/50119"",""id"":""au::20922"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af,,,,,,,,,,,,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Yvonne Waegemans, centraal op de foto. Rechts achter haar, haar vader.Naast haar, waarschijnlijk haar tweede moeder met halfbroertje Oscar.",descriptive note,Nederlands,,,,,,,,,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000008085,referentienummer,False,,,,,,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:8450,brocade id,False,,,,,,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:8450/N,brocade url,False,,,,,,,,,,,,
03ceee36-50af-56cc-97d8-2061f716adb6,tg:lhph:8450,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a4f631f2-4845-573e-a539-264b77c86495"", ""ontologyProperty"": """", ""resourceXresourceId"": ""197f4c27-97c8-4138-829a-f3d1c85ec757"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:18411,https://data.letterenhuis.be/ark:/24970/04495524-0e37-52b1-b995-acd469083e1e,Foto's,,,
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930-uu-uu,2045-uu-uu,In Copyright
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19300000,,,,,,,,,,,,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_CreationTimeSpans,,,,,,,1930-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_DepictedItems,1,d51dadad-af6a-5717-a97b-fb0a2be070b8,au::55340,,,,,,,,,,,,,keywords,"dlod={""name"":""Robert Sidney van den Broeck"",""ark"":""ark:/83110/x0/d51dadad-af6a-5717-a97b-fb0a2be070b8"",""uri"":""/agents/people/80038"",""id"":""au::55340"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d51dadad-af6a-5717-a97b-fb0a2be070b8,,,,,,,,,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Robert, de vader van Walter van den Broeck in de Koperstraat 45 in Olen. Door Walter van den Broeck beschreven in ""Brief aan Boudewijn"" (1980).",descriptive note,Nederlands,,,,,,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000017603,referentienummer,False,,,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:18411,brocade id,False,,,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:18411/N,brocade url,False,,,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""148d5b6a-ecd2-50ff-96f5-814bc6c1f590"", ""ontologyProperty"": """", ""resourceXresourceId"": ""869f98ef-31e4-44fb-a0cc-0f388f7358a3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
04495524-0e37-52b1-b995-acd469083e1e,tg:lhph:18411,e73_OriginalBrocade,2,7736f15c-0318-5763-81e0-3f0d0525d950,,,,,,,,,,,,,,,,,,,,,,,,au::2919,keywords,"dlod={""name"":""Walter van den Broeck"",""ark"":""ark:/83110/x0/7736f15c-0318-5763-81e0-3f0d0525d950"",""uri"":""/agents/people/58544"",""id"":""au::2919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7736f15c-0318-5763-81e0-3f0d0525d950,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,tg:lhph:31615,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:31615,https://data.letterenhuis.be/ark:/24970/04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,Foto's,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,tg:lhph:31615,e73_CreationActors,1,8080023c-757f-5ca9-b3a8-1481a677e7a3,au::53121,photographers,"dlod={""name"":""Photo Halleux"",""ark"":""ark:/83110/x0/8080023c-757f-5ca9-b3a8-1481a677e7a3"",""uri"":""/agents/corporate_entities/21764"",""id"":""au::53121"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8080023c-757f-5ca9-b3a8-1481a677e7a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,tg:lhph:31615,e73_DepictedItems,2,afd7bfc5-7a48-5a3a-a694-cf8b774093f6,au::20748,,,,,,,,,,,,,keywords,"dlod={""name"":""Henriette de Vreker-Verschuur"",""ark"":""ark:/83110/x0/afd7bfc5-7a48-5a3a-a694-cf8b774093f6"",""uri"":""/agents/people/53844"",""id"":""au::20748"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/afd7bfc5-7a48-5a3a-a694-cf8b774093f6,,,,,,,,,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,tg:lhph:31615,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Henriette de Vreker - Verschuur. Borststuk.,descriptive note,Nederlands,,,,,,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000030518,referentienummer,False,,,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:31615,brocade id,False,,,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:31615/N,brocade url,False,,,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,tg:lhph:31615,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""972db091-1932-5901-82fb-ea630e80fa05"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e55e26d2-128b-4ed1-9d4d-66bfa68406f2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,tg:lhph:31615,e73_MaterialRecords,2,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b8d796f2-907d-5564-8833-029947cf5516"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cbb3ade1-101d-4738-b43a-d77072155426"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
04a83834-b1dd-56a1-a3ca-3e0dbaedc63c,tg:lhph:31615,e73_OriginalBrocade,3,0b939d98-855a-5295-87fa-14c29c88361b,,,,,,,,,,,,,,,,,,,,,,,,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:521,https://data.letterenhuis.be/ark:/24970/05172fac-0392-52e0-90dc-099197777f52,Foto's,,,
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-uu-uu,2081-uu-uu,In Copyright
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,e73_CreationActors,1,8f93b0f1-1b5f-5f9b-ae58-cfdf339d5f7d,au::4415,photographers,"dlod={""name"":""Jan Coppens"",""ark"":""ark:/83110/x0/8f93b0f1-1b5f-5f9b-ae58-cfdf339d5f7d"",""uri"":""/agents/people/54818"",""id"":""au::4415"",""nameWithContext"":[""Claude Magelhaes""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8f93b0f1-1b5f-5f9b-ae58-cfdf339d5f7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19660000,,,,,,,,,,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,e73_CreationTimeSpans,,,,,,,1966-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,e73_DepictedItems,2,978afd13-1056-545c-ab83-987be846b0ad,au::3953,,,,,,,,,,,,,keywords,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad,,,,,,,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Hugo Claus. Portret (close-up),descriptive note,Nederlands,,,,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000000496,referentienummer,False,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,,e73_LegacyInformation,1,,,,,,,,,,,,,if.rawcontent,,,,,,,,"Jan Coppens 14, rue des Tongres Bruxelles 4<br>HIRES015\Claus-H\claus33.tif",commentaar gebruiker,False,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:521,brocade id,False,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:521/N,brocade url,False,,,,,,,,,,,,
05172fac-0392-52e0-90dc-099197777f52,tg:lhph:521,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c14a212d-36d8-57e0-a537-ad3e878cd3f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""074abb03-59e8-453e-ba5b-54ad1f7f821f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:21,https://data.letterenhuis.be/ark:/24970/05384412-9a37-5401-9c88-1ada40a07eff,Foto's,,,
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-11-08,2041-11-08,In Copyright
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_CreationActors,2,7a0def79-7062-59fb-b6e5-dc45294b7cd2,au::46691,photographers,"dlod={""name"":""\""International Newsreel\"""",""ark"":""ark:/83110/x0/7a0def79-7062-59fb-b6e5-dc45294b7cd2"",""uri"":""/agents/corporate_entities/14453"",""id"":""au::46691"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7a0def79-7062-59fb-b6e5-dc45294b7cd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19261108,,,,,,,,,,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_CreationTimeSpans,,,,,,,1926-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_DepictedItems,1,d25c02e7-01fc-58f9-8761-f5dc5836dc84,au::792,,,,,,,,,,,,,keywords,"dlod={""name"":""Koningin Astrid"",""ark"":""ark:/83110/x0/d25c02e7-01fc-58f9-8761-f5dc5836dc84"",""uri"":""/agents/people/64680"",""id"":""au::792"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d25c02e7-01fc-58f9-8761-f5dc5836dc84,,,,,,,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Aankomst van Prinses Astrid te Antwerpen: Luchtfoto met zicht op de Suikerrui,descriptive note,Nederlands,,,,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000000021,referentienummer,False,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:21,brocade id,False,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:21/N,brocade url,False,,,,,,,,,,,,
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e9e8254c-65f1-5101-b8f7-4e864c48cc4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d83ffab0-23ce-4374-987f-a9e11d15b50e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:7672,https://data.letterenhuis.be/ark:/24970/058ebf33-4999-51e5-8aa9-1a68822818e5,Foto's,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955-08-26,2070-08-26,In Copyright
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19550826,,,,,,,,,,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_CreationTimeSpans,,,,,,,1955-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_DepictedItems,1,67797ca9-5112-5886-a88f-63e33332979d,au::15281,,,,,,,,,,,,,keywords,"dlod={""name"":""Julia Putman"",""ark"":""ark:/83110/x0/67797ca9-5112-5886-a88f-63e33332979d"",""uri"":""/agents/people/60346"",""id"":""au::15281"",""nameWithContext"":[""Zuster Marie Hadewijch""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/67797ca9-5112-5886-a88f-63e33332979d,,,,,,,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_DepictedItems,2,21be9f26-b6a2-5a2f-addc-f5a2bb9b5877,au::3045,,,,,,,,,,,,,keywords,"dlod={""name"":""Maria Brughmans"",""ark"":""ark:/83110/x0/21be9f26-b6a2-5a2f-addc-f5a2bb9b5877"",""uri"":""/agents/people/67761"",""id"":""au::3045"",""nameWithContext"":[""Frieda Vogel"",""Maria van den Heuvel-Brughmans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/21be9f26-b6a2-5a2f-addc-f5a2bb9b5877,,,,,,,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Foto van Julia Putman, Maria Brughmans en Maria Vermassen in
Vlaanderen.

En zicht op de streek waar Julia Putman haar verlof doorbracht. Postkaart.

",descriptive note,Nederlands,,,,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000007324,referentienummer,False,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:7672,brocade id,False,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:7672/N,brocade url,False,,,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3fe8c18a-5dc3-5cd2-87d7-d00dfb6fbf77"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6575e846-0994-4136-b9a3-09f03a67a5db"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
058ebf33-4999-51e5-8aa9-1a68822818e5,tg:lhph:7672,e73_OriginalBrocade,3,247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,,,,,,,,,,,,,,,,,,au::17799,keywords,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:28854,https://data.letterenhuis.be/ark:/24970/05951f32-29b0-544c-8507-87d202607579,Foto's,,,
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-uu-uu,2025-uu-uu,In Copyright
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_CreationActors,1,148d5bc4-b81f-54b1-a565-bc27dbe23389,au::57702,photographers,"dlod={""name"":""A. van Horenbeeck"",""ark"":""ark:/83110/x0/148d5bc4-b81f-54b1-a565-bc27dbe23389"",""uri"":""/agents/people/61965"",""id"":""au::57702"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/148d5bc4-b81f-54b1-a565-bc27dbe23389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19100000,,,,,,,,,,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_CreationTimeSpans,,,,,,,1910-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_DepictedItems,2,95728c2d-47cb-5cbb-89b1-76781c24ac18,au::15314,,,,,,,,,,,,,keywords,"dlod={""name"":""Herman van Puymbrouck"",""ark"":""ark:/83110/x0/95728c2d-47cb-5cbb-89b1-76781c24ac18"",""uri"":""/agents/people/75198"",""id"":""au::15314"",""nameWithContext"":[""Hermann Ansbach""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/95728c2d-47cb-5cbb-89b1-76781c24ac18,,,,,,,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Herman Van Puymbrouck (links) met zijn klas in de Gemeenteschool Kloosterstraat.,descriptive note,Nederlands,,,,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000027782,referentienummer,False,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:28854,brocade id,False,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:28854/N,brocade url,False,,,,,,,,,,,,
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9431a450-ed13-5973-be2d-8afc5e5d2e5a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""57853c2e-e9f8-429b-9af6-8ef175665442"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
