ResourceID,brocade.id,Acquisition Brocade ID,card,order,Acquisition Name,Acquisition Identifier
de718de4-fd16-5623-b608-e4dd4ddb2af5,tg:lhps:3849,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/de718de4-fd16-5623-b608-e4dd4ddb2af5'}
de718de4-fd16-5623-b608-e4dd4ddb2af5,tg:lhps:3849,tr:lh:7019,Acquisitions,2,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/de718de4-fd16-5623-b608-e4dd4ddb2af5'}
df170e2d-7bc3-58eb-9b26-13bd99f6809d,tg:lhps:6124,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/df170e2d-7bc3-58eb-9b26-13bd99f6809d'}
dfd1cbdc-fc08-5696-b107-941e9ffd2ed0,tg:lhps:3664,tr:lh:7875,Acquisitions,2,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/dfd1cbdc-fc08-5696-b107-941e9ffd2ed0'}
dff2513e-ed0f-525d-ba85-aab0066e4c05,tg:lhps:54185,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/dff2513e-ed0f-525d-ba85-aab0066e4c05'}
e26d97bb-0529-5acc-9f84-cd1fbe4d24e2,tg:lhps:3058,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/e26d97bb-0529-5acc-9f84-cd1fbe4d24e2'}
e3a8cefe-2533-5df9-82d8-8dfe3c37e29d,tg:lhps:9814,tr:lh:104009,Acquisitions,1,Aankoop affiches,{'url':'https://id.letterenhuis.be/ark:/24970/e3a8cefe-2533-5df9-82d8-8dfe3c37e29d'}
e3a8cefe-2533-5df9-82d8-8dfe3c37e29d,tg:lhps:9814,tr:lh:9937,Acquisitions,2,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/e3a8cefe-2533-5df9-82d8-8dfe3c37e29d'}
e52d3def-7a38-56c3-9698-726cd144c637,tg:lhps:24100,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/e52d3def-7a38-56c3-9698-726cd144c637'}
e5dad78e-0a87-5f6d-abee-d1c71e950369,tg:lhps:8839,tr:lh:7106,Acquisitions,1,Oningeschreven gevonden in 1995,{'url':'https://id.letterenhuis.be/ark:/24970/e5dad78e-0a87-5f6d-abee-d1c71e950369'}
e6e542cd-a34f-5cf6-bb63-8ae44335f991,tg:lhps:27297,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/e6e542cd-a34f-5cf6-bb63-8ae44335f991'}
e73b6bfc-8981-5321-8a59-5801c1ae8d94,tg:lhps:50083,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/e73b6bfc-8981-5321-8a59-5801c1ae8d94'}
e7e56e1c-3929-561c-81d4-8066e89b53f7,tg:lhps:29732,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/e7e56e1c-3929-561c-81d4-8066e89b53f7'}
e8361e25-1770-54fe-9902-5ada15e8103f,tg:lhps:27385,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/e8361e25-1770-54fe-9902-5ada15e8103f'}
e85aa242-4ba5-5483-a220-477847b2e9a3,tg:lhps:17949,tr:lh:9938,Acquisitions,1,Affichecollectie van het Provinciaal Museum Sterckshof,{'url':'https://id.letterenhuis.be/ark:/24970/e85aa242-4ba5-5483-a220-477847b2e9a3'}
e864df67-7a2f-5c56-9b5a-5095c9bea5c8,tg:lhps:6523,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/e864df67-7a2f-5c56-9b5a-5095c9bea5c8'}
e864df67-7a2f-5c56-9b5a-5095c9bea5c8,tg:lhps:6523,tr:lh:7019,Acquisitions,2,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/e864df67-7a2f-5c56-9b5a-5095c9bea5c8'}
e8af460d-0440-5a28-b71a-fb79de473652,tg:lhps:59060,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/e8af460d-0440-5a28-b71a-fb79de473652'}
e949166d-3172-5e4a-bb0b-b75285d96794,tg:lhps:51411,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/e949166d-3172-5e4a-bb0b-b75285d96794'}
e9ef444e-a9fe-58b6-bce8-725a1a0ce7b2,tg:lhps:23954,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/e9ef444e-a9fe-58b6-bce8-725a1a0ce7b2'}
eaf0f147-534c-580d-a7a5-47c832fdea4c,tg:lhps:50129,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/eaf0f147-534c-580d-a7a5-47c832fdea4c'}
ec4d5732-7eb2-5068-a9d1-2d767d16db0d,tg:lhps:11608,tr:lh:9937,Acquisitions,2,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/ec4d5732-7eb2-5068-a9d1-2d767d16db0d'}
ed78b925-c06e-5b4b-b328-ec8a4cc1bfbb,tg:lhps:59430,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/ed78b925-c06e-5b4b-b328-ec8a4cc1bfbb'}
edb7da3c-bd10-59e2-b9ad-9aa6a8e141cf,tg:lhps:6831,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/edb7da3c-bd10-59e2-b9ad-9aa6a8e141cf'}
edcd1e64-b06f-5198-8d3e-273e136ed779,tg:lhps:12862,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/edcd1e64-b06f-5198-8d3e-273e136ed779'}
ef4eef64-969e-519e-b1c7-6fd7d21dd8ef,tg:lhps:54582,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/ef4eef64-969e-519e-b1c7-6fd7d21dd8ef'}
ef8a2972-2c2b-58e3-882d-af59c466bee7,tg:lhps:9681,tr:lh:7284,Acquisitions,1,Oningeschreven gevonden in 1997,{'url':'https://id.letterenhuis.be/ark:/24970/ef8a2972-2c2b-58e3-882d-af59c466bee7'}
f0b2f0d1-27d7-5adc-9791-c78fdce3cba7,tg:lhps:55956,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/f0b2f0d1-27d7-5adc-9791-c78fdce3cba7'}
f0b5eec1-7b97-5e11-89e4-035c4f7e7958,tg:lhps:41411,tr:lh:1206,Acquisitions,1,Archief van Zonnebloem [Kinderschouwburg],{'url':'https://id.letterenhuis.be/ark:/24970/f0b5eec1-7b97-5e11-89e4-035c4f7e7958'}
f0cffbb3-7558-5318-92a2-1aec82558cf3,tg:lhps:45669,tr:lh:30802,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2008-2009,{'url':'https://id.letterenhuis.be/ark:/24970/f0cffbb3-7558-5318-92a2-1aec82558cf3'}
f0fa1af9-fb98-5bae-8354-d2fa2921b3b5,tg:lhps:51942,tr:lh:110437,Acquisitions,1,Verzameling affiches van diverse culturele activiteiten in Antwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/f0fa1af9-fb98-5bae-8354-d2fa2921b3b5'}
f26d4513-29b2-5b4e-8505-43385387f5de,tg:lhps:13635,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/f26d4513-29b2-5b4e-8505-43385387f5de'}
f2f24c6d-8b6a-5ff8-870e-24d97406bdef,tg:lhps:30505,tr:lh:9936,Acquisitions,1,Affichecollectie van het Nationaal Scheepvaartmuseum,{'url':'https://id.letterenhuis.be/ark:/24970/f2f24c6d-8b6a-5ff8-870e-24d97406bdef'}
f4fa59ab-6253-52a5-bba7-5c9839a0ab2c,tg:lhps:46696,tr:lh:97952,Acquisitions,1,Affiches deSingel seizoen 2009-2010,{'url':'https://id.letterenhuis.be/ark:/24970/f4fa59ab-6253-52a5-bba7-5c9839a0ab2c'}
f509beb3-bf88-5d91-990b-1a87879defaf,tg:lhps:28709,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/f509beb3-bf88-5d91-990b-1a87879defaf'}
f52c0ba9-3566-5b43-a505-7dec49c2f75a,tg:lhps:9402,tr:lh:7316,Acquisitions,1,Oningeschreven gevonden in 1996,{'url':'https://id.letterenhuis.be/ark:/24970/f52c0ba9-3566-5b43-a505-7dec49c2f75a'}
f7ede0db-33b8-5aa5-9a3b-08ed5fddd160,tg:lhps:59975,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/f7ede0db-33b8-5aa5-9a3b-08ed5fddd160'}
fa03c0f4-d849-5c90-a1f0-c7e95b628bc3,tg:lhps:26039,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/fa03c0f4-d849-5c90-a1f0-c7e95b628bc3'}
fb43455d-4ae5-59c5-ad89-c648a8d383b3,tg:lhps:15889,tr:lh:7634,Acquisitions,1,Oningeschreven gevonden in 2006,{'url':'https://id.letterenhuis.be/ark:/24970/fb43455d-4ae5-59c5-ad89-c648a8d383b3'}
fbd1dc2a-a7e2-5fb6-96c7-eab80a99e049,tg:lhps:26605,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/fbd1dc2a-a7e2-5fb6-96c7-eab80a99e049'}
fc1dc9e4-0189-580c-b6f7-a346a39fae20,tg:lhps:26717,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/fc1dc9e4-0189-580c-b6f7-a346a39fae20'}
fc3a5555-8503-5a80-b36e-c4600b412412,tg:lhps:55794,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/fc3a5555-8503-5a80-b36e-c4600b412412'}
fce91057-8363-54e6-8749-37523e0ff14e,tg:lhps:18350,tr:lh:5480,Acquisitions,1,Archief van Etienne le Compte,{'url':'https://id.letterenhuis.be/ark:/24970/fce91057-8363-54e6-8749-37523e0ff14e'}
fd54de07-a634-5fd3-ade2-796c006e1bdf,tg:lhps:12462,tr:lh:7634,Acquisitions,1,Oningeschreven gevonden in 2006,{'url':'https://id.letterenhuis.be/ark:/24970/fd54de07-a634-5fd3-ade2-796c006e1bdf'}
fe43994a-ac46-5e7d-8969-fc502385029a,tg:lhps:62760,tr:lh:140424,Acquisitions,1,Affiches Monty (1985-2020),{'url':'https://id.letterenhuis.be/ark:/24970/fe43994a-ac46-5e7d-8969-fc502385029a'}
feaeae2b-d6aa-59b7-9a37-b2b25e21fadc,tg:lhps:61336,tr:lh:97975,Acquisitions,1,Affiches Kathedraalarchief,{'url':'https://id.letterenhuis.be/ark:/24970/feaeae2b-d6aa-59b7-9a37-b2b25e21fadc'}
ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,tg:lhps:55517,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/ff51c622-4bd3-53f0-b203-f3e4c5a2ae16'}
ffa0b057-ef99-5be9-960b-e4be3aa7bd90,tg:lhps:27278,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/ffa0b057-ef99-5be9-960b-e4be3aa7bd90'}
fff4991e-9245-59d9-ad7b-583ba892ce16,tg:lhps:13377,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/fff4991e-9245-59d9-ad7b-583ba892ce16'}
fffb0a90-6d10-536c-bb60-e2382d835567,tg:lhps:58372,tr:lh:139765,Acquisitions,1,Affiches van Paul Verrept,{'url':'https://id.letterenhuis.be/ark:/24970/fffb0a90-6d10-536c-bb60-e2382d835567'}
