ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Type
8b05b321-22c2-5f93-8402-7a6286b79bd8,tg:lhps:62416,e73_Copyrights,2001-uu-uu,2116-uu-uu,In Copyright
48e52e55-1c76-5abf-901d-ba6a72ddd2df,tg:lhps:13806,e73_Copyrights,1957-06-24,2072-06-24,In Copyright
1c5d731b-9c66-5a3a-a56c-6e53f570d0b9,tg:lhps:3847,e73_Copyrights,1989-09-23,2104-09-23,In Copyright
4443eda9-4105-5709-b6b6-4807fd1138d5,tg:lhps:56041,e73_Copyrights,1999-05-15,2114-05-15,In Copyright
a9aebe6c-ca3f-57d8-a647-feb84639511c,tg:lhps:46240,e73_Copyrights,2010-04-22,2125-04-22,In Copyright
fe26abe8-fa52-5b44-86b3-c2000bdde2e2,tg:lhps:54621,e73_Copyrights,uuuu-02-03,,No Copyright - Public Domain Mark 1.0
dbf140d2-67dd-50d4-b1fa-30e90aa9eb4e,tg:lhps:8101,e73_Copyrights,1983-02-05,2098-02-05,In Copyright
dad2b31c-201c-52de-af64-e1c5cc18f753,tg:lhps:18140,e73_Copyrights,1963-11-25,2078-11-25,In Copyright
619642a8-a85c-5989-b0b5-2efac75cec63,tg:lhps:60276,e73_Copyrights,2006-10-27,2121-10-27,In Copyright
634549ae-28d7-54b4-be8e-80fc522255c0,tg:lhps:12495,e73_Copyrights,1991-10-05,2106-10-05,In Copyright
da9ab404-d6a3-5700-b6c3-0544fe9cf765,tg:lhps:32876,e73_Copyrights,1900-uu-uu,2015-uu-uu,No Known Copyright
715096f8-daed-53f9-94e6-147600d3ff9f,tg:lhps:31285,e73_Copyrights,1988-09-03,2103-09-03,In Copyright
034f6bae-7c85-55f0-af56-5ce921b1f819,tg:lhps:4801,e73_Copyrights,1941-01-11,2056-01-11,In Copyright
22bfa301-4316-5c0b-a2d9-e86146409917,tg:lhps:51007,e73_Copyrights,1995-12-16,2110-12-16,In Copyright
3cc1c6d5-592f-58d4-87b2-784f209cf977,tg:lhps:43466,e73_Copyrights,uuuu-05-22,,No Copyright - Public Domain Mark 1.0
afc4940f-baf3-598b-accb-dd80b8dcab5e,tg:lhps:14840,e73_Copyrights,1994-04-22,2109-04-22,In Copyright
9a24b68e-e3ef-504c-b798-9790e5912282,tg:lhps:63064,e73_Copyrights,1998-uu-uu,2113-uu-uu,In Copyright
cc3344bd-565c-5508-92fe-6fa8ae53d283,tg:lhps:11687,e73_Copyrights,1983-uu-uu,2098-uu-uu,In Copyright
0e3cc96f-3803-5844-a38f-eb3e63ce4441,tg:lhps:316,e73_Copyrights,1949-09-10,2064-09-10,In Copyright
9d7e4ae3-0e97-527e-9454-83a72a4a3dce,tg:lhps:26823,e73_Copyrights,1973-04-19,2088-04-19,In Copyright
06654cb3-ec26-500e-b6dd-d211f03ed85c,tg:lhps:45052,e73_Copyrights,1930-07-12,2045-07-12,In Copyright
a6dd7b38-7b4f-51f4-a51d-37e687f2427b,tg:lhps:57433,e73_Copyrights,1972-05-05,2087-05-05,In Copyright
a2607edd-187f-52cc-a170-03b493f81fbb,tg:lhps:56139,e73_Copyrights,2014-09-19,2129-09-19,In Copyright
5db647e8-b1ee-5196-98d9-a80b82cb2e74,tg:lhps:49952,e73_Copyrights,1993-01-14,2108-01-14,In Copyright
4ab673fd-ced6-515d-8f5a-15d6ed6b227d,tg:lhps:52215,e73_Copyrights,1979-02-15,2094-02-15,In Copyright
