ResourceID,brocade.id,card,order,ire.isaar.uuid,Brocade Production Actor ID,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier
8404f0ee-b32f-5fad-8069-ebedee163bd6,tg:mpmak:135,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
435f20e0-08c1-5413-aece-381c7bd3f6d3,tg:mpmak:163,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
9a0250ef-6ffb-586c-8078-a13e7ca96d71,tg:mpmak:83,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
65128915-38c7-5110-b067-9875b71f85f3,tg:mpmak:134,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
9d0a7a76-4a1f-5e76-9d9a-c170ce0b4e5a,tg:mpmak:95,ProductionActors,1,eaf8fd64-b776-5396-93d4-4fcc4e470b26,au::107537,originators (administrative),,"dlod={""id"":""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26
58a41ae2-a013-5625-86b7-f673cf309d41,tg:mpmak:122,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
81aad390-43d4-53a8-9793-455cf29e2d73,tg:mpmak:319,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
81aad390-43d4-53a8-9793-455cf29e2d73,tg:mpmak:319,ProductionActors,2,3e5c9c8b-87aa-598a-89ad-b705715938e9,au::112172,signers,Datum: 30.01.1706,"dlod={""id"":""ark:/83110/x0/3e5c9c8b-87aa-598a-89ad-b705715938e9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3e5c9c8b-87aa-598a-89ad-b705715938e9
0aee682c-67c3-530e-9fb6-3daef4a83e33,tg:mpmak:175,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
f2c3f933-e405-5914-80f8-5394a93b77f0,tg:mpmak:227,ProductionActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,originators (administrative),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
f2c3f933-e405-5914-80f8-5394a93b77f0,tg:mpmak:227,ProductionActors,2,688764a9-d998-51ce-86ee-2311c82022c3,au::109855,signers,,"dlod={""id"":""ark:/83110/x0/688764a9-d998-51ce-86ee-2311c82022c3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/688764a9-d998-51ce-86ee-2311c82022c3
f2c3f933-e405-5914-80f8-5394a93b77f0,tg:mpmak:227,ProductionActors,3,ca4d494f-999a-5c8c-8f19-5d249a00a421,au::109856,signers,,"dlod={""id"":""ark:/83110/x0/ca4d494f-999a-5c8c-8f19-5d249a00a421"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ca4d494f-999a-5c8c-8f19-5d249a00a421
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ba3fa344-195a-5907-9bc2-c83dbea1a890,tg:mpmak:335,ProductionActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,originators (administrative),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
ba3fa344-195a-5907-9bc2-c83dbea1a890,tg:mpmak:335,ProductionActors,2,2957fe76-3fa9-5861-990d-52fe0705527f,au::112233,getuige,,"dlod={""id"":""ark:/83110/x0/2957fe76-3fa9-5861-990d-52fe0705527f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2957fe76-3fa9-5861-990d-52fe0705527f
75ae821c-f613-526a-b1fa-9a3dc0dcea0c,tg:mpmak:270,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
c56698bc-1b59-5b37-a978-c248fdbc6484,tg:mpmak:159,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
f388254e-8f40-5546-ad24-9310bcb73dd7,tg:mpmak:289,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
f388254e-8f40-5546-ad24-9310bcb73dd7,tg:mpmak:289,ProductionActors,2,97959171-2951-5ad7-8d20-be0cc4a77ee2,au::112015,originators (administrative),,"dlod={""id"":""ark:/83110/x0/97959171-2951-5ad7-8d20-be0cc4a77ee2"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/97959171-2951-5ad7-8d20-be0cc4a77ee2
db169666-ad45-5492-a977-d03d0fe83423,tg:mpmak:323,ProductionActors,1,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,originators (administrative),,"dlod={""id"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,ProductionActors,3,14da77b4-e863-5cb6-883c-18eb8c492494,au::111228,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/14da77b4-e863-5cb6-883c-18eb8c492494"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/14da77b4-e863-5cb6-883c-18eb8c492494
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,tg:mpmak:17,ProductionActors,1,74ea85fd-c0b5-5e75-81e3-012d40e19483,au::108358,originators (administrative),,"dlod={""id"":""ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/74ea85fd-c0b5-5e75-81e3-012d40e19483
1a3f2aec-28b9-5b78-a104-f8a16a46cb62,tg:mpmak:231,ProductionActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,originators (administrative),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
1a3f2aec-28b9-5b78-a104-f8a16a46cb62,tg:mpmak:231,ProductionActors,2,2e0db64f-9321-55fd-bd47-c64511044e33,au::109862,signers,,"dlod={""id"":""ark:/83110/x0/2e0db64f-9321-55fd-bd47-c64511044e33"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2e0db64f-9321-55fd-bd47-c64511044e33
104e5c79-fa17-5407-9624-7a1a766e5e7a,tg:mpmak:118,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
0a7cbd31-014c-50c9-b859-96ccad7a604e,tg:mpmak:40,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
0a7cbd31-014c-50c9-b859-96ccad7a604e,tg:mpmak:40,ProductionActors,3,16efe58c-9d80-556b-b32c-22d02223cbf8,au::108522,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/16efe58c-9d80-556b-b32c-22d02223cbf8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/16efe58c-9d80-556b-b32c-22d02223cbf8
c04c9025-0219-5cae-8879-4abbc0af96a5,tg:mpmak:180,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ee2776b8-9a6c-5094-a710-c7449ca5d9d1,tg:mpmak:37,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
9f3270ec-a3e0-5430-977b-038bdf716879,tg:mpmak:246,ProductionActors,1,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,originators (administrative),,"dlod={""id"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
555144ee-396e-520f-ad6e-0dd812d0c966,tg:mpmak:303,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
555144ee-396e-520f-ad6e-0dd812d0c966,tg:mpmak:303,ProductionActors,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
bfa4a29b-4cf3-5477-b2b0-2b7453c545b0,tg:mpmak:138,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
a5f746ec-15ca-5fc5-b2c4-1e328cb6ecf6,tg:mpmak:60,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
d346f0df-c6c8-5f22-8fa5-204ba7ac283a,tg:mpmak:211,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
d346f0df-c6c8-5f22-8fa5-204ba7ac283a,tg:mpmak:211,ProductionActors,3,f74e2538-5619-52da-bb1f-025385a49e66,au::109678,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/f74e2538-5619-52da-bb1f-025385a49e66"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f74e2538-5619-52da-bb1f-025385a49e66
ee6fbec6-15e3-5af2-b4cb-e99b17cc8283,tg:mpmak:354,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
0466a457-275b-505c-b610-8eebd855936b,tg:mpmak:99,ProductionActors,1,eaf8fd64-b776-5396-93d4-4fcc4e470b26,au::107537,originators (administrative),,"dlod={""id"":""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,ProductionActors,1,719ef9fe-c76d-5d92-bee3-67a0dcc7d90e,au::108860,originators (administrative),,"dlod={""id"":""ark:/83110/x0/719ef9fe-c76d-5d92-bee3-67a0dcc7d90e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/719ef9fe-c76d-5d92-bee3-67a0dcc7d90e
09f0649e-72aa-5b96-83de-f4ccd9e5d7a0,tg:mpmak:207,ProductionActors,1,7f996130-10f3-540e-9cbc-c131aa3a5f75,au::108458,signers,,"dlod={""id"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75
62a1c49d-4b57-58fa-8973-e6fc5700d77f,tg:mpmak:342,ProductionActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,originators (administrative),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
2330a784-8542-5882-a402-eaaf22526c32,tg:mpmak:196,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
2330a784-8542-5882-a402-eaaf22526c32,tg:mpmak:196,ProductionActors,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,ProductionActors,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
7628fd26-df18-50b5-ad98-f806a1cbd96e,tg:mpmak:250,ProductionActors,1,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,originators (administrative),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
dcef1a24-db1e-5a6e-99e8-485753bbc748,tg:mpmak:315,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
43410511-3eab-56e3-8496-1d9c1d9f6443,tg:mpmak:102,ProductionActors,1,eaf8fd64-b776-5396-93d4-4fcc4e470b26,au::107537,originators (administrative),,"dlod={""id"":""ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/eaf8fd64-b776-5396-93d4-4fcc4e470b26
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,tg:mpmak:339,ProductionActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,originators (administrative),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,tg:mpmak:339,ProductionActors,2,a9bcbd8c-6f67-57af-9758-3aab277cbf6d,au::112368,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/a9bcbd8c-6f67-57af-9758-3aab277cbf6d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a9bcbd8c-6f67-57af-9758-3aab277cbf6d
f4b3328c-24a8-51b1-b7f1-4532e846af81,tg:mpmak:143,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
d015ace3-fa4c-5508-8e0a-82b02136bf5c,tg:mpmak:285,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ac236484-835b-5421-b75e-a80cf31dc98e,tg:mpmak:114,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ac236484-835b-5421-b75e-a80cf31dc98e,tg:mpmak:114,ProductionActors,3,07e7c69b-b0fc-5bf3-b29b-c36d2b1d5e7e,au::109064,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/07e7c69b-b0fc-5bf3-b29b-c36d2b1d5e7e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/07e7c69b-b0fc-5bf3-b29b-c36d2b1d5e7e
