Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Description,Description Type,Description Language,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Title,Title Type,Title Language,Material Records,ire.isaar.uuid,Creation ISAAR Brocade ID,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier
,,0b113d41-871e-5060-8943-303201dd20b9,,,,,1,MaterialRecords,tg:lhpr:9299,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""bd6dc1fd-ed79-5f48-af9a-294c005bba60"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0c34a0e5-faf7-4956-acc5-a28ed91b9bed"", ""inverseOntologyProperty"": """"}]",,,,,
,,0b113d41-871e-5060-8943-303201dd20b9,,,,,1,MaterialRecords,tg:lhpr:9299,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""e0af51e4-fb67-5b58-a668-16633f0a67b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48a4f369-30b9-4df1-9298-9a5442fd95f7"", ""inverseOntologyProperty"": """"}]",,,,,
,,0b113d41-871e-5060-8943-303201dd20b9,,,,,1,MaterialRecords,tg:lhpr:9299,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""15d8ad41-cb42-5ee7-8916-58d2cecc9b26"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64ca13dc-76d7-4107-b4fb-5db3736e8d1e"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:3279,Prenten,0b47a514-ae89-5881-a647-a2bff1209e0b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0b47a514-ae89-5881-a647-a2bff1209e0b,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,0b47a514-ae89-5881-a647-a2bff1209e0b,,,,,1,ImmaterialContent,tg:lhpr:3279,,,,,,,,,,,,,,,,eaaaa5b4-6973-5a1f-a535-0356ff177160,au::4563,artists (visual artists),"dlod={""name"":""Elsa Courtoit"",""ark"":""ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160"",""uri"":""/agents/people/81693"",""id"":""au::4563"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160
,,0b47a514-ae89-5881-a647-a2bff1209e0b,,,,,1,Items,tg:lhpr:3279,,,,,,107845,C 3843 / I,isad:lh:96333,,,,,,,,,,,,
,,0b47a514-ae89-5881-a647-a2bff1209e0b,,,,,2,Items,tg:lhpr:3279,,,,,tr:lh:6749,167286/1,C 3843 / I,isad:lh:96333,,,,,,,,,,,,
,,0b47a514-ae89-5881-a647-a2bff1209e0b,,,,,1,MaterialRecords,tg:lhpr:3279,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""23965c2c-f28f-5d24-af22-a7cef5c1caa2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9be966c2-f283-4032-b795-d9bfb96f1e34"", ""inverseOntologyProperty"": """"}]",,,,,
,,0b47a514-ae89-5881-a647-a2bff1209e0b,,,,,1,MaterialRecords,tg:lhpr:3279,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""2a25571e-94bf-5d5b-882c-6add542e505e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7db59c72-dc04-4b7b-a6f7-70b3854b0391"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:8169,Prenten,0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,,,,,1,ImmaterialContent,tg:lhpr:8169,,,,,,,,,,,,,,,,d463372e-4277-518a-9c18-dbc443ff7444,au::5678,artists (visual artists),"dlod={""name"":""Albert van Dyck"",""ark"":""ark:/83110/x0/d463372e-4277-518a-9c18-dbc443ff7444"",""uri"":""/agents/people/49171"",""id"":""au::5678"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d463372e-4277-518a-9c18-dbc443ff7444
,,0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,,,,,1,Items,tg:lhpr:8169,,,,,tr:lh:2637,51975/4,Planex GP / C 3773,isad:lh:96411,,,,,,,,,,,,
,,0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,,,,,2,Items,tg:lhpr:8169,,,,,,219727,Planex GP / C 3773,isad:lh:96411,Afkomstig uit het Kabinet Eekhoud in de Stadsbibliotheek,,,,,,,,,,,
,,0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,,,,,1,MaterialRecords,tg:lhpr:8169,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""65b64743-f662-5938-88c0-16d96479973d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9907ee06-95ab-440a-8871-a325617edd1a"", ""inverseOntologyProperty"": """"}]",,,,,
,,0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,,,,,1,MaterialRecords,tg:lhpr:8169,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""5cdca355-86ec-5dc0-bc55-6a94ffacc58e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b84dedd-e777-4ce5-9caa-1d92c1135b4f"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2650,Prenten,0f57c6e5-137e-5400-bece-5becdebf5996,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f57c6e5-137e-5400-bece-5becdebf5996,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,0f57c6e5-137e-5400-bece-5becdebf5996,,,,,1,ImmaterialContent,tg:lhpr:2650,,,,,,,,,,,,,,,,4760982e-5ce9-5771-b79b-df46fdcb981d,au::19541,artists (visual artists),"dlod={""name"":""Piet Verhaert"",""ark"":""ark:/83110/x0/4760982e-5ce9-5771-b79b-df46fdcb981d"",""uri"":""/agents/people/49234"",""id"":""au::19541"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4760982e-5ce9-5771-b79b-df46fdcb981d
,,0f57c6e5-137e-5400-bece-5becdebf5996,,,,,1,Items,tg:lhpr:2650,,,,,tr:lh:503,9676,"Planex GP / IX, 7",,,,,,,,,,,,,
,,0f57c6e5-137e-5400-bece-5becdebf5996,,,,,2,Items,tg:lhpr:2650,,,,,,233170,"Planex GP / IX, 7",,,,,,,,,,,,,
,,0f57c6e5-137e-5400-bece-5becdebf5996,,,,,1,MaterialRecords,tg:lhpr:2650,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""433ea582-4e92-5388-b293-00ad70b284a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e90d0411-7031-4af5-b0e0-c79a498be75d"", ""inverseOntologyProperty"": """"}]",,,,,
,,0f57c6e5-137e-5400-bece-5becdebf5996,,,,,1,MaterialRecords,tg:lhpr:2650,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""63af8c9f-de77-5d0a-8445-a527b3b307a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dcb56d0a-e964-4300-a621-8fce4c76ca7a"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:10297,Prenten,1187a265-8a8c-5566-b13c-dd45755f42e2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1187a265-8a8c-5566-b13c-dd45755f42e2,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,ImmaterialContent,tg:lhpr:10297,,,,,,,,,,,,,,,,18797840-5c11-53e1-b30a-823ba91d8eb0,au::4826,artists (visual artists),"dlod={""name"":""Albert Daenens"",""ark"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""uri"":""/agents/people/49136"",""id"":""au::4826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,Items,tg:lhpr:10297,,,,,tr:lh:2432,47442/238,D 1175 / I (Doos 3),isad:lh:127006,nr 2/50,,,,,,,,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,2,Items,tg:lhpr:10297,,,,,tr:lh:2432,47442/227,D 1175 / I (Doos 3),isad:lh:127006,Ongenummerde print.,,,,,,,,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,3,Items,tg:lhpr:10297,,,,,tr:lh:2432,47442/79,D 1175 / I (Doos 3),isad:lh:127006,Lichtjes afwijkende proefdruk,,,,,,,,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,4,Items,tg:lhpr:10297,,,,,tr:lh:2432,47442/200,D 1175 / I (Doos 3),isad:lh:127006,,,,,,,,,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,5,Items,tg:lhpr:10297,,,,,tr:lh:2432,47442/239-236-237-234-235-232-233-230-231-228-229,D 1175 / I (Doos 3),isad:lh:127006,"nog 12 exemplaren: nrs 18, 37, 39, 40, 43, 44, 45, 46, 47, 48, 49, 50 / 50",,,,,,,,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,MaterialRecords,tg:lhpr:10297,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""6688c62d-d34f-5e32-921c-f9d4766f1b89"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ded4c033-6b9d-40c2-8857-ed22ab2c2ddc"", ""inverseOntologyProperty"": """"}]",,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,MaterialRecords,tg:lhpr:10297,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""e7b10824-ce44-58c7-ab0b-a8e1a3a012a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9f1f848-c2ed-446b-843e-4f9c6c9401ac"", ""inverseOntologyProperty"": """"}]",,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,MaterialRecords,tg:lhpr:10297,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""b8e6446a-1aa1-507b-927f-5c80b20e93ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ffa4f72-de1a-4947-8b2d-f3a3cc22b613"", ""inverseOntologyProperty"": """"}]",,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,MaterialRecords,tg:lhpr:10297,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""e6d6501b-5a47-53d1-8eeb-4b60fafff683"", ""ontologyProperty"": """", ""resourceXresourceId"": ""541d5ca9-4b9a-47f1-a172-7abb9b4a327c"", ""inverseOntologyProperty"": """"}]",,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,MaterialRecords,tg:lhpr:10297,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""e370ea46-fecf-5f4b-b724-b77755a78c0c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""055b9259-4d74-491b-ac13-09ddc5870ef8"", ""inverseOntologyProperty"": """"}]",,,,,
,,1187a265-8a8c-5566-b13c-dd45755f42e2,,,,,1,Titles,tg:lhpr:10297,id.title/ti,,,,,,,,,,,Vrouw aan naaimachien,titles proper,Dutch (language),,,,,,
tg:lhpr:3565,Prenten,13e2e06e-b95a-53df-aae2-38cd1dca678c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/13e2e06e-b95a-53df-aae2-38cd1dca678c,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,13e2e06e-b95a-53df-aae2-38cd1dca678c,,,,,1,ImmaterialContent,tg:lhpr:3565,,,,,,,,,,,,,,,,40d62014-10e0-5487-ac85-48e9e4f4fd17,au::7793,artists (visual artists),"dlod={""name"":""Jacques Gorus"",""ark"":""ark:/83110/x0/40d62014-10e0-5487-ac85-48e9e4f4fd17"",""uri"":""/agents/people/78299"",""id"":""au::7793"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/40d62014-10e0-5487-ac85-48e9e4f4fd17
,,13e2e06e-b95a-53df-aae2-38cd1dca678c,,,,,1,Items,tg:lhpr:3565,,,,,tr:lh:2194,41464/5,G 605 / I,isad:lh:96499,,,,,,,,,,,,
,,13e2e06e-b95a-53df-aae2-38cd1dca678c,,,,,2,Items,tg:lhpr:3565,,,,,tr:lh:6603,163487/8,Planex GT / G 395,isad:lh:96499,,,,,,,,,,,,
,,13e2e06e-b95a-53df-aae2-38cd1dca678c,,,,,1,MaterialRecords,tg:lhpr:3565,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""3f00257a-4894-5cab-b31e-2fb835fa2210"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84ac9ba8-5c62-429b-b2fa-47f10acc6ac9"", ""inverseOntologyProperty"": """"}]",,,,,
,,13e2e06e-b95a-53df-aae2-38cd1dca678c,,,,,1,MaterialRecords,tg:lhpr:3565,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""925df932-2b91-5ad0-85a6-7ab01397b482"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e339c65-82db-4391-b57c-d12a5fa43c1d"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:10318,Prenten,163660dc-2c72-51d6-8601-762af081e1c0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/163660dc-2c72-51d6-8601-762af081e1c0,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,163660dc-2c72-51d6-8601-762af081e1c0,,,,,1,ImmaterialContent,tg:lhpr:10318,,,,,,,,,,,,,,,,18797840-5c11-53e1-b30a-823ba91d8eb0,au::4826,artists (visual artists),"dlod={""name"":""Albert Daenens"",""ark"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""uri"":""/agents/people/49136"",""id"":""au::4826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0
,,163660dc-2c72-51d6-8601-762af081e1c0,,,,,1,Items,tg:lhpr:10318,,,,,tr:lh:2432,,D 1175 / I (Doos 12),isad:lh:127004,8/25,,,,,,,,,,,
,,163660dc-2c72-51d6-8601-762af081e1c0,,,,,2,Items,tg:lhpr:10318,,,,,tr:lh:2432,,D 1175 / I (Doos 12),isad:lh:127004,9/25,,,,,,,,,,,
,,163660dc-2c72-51d6-8601-762af081e1c0,,,,,1,MaterialRecords,tg:lhpr:10318,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""99ddf125-0ba4-5989-a3ac-769d7fa73bf5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bdf18ecc-17a2-44cc-abb1-1a54a842b4f8"", ""inverseOntologyProperty"": """"}]",,,,,
,,163660dc-2c72-51d6-8601-762af081e1c0,,,,,1,MaterialRecords,tg:lhpr:10318,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""d2ff073e-e939-50f1-a6a0-f42dc90a9b50"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02e2ba7c-890e-4594-9fdc-b56ec8a444a6"", ""inverseOntologyProperty"": """"}]",,,,,
,,163660dc-2c72-51d6-8601-762af081e1c0,,,,,1,Titles,tg:lhpr:10318,id.title/ti,,,,,,,,,,,De orde regeert / L'ordre règne,titles proper,Dutch (language),,,,,,
tg:lhpr:5696,Prenten,184d321c-5d21-5f51-a69e-9e002064bb9d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/184d321c-5d21-5f51-a69e-9e002064bb9d,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,184d321c-5d21-5f51-a69e-9e002064bb9d,,,,,1,Descriptions,tg:lhpr:5696,id.title/subTitle,2 exemplaren,descriptive note,Nederlands,,,,,,,,,,,,,,,,
,,184d321c-5d21-5f51-a69e-9e002064bb9d,,,,,1,ImmaterialContent,tg:lhpr:5696,,,,,,,,,,,,,,,,1d5f4241-c9ca-5dc2-af40-7f61734e4756,au::12712,artists (visual artists),"dlod={""name"":""Pieter de Mets"",""ark"":""ark:/83110/x0/1d5f4241-c9ca-5dc2-af40-7f61734e4756"",""uri"":""/agents/people/80563"",""id"":""au::12712"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d5f4241-c9ca-5dc2-af40-7f61734e4756
,,184d321c-5d21-5f51-a69e-9e002064bb9d,,,,,1,Items,tg:lhpr:5696,,,,,tr:lh:1859,35610,M 546 / I (Doos II),isad:lh:96595,"**Publicatie** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,,,,,,,,,,
,,184d321c-5d21-5f51-a69e-9e002064bb9d,,,,,2,Items,tg:lhpr:5696,,,,,tr:lh:2130,40290/1,M 546 / I (Doos II),isad:lh:96595,"**Publicatie:** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,,,,,,,,,,
,,184d321c-5d21-5f51-a69e-9e002064bb9d,,,,,1,MaterialRecords,tg:lhpr:5696,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""8f4cdcfe-941f-5dc8-893f-b56621577544"", ""ontologyProperty"": """", ""resourceXresourceId"": ""31d0c4ef-5515-4bf7-9eb4-e7ca02089b4f"", ""inverseOntologyProperty"": """"}]",,,,,
,,184d321c-5d21-5f51-a69e-9e002064bb9d,,,,,1,MaterialRecords,tg:lhpr:5696,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""6199f72a-6a63-5f2b-9962-61dd982c6da0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27d61c16-d9d9-4e48-b390-aeb6acc5de99"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2049,Prenten,18ef81f5-706b-5b33-ab33-5308810795c4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/18ef81f5-706b-5b33-ab33-5308810795c4,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,18ef81f5-706b-5b33-ab33-5308810795c4,,,,,1,ImmaterialContent,tg:lhpr:2049,,,,,,,,,,,,,,,,cff5ae51-d5fb-5f44-874e-bc6e9cdec12f,au::12829,artists (visual artists),"dlod={""name"":""Jan Baptist P. Michiels"",""ark"":""ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f"",""uri"":""/agents/people/93729"",""id"":""au::12829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f
,,18ef81f5-706b-5b33-ab33-5308810795c4,,,,,1,Items,tg:lhpr:2049,,,,,,59695,Planex KP / G 3947,,,,,,,,,,,,,
,,18ef81f5-706b-5b33-ab33-5308810795c4,,,,,2,Items,tg:lhpr:2049,,,,,,105763,Planex KP / G 3947,,,,,,,,,,,,,
,,18ef81f5-706b-5b33-ab33-5308810795c4,,,,,1,MaterialRecords,tg:lhpr:2049,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""39a65761-8dab-54fa-88ed-5b5e0ae3394c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""acc6145d-26b1-4c5a-ad52-b4060c2da6ec"", ""inverseOntologyProperty"": """"}]",,,,,
,,18ef81f5-706b-5b33-ab33-5308810795c4,,,,,1,MaterialRecords,tg:lhpr:2049,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""3ce3c3ae-9714-5328-b232-8e3568fbf296"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d16fd038-4b4e-4148-ac18-c9e1c610f25c"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2423,Prenten,19dcbb46-1c95-51c4-91e3-66e05da2f609,Letterenhuis,https://data.letterenhuis.be/ark:/24970/19dcbb46-1c95-51c4-91e3-66e05da2f609,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,19dcbb46-1c95-51c4-91e3-66e05da2f609,,,,,1,ImmaterialContent,tg:lhpr:2423,,,,,,,,,,,,,,,,cff5ae51-d5fb-5f44-874e-bc6e9cdec12f,au::12829,artists (visual artists),"dlod={""name"":""Jan Baptist P. Michiels"",""ark"":""ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f"",""uri"":""/agents/people/93729"",""id"":""au::12829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f
,,19dcbb46-1c95-51c4-91e3-66e05da2f609,,,,,1,Items,tg:lhpr:2423,,,,,tr:lh:4763,92919,"Planex GP / IX, 1",,,,,,,,,,,,,
,,19dcbb46-1c95-51c4-91e3-66e05da2f609,,,,,2,Items,tg:lhpr:2423,,,,,tr:lh:5300,104383,"Planex GP / IX, 1",isad:lh:96396,,,,,,,,,,,,
,,19dcbb46-1c95-51c4-91e3-66e05da2f609,,,,,1,MaterialRecords,tg:lhpr:2423,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""9fa66a1c-6ee9-5142-994b-6f00546d3ce7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51a97808-f2f6-4d75-b784-8746ce378aea"", ""inverseOntologyProperty"": """"}]",,,,,
,,19dcbb46-1c95-51c4-91e3-66e05da2f609,,,,,1,MaterialRecords,tg:lhpr:2423,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""98ad790f-83f7-5077-a2e6-9c9c5d02319a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1b73bad-5dc8-4dd7-bd26-54b01c1df3b2"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2514,Prenten,1aff9437-bffe-5420-804e-9b75a2dc844a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1aff9437-bffe-5420-804e-9b75a2dc844a,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,1,Items,tg:lhpr:2514,,,,,tr:lh:294,7456,"Planex GP / IX, 3",,,,,,,,,,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,2,Items,tg:lhpr:2514,,,,,tr:lh:1194,20475,"Planex GP / IX, 3",,,,,,,,,,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,3,Items,tg:lhpr:2514,,,,,tr:lh:1362,23031/4,"Planex GP / IX, 3",isad:lh:96420,,,,,,,,,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,4,Items,tg:lhpr:2514,,,,,tr:lh:2021,37758/2,"Planex GP / IX, 3",,,,,,,,,,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,1,MaterialRecords,tg:lhpr:2514,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""2c810147-968b-5ec8-9a4e-4025155bef69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2158663b-5aa5-4a91-9147-1503617ff6ef"", ""inverseOntologyProperty"": """"}]",,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,1,MaterialRecords,tg:lhpr:2514,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""effc4827-46c2-5a5f-b969-665203630a63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c562249e-40de-45f2-a620-a4ad4643592f"", ""inverseOntologyProperty"": """"}]",,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,1,MaterialRecords,tg:lhpr:2514,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""ccc42dda-6ca2-5670-9892-08e7c28dd05a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a4ac4d30-b7b7-4e90-aa2d-6df3c03e233e"", ""inverseOntologyProperty"": """"}]",,,,,
,,1aff9437-bffe-5420-804e-9b75a2dc844a,,,,,1,MaterialRecords,tg:lhpr:2514,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""fdb2f04c-5a94-59d1-8def-121cf2acbc69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d4cbfdf-c5af-4e86-b673-d21f69927546"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:6909,Prenten,25e1c049-3a5f-5a00-98d2-941021ebb951,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25e1c049-3a5f-5a00-98d2-941021ebb951,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,25e1c049-3a5f-5a00-98d2-941021ebb951,,,,,1,ImmaterialContent,tg:lhpr:6909,,,,,,,,,,,,,,,,04d98194-4401-50d8-8f0c-02397899fa4e,au::57881,artists (visual artists),"dlod={""name"":""Frans Bulens"",""ark"":""ark:/83110/x0/04d98194-4401-50d8-8f0c-02397899fa4e"",""uri"":""/agents/people/89289"",""id"":""au::57881"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/04d98194-4401-50d8-8f0c-02397899fa4e
,,25e1c049-3a5f-5a00-98d2-941021ebb951,,,,,1,Items,tg:lhpr:6909,,,,,tr:lh:429,8642,SC 12 A 2,isad:lh:96628,"**Publicatie** Willekens, Emiel, _Hendrik Conscience en zijn tijd_. Antwerpen: Stichting Mercator-Plantijn, 1983, 246 pp., nr. 415. Voor een beschrijving van de viering, zie p.187.",,,,,,,,,,,
,,25e1c049-3a5f-5a00-98d2-941021ebb951,,,,,2,Items,tg:lhpr:6909,,,,,,216199,SC 12 A 2,,"**Publicatie:** Willekens, Emiel, _Hendrik Conscience en zijn tijd_.
Antwerpen: Stichting Mercator-Plantijn, 1983, 246 pp., nr. 415. Voor een
beschrijving van de viering, zie p.187.",,,,,,,,,,,
,,25e1c049-3a5f-5a00-98d2-941021ebb951,,,,,1,MaterialRecords,tg:lhpr:6909,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""343ff997-55df-5035-a695-e029938cc974"", ""ontologyProperty"": """", ""resourceXresourceId"": ""efe4a2e0-2b0e-4441-8d44-43091bcc7ac3"", ""inverseOntologyProperty"": """"}]",,,,,
,,25e1c049-3a5f-5a00-98d2-941021ebb951,,,,,1,MaterialRecords,tg:lhpr:6909,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""3ed08327-088b-5a03-8b89-a1a7b5e9bedf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ac10148-9abe-4618-bf66-802ae97ca86e"", ""inverseOntologyProperty"": """"}]",,,,,
,,25e1c049-3a5f-5a00-98d2-941021ebb951,,,,,1,Titles,tg:lhpr:6909,id.title/ti,,,,,,,,,,,Les Fètes Conscience.,titles proper,Dutch (language),,,,,,
tg:lhpr:2479,Prenten,285864bb-c687-5dd8-933a-f468a617e6eb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/285864bb-c687-5dd8-933a-f468a617e6eb,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
