Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Immaterial Record,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,source_code,Carrier Type,Colour,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Illustration URL,Illustration Type,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Legacy Information Value,Legacy Information Type,Legacy Information Published,Mark Text,Mark Type,Mark Language,Material,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier,Title,Title Type,Title Language,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Type,Start Date,Start Date Type,End Date,End Date Type
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,,Dimensions,tg:lhpr:2741_#4,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,414.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,,Dimensions,tg:lhpr:2741_#4,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,310.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,Images,tg:lhpr:2741_#4,ill.highres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:231504,Hoge resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,2,Images,tg:lhpr:2741_#4,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:742726,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,ImmaterialRecord,tg:lhpr:2741_#4,brocade.immaterial_uuid,"[{""resourceId"": ""77130146-fd38-5f78-b70c-c9097630c6fa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ad55433-0f50-436a-8467-b11f32af9513"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,Items,tg:lhpr:2741_#4,,,,,,,,,,,,,,,,,,,,,,,,,54787,Planex GP / P 346,,(3)De houtsnede: twee exemplaren met hetzelfde inschrijvingsnummer.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000347,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:2741_#4,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:2741/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,4,LegacyInformation,,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2) Een geschenk van de Drukkerij """"Hooger op!",herkomst,False,,,,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,2,Marks,tg:lhpr:2741_#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"r.o.: _EP_

r.o.:(_Edward Pellens (signatuur)_

l.b.: _Dr JUL PERSYN 1878 1928_

l.o.: _houtsnee van Edw. Pellens_",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,2,OriginalBrocade,tg:lhpr:2741_#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51a8bf26-41fd-55dd-8a4b-cef4186593b1,au::14658,keywords,"dlod={""name"":""Jules Persyn"",""ark"":""ark:/83110/x0/51a8bf26-41fd-55dd-8a4b-cef4186593b1"",""uri"":""/agents/people/55074"",""id"":""au::14658"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/51a8bf26-41fd-55dd-8a4b-cef4186593b1,,,,,,,,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,ProductionActors,tg:lhpr:2741_#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b24cf319-e359-5260-a8cd-8dde07790c9a,,,,,,,,au::14591,artists (visual artists),"dlod={""name"":""Edward Pellens"",""ark"":""ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a"",""uri"":""/agents/people/64933"",""id"":""au::14591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a,,,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,1,ProductionTechniques,tg:lhpr:2741_#4,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pkh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodcut (process),,,,
,,031be3f0-227c-5452-861a-3e6d68367945,,,,,,ProductionTimeSpans,tg:lhpr:2741_#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,reconstructie,,
tg:lhpr:8136_#1,Prenten,036ea36b-a741-5327-810d-d6b75d6d7b23,Letterenhuis,https://data.letterenhuis.be/ark:/24970/036ea36b-a741-5327-810d-d6b75d6d7b23,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,Carrier,tg:lhpr:8136_#1,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,DimensionSourceNotes,tg:lhpr:8136_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"24 x 17,5",,,,,,,,,"24 x 17,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,DimensionSourceNotes,tg:lhpr:8136_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,43 x 32,,,,,,,,,43 x 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,,Dimensions,tg:lhpr:8136_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,240.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,,Dimensions,tg:lhpr:8136_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,175.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,,Dimensions,tg:lhpr:8136_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,430.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,,Dimensions,tg:lhpr:8136_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,320.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,Images,tg:lhpr:8136_#1,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:47602,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,ImmaterialRecord,tg:lhpr:8136_#1,brocade.immaterial_uuid,"[{""resourceId"": ""bcba5933-f293-571c-83b6-291b429a6229"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b778239-6304-4a62-8ee3-1cab479f2b19"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,Items,tg:lhpr:8136_#1,,,,,,,,,,,,,,,,,,,,,,,,,52609/1,Planex KP / BB 599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000001433,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:8136_#1,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:8136/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,Marks,tg:lhpr:8136_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onderaan links: Photografische Gesellschaft in Berlin,signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,OriginalBrocade,tg:lhpr:8136_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83c15858-eb53-5ae5-86bc-2c0ef9000ca7,au::58286,keywords,"dlod={""name"":""Honoré de Balzac"",""ark"":""ark:/83110/x0/83c15858-eb53-5ae5-86bc-2c0ef9000ca7"",""uri"":""/agents/people/80319"",""id"":""au::58286"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/83c15858-eb53-5ae5-86bc-2c0ef9000ca7,,,,,,,,,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,1,ProductionTechniques,tg:lhpr:8136_#1,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pfl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,photolithography,,,,
,,036ea36b-a741-5327-810d-d6b75d6d7b23,,,,,,ProductionTimeSpans,tg:lhpr:8136_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,circa,,
tg:lhpr:4401_#1,Prenten,0399ac82-a092-51a7-80e0-1f27ec89e4fe,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0399ac82-a092-51a7-80e0-1f27ec89e4fe,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,Acquisitions,tg:lhpr:4401_#1,,,tr:lh:4674,"dlod={""name"":""Archief van Henri van Straten"",""ark"":""ark:/24970/x0/82701292-68ea-5165-80ec-474f9326a584"",""uri"":""/repositories/11/accessions/18200"",""id"":""tr:lh:4674"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/82701292-68ea-5165-80ec-474f9326a584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,Annotations,tg:lhpr:4401_#1,adm.note,,,,,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
159",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,Archives,tg:lhpr:4401_#1,,,,,,,,,isad:lh:96489,"dlod={""name"":""Prenten door Henri van Straten"",""ark"":""ark:/24970/x0/f5ef63ed-1fc8-5f5b-935b-002b8493a411"",""uri"":""/repositories/11/archival_objects/251058"",""id"":""isad:lh:96489"",""nameWithContext"":[""Werkstukken"",""Kunstwerken""],""resourceName"":""Archief van Henri van Straten"",""resourceArk"":""ark:/24970/x0/7de5163f-d53c-5d32-a90f-1176b51ba645"",""resourceURI"":""/repositories/11/resources/3269"",""resourceID"":""isad:lh:3822"",""capacity"":""Prenten door Henri van Straten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f5ef63ed-1fc8-5f5b-935b-002b8493a411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,Carrier,tg:lhpr:4401_#1,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,DimensionSourceNotes,tg:lhpr:4401_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"10,5 x 10",,,,,,,,,"10,5 x 10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,DimensionSourceNotes,tg:lhpr:4401_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"15,6 x 16,2",,,,,,,,,"15,6 x 16,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,,Dimensions,tg:lhpr:4401_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,105.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,,Dimensions,tg:lhpr:4401_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,100.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,,Dimensions,tg:lhpr:4401_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,156.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,,Dimensions,tg:lhpr:4401_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,162.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,Images,tg:lhpr:4401_#1,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:46973,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,ImmaterialRecord,tg:lhpr:4401_#1,brocade.immaterial_uuid,"[{""resourceId"": ""4644c385-d623-54be-8447-4fd11e5c1335"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84d943c1-859f-454c-be6b-346c807eab6e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,Items,tg:lhpr:4401_#1,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:4674,89056/19 b,S 932 / I (Doos 1),isad:lh:96489,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
159",,,,,,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000795,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:4401_#1,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:4401/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,3,LegacyInformation,,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aankoop van Maurice van Straten, 1973",herkomst,False,,,,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,Marks,tg:lhpr:4401_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1) Links onder, met potlood _""""1924""""_ en rechts _vs_

(2) -_ Links: """"Proefdruk / aan Lode Baekelmans / Dankbare hulde""""; rechts:
HenrivanStraten """"_",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,ProductionActors,tg:lhpr:4401_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66016cae-1991-5e46-9fbd-7a12d4c18c22,,,,,,,,au::17782,artists (visual artists),"dlod={""name"":""Henri van Straten"",""ark"":""ark:/83110/x0/66016cae-1991-5e46-9fbd-7a12d4c18c22"",""uri"":""/agents/people/69272"",""id"":""au::17782"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/66016cae-1991-5e46-9fbd-7a12d4c18c22,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,2,ProductionActors,tg:lhpr:4401_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49c6ae29-3f60-56bd-a7f3-cec0faaa91d2,,,,,,,,au::16926,publishers,"dlod={""name"":""De Sikkel"",""ark"":""ark:/83110/x0/49c6ae29-3f60-56bd-a7f3-cec0faaa91d2"",""uri"":""/agents/corporate_entities/23666"",""id"":""au::16926"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/49c6ae29-3f60-56bd-a7f3-cec0faaa91d2,,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,1,ProductionTechniques,tg:lhpr:4401_#1,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linoleum block printing,,,,
,,0399ac82-a092-51a7-80e0-1f27ec89e4fe,,,,,,ProductionTimeSpans,tg:lhpr:4401_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,,,
tg:lhpr:4294_#1,Prenten,0499f7a2-f472-5a91-93ed-3d963ac342ec,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0499f7a2-f472-5a91-93ed-3d963ac342ec,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,Annotations,tg:lhpr:4294_#1,adm.note,,,,,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 39. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,Archives,tg:lhpr:4294_#1,,,,,,,,,isad:lh:96535,"dlod={""name"":""Prenten"",""ark"":""ark:/24970/x0/025714ff-c075-5642-82ab-8d67efe528cf"",""uri"":""/repositories/11/archival_objects/310614"",""id"":""isad:lh:96535"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Joris Vriamont"",""resourceArk"":""ark:/24970/x0/7dcda460-aa03-5aa2-90ae-c2bc6fedde9d"",""resourceURI"":""/repositories/11/resources/3896"",""resourceID"":""isad:lh:6950"",""capacity"":""Prenten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/025714ff-c075-5642-82ab-8d67efe528cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,Carrier,tg:lhpr:4294_#1,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,DimensionSourceNotes,tg:lhpr:4294_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"20 x 14,2",,,,,,,,,"20 x 14,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,,Dimensions,tg:lhpr:4294_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,200.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,,Dimensions,tg:lhpr:4294_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,142.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,Images,tg:lhpr:4294_#1,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:46937,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,ImmaterialRecord,tg:lhpr:4294_#1,brocade.immaterial_uuid,"[{""resourceId"": ""00006491-420c-5c5a-a4d4-111d45e2b856"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ae812c5-80a5-4735-b1eb-160ef3a2b35a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,Items,tg:lhpr:4294_#1,,,,,,,,,,,,,,,,,,,,,,,,,36408/3,R 1627 / I,isad:lh:96535,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 39. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,LegacyInformation,,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36408/3: Niet ingeschreven gevonden, 15-06-1948

77778/3: Nalatenschap Joris Vriamont, 13-03-1968",herkomst,False,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000759,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:4294_#1,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:4294/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,3,OriginalBrocade,tg:lhpr:4294_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741ccaf-74b8-57b5-b151-ad49ccee619c,au::15847,keywords,"dlod={""name"":""Maurice Roelants"",""ark"":""ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c"",""uri"":""/agents/people/65586"",""id"":""au::15847"",""nameWithContext"":[""Maurice Minne"",""M.A. Minne"",""Jan van Opstal"",""Pervyse"",""De Zwerver""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c,,,,,,,,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,ProductionActors,tg:lhpr:4294_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8912c06-a678-57ee-a68e-5cf4b6a5c27e,,,,,,,,au::15437,artists (visual artists),"dlod={""name"":""Henri Ramah"",""ark"":""ark:/83110/x0/d8912c06-a678-57ee-a68e-5cf4b6a5c27e"",""uri"":""/agents/people/54989"",""id"":""au::15437"",""nameWithContext"":[""Henri Raemaeker""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d8912c06-a678-57ee-a68e-5cf4b6a5c27e,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,2,ProductionActors,tg:lhpr:4294_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6579337-7358-5167-bea0-fef653a36aba,,,,,,,,au::17729,publishers,"dlod={""name"":""A.A.M. Stols"",""ark"":""ark:/83110/x0/a6579337-7358-5167-bea0-fef653a36aba"",""uri"":""/agents/corporate_entities/16057"",""id"":""au::17729"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a6579337-7358-5167-bea0-fef653a36aba,,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,1,ProductionTechniques,tg:lhpr:4294_#1,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lithography,,,,
,,0499f7a2-f472-5a91-93ed-3d963ac342ec,,,,,,ProductionTimeSpans,tg:lhpr:4294_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,reconstructie,,
tg:lhpr:2734_#2,Prenten,04c85d58-b12e-55fc-b2c7-3157baeba244,Letterenhuis,https://data.letterenhuis.be/ark:/24970/04c85d58-b12e-55fc-b2c7-3157baeba244,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
