ResourceID,brocade.id,card,order,Subject
3b4dbc64-8b31-5c17-92d9-c0acc1d0c981,tg:rubgr:718,Subjects,a::rub.21,a::rub.21
9eac4d80-50d5-5269-836e-cf4fc8dab594,tg:rubgr:1404,Subjects,a::rub.38,a::rub.38
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,Subjects,a::rub.13,a::rub.13
571bfc3a-f5d1-53b4-8367-4ab3d80d95fa,tg:rubgr:4256,Subjects,a::rub.21,a::rub.21
94585e48-836a-5dde-b88f-2cc6f573a1dc,tg:rubgr:2228,Subjects,a::rub.56,a::rub.56
4edef5b2-c26d-5396-a8d2-6063f1f05ce3,tg:rubgr:1957,Subjects,a::rub.50,a::rub.50
0c88f3f6-288e-5782-8aee-0204878f5911,tg:rubgr:93,Subjects,a::rub.7,a::rub.7
597bb85e-ef86-5e0b-8c47-6a40613382a4,tg:rubgr:962,Subjects,a::rub.25,a::rub.25
102ef1e5-537b-5600-9c96-125a155329bc,tg:rubgr:5152,Subjects,a::rub.25,a::rub.25
fb0d8de7-516b-5bbe-8e16-6e4a3b0f1e86,tg:rubgr:827,Subjects,a::rub.22,a::rub.22
548fda0f-b67f-5060-9875-5217ef2983b7,tg:rubgr:1812,Subjects,a::rub.46,a::rub.46
bd99339a-982e-5c38-b808-2b364dfa4702,tg:rubgr:574,Subjects,a::rub.15,a::rub.15
7a2e6850-8880-5020-ba98-54b05941f467,tg:rubgr:1541,Subjects,a::rub.41,a::rub.41
4d657dbe-d5a0-5401-8f1c-d07b1ca6ed11,tg:rubgr:124,Subjects,a::rub.7,a::rub.7
425e5c61-71fd-5d04-bd00-adf5522770b9,tg:rubgr:4597,Subjects,a::rub.15,a::rub.15
b6831597-3187-56a7-aafe-c41b21ab7f8a,tg:rubgr:1280,Subjects,a::rub.34,a::rub.34
d46ef092-deb8-5a8d-856e-0bf6d59eab48,tg:rubgr:3747,Subjects,a::rub.14,a::rub.14
e12d43de-3754-5109-8a65-2cccd631b485,tg:rubgr:935,Subjects,a::rub.25,a::rub.25
784fdbe4-2308-56fe-b62a-958c364c46e7,tg:rubgr:466,Subjects,a::rub.13,a::rub.13
2ac54aa9-f8a9-5d91-9d29-305450120c27,tg:rubgr:1453,Subjects,a::rub.38,a::rub.38
c90182c5-f1ce-53ed-9ed2-93ce87b47189,tg:rubgr:489,Subjects,a::rub.14,a::rub.14
a94736ff-483a-5864-93b0-f837f81eb975,tg:rubgr:1146,Subjects,a::rub.26,a::rub.26
3bb42dab-50c4-5639-a848-84e3111ec4ff,tg:rubgr:173,Subjects,a::rub.7,a::rub.7
6ea1ad81-4af8-5f21-86c9-74269453faa6,tg:rubgr:1516,Subjects,a::rub.40,a::rub.40
197536f6-4cee-59a0-861d-743935d7c065,tg:rubgr:523,Subjects,a::rub.14,a::rub.14
7aecd9d5-dc04-5d99-8db3-202a2e8d6d48,tg:rubgr:1845,Subjects,a::rub.48:1,a::rub.48:1
a873a7b1-30c5-5d26-9185-f5b9499863ab,tg:rubgr:870,Subjects,a::rub.23,a::rub.23
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,Subjects,a::rub.14,a::rub.14
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,Subjects,a::rub.23,a::rub.23
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,Subjects,a::rub.27,a::rub.27
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,Subjects,a::rub.32,a::rub.32
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,Subjects,a::rub.44,a::rub.44
a832009d-8ff3-5115-a69e-dfe77ad8559f,tg:rubgr:734,Subjects,a::rub.21,a::rub.21
0b2598b4-2daa-59d7-bbbd-a7e517e1c11a,tg:rubgr:364,Subjects,a::rub.11,a::rub.11
c2f9111e-7f08-58c9-8f49-3fb6d38499ec,tg:rubgr:1351,Subjects,a::rub.36,a::rub.36
4fa9643d-e296-549e-9932-84a73acd50de,tg:rubgr:1644,Subjects,a::rub.44,a::rub.44
bb49a4f6-8836-5f5e-95b7-a87a2338e4b3,tg:rubgr:671,Subjects,a::rub.20,a::rub.20
a378d40b-7287-5680-a873-c6e5966b82b7,tg:rubgr:4016,Subjects,a::rub.37,a::rub.37
4d2e46bf-511d-5d59-b3db-ac6d1523edd1,tg:rubgr:221,Subjects,a::rub.8:1,a::rub.8:1
f6537c78-ab04-5fe4-8c5b-6ca2c3bff724,tg:rubgr:108,Subjects,a::rub.7,a::rub.7
a4857827-087e-5ccb-aa3d-6c3ec45f635f,tg:rubgr:558,Subjects,a::rub.15,a::rub.15
1d54a40d-564e-5a89-b529-c729588c4e25,tg:rubgr:50,Subjects,a::rub.5,a::rub.5
18f4d74c-dd8f-5307-b4ff-0149978fd399,tg:rubgr:2341,Subjects,a::rub.39,a::rub.39
d5afe552-26aa-53e9-aa00-ec6e2eaf1405,tg:rubgr:2204,Subjects,a::rub.54:1,a::rub.54:1
05549b12-b217-548b-aab2-28e946c0156f,tg:rubgr:1582,Subjects,a::rub.43,a::rub.43
8303423a-e083-5ba9-a64b-cc2c221a6ee2,tg:rubgr:4780,Subjects,a::rub.25,a::rub.25
34a855a7-0baf-52b0-97be-3792b7ee01e9,tg:rubgr:1428,Subjects,a::rub.38,a::rub.38
ca70bc9d-66b9-51be-9034-f9c7811ee47a,tg:rubgr:1306,Subjects,a::rub.35,a::rub.35
8af4fb16-a275-58c6-b49c-4ee5f7c01ab9,tg:rubgr:333,Subjects,a::rub.10,a::rub.10
06dbdb27-7f2b-5215-8110-c180a1d65e84,tg:rubgr:299,Subjects,a::rub.10,a::rub.10
134c8a24-78db-5520-bb7b-5fa1cf2f5775,tg:rubgr:763,Subjects,a::rub.21,a::rub.21
e8a92931-7819-5283-8ac1-60a9a20cb6de,tg:rubgr:5345,Subjects,a::rub.14,a::rub.14
adf5c5a6-6310-533a-a529-5fad91262bfc,tg:rubgr:2195,Subjects,a::rub.53,a::rub.53
b7c3a5c4-29c5-5eeb-933d-4991bafa17b4,tg:rubgr:276,Subjects,a::rub.42,a::rub.42
b7c3a5c4-29c5-5eeb-933d-4991bafa17b4,tg:rubgr:276,Subjects,a::rub.9,a::rub.9
79a8b556-aaf1-50ef-bfbf-724a455d49cf,tg:rubgr:1243,Subjects,a::rub.31,a::rub.31
f5bc0724-b93f-5af1-84c7-a70036ccb2f0,tg:rubgr:626,Subjects,a::rub.17:1,a::rub.17:1
5fc42562-6369-5ed9-8227-7a1c5fbcfc9f,tg:rubgr:1613,Subjects,a::rub.44,a::rub.44
cef41ba1-2672-54fa-9fba-c03c82dffd7e,tg:rubgr:5083,Subjects,a::rub.48:1,a::rub.48:1
d49360cf-6094-5b21-8d43-7cb9a6d123a9,tg:rubgr:1869,Subjects,a::rub.49,a::rub.49
89b65583-6579-5251-a64d-90751ac19811,tg:rubgr:4368,Subjects,a::rub.9,a::rub.9
355623df-3f2e-5203-bf4e-4889753b4ccb,tg:rubgr:1490,Subjects,a::rub.39,a::rub.39
231da017-61e4-5f94-bdbc-4696482fca45,tg:rubgr:1185,Subjects,a::rub.30,a::rub.30
377d74b4-a635-5e4d-b854-500a7625437d,tg:rubgr:775,Subjects,a::rub.21,a::rub.21
2b5ed6a4-cf65-5a9f-9ef3-a27328641d05,tg:rubgr:325,Subjects,a::rub.10,a::rub.10
5c8107ee-6fc1-55af-bd61-e122eb04fd54,tg:rubgr:1310,Subjects,a::rub.35,a::rub.35
0b2a0dd9-c5ad-5965-bb17-eb064f655120,tg:rubgr:1605,Subjects,a::rub.44,a::rub.44
31607298-3809-5b00-b935-0201d20cc699,tg:rubgr:630,Subjects,a::rub.17,a::rub.17
95d449b6-9bb9-5284-9ac2-e19ec9ffbd77,tg:rubgr:1255,Subjects,a::rub.33,a::rub.33
c8b8b43d-fcd5-5e5f-9aa9-442dd8cbfd8e,tg:rubgr:260,Subjects,a::rub.9,a::rub.9
481d1e5c-215f-5031-a172-c92eaff6b38b,tg:rubgr:5216,Subjects,a::rub.25,a::rub.25
5b4191e2-42f7-5ec0-8687-1d47b5e88dd2,tg:rubgr:2183,Subjects,a::rub.51,a::rub.51
38761127-7504-5843-a167-97ce0d1ec1ff,tg:rubgr:1486,Subjects,a::rub.39,a::rub.39
d71da2b1-ab34-5620-b6f5-322cc72ab2ef,tg:rubgr:149,Subjects,a::rub.7,a::rub.7
7ee3b576-7e50-5852-8072-fdac6a434ddc,tg:rubgr:11,Subjects,a::rub.20,a::rub.20
7ee3b576-7e50-5852-8072-fdac6a434ddc,tg:rubgr:11,Subjects,a::rub.25,a::rub.25
7ee3b576-7e50-5852-8072-fdac6a434ddc,tg:rubgr:11,Subjects,a::rub.5,a::rub.5
7ee3b576-7e50-5852-8072-fdac6a434ddc,tg:rubgr:11,Subjects,a::rub.6,a::rub.6
7ee3b576-7e50-5852-8072-fdac6a434ddc,tg:rubgr:11,Subjects,a::rub.7,a::rub.7
44ead4fc-330f-5b23-9ebe-55e92f2c7ffb,tg:rubgr:1039,Subjects,a::rub.21,a::rub.21
44ead4fc-330f-5b23-9ebe-55e92f2c7ffb,tg:rubgr:1039,Subjects,a::rub.22,a::rub.22
8cf32548-1949-5156-8682-9d15a0c9287f,tg:rubgr:1469,Subjects,a::rub.38,a::rub.38
a0b5a003-754e-51a5-a2a8-5891276baeae,tg:rubgr:4391,Subjects,a::rub.37,a::rub.37
fed3fd5b-4ca4-51ff-89f9-f7dd307e5429,tg:rubgr:1347,Subjects,a::rub.35:1,a::rub.35:1
9d9dbb42-80ae-51f8-9c3d-a4cac60be124,tg:rubgr:688,Subjects,a::rub.20,a::rub.20
94cbffbc-e767-5544-8938-00c1fa142c35,tg:rubgr:372,Subjects,a::rub.11,a::rub.11
4d8dc833-9bf6-5fa5-8796-1c726c401a90,tg:rubgr:722,Subjects,a::rub.20,a::rub.20
4d8dc833-9bf6-5fa5-8796-1c726c401a90,tg:rubgr:722,Subjects,a::rub.21,a::rub.21
4d8dc833-9bf6-5fa5-8796-1c726c401a90,tg:rubgr:722,Subjects,a::rub.27,a::rub.27
333c13b3-7c0a-5e8f-a77f-9adebb12f920,tg:rubgr:237,Subjects,a::rub.9,a::rub.9
c190da6f-c557-5b54-a9af-690240693b2c,tg:rubgr:667,Subjects,a::rub.19,a::rub.19
a11c685a-eb6d-555d-9c6b-d95bc2a49702,tg:rubgr:1652,Subjects,a::rub.45,a::rub.45
a11c685a-eb6d-555d-9c6b-d95bc2a49702,tg:rubgr:1652,Subjects,a::rub.46,a::rub.46
70f09f21-81e7-5510-abae-a874dc482f26,tg:rubgr:46,Subjects,a::rub.5,a::rub.5
b2a78232-f076-568a-8911-fd18013dd2ec,tg:rubgr:1828,Subjects,a::rub.48,a::rub.48
371ed7d7-cb53-51f1-87a2-61d2d18fa55f,tg:rubgr:1594,Subjects,a::rub.43,a::rub.43
e30b0447-8732-5fb7-99a0-2bebdc885e5b,tg:rubgr:2212,Subjects,a::rub.55,a::rub.55
f94f1b80-e964-5b7f-bc6e-dfeca8fd9573,tg:rubgr:958,Subjects,a::rub.25,a::rub.25
17abe367-a8dc-51b3-9002-8d5312e14385,tg:rubgr:4994,Subjects,a::rub.6,a::rub.6
7e5c3727-4de5-57d9-ac87-abf7bf3a120f,tg:rubgr:1295,Subjects,a::rub.35,a::rub.35
d9bf494c-3b35-54b1-8a26-be8e950df834,tg:rubgr:4582,Subjects,a::rub.7,a::rub.7
0efa29aa-f053-55f6-b58f-9a2310c21158,tg:rubgr:1503,Subjects,a::rub.39,a::rub.39
751f5712-b898-5856-97c9-be8b53c3f9e4,tg:rubgr:166,Subjects,a::rub.7,a::rub.7
6db7eb2a-f571-561c-8559-d0b1c1fea4b4,tg:rubgr:1153,Subjects,a::rub.27,a::rub.27
de4254fa-4b24-5972-a469-78c893f2179c,tg:rubgr:865,Subjects,a::rub.23,a::rub.23
914e9d27-df26-5ab3-8241-966bf227db9b,tg:rubgr:1850,Subjects,a::rub.49:1,a::rub.49:1
1c929977-64d3-56a6-ae2f-ca65dd9f0234,tg:rubgr:1915,Subjects,a::rub.50,a::rub.50
dae1783d-807b-5c7b-afa5-e417c9ab270f,tg:rubgr:920,Subjects,a::rub.25,a::rub.25
4cbff19b-71c5-5622-8249-46849addbd48,tg:rubgr:1446,Subjects,a::rub.38,a::rub.38
2dce4fd7-7958-5a1c-a125-ea25f1829829,tg:rubgr:189,Subjects,a::rub.24:1,a::rub.24:1
2dce4fd7-7958-5a1c-a125-ea25f1829829,tg:rubgr:189,Subjects,a::rub.8:1,a::rub.8:1
261778b7-9662-5487-888e-995cede97f05,tg:rubgr:473,Subjects,a::rub.13,a::rub.13
9aae5ce6-2451-5487-95f6-0e17e86e41ea,tg:rubgr:1692,Subjects,a::rub.45,a::rub.45
835f274b-3c2f-51e1-aae0-90cf593b13a0,tg:rubgr:1368,Subjects,a::rub.37,a::rub.37
974d5ab7-1433-54dc-b5db-dd416d754b66,tg:rubgr:2114,Subjects,a::rub.47,a::rub.47
41646104-061b-58e2-97c7-d75526d2557f,tg:rubgr:1387,Subjects,a::rub.37,a::rub.37
5e7161af-6eae-55fd-91d0-1f05bc4a6266,tg:rubgr:648,Subjects,a::rub.19,a::rub.19
c0a25dec-5389-580a-b035-f3b7eb6b3476,tg:rubgr:218,Subjects,a::rub.8,a::rub.8
8c069b88-00d0-547d-9b10-c038f2b694e4,tg:rubgr:832,Subjects,a::rub.23,a::rub.23
594ec211-c9fc-5dde-bcd5-8828f6df077b,tg:rubgr:69,Subjects,a::rub.6,a::rub.6
c4e4d9cb-f698-5d91-a7d9-3ac9b9c863b8,tg:rubgr:2378,Subjects,a::rub.13,a::rub.13
df4e5b2e-65dc-5e56-99e1-0e2f76c2929f,tg:rubgr:5147,Subjects,a::rub.25,a::rub.25
b96e5d67-34c8-5fd8-9a85-af76f48da7df,tg:rubgr:131,Subjects,a::rub.7,a::rub.7
24024c98-4b88-55fe-9056-69b0dc279181,tg:rubgr:1554,Subjects,a::rub.42,a::rub.42
d1abd82b-cff8-5cfa-806e-db55d21ac48f,tg:rubgr:561,Subjects,a::rub.15,a::rub.15
109549c9-8805-528e-9740-d1f85f161b20,tg:rubgr:4243,Subjects,a::rub.10,a::rub.10
2af2d3c0-8b0f-523a-bbeb-2901a891d3bc,tg:rubgr:424,Subjects,a::rub.13,a::rub.13
2577eff9-5f8b-5ce2-a57b-9dfd8b6938bb,tg:rubgr:1411,Subjects,a::rub.38,a::rub.38
1dcc7d88-07ae-5d58-98b8-ec4f2508ea0f,tg:rubgr:2,Subjects,a::rub.38,a::rub.38
1dcc7d88-07ae-5d58-98b8-ec4f2508ea0f,tg:rubgr:2,Subjects,a::rub.5,a::rub.5
60f031ee-f1fe-5bcf-8fad-f02de0c366f8,tg:rubgr:86,Subjects,a::rub.7,a::rub.7
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,Subjects,a::rub.50,a::rub.50
168d0379-8a37-53a0-8022-59d26a41f111,tg:rubgr:1684,Subjects,a::rub.45,a::rub.45
8338478f-4748-526c-93ac-a7f8d37928b1,tg:rubgr:1391,Subjects,a::rub.37,a::rub.37
0e321051-d3a9-5fb6-a02a-1311f60b919b,tg:rubgr:577,Subjects,a::rub.15:1,a::rub.15:1
3adbbae6-8250-500c-810c-36a3536381d3,tg:rubgr:1542,Subjects,a::rub.41,a::rub.41
07aed2ec-fdbe-5ba6-9a16-08d4e656671f,tg:rubgr:4310,Subjects,a::rub.7,a::rub.7
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,Subjects,a::rub.7,a::rub.7
5658ce7c-73a5-5c32-9cb0-a593045d47db,tg:rubgr:5151,Subjects,a::rub.25,a::rub.25
6e48239f-24f4-5d87-9579-a332ad9d043e,tg:rubgr:824,Subjects,a::rub.22,a::rub.22
507db994-aa6f-5494-b43b-9d6557c4b658,tg:rubgr:1811,Subjects,a::rub.46,a::rub.46
040029f8-7a84-50b1-8f46-e542948b2f67,tg:rubgr:1954,Subjects,a::rub.50,a::rub.50
4ed7fa45-308e-5fd4-b523-61b8711f35a2,tg:rubgr:90,Subjects,a::rub.7,a::rub.7
404b7b03-5ba4-568a-bc4a-bc76cfa85e8a,tg:rubgr:961,Subjects,a::rub.25,a::rub.25
d098d82b-3575-5dd6-97ba-3c59988badf0,tg:rubgr:1407,Subjects,a::rub.38,a::rub.38
ecb4d7d7-c436-59de-8d16-5f80dde45e7e,tg:rubgr:432,Subjects,a::rub.13,a::rub.13
868abc33-6608-503b-aa07-373c88b94f3e,tg:rubgr:598,Subjects,a::rub.17,a::rub.17
57a86521-224c-565c-a6d3-a170094b045d,tg:rubgr:1283,Subjects,a::rub.34,a::rub.34
10846f34-9fa5-5fcc-87d3-eb17cf0db5c5,tg:rubgr:1329,Subjects,a::rub.35:1,a::rub.35:1
610d6181-2227-52db-b6d8-42af13ab1c1f,tg:rubgr:609,Subjects,a::rub.15,a::rub.15
610d6181-2227-52db-b6d8-42af13ab1c1f,tg:rubgr:609,Subjects,a::rub.17,a::rub.17
610d6181-2227-52db-b6d8-42af13ab1c1f,tg:rubgr:609,Subjects,a::rub.25,a::rub.25
4da24949-8938-5b73-9565-2979527fb1eb,tg:rubgr:259,Subjects,a::rub.9,a::rub.9
eb22241f-1eec-5da3-85e1-ad5d61730893,tg:rubgr:1846,Subjects,a::rub.23,a::rub.23
eb22241f-1eec-5da3-85e1-ad5d61730893,tg:rubgr:1846,Subjects,a::rub.48,a::rub.48
4688bcf7-1afb-54f1-8d39-53315d7d1420,tg:rubgr:873,Subjects,a::rub.23,a::rub.23
ec339060-fc63-53b3-8297-41f940f940d2,tg:rubgr:28,Subjects,a::rub.5,a::rub.5
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,Subjects,a::rub.26,a::rub.26
2f97e6ff-526b-5c92-b976-8b8acaa48cc7,tg:rubgr:4347,Subjects,a::rub.29,a::rub.29
6699e8f3-8875-5553-95fc-a4cfb35f8d79,tg:rubgr:170,Subjects,a::rub.7,a::rub.7
7ee3ae40-9b3e-559e-ad51-f8b3c2a8bfbb,tg:rubgr:1515,Subjects,a::rub.40,a::rub.40
04e3a6fd-6279-567c-82b1-d3269e340065,tg:rubgr:4717,Subjects,a::rub.25,a::rub.25
e2ee0601-5f93-5a07-9faf-4d4bcdb347c2,tg:rubgr:520,Subjects,a::rub.14,a::rub.14
ef1acbe9-36a1-5d4e-a569-a61d8a71ab08,tg:rubgr:465,Subjects,a::rub.13,a::rub.13
47f33b0e-0912-5151-a156-f4d72fa32d57,tg:rubgr:1450,Subjects,a::rub.38,a::rub.38
4b7476bb-47da-5840-a740-94c754274277,tg:rubgr:936,Subjects,a::rub.25,a::rub.25
7915497c-efba-5821-8268-a4a992488954,tg:rubgr:2786,Subjects,a::rub.12,a::rub.12
7915497c-efba-5821-8268-a4a992488954,tg:rubgr:2786,Subjects,a::rub.15,a::rub.15
095d5426-62c5-5496-a20a-050b9d2b02fb,tg:rubgr:4916,Subjects,a::rub.25,a::rub.25
4cd36886-972c-5c69-a0f4-7819d3e37d4b,tg:rubgr:388,Subjects,a::rub.12,a::rub.12
2da92245-dd1c-50a4-9895-6f9116343b76,tg:rubgr:1647,Subjects,a::rub.45,a::rub.45
43c499c6-5256-5baf-a670-08410d4a70ee,tg:rubgr:672,Subjects,a::rub.20,a::rub.20
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,Subjects,a::rub.11,a::rub.11
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,Subjects,a::rub.21,a::rub.21
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,Subjects,a::rub.23,a::rub.23
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,Subjects,a::rub.28,a::rub.28
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,Subjects,a::rub.34,a::rub.34
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,Subjects,a::rub.37,a::rub.37
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,Subjects,a::rub.9,a::rub.9
525e25f0-3cd3-5f64-8f04-4d85ab1e3e64,tg:rubgr:222,Subjects,a::rub.8,a::rub.8
0bb8d788-3f3e-558e-b591-7626db7ab08a,tg:rubgr:737,Subjects,a::rub.21,a::rub.21
60778a8a-dcdb-5810-b16b-8142da1c9998,tg:rubgr:367,Subjects,a::rub.11,a::rub.11
a69263fe-c30f-5f82-9d65-8cd496cdfaee,tg:rubgr:1352,Subjects,a::rub.36,a::rub.36
1b592d00-21b3-5f2c-960a-602561c351d0,tg:rubgr:2084,Subjects,a::rub.41,a::rub.41
03be0bbf-94c4-531d-82ef-a4a7f0638de1,tg:rubgr:1581,Subjects,a::rub.43,a::rub.43
c61d986f-96ea-5af4-985c-c058ad4e4f78,tg:rubgr:2207,Subjects,a::rub.55,a::rub.55
184b3b4e-f741-557f-b1a3-2281f3f512ec,tg:rubgr:808,Subjects,a::rub.21,a::rub.21
b40a3314-d12e-5182-b572-f9b4c6a3b02e,tg:rubgr:53,Subjects,a::rub.5,a::rub.5
2f1ab1f5-df9c-520b-aff0-409d236952bc,tg:rubgr:275,Subjects,a::rub.9,a::rub.9
0ffeaf49-fa57-5f00-8751-5e93889f66fc,tg:rubgr:1240,Subjects,a::rub.31,a::rub.31
0ffeaf49-fa57-5f00-8751-5e93889f66fc,tg:rubgr:1240,Subjects,a::rub.44,a::rub.44
a6659b98-19e8-51f5-883a-fe37fc04a0b7,tg:rubgr:625,Subjects,a::rub.17,a::rub.17
0ed5e684-1251-5a26-aabf-9deb109594d6,tg:rubgr:1610,Subjects,a::rub.44,a::rub.44
de9bc2ae-ee9d-580c-ba93-e35315acb86f,tg:rubgr:2196,Subjects,a::rub.53,a::rub.53
493dcdaa-3c8c-5f54-9b9c-1668f0e0fb0a,tg:rubgr:2179,Subjects,a::rub.51,a::rub.51
7c05e13a-c937-5441-ae05-bd24e065aa83,tg:rubgr:1305,Subjects,a::rub.35,a::rub.35
269dc6ae-f6b2-5da1-882d-dd581cb35e4c,tg:rubgr:330,Subjects,a::rub.10,a::rub.10
94497c61-4357-57a5-b917-27fde1b61b6a,tg:rubgr:760,Subjects,a::rub.21,a::rub.21
48f8de30-2ff0-5752-bb1a-7ef029a17f45,tg:rubgr:3912,Subjects,a::rub.21,a::rub.21
48f8de30-2ff0-5752-bb1a-7ef029a17f45,tg:rubgr:3912,Subjects,a::rub.22,a::rub.22
67a88d3f-7e41-514a-9381-b81b5c2cb33a,tg:rubgr:449,Subjects,a::rub.13,a::rub.13
797e07ae-97e6-52e8-98f8-30a804ca2520,tg:rubgr:1186,Subjects,a::rub.30,a::rub.30
c1c72163-4604-5f01-a0ee-2c70bcd43383,tg:rubgr:1539,Subjects,a::rub.41,a::rub.41
e35a18da-d240-5080-a3a5-7922df747f23,tg:rubgr:1493,Subjects,a::rub.39,a::rub.39
5fac9e3f-0e0a-53a6-a173-f36674da7950,tg:rubgr:1169,Subjects,a::rub.29,a::rub.29
52b7229d-bfb4-5fdc-b35a-30c2b1065ed4,tg:rubgr:2180,Subjects,a::rub.51,a::rub.51
4d6fd9ce-5378-5d77-971e-48f7da69fc0e,tg:rubgr:1606,Subjects,a::rub.44:1,a::rub.44:1
43193943-c125-5159-a244-661701a286df,tg:rubgr:633,Subjects,a::rub.18,a::rub.18
4f92d10b-f073-5b60-98a6-91f92cc89a5e,tg:rubgr:1256,Subjects,a::rub.33,a::rub.33
fab29d32-5f88-5809-8b32-baed852800d1,tg:rubgr:799,Subjects,a::rub.21:1,a::rub.21:1
516cb791-a760-51cd-a397-4830eba15b75,tg:rubgr:263,Subjects,a::rub.9,a::rub.9
4e7365ff-6e22-55a1-b729-aa7035a3fe39,tg:rubgr:776,Subjects,a::rub.21,a::rub.21
072d67e0-6025-5759-ad67-952a5512466a,tg:rubgr:4541,Subjects,a::rub.39,a::rub.39
7a2359c9-c768-5e30-b52f-c554c4cd3804,tg:rubgr:326,Subjects,a::rub.10,a::rub.10
641504bf-f05c-54d0-a6ec-6a3d5768ac70,tg:rubgr:1313,Subjects,a::rub.35,a::rub.35
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,Subjects,a::rub.10,a::rub.10
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,Subjects,a::rub.13,a::rub.13
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,Subjects,a::rub.15,a::rub.15
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,Subjects,a::rub.23,a::rub.23
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,Subjects,a::rub.41,a::rub.41
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,Subjects,a::rub.9,a::rub.9
a2e66723-c019-53f4-91dd-3c0e51f60622,tg:rubgr:1190,Subjects,a::rub.30,a::rub.30
523bf2b7-2b67-560f-909f-687d4fd4f5f2,tg:rubgr:4668,Subjects,a::rub.14,a::rub.14
523bf2b7-2b67-560f-909f-687d4fd4f5f2,tg:rubgr:4668,Subjects,a::rub.7,a::rub.7
8113f634-ac83-5bb6-be43-8ae7cbedd8bc,tg:rubgr:4392,Subjects,a::rub.35,a::rub.35
9b56518b-21e4-581e-8cb5-d57167039d7e,tg:rubgr:1939,Subjects,a::rub.50,a::rub.50
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,Subjects,a::rub.37,a::rub.37
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,Subjects,a::rub.9,a::rub.9
11087a71-7aed-5876-b54a-9362a17a4783,tg:rubgr:849,Subjects,a::rub.23:1,a::rub.23:1
df1c68a7-32f4-5989-8a6c-9b0b4986c4ca,tg:rubgr:12,Subjects,a::rub.11,a::rub.11
df1c68a7-32f4-5989-8a6c-9b0b4986c4ca,tg:rubgr:12,Subjects,a::rub.5,a::rub.5
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,Subjects,a::rub.39,a::rub.39
a9179a4c-706a-5fb7-8e8b-036e95c05141,tg:rubgr:234,Subjects,a::rub.8,a::rub.8
d77b195e-dead-5122-8d15-afd7cbe73ef9,tg:rubgr:664,Subjects,a::rub.19,a::rub.19
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,Subjects,a::rub.14,a::rub.14
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,Subjects,a::rub.15,a::rub.15
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,Subjects,a::rub.20,a::rub.20
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,Subjects,a::rub.32,a::rub.32
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,Subjects,a::rub.43,a::rub.43
13186773-536d-5537-9a2d-5ba7fec83af7,tg:rubgr:1651,Subjects,a::rub.45:1,a::rub.45:1
921505d2-51a6-55f4-931a-83c02271ee27,tg:rubgr:1344,Subjects,a::rub.35,a::rub.35
534eb5c2-84a7-5177-a836-f094f4e3100a,tg:rubgr:371,Subjects,a::rub.11,a::rub.11
e02c5279-352d-527f-806d-4fe953d428ce,tg:rubgr:721,Subjects,a::rub.21,a::rub.21
a79d539d-3558-58c1-af78-08edaf837f7d,tg:rubgr:2211,Subjects,a::rub.55,a::rub.55
a8eb8186-ffc7-5528-bf47-55178e05a8e6,tg:rubgr:408,Subjects,a::rub.12:1,a::rub.12:1
