ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,db,record.id,record_uuid,source_place_name,source_au_uuid,match_id,record_id,Creation Place Widget,Creation Place Note,Creation Place Note Language,Creation Place Note Type,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
01adf1b1-0645-5f49-b26f-e3ecc7f88346,tg:lhsc:804,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4c06a74a-5bcc-5c3f-95db-3303fdd22e0b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1dac083-e3da-483d-b000-ff9c59285b15"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
01adf1b1-0645-5f49-b26f-e3ecc7f88346,tg:lhsc:804,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hendrik Conscience,constructed titles,Dutch (language),,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:493,https://data.letterenhuis.be/ark:/24970/01c0fb70-49f9-5292-93b2-3410f9adac3b,Voorwerpen,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.0,2042,In Copyright
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000399,referentienummer,False,,,,,,,,,,,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:493,brocade id,False,,,,,,,,,,,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:493/N,brocade url,False,,,,,,,,,,,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cf91eac0-5663-5787-96ea-26418e9a595e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d964b331-5775-43a5-8c87-6053e07b04cb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,e73_OriginalBrocade,,,au::4459,,,,lh,,,2e193740-f97b-50f2-87eb-817d0bb02034,vb,,au::4459:1,au::4459g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/477113"",""au::4459"",""au::4459:1"",""ark:/83110/x0/2e193740-f97b-50f2-87eb-817d0bb02034"",""August Cornelis""],""name"":""August Cornelis"",""ark"":""ark:/83110/x0/2e193740-f97b-50f2-87eb-817d0bb02034"",""uri"":""/agents/people/477113"",""id"":""au::4459:1"",""isCapacity"":false}",ark:/83110/x0/2e193740-f97b-50f2-87eb-817d0bb02034,agent,,,,,,,,,,,,
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamboerijn van August Cornelis,titles proper,Dutch (language),,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1273,https://data.letterenhuis.be/ark:/24970/01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,Beeldhouwwerken,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0,2048,In Copyright
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,e73_CreationActors,,,au::10614,,,,lh,lhsc,Object,73c233b4-df4f-5eca-9989-52028f31a637,ar,artists (visual artists),au::10614:1,au::10614g:1,,"dlod={""suggest"":[""/agents/people/1135698"",""au::10614"",""au::10614:1"",""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""Willy Kreitz""],""name"":""Willy Kreitz"",""ark"":""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""uri"":""/agents/people/1135698"",""id"":""au::10614:1"",""isCapacity"":false}",ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000625,referentienummer,False,,,,,,,,,,,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1273,brocade id,False,,,,,,,,,,,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:1273/N,brocade url,False,,,,,,,,,,,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ef73dd5e-20fb-5ac0-95df-f62880de86a8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7634ada4-d4d3-4d43-9da7-a4b844e149cb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reinaart de Vos,constructed titles,Dutch (language),,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:192,https://data.letterenhuis.be/ark:/24970/01fcf987-aae1-5c65-b6df-aee3f3d3ccce,Voorwerpen,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.0,2096,In Copyright
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19810000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groene pennenbak, onderverdeeld in vier vakken.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000146,referentienummer,False,,,,,,,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:192,brocade id,False,,,,,,,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:192/N,brocade url,False,,,,,,,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""50af9b2d-a7c0-5d48-bbdb-b33839e98fac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a68809b5-1366-42da-8034-5a480b37be5b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_OriginalBrocade,,,au::9760,,,,lh,,,6a263bee-3114-5952-a9a9-d55d9d8b2e92,kw,,au::9760:1,au::9760g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1044320"",""au::9760"",""au::9760:1"",""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""Marinus de Jong""],""name"":""Marinus de Jong"",""ark"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""uri"":""/agents/people/1044320"",""id"":""au::9760:1"",""isCapacity"":false}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92,agent,,,,,,,,,,,,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennenbak van Marinus de Jong,titles proper,Dutch (language),,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:56,https://data.letterenhuis.be/ark:/24970/02b53486-1853-5ebe-858e-30f4a0910ae2,Beeldhouwwerken,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.0,2000,No Copyright - Public Domain Mark 1.0
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_CreationActors,,,au::9854,,,,lh,lhsc,Object,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,ar,artists (visual artists),au::9854:1,au::9854g:1,,"dlod={""suggest"":[""/agents/people/1054378"",""au::9854"",""au::9854:1"",""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""Frans Joris""],""name"":""Frans Joris"",""ark"":""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""uri"":""/agents/people/1054378"",""id"":""au::9854:1"",""isCapacity"":false}",ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_DepictedItems,,,au::1276,,,,lh,,,5256f348-6733-5940-baf6-33c6cee2adcc,kw,,au::1276:1,au::1276g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/136532"",""au::1276"",""au::1276:1"",""ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc"",""Jan van Beers""],""name"":""Jan van Beers"",""ark"":""ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc"",""uri"":""/agents/people/136532"",""id"":""au::1276:1"",""isCapacity"":false}",ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Hoofd lichtjes naar links geneigd. Vierzijdig voetstuk.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000007,referentienummer,False,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:56,brocade id,False,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:56/N,brocade url,False,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,,e73_LegacyInformation,4,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Er staan vijf afgietsels van ditzelfde beeld ingeschreven onder nummer 31961. Alleen het eerste is echt speciaal.</p>
",herkomst,False,,,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d93afcd3-8939-51b4-8531-1789ea73902c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ff3790a-70fe-4cdb-a22f-00e92f6d40d6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan van Beers,constructed titles,Dutch (language),,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:934,https://data.letterenhuis.be/ark:/24970/02f86d6a-054b-58b7-8bf3-52f9259a9226,Beeldhouwwerken,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.0,2016,No Known Copyright
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19010308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901-03-08,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,e73_DepictedItems,,,au::1539,,,,lh,,,5fe44f3e-b12f-56a8-b6cc-976a8c988e10,kw,,au::1539:1,au::1539g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/164673"",""au::1539"",""au::1539:1"",""ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10"",""Peter Benoit""],""name"":""Peter Benoit"",""ark"":""ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10"",""uri"":""/agents/people/164673"",""id"":""au::1539:1"",""isCapacity"":false}",ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000321,referentienummer,False,,,,,,,,,,,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:934,brocade id,False,,,,,,,,,,,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:934/N,brocade url,False,,,,,,,,,,,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dbcbc2e4-eb4e-57c6-929d-04617c8e9f71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e1b18b8-4dc5-4094-90c4-b2c9c85c8afe"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodenmasker van Peter Benoit,constructed titles,Dutch (language),,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:554,https://data.letterenhuis.be/ark:/24970/02fc4adc-859e-518e-a1b1-abbd4a9ced09,Voorwerpen,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,2087,In Copyright
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Recto: [Een krans met zes rozen rondom een kruisboog en twee gekruiste buksen]. Verso: [Bovenaan drie wapenschilden van schuttersgilden en onderaan het stadswapen van Antwerpen]. LODE SEBREGTS / D.A.S. &quot;DEN CRANS&quot; / 1972 / OPENINGSSCHIETING / TER DOELEN / ANTWERPEN.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000456,referentienummer,False,,,,,,,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:554,brocade id,False,,,,,,,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:554/N,brocade url,False,,,,,,,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""532ee110-26fd-510d-b846-9fad072feec6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d467a9da-de72-4c60-b184-69a5cb3185c3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_OriginalBrocade,,,au::16765,,,,lh,,,97f5e855-9134-526a-91d3-71b8088d5c68,vb,,au::16765:1,au::16765g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1793855"",""au::16765"",""au::16765:1"",""ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68"",""Lode Sebregts""],""name"":""Lode Sebregts"",""ark"":""ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68"",""uri"":""/agents/people/1793855"",""id"":""au::16765:1"",""isCapacity"":false}",ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68,agent,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_OriginalBrocade,,,au::4623,,,,lh,,,d2e9667a-0f59-57a1-8a6b-77bd61f9ba45,vb,,au::4623:1,au::4623g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/494661"",""au::4623"",""au::4623:1"",""ark:/83110/x0/d2e9667a-0f59-57a1-8a6b-77bd61f9ba45"",""Den Crans [Aloude Schuttersgilde]""],""name"":""Den Crans [Aloude Schuttersgilde]"",""ark"":""ark:/83110/x0/d2e9667a-0f59-57a1-8a6b-77bd61f9ba45"",""uri"":""/agents/corporate_entities/494661"",""id"":""au::4623:1"",""isCapacity"":false}",ark:/83110/x0/d2e9667a-0f59-57a1-8a6b-77bd61f9ba45,agent,,,,,,,,,,,,
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gelegenheidspenning Openingsschieting D.A.S.  'Den Crans', Ter Doelen, Antwerpen, 1972",titles proper,Dutch (language),,,,,,,,,
0312d5f8-4dca-5be3-839e-4083377f4cab,tg:lhob:536,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:536,https://data.letterenhuis.be/ark:/24970/0312d5f8-4dca-5be3-839e-4083377f4cab,Voorwerpen,,,,,
0312d5f8-4dca-5be3-839e-4083377f4cab,tg:lhob:536,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,2095,In Copyright
0312d5f8-4dca-5be3-839e-4083377f4cab,tg:lhob:536,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0312d5f8-4dca-5be3-839e-4083377f4cab,tg:lhob:536,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0312d5f8-4dca-5be3-839e-4083377f4cab,tg:lhob:536,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Recto: [Centraal een gekroond wapenschild met een klimmende leeuw en vijf sterren]. Rondschrift: CULTUURRAAD VOOR DE NEDERLANDSE CULTUURGEMEENSCHAP. Initialen rechts onderaan: AP. Verso: MAURICE GILLIAMS / LETTERKUNDIGE / 20 JULI 1980.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
