ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,ire.isaar.uuid,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier
029183b9-4c61-5ec8-b3f1-6231590efc34,tg:lhps:60580_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:60580_#1,https://data.letterenhuis.be/ark:/24970/029183b9-4c61-5ec8-b3f1-6231590efc34
029183b9-4c61-5ec8-b3f1-6231590efc34,tg:lhps:60580_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"54,5 x 35,5",,,,,,,,,,,"54,5 x 35,5",,,,,,,,,,,,,,,
029183b9-4c61-5ec8-b3f1-6231590efc34,tg:lhps:60580_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,545.0,hoogte,millimeter,,,,,,,,,,,,,,,,
029183b9-4c61-5ec8-b3f1-6231590efc34,tg:lhps:60580_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,355.0,breedte,millimeter,,,,,,,,,,,,,,,,
029183b9-4c61-5ec8-b3f1-6231590efc34,tg:lhps:60580_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:60580_#1,,O 33745 / A,029183b9-4c61-5ec8-b3f1-6231590efc34,,,,,,,,,,,
029183b9-4c61-5ec8-b3f1-6231590efc34,tg:lhps:60580_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,0681417b-3ad4-54eb-ab18-fe9a5fff95b4,au::25762,printers (people),"dlod={""name"":""Bernaerts [Antwerpen]"",""ark"":""ark:/83110/x0/0681417b-3ad4-54eb-ab18-fe9a5fff95b4"",""uri"":""/agents/corporate_entities/15696"",""id"":""au::25762"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0681417b-3ad4-54eb-ab18-fe9a5fff95b4,,,
02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,tg:lhps:18140_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:18140_#1,https://data.letterenhuis.be/ark:/24970/02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e
02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,tg:lhps:18140_#1,e22_AcquisitionNumbers,1,,,,225148/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,tg:lhps:18140_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"40,5 x 29",,,,,,,,,,,"40,5 x 29",,,,,,,,,,,,,,,
02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,tg:lhps:18140_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,405.0,hoogte,millimeter,,,,,,,,,,,,,,,,
02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,tg:lhps:18140_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,290.0,breedte,millimeter,,,,,,,,,,,,,,,,
02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,tg:lhps:18140_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:18140_#1,225148/1,C 2645 / A,02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,,,,,,,,,,,
02e837ae-b661-52ce-8d5a-3ac8b9dbbb1e,tg:lhps:18140_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,82dcb04e-e35b-5a78-b9a6-c5fd3394e4d9,au::47320,printers (people),"dlod={""name"":""Omnia"",""ark"":""ark:/83110/x0/82dcb04e-e35b-5a78-b9a6-c5fd3394e4d9"",""uri"":""/agents/corporate_entities/17368"",""id"":""au::47320"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/82dcb04e-e35b-5a78-b9a6-c5fd3394e4d9,,,
02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3,tg:lhps:16414_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:16414_#1,https://data.letterenhuis.be/ark:/24970/02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3
02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3,tg:lhps:16414_#1,e22_AcquisitionNumbers,1,,,,216232,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3,tg:lhps:16414_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 42",,,,,,,,,,,"59,5 x 42",,,,,,,,,,,,,,,
02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3,tg:lhps:16414_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,595.0,hoogte,millimeter,,,,,,,,,,,,,,,,
02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3,tg:lhps:16414_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,breedte,millimeter,,,,,,,,,,,,,,,,
02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3,tg:lhps:16414_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:16414_#1,216232,B 556 / A,02f0f02c-a907-5da2-a3fd-5c84ebe5b1c3,,,,,,,,,,,
036f0b17-ac76-59ce-9623-d55ff543ce54,tg:lhps:29353_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:29353_#1,https://data.letterenhuis.be/ark:/24970/036f0b17-ac76-59ce-9623-d55ff543ce54
036f0b17-ac76-59ce-9623-d55ff543ce54,tg:lhps:29353_#1,e22_AcquisitionNumbers,1,,,,225262/240,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036f0b17-ac76-59ce-9623-d55ff543ce54,tg:lhps:29353_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"42,5 x 21",,,,,,,,,,,"42,5 x 21",,,,,,,,,,,,,,,
036f0b17-ac76-59ce-9623-d55ff543ce54,tg:lhps:29353_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,425.0,hoogte,millimeter,,,,,,,,,,,,,,,,
036f0b17-ac76-59ce-9623-d55ff543ce54,tg:lhps:29353_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,210.0,breedte,millimeter,,,,,,,,,,,,,,,,
036f0b17-ac76-59ce-9623-d55ff543ce54,tg:lhps:29353_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:29353_#1,225262/240,P 624 / A,036f0b17-ac76-59ce-9623-d55ff543ce54,,,,,,,,,,,
0387c620-8855-58c5-8aa3-ecaccd805595,tg:lhps:11666_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:11666_#2,https://data.letterenhuis.be/ark:/24970/0387c620-8855-58c5-8aa3-ecaccd805595
0387c620-8855-58c5-8aa3-ecaccd805595,tg:lhps:11666_#2,e22_AcquisitionNumbers,2,,,,200382/387,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0387c620-8855-58c5-8aa3-ecaccd805595,tg:lhps:11666_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,69 x 50,,,,,,,,,,,69 x 50,,,,,,,,,,,,,,,
0387c620-8855-58c5-8aa3-ecaccd805595,tg:lhps:11666_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,690.0,hoogte,millimeter,,,,,,,,,,,,,,,,
0387c620-8855-58c5-8aa3-ecaccd805595,tg:lhps:11666_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,500.0,breedte,millimeter,,,,,,,,,,,,,,,,
0387c620-8855-58c5-8aa3-ecaccd805595,tg:lhps:11666_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,tg:lhps:11666_#2,200382/387,P 2044 / A,0387c620-8855-58c5-8aa3-ecaccd805595,,,,,,,,,,,
038de81e-5a5e-5c1f-815c-963abccc0911,tg:lhps:51689_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:51689_#1,https://data.letterenhuis.be/ark:/24970/038de81e-5a5e-5c1f-815c-963abccc0911
038de81e-5a5e-5c1f-815c-963abccc0911,tg:lhps:51689_#1,e22_AcquisitionNumbers,1,,,,225295/76,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038de81e-5a5e-5c1f-815c-963abccc0911,tg:lhps:51689_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"50,5 x 72",,,,,,,,,,,"50,5 x 72",,,,,,,,,,,,,,,
038de81e-5a5e-5c1f-815c-963abccc0911,tg:lhps:51689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,505.0,hoogte,millimeter,,,,,,,,,,,,,,,,
038de81e-5a5e-5c1f-815c-963abccc0911,tg:lhps:51689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,720.0,breedte,millimeter,,,,,,,,,,,,,,,,
038de81e-5a5e-5c1f-815c-963abccc0911,tg:lhps:51689_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:51689_#1,225295/76,T 16123 / A,038de81e-5a5e-5c1f-815c-963abccc0911,,,,,,,,,,,
0390c644-5f91-5f86-8c7d-e9f2724e1ff9,tg:lhps:32097_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:32097_#1,https://data.letterenhuis.be/ark:/24970/0390c644-5f91-5f86-8c7d-e9f2724e1ff9
0390c644-5f91-5f86-8c7d-e9f2724e1ff9,tg:lhps:32097_#1,e22_AcquisitionNumbers,1,,,,225272/39,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390c644-5f91-5f86-8c7d-e9f2724e1ff9,tg:lhps:32097_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Reclame voor het Amerikaanse tijdschrift &quot;Collier's Weekly&quot;</p>
<p>Kleurenlitho: vermiljoen, gemskleur, celadon, zeegroen, kobalt, Pruisisch<br />
blauw, purperviolet, olijfgrijs, bruingrijs, violetgrijs; niet gesign.</p>
<p>Tekst op achterzijde: reclame voor verzekeringsmaatschappij The Prudential</p>
","<p>Reclame voor het Amerikaanse tijdschrift &quot;Collier's Weekly&quot;</p>
<p>Kleurenlitho: vermiljoen, gemskleur, celadon, zeegroen, kobalt, Pruisisch<br />
blauw, purperviolet, olijfgrijs, bruingrijs, violetgrijs; niet gesign.</p>
<p>Tekst op achterzijde: reclame voor verzekeringsmaatschappij The Prudential</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
0390c644-5f91-5f86-8c7d-e9f2724e1ff9,tg:lhps:32097_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92873,"dlod={""name"":""Aankoop Henri Grell (1914)"",""ark"":""ark:/24970/x0/3261f836-1b4f-54de-a827-75d0c490d29e"",""uri"":""/repositories/11/archival_objects/271765"",""id"":""isad:lh:92873"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/3452"",""resourceID"":""isad:lh:92216"",""capacity"":""Aankoop Henri Grell (1914)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/3261f836-1b4f-54de-a827-75d0c490d29e,,,,,,,,,,,,,,,,,,,,
0390c644-5f91-5f86-8c7d-e9f2724e1ff9,tg:lhps:32097_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"37,3 x 27 (Passe-partout: 57 x 36,5)",,,,,,,,,,,"37,3 x 27 (Passe-partout: 57 x 36,5)",,,,,,,,,,,,,,,
0390c644-5f91-5f86-8c7d-e9f2724e1ff9,tg:lhps:32097_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:32097_#1,225272/39,"AV.14.6.39 (LK VII,1)",0390c644-5f91-5f86-8c7d-e9f2724e1ff9,,isad:lh:92873,,,,,,,,,
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:26823_#1,https://data.letterenhuis.be/ark:/24970/040b7cb0-279c-55f6-9b4f-c8fdb6e9e694
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,e22_AcquisitionNumbers,1,,,,225212/3761,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/178219"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/2327"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,69 x 39,,,,,,,,,,,69 x 39,,,,,,,,,,,,,,,
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,690.0,hoogte,millimeter,,,,,,,,,,,,,,,,
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,390.0,breedte,millimeter,,,,,,,,,,,,,,,,
040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tg:lhps:26823_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:26823_#1,225212/3761,O 3369 / A (CM2763),040b7cb0-279c-55f6-9b4f-c8fdb6e9e694,tr:lh:7875,isad:lh:92200,,,,,,,,,
052bcbd8-f1a7-57ac-b531-53e874686b05,tg:lhps:15973_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:15973_#1,https://data.letterenhuis.be/ark:/24970/052bcbd8-f1a7-57ac-b531-53e874686b05
052bcbd8-f1a7-57ac-b531-53e874686b05,tg:lhps:15973_#1,e22_AcquisitionNumbers,1,,,,212756,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052bcbd8-f1a7-57ac-b531-53e874686b05,tg:lhps:15973_#1,e22_Acquisitions,1,tr:lh:7634,"dlod={""name"":""Oningeschreven gevonden in 2006"",""ark"":""ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c"",""uri"":""/repositories/11/accessions/11644"",""id"":""tr:lh:7634"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052bcbd8-f1a7-57ac-b531-53e874686b05,tg:lhps:15973_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,46 x 32,,,,,,,,,,,46 x 32,,,,,,,,,,,,,,,
052bcbd8-f1a7-57ac-b531-53e874686b05,tg:lhps:15973_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,460.0,hoogte,millimeter,,,,,,,,,,,,,,,,
052bcbd8-f1a7-57ac-b531-53e874686b05,tg:lhps:15973_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,320.0,breedte,millimeter,,,,,,,,,,,,,,,,
052bcbd8-f1a7-57ac-b531-53e874686b05,tg:lhps:15973_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:15973_#1,212756,A 4854 / A,052bcbd8-f1a7-57ac-b531-53e874686b05,tr:lh:7634,,,,,,,,,,
05eeeac1-8a67-54d8-960f-cef383681922,tg:lhps:43466_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:43466_#1,https://data.letterenhuis.be/ark:/24970/05eeeac1-8a67-54d8-960f-cef383681922
05eeeac1-8a67-54d8-960f-cef383681922,tg:lhps:43466_#1,e22_AcquisitionNumbers,1,,,,225284/148,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05eeeac1-8a67-54d8-960f-cef383681922,tg:lhps:43466_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"64,5 x 50",,,,,,,,,,,"64,5 x 50",,,,,,,,,,,,,,,
05eeeac1-8a67-54d8-960f-cef383681922,tg:lhps:43466_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,645.0,hoogte,millimeter,,,,,,,,,,,,,,,,
05eeeac1-8a67-54d8-960f-cef383681922,tg:lhps:43466_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,500.0,breedte,millimeter,,,,,,,,,,,,,,,,
05eeeac1-8a67-54d8-960f-cef383681922,tg:lhps:43466_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:43466_#1,225284/148,D 315 / A,05eeeac1-8a67-54d8-960f-cef383681922,,,,,,,,,,,
06100f1e-4ae0-5a99-adc7-6b7798e79715,tg:lhps:6987_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:6987_#1,https://data.letterenhuis.be/ark:/24970/06100f1e-4ae0-5a99-adc7-6b7798e79715
06100f1e-4ae0-5a99-adc7-6b7798e79715,tg:lhps:6987_#1,e22_AcquisitionNumbers,1,,,,237207,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06100f1e-4ae0-5a99-adc7-6b7798e79715,tg:lhps:6987_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,49 x 32,,,,,,,,,,,49 x 32,,,,,,,,,,,,,,,
06100f1e-4ae0-5a99-adc7-6b7798e79715,tg:lhps:6987_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,490.0,hoogte,millimeter,,,,,,,,,,,,,,,,
06100f1e-4ae0-5a99-adc7-6b7798e79715,tg:lhps:6987_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,320.0,breedte,millimeter,,,,,,,,,,,,,,,,
06100f1e-4ae0-5a99-adc7-6b7798e79715,tg:lhps:6987_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:6987_#1,237207,S 5621 / A,06100f1e-4ae0-5a99-adc7-6b7798e79715,,,,,,,,,,,
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:13144_#1,https://data.letterenhuis.be/ark:/24970/062b00e7-dcdd-5900-b465-efcc28f1ce92
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,e22_AcquisitionNumbers,1,,,,213682,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,e22_Acquisitions,1,tr:lh:7632,"dlod={""name"":""Oningeschreven gevonden in 2005"",""ark"":""ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776"",""uri"":""/repositories/11/accessions/11765"",""id"":""tr:lh:7632"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"47 x 31,5",,,,,,,,,,,"47 x 31,5",,,,,,,,,,,,,,,
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,470.0,hoogte,millimeter,,,,,,,,,,,,,,,,
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,315.0,breedte,millimeter,,,,,,,,,,,,,,,,
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:13144_#1,213682,C 203885 / A,062b00e7-dcdd-5900-b465-efcc28f1ce92,tr:lh:7632,,,,,,,,,,
06714dbf-81e0-5789-800d-7df7f412fba5,tg:lhps:55231_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:55231_#1,https://data.letterenhuis.be/ark:/24970/06714dbf-81e0-5789-800d-7df7f412fba5
06714dbf-81e0-5789-800d-7df7f412fba5,tg:lhps:55231_#1,e22_AcquisitionNumbers,1,,,,225299/126,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06714dbf-81e0-5789-800d-7df7f412fba5,tg:lhps:55231_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 42",,,,,,,,,,,"59,5 x 42",,,,,,,,,,,,,,,
06714dbf-81e0-5789-800d-7df7f412fba5,tg:lhps:55231_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,595.0,hoogte,millimeter,,,,,,,,,,,,,,,,
06714dbf-81e0-5789-800d-7df7f412fba5,tg:lhps:55231_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,breedte,millimeter,,,,,,,,,,,,,,,,
06714dbf-81e0-5789-800d-7df7f412fba5,tg:lhps:55231_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:55231_#1,225299/126,TT 93 / A,06714dbf-81e0-5789-800d-7df7f412fba5,,,,,,,,,,,
06ad82a9-7871-5826-81b7-74e6eb7baf73,tg:lhps:59732_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:59732_#1,https://data.letterenhuis.be/ark:/24970/06ad82a9-7871-5826-81b7-74e6eb7baf73
06ad82a9-7871-5826-81b7-74e6eb7baf73,tg:lhps:59732_#1,e22_Acquisitions,1,tr:lh:139969,"dlod={""name"":""Affiches uit de verzameling van Frank Gysen"",""ark"":""ark:/24970/x0/fde48230-b695-5583-93bd-e47baf729653"",""uri"":""/repositories/11/accessions/10135"",""id"":""tr:lh:139969"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/fde48230-b695-5583-93bd-e47baf729653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06ad82a9-7871-5826-81b7-74e6eb7baf73,tg:lhps:59732_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 40,,,,,,,,,,,60 x 40,,,,,,,,,,,,,,,
06ad82a9-7871-5826-81b7-74e6eb7baf73,tg:lhps:59732_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,600.0,hoogte,millimeter,,,,,,,,,,,,,,,,
06ad82a9-7871-5826-81b7-74e6eb7baf73,tg:lhps:59732_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,400.0,breedte,millimeter,,,,,,,,,,,,,,,,
06ad82a9-7871-5826-81b7-74e6eb7baf73,tg:lhps:59732_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:59732_#1,,F 277 / A,06ad82a9-7871-5826-81b7-74e6eb7baf73,tr:lh:139969,,,,,,,,,,
075c35c6-cda8-5676-aad3-8ac446ca2f90,tg:lhps:6723_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:6723_#1,https://data.letterenhuis.be/ark:/24970/075c35c6-cda8-5676-aad3-8ac446ca2f90
075c35c6-cda8-5676-aad3-8ac446ca2f90,tg:lhps:6723_#1,e22_AcquisitionNumbers,1,,,,12991,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075c35c6-cda8-5676-aad3-8ac446ca2f90,tg:lhps:6723_#1,e22_Acquisitions,1,tr:lh:675,"dlod={""name"":""Archiefstukken van Edward van Steenbergen"",""ark"":""ark:/24970/x0/e4a4691f-a479-517f-8922-70dd51470042"",""uri"":""/repositories/11/accessions/19582"",""id"":""tr:lh:675"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e4a4691f-a479-517f-8922-70dd51470042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075c35c6-cda8-5676-aad3-8ac446ca2f90,tg:lhps:6723_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p><strong>Ontwerp</strong></p>
<p>pub.: K. Scheerlinck en R. Lucas, <em>Antwerpen geplakt</em>, AMVC, 1993, cat. 86A, p. 197, ill.</p>
","<p><strong>Ontwerp</strong></p>
<p>pub.: K. Scheerlinck en R. Lucas, <em>Antwerpen geplakt</em>, AMVC, 1993, cat. 86A, p. 197, ill.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
075c35c6-cda8-5676-aad3-8ac446ca2f90,tg:lhps:6723_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92516,"dlod={""name"":""Gedrukte affiches ontworpen door Edward van Steenbergen"",""ark"":""ark:/24970/x0/fa140ab6-ac06-52fa-9bd1-6d531b867415"",""uri"":""/repositories/11/archival_objects/217380"",""id"":""isad:lh:92516"",""nameWithContext"":[""Werkstukken"",""Affiches""],""resourceName"":""Archiefstukken van Edward van Steenbergen"",""resourceArk"":""ark:/24970/x0/e38a1083-4d93-5a34-be6d-56241e43bab8"",""resourceURI"":""/repositories/11/resources/2818"",""resourceID"":""isad:lh:10069"",""capacity"":""Gedrukte affiches ontworpen door Edward van Steenbergen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fa140ab6-ac06-52fa-9bd1-6d531b867415,,,,,,,,,,,,,,,,,,,,
