ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,190,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,170,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1018_#1,K2 B 47 C,01048217-8059-57f6-ab97-5fabcd3ca690,tr:lh:5941,129691,,isad:lh:96782,,,,,,,,,,,,,,,,,,,,,,,,,
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,brown (color),,,,,,,,,,,,,,
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gmk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masks (costume),,
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.0,permission required
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:755_#1,https://data.letterenhuis.be/ark:/24970/01166622-fba1-5761-adb3-7ff9a75e9860,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_AcquisitionNumbers,1,,,,158673,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_Conditions,3,,,,,,note.lhconditie,"<ul>
<li>
<p>oop,vuil</p>
</li>
<li>
<p>vlekken: links naast de nues, twee kleine witte vlekjes , schimmel</p>
</li>
<li>
<p>barsten: van midden boven naar linds, kan bewogen worden</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: redelijk veel, witte gips zichtbaar</p>
</li>
</ul>
<p>Condeitie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(27/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>oop,vuil</p>
</li>
<li>
<p>vlekken: links naast de nues, twee kleine witte vlekjes , schimmel</p>
</li>
<li>
<p>barsten: van midden boven naar linds, kan bewogen worden</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: redelijk veel, witte gips zichtbaar</p>
</li>
</ul>
<p>Condeitie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(27/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatvoetsc,"h 58 b 43 d 3,2",,,,,,,,,,,,,,,"h 58 b 43 d 3,2 - height, width, depth, kenmerken/lhformatsc.lhformatvoetsc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 55 d 40,,,,,,,,,,,,,,,"h 55 d 40 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,580,hoogte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,430,breedte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,32,diepte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:755_#1,K2 B 17 E,01166622-fba1-5761-adb3-7ff9a75e9860,,158673,,,,,,,,,,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>L-onder: <em>J.LOUAGE</em></p>
<p>Rechts: <em>D / O / S / F / E / L</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,kenmerken/lhtechbasissc.lhkleur,gray (color),,,,,,,,,,,,,,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plaques (flat objects),,
01166622-fba1-5761-adb3-7ff9a75e9860,tg:lhsc:755_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:904_#1,https://data.letterenhuis.be/ark:/24970/011f54c7-4f57-54c5-81b0-990999dd2002,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_AcquisitionNumbers,1,,,,28412/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_Conditions,2,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(22/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(22/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhdiamsc,"20,5",,,,,,,,,,,,,,,"20,5 - diameter, kenmerken.lhdiamsc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,d 2,,,,,,,,,,,,,,,"d 2 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_Dimensions,,,,,,,kenmerken.lhdiamsc,,,,,,,,,,,,,205,diameter,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:904_#1,K2 B 41 D,011f54c7-4f57-54c5-81b0-990999dd2002,,28412/1,,,,,,,,,,,,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechts onder: <em>L.DUPUIS F.</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,yellow (color),,,,,,,,,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medallions (medals),,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
011f54c7-4f57-54c5-81b0-990999dd2002,tg:lhsc:904_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:726_#1,https://data.letterenhuis.be/ark:/24970/01473cc5-4d70-548f-9088-2efb06ae9667,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_Archives,1,,,,,,,,,,,isad:lh:178735,"dlod={""name"":""Meubilair"",""ark"":""ark:/24970/x0/ac23925a-79b9-5620-868d-ac888ae15f55"",""uri"":""/repositories/11/archival_objects/19124648"",""id"":""isad:lh:178735"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Georges Eekhoud](au::6197)~"",""resourceArk"":""ark:/24970/x0/949745fd-1720-5e82-87fc-2195f9a7c75a"",""resourceURI"":""/repositories/11/resources/58104"",""resourceID"":""isad:lh:543"",""capacity"":""Meubilair"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ac23925a-79b9-5620-868d-ac888ae15f55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>Gebruikssporen, kleefresten en ontbrekende stukken.</p>
",,,,,,,,,"<p>Gebruikssporen, kleefresten en ontbrekende stukken.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatbrob,155,,,,,,,,,,,,,,,"155 - dimension, kenmerken/lhformatob.lhformatbrob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformathoob,236,,,,,,,,,,,,,,,"236 - dimension, kenmerken/lhformatob.lhformathoob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatdiob,58,,,,,,,,,,,,,,,"58 - dimension, kenmerken/lhformatob.lhformatdiob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatbrob,,,,,,,,,,,,,1550,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformathoob,,,,,,,,,,,,,2360,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatdiob,,,,,,,,,,,,,580,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,wood (plant material),kenmerken/lhmateriaalob.lhmateriaalsoortob,,,,,,,,,,,,,,,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vmeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,furniture,,
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.0,permission required
015762af-6842-5222-9a6f-a00311f36bc3,tg:lhob:216_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:216_#1,https://data.letterenhuis.be/ark:/24970/015762af-6842-5222-9a6f-a00311f36bc3,,,
015762af-6842-5222-9a6f-a00311f36bc3,tg:lhob:216_#1,e22_Archives,1,,,,,,,,,,,isad:lh:134693,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/f669233e-70af-5251-988f-38da0c071f4d"",""uri"":""/repositories/11/archival_objects/14412154"",""id"":""isad:lh:134693"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Hubert Lampo](au::10964)~"",""resourceArk"":""ark:/24970/x0/e429ee16-915e-59bf-841d-39f81faa404e"",""resourceURI"":""/repositories/11/resources/940640"",""resourceID"":""isad:lh:8791"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f669233e-70af-5251-988f-38da0c071f4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015762af-6842-5222-9a6f-a00311f36bc3,tg:lhob:216_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:216_#1,L 179 / V,015762af-6842-5222-9a6f-a00311f36bc3,,,V3 B 1 A1,isad:lh:134693,,,,,,,,,,,,,,,,,,,,,,,,,
015762af-6842-5222-9a6f-a00311f36bc3,tg:lhob:216_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vschr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writing instruments,,
015762af-6842-5222-9a6f-a00311f36bc3,tg:lhob:216_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:759_#1,https://data.letterenhuis.be/ark:/24970/01608d43-d464-516f-9293-ba4cec6c0675,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_AcquisitionNumbers,1,,,,10139,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Acquisitions,1,tr:lh:524,"dlod={""name"":""Archiefstukken van Stijn Streuvels"",""ark"":""ark:/24970/x0/540a6173-6c33-5a2b-aca4-ebbdd74e5624"",""uri"":""/repositories/11/accessions/56071"",""id"":""tr:lh:524"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/540a6173-6c33-5a2b-aca4-ebbdd74e5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Archives,1,,,,,,,,,,,isad:lh:188045,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/db1b719e-d536-5dbb-a73a-9b7dcdb0f66e"",""uri"":""/repositories/11/archival_objects/20120818"",""id"":""isad:lh:188045"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Stijn Streuvels](au::17799)~"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/1822"",""resourceID"":""isad:lh:17"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/db1b719e-d536-5dbb-a73a-9b7dcdb0f66e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Conditions,1,,,,,,note.lhconditie,"<p>Sporen van houtworm.</p>
",,,,,,,,,"<p>Sporen van houtworm.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatbrob,42,,,,,,,,,,,,,,,"42 - dimension, kenmerken/lhformatob.lhformatbrob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformathoob,2,,,,,,,,,,,,,,,"2 - dimension, kenmerken/lhformatob.lhformathoob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatdiob,8,,,,,,,,,,,,,,,"8 - dimension, kenmerken/lhformatob.lhformatdiob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatbrob,,,,,,,,,,,,,420,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformathoob,,,,,,,,,,,,,20,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatdiob,,,,,,,,,,,,,80,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:759_#1,,01608d43-d464-516f-9293-ba4cec6c0675,tr:lh:524,10139,V3 D 1 A,isad:lh:188045,,,,,,,,,,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,wood (plant material),kenmerken/lhmateriaalob.lhmateriaalsoortob,,,,,,,,,,,,,,,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vhui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,curios,,
01608d43-d464-516f-9293-ba4cec6c0675,tg:lhob:759_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.0,permission required
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:397_#1,https://data.letterenhuis.be/ark:/24970/01838033-0923-5b88-b3d8-98c30f2696fd,,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_AcquisitionNumbers,1,,,,47405,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_Acquisitions,1,tr:lh:2413,"dlod={""name"":""Familiearchief van Jan van Rijswijck"",""ark"":""ark:/24970/x0/8bafa02a-11c1-50e2-bb52-ee1cf58c1f2d"",""uri"":""/repositories/11/accessions/258194"",""id"":""tr:lh:2413"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8bafa02a-11c1-50e2-bb52-ee1cf58c1f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_Archives,1,,,,,,,,,,,isad:lh:135488,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/c3507d2b-d3ee-573e-af92-ece1909699ba"",""uri"":""/repositories/11/archival_objects/14497219"",""id"":""isad:lh:135488"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Jan van Rijswijck](au::15746)~"",""resourceArk"":""ark:/24970/x0/1ae26a14-2b05-5351-8b07-0fffaba0c48c"",""resourceURI"":""/repositories/11/resources/70088"",""resourceID"":""isad:lh:655"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/c3507d2b-d3ee-573e-af92-ece1909699ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhdiamob,"4,5 x 6",,,,,,,,,,,,,,,"4,5 x 6 - diameter, kenmerken.lhdiamob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:397_#1,,01838033-0923-5b88-b3d8-98c30f2696fd,tr:lh:2413,47405,V3 B 1 A1,isad:lh:135488,Doos 15 / 41,,,,,,,,,,,,,,,,,,,,,,,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vmem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memorabilia,,
01838033-0923-5b88-b3d8-98c30f2696fd,tg:lhob:397_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,permission required
01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,tg:lhob:13_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:13_#1,https://data.letterenhuis.be/ark:/24970/01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,,,
01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,tg:lhob:13_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,In verwerking: Ruimte V2 A.,In verwerking: Ruimte V2 A.,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,tg:lhob:13_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:13_#1,S 292 / V,01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,,,,,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,
01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,tg:lhob:13_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vhui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,curios,,
01900e8e-4fd5-5dd4-a68d-96c8d7ec6469,tg:lhob:13_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,permission required
01bca883-0aac-58ea-977a-7dd8639bf0df,tg:lhob:318_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:318_#1,https://data.letterenhuis.be/ark:/24970/01bca883-0aac-58ea-977a-7dd8639bf0df,,,
