ResourceID,brocade.id,card,dataset,material_source,Material,colour_source,Colour
b8d3468b-d4ea-537c-8ff4-dd16e099799c,tg:lhaq:8922_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
5b45a6f2-a600-57f7-bfd2-d4f15435708a,tg:lhaq:8932_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
5b45a6f2-a600-57f7-bfd2-d4f15435708a,tg:lhaq:8932_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
5b45a6f2-a600-57f7-bfd2-d4f15435708a,tg:lhaq:8932_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
8541a60e-f65e-5f24-9712-b0dee031af65,tg:lhaq:8598_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,cardboard,,
8541a60e-f65e-5f24-9712-b0dee031af65,tg:lhaq:8598_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
8d740b6d-70b5-5ab8-8bf8-a0d7f28623aa,tg:lhaq:8364_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
8d740b6d-70b5-5ab8-8bf8-a0d7f28623aa,tg:lhaq:8364_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
8d740b6d-70b5-5ab8-8bf8-a0d7f28623aa,tg:lhaq:8364_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
1c172808-696a-5e1f-b5f8-fb205327bc2a,tg:lhaq:8374_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
1c172808-696a-5e1f-b5f8-fb205327bc2a,tg:lhaq:8374_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,
1c172808-696a-5e1f-b5f8-fb205327bc2a,tg:lhaq:8374_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
f0990b01-f6ab-51f9-9bd6-0801fe876a8a,tg:lhaq:8531_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
f0990b01-f6ab-51f9-9bd6-0801fe876a8a,tg:lhaq:8531_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
f0990b01-f6ab-51f9-9bd6-0801fe876a8a,tg:lhaq:8531_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
50d06e0d-a2d9-5ec7-a8b2-86828eadc6eb,tg:lhaq:7636_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,sketchbooks,,
50d06e0d-a2d9-5ec7-a8b2-86828eadc6eb,tg:lhaq:7636_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
50d06e0d-a2d9-5ec7-a8b2-86828eadc6eb,tg:lhaq:7636_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
15e9bee6-fca0-586b-9e59-cf1a2fb1a7db,tg:lhaq:8380_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
15e9bee6-fca0-586b-9e59-cf1a2fb1a7db,tg:lhaq:8380_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,
15e9bee6-fca0-586b-9e59-cf1a2fb1a7db,tg:lhaq:8380_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
2265ddeb-80f0-5a07-8cbf-9515f2da0e7c,tg:lhaq:8390_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
2265ddeb-80f0-5a07-8cbf-9515f2da0e7c,tg:lhaq:8390_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,
2265ddeb-80f0-5a07-8cbf-9515f2da0e7c,tg:lhaq:8390_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
ebcef51f-6b6d-5363-9dd6-e4271a86aa0b,tg:lhaq:8404_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ebcef51f-6b6d-5363-9dd6-e4271a86aa0b,tg:lhaq:8404_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
ebcef51f-6b6d-5363-9dd6-e4271a86aa0b,tg:lhaq:8404_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
3ebde3a5-efb7-53e6-9e04-07cd7a186b33,tg:lhaq:9278_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,black (color)
3ebde3a5-efb7-53e6-9e04-07cd7a186b33,tg:lhaq:9278_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
39b7a474-f5a5-5322-9877-f3ed096b778e,tg:lhaq:8762_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
39b7a474-f5a5-5322-9877-f3ed096b778e,tg:lhaq:8762_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,ball-point pens,,
39b7a474-f5a5-5322-9877-f3ed096b778e,tg:lhaq:8762_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
9a5f33aa-d676-507f-a056-ed886f77db20,tg:lhaq:8668_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
9a5f33aa-d676-507f-a056-ed886f77db20,tg:lhaq:8668_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
9a5f33aa-d676-507f-a056-ed886f77db20,tg:lhaq:8668_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
4dd61b26-8a3b-57f3-9948-e536c00408c6,tg:lhaq:8700_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
4dd61b26-8a3b-57f3-9948-e536c00408c6,tg:lhaq:8700_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
4dd61b26-8a3b-57f3-9948-e536c00408c6,tg:lhaq:8700_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
3c416148-d92e-540c-9848-66eeb1c91307,tg:lhaq:8678_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
3c416148-d92e-540c-9848-66eeb1c91307,tg:lhaq:8678_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
3c416148-d92e-540c-9848-66eeb1c91307,tg:lhaq:8678_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
ab1c47cc-ad83-507a-9ccf-c363bf5ef1bc,tg:lhaq:9004_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,cardboard,kenmerken/lhdragerico.lhkleur,beige (color)
ab1c47cc-ad83-507a-9ccf-c363bf5ef1bc,tg:lhaq:9004_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,ink,kenmerken/lhtechaanvtk.lhkleur,brown (color)
ab1c47cc-ad83-507a-9ccf-c363bf5ef1bc,tg:lhaq:9004_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
2e5ec713-f402-5e37-a169-8a3bf6a4fbd7,tg:lhaq:9014_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,brown (color)
2e5ec713-f402-5e37-a169-8a3bf6a4fbd7,tg:lhaq:9014_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
2e5ec713-f402-5e37-a169-8a3bf6a4fbd7,tg:lhaq:9014_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
ee40ac53-c130-5c03-a5e5-e8cb9763527f,tg:lhaq:2627_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ee40ac53-c130-5c03-a5e5-e8cb9763527f,tg:lhaq:2627_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
ad817e41-f65a-5215-b864-0211e3b64848,tg:lhaq:8865_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ad817e41-f65a-5215-b864-0211e3b64848,tg:lhaq:8865_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
ad817e41-f65a-5215-b864-0211e3b64848,tg:lhaq:8865_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
33d02bf3-0d08-5640-b89c-54f3e6824157,tg:lhaq:1753_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
33d02bf3-0d08-5640-b89c-54f3e6824157,tg:lhaq:1753_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),kenmerken/lhtechaanvtk.lhkleur,black (color)
33d02bf3-0d08-5640-b89c-54f3e6824157,tg:lhaq:1753_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),kenmerken/lhtechbasisaq.lhkleur,gray (color)
ad9ca305-832d-5369-96e0-f5850e6a899a,tg:lhaq:8875_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ad9ca305-832d-5369-96e0-f5850e6a899a,tg:lhaq:8875_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
ad9ca305-832d-5369-96e0-f5850e6a899a,tg:lhaq:8875_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
c5f2933f-d598-5b59-a9b7-bdb5aa18780e,tg:lhaq:7618_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
c5f2933f-d598-5b59-a9b7-bdb5aa18780e,tg:lhaq:7618_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
c356c808-21b6-5d96-93ca-ed18d4f81075,tg:lhaq:4572_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
c356c808-21b6-5d96-93ca-ed18d4f81075,tg:lhaq:4572_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
6d586a39-148b-565e-abb1-7561d0069e80,tg:lhaq:6895_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
6d586a39-148b-565e-abb1-7561d0069e80,tg:lhaq:6895_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
6d586a39-148b-565e-abb1-7561d0069e80,tg:lhaq:6895_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
e710b288-7e4c-5aee-a6ff-c05dd1864849,tg:lhaq:6621_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
e710b288-7e4c-5aee-a6ff-c05dd1864849,tg:lhaq:6621_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
e710b288-7e4c-5aee-a6ff-c05dd1864849,tg:lhaq:6621_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
94cbbf56-6eb4-5418-8520-da60055ebecc,tg:lhaq:6944_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
94cbbf56-6eb4-5418-8520-da60055ebecc,tg:lhaq:6944_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
94cbbf56-6eb4-5418-8520-da60055ebecc,tg:lhaq:6944_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
aa0df532-dabb-543b-be12-d0adbf51425f,tg:lhaq:8634_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,cardboard,,
aa0df532-dabb-543b-be12-d0adbf51425f,tg:lhaq:8634_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
080098f6-5787-5ba4-84b4-26a10acd0d82,tg:lhaq:8071_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,kenmerken/lhtechaanvtk.lhkleur,white (color)
080098f6-5787-5ba4-84b4-26a10acd0d82,tg:lhaq:8071_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
31d3f547-a9a0-5e14-941e-e733917c313d,tg:lhaq:8890_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
31d3f547-a9a0-5e14-941e-e733917c313d,tg:lhaq:8890_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
31d3f547-a9a0-5e14-941e-e733917c313d,tg:lhaq:8890_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
ec716537-2f43-5995-9900-faca7e20dc61,tg:lhaq:9403_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ec716537-2f43-5995-9900-faca7e20dc61,tg:lhaq:9403_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
f485d139-be7c-55fa-a4c4-241607b5afe5,tg:lhaq:8317_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
f485d139-be7c-55fa-a4c4-241607b5afe5,tg:lhaq:8317_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
034241d5-817c-5c77-8514-584030397b9b,tg:lhaq:8542_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
034241d5-817c-5c77-8514-584030397b9b,tg:lhaq:8542_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,chalk sticks,,
034241d5-817c-5c77-8514-584030397b9b,tg:lhaq:8542_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
9130b288-c574-578f-a6f3-543ce686e897,tg:lhaq:8552_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
9130b288-c574-578f-a6f3-543ce686e897,tg:lhaq:8552_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,ink,,
9130b288-c574-578f-a6f3-543ce686e897,tg:lhaq:8552_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
a9f3936f-287e-587a-828b-e41ab35f952f,tg:lhaq:9058_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,black (color)
a9f3936f-287e-587a-828b-e41ab35f952f,tg:lhaq:9058_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
3f22f79b-0179-5d7e-9ff0-4506e8ab9adc,tg:lhaq:8646_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
3f22f79b-0179-5d7e-9ff0-4506e8ab9adc,tg:lhaq:8646_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
3f22f79b-0179-5d7e-9ff0-4506e8ab9adc,tg:lhaq:8646_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
9ac27085-e510-525d-a28d-7191fedbdeaa,tg:lhaq:8933_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
9ac27085-e510-525d-a28d-7191fedbdeaa,tg:lhaq:8933_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
9ac27085-e510-525d-a28d-7191fedbdeaa,tg:lhaq:8933_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
f9ac3088-db84-55d5-8b87-d6c6ff155ead,tg:lhaq:8923_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
f9ac3088-db84-55d5-8b87-d6c6ff155ead,tg:lhaq:8923_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
f9ac3088-db84-55d5-8b87-d6c6ff155ead,tg:lhaq:8923_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
7d0dd8e0-6873-5ba4-a454-294844e0f6a9,tg:lhaq:8787_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
7d0dd8e0-6873-5ba4-a454-294844e0f6a9,tg:lhaq:8787_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
7d0dd8e0-6873-5ba4-a454-294844e0f6a9,tg:lhaq:8787_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
740260b3-abca-539c-9543-d7d26ac8715e,tg:lhaq:8328_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
740260b3-abca-539c-9543-d7d26ac8715e,tg:lhaq:8328_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
740260b3-abca-539c-9543-d7d26ac8715e,tg:lhaq:8328_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
6e0a1614-4d0b-5117-a4f5-3b027f32f006,tg:lhaq:8338_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
6e0a1614-4d0b-5117-a4f5-3b027f32f006,tg:lhaq:8338_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
949b87b0-ad9d-5053-bdfe-b6f8e0e8249a,tg:lhaq:8405_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
949b87b0-ad9d-5053-bdfe-b6f8e0e8249a,tg:lhaq:8405_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
949b87b0-ad9d-5053-bdfe-b6f8e0e8249a,tg:lhaq:8405_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
3d271c76-f031-5237-9ffb-712f9ff50d06,tg:lhaq:9067_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,cardboard,,
3d271c76-f031-5237-9ffb-712f9ff50d06,tg:lhaq:9067_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
37845534-8479-5b93-8bf8-fde53e691ef0,tg:lhaq:8763_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
37845534-8479-5b93-8bf8-fde53e691ef0,tg:lhaq:8763_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,ball-point pens,,
37845534-8479-5b93-8bf8-fde53e691ef0,tg:lhaq:8763_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
f9827045-bc4a-57e6-8867-0930424a85d4,tg:lhaq:9279_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
f9827045-bc4a-57e6-8867-0930424a85d4,tg:lhaq:9279_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
f9827045-bc4a-57e6-8867-0930424a85d4,tg:lhaq:9279_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
44a9e22d-0865-5178-ac53-e495cd8bd943,tg:lhaq:7304_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
44a9e22d-0865-5178-ac53-e495cd8bd943,tg:lhaq:7304_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
44a9e22d-0865-5178-ac53-e495cd8bd943,tg:lhaq:7304_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
89cbdb3a-75f2-53af-8c81-103f2e79142a,tg:lhaq:5564_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
89cbdb3a-75f2-53af-8c81-103f2e79142a,tg:lhaq:5564_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
bb2e1e3b-4ae5-51e1-92c8-98e74c57a953,tg:lhaq:8816_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,white (color)
bb2e1e3b-4ae5-51e1-92c8-98e74c57a953,tg:lhaq:8816_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
bb2e1e3b-4ae5-51e1-92c8-98e74c57a953,tg:lhaq:8816_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
4a4ec3bf-20d6-56f6-af6d-074f3529e15b,tg:lhaq:8391_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
4a4ec3bf-20d6-56f6-af6d-074f3529e15b,tg:lhaq:8391_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,
4a4ec3bf-20d6-56f6-af6d-074f3529e15b,tg:lhaq:8391_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
6555d8fe-11b4-51f3-addd-b18d7e357359,tg:lhaq:8381_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
6555d8fe-11b4-51f3-addd-b18d7e357359,tg:lhaq:8381_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,
6555d8fe-11b4-51f3-addd-b18d7e357359,tg:lhaq:8381_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
d6ba6042-28d6-5ccc-8c27-7c6e3cde5afa,tg:lhaq:1446_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d6ba6042-28d6-5ccc-8c27-7c6e3cde5afa,tg:lhaq:1446_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
d6ba6042-28d6-5ccc-8c27-7c6e3cde5afa,tg:lhaq:1446_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
6b717e76-9dfe-59ee-8d05-45dc3cf696b4,tg:lhaq:7637_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,sketchbooks,,
6b717e76-9dfe-59ee-8d05-45dc3cf696b4,tg:lhaq:7637_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
6b717e76-9dfe-59ee-8d05-45dc3cf696b4,tg:lhaq:7637_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
d2d428f7-393d-5410-bbbb-1c43f2e5ca47,tg:lhaq:8874_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d2d428f7-393d-5410-bbbb-1c43f2e5ca47,tg:lhaq:8874_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
d2d428f7-393d-5410-bbbb-1c43f2e5ca47,tg:lhaq:8874_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
ab7cf263-fda3-5ca3-9a98-f47e33127aef,tg:lhaq:8864_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
ab7cf263-fda3-5ca3-9a98-f47e33127aef,tg:lhaq:8864_#1,e22_MaterialColour,lhaq,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
ab7cf263-fda3-5ca3-9a98-f47e33127aef,tg:lhaq:8864_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,gouache (paint),,
529b31fe-4984-5ef2-8541-17e62c8cf8e2,tg:lhaq:1693_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
529b31fe-4984-5ef2-8541-17e62c8cf8e2,tg:lhaq:1693_#1,e22_MaterialColour,lhaq,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,
5291b579-a836-5af5-b849-72d5c927f2b1,tg:lhaq:8679_#1,e22_MaterialColour,lhaq,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
