brocade.id,ResourceID,card,order,Archive Note,Archive Note,Warehouse Location (begin),Serial Number,adm.note,Warehouse Location (ende),adm.note.language,adm.note.type
tg:rubgr:1419,a31ee1eb-e191-5717-9408-a52be55b1663,Items,1,AFG_038_025,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:3424,e9412d21-c90e-5670-a65c-9cb73d7e4598,Items,1,AFG_093_087,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:1049,c2a0d99f-f5e6-59aa-b806-0a7cee31e072,Items,1,AFG_022_082,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:3074,ab852c3b-9da4-510d-ac8d-09bea53ea7d4,Items,1,AFG_089_074,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3561,732224d5-4251-52ae-85e6-c46f014f3f4a,Items,1,AFG_097_007,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:3131,d2b579e1-d35b-5b68-975c-b668e6664d42,Items,1,AFG_090_051,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:61,72a37238-350d-574d-8f3f-0128d13433fe,Items,1,AFG_002_006,isad:rub:2932,,,,,Nederlands,remarks
tg:rubgr:990,25c9f0c8-00bd-59b6-8ef0-877db4ed215f,Items,1,AFG_022_023,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:3998,9dc94480-9f2e-52d4-81c0-f906fd852ce4,Items,1,AFG_104_001,isad:rub:3025,,,,,Nederlands,remarks
tg:rubgr:3832,5fc5c3e1-4fd8-5eb1-82a6-fd69092da308,Items,1,AFG_100_008,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2720,c62312b7-5056-5c72-843e-573e283b8ee9,Items,1,AFG_085_033,isad:rub:3015,,,,,Nederlands,remarks
tg:rubgr:5231,cd535d4b-9dd2-5d1b-ba3d-94a5a78c1928,Items,1,AFG_144_015,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:4973,e77ffe44-df20-5769-9162-640bc27181de,Items,1,AFG_137_008,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:617,02e2b0a4-4a83-5071-9813-5422359a7a47,Items,1,AFG_013_020,isad:rub:2943,,,,,Nederlands,remarks
tg:rubgr:4070,4b78b7c4-58d6-5d84-a7a1-870df3d4895e,Items,1,AFG_107_003,isad:rub:3028,,,,,Nederlands,remarks
tg:rubgr:247,ec79db82-8e6e-50c3-854c-a05c5b1f21d5,Items,1,AFG_005_011,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:1767,e2160fc5-ecb9-5e3c-a54f-d7c70fe3d257,Items,1,AFG_046_070,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:2848,80d06081-5b16-50b6-8e6c-c59a8dc0a87b,Items,1,AFG_086_106,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1337,6c89cfdf-cf90-53c2-a0ae-4f033c41ad89,Items,1,AFG_035_003,isad:rub:2965,,,,,Nederlands,remarks
tg:rubgr:4135,f67bb246-8e47-5f66-9d8e-1b4501555b44,Items,1,AFG_109_015,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:302,0b0e40b9-cdcd-5172-9877-1863b30a620d,Items,1,AFG_006_016,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:4836,757c3307-6247-5c81-84c7-adfe0badda91,Items,1,AFG_134_020,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:3023,f3e7666f-134c-54dd-948b-c180bd226218,Items,1,AFG_089_023,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3473,8ad27b8b-4e4e-5912-b87f-c40ce9e2b0a8,Items,1,AFG_094_037,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:3189,00f1b853-31a3-5506-869f-bac2f9debb0c,Items,1,AFG_090_109,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3920,e1a0403f-a180-5434-834f-4448c6f81f31,Items,1,AFG_102_035,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:928,506d8c94-916c-5fdf-8859-00046164a01c,Items,1,AFG_021_012,isad:rub:2951,,,,,Nederlands,remarks
tg:rubgr:882,216b01a2-d178-58d4-895a-736dc54d7f71,Items,1,AFG_019_053,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:2798,08cb6b97-cff3-5a68-a7de-a4765ebafe78,Items,1,AFG_086_056,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1858,20e536d8-fa50-536c-b373-24028a962a20,Items,1,AFG_050_011,isad:rub:2980,,,,,Nederlands,remarks
tg:rubgr:3865,08e104b4-bc45-5e29-abd7-62c9437b8ecc,Items,1,AFG_101_017,isad:rub:3022,,,,,Nederlands,remarks
tg:rubgr:2777,20862933-98f3-516e-9ce4-402563ee21bf,Items,1,AFG_086_035,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:5118,706c3643-71fe-588b-936c-1357b65ada13,Items,1,AFG_142_035,isad:rub:3064,,,,,Nederlands,remarks
tg:rubgr:2327,8f95bacb-a090-5102-8697-8929eafc973f,Items,1,AFG_077_011,isad:rub:3007,,,,,Nederlands,remarks
tg:rubgr:4359,31725d28-cb66-5ca3-bbca-59ba8b2378d7,Items,1,AFG_111_154,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3166,4ffeef60-33a5-5211-9f91-bfbafaf9ceac,Items,1,AFG_090_086,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:494,b4e76024-44ad-5bc1-8485-809cbd8bfb32,Items,1,AFG_010_009,isad:rub:2940,,,,,Nederlands,remarks
tg:rubgr:3536,96204c8d-02b4-5324-879e-44527dd8ac2f,Items,1,AFG_095_021,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4284,410d8334-2035-5964-b81d-e2f8fc544fd3,Items,1,AFG_111_079,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3541,6f88f9dc-37e1-5db4-9d4d-fa62a9b835c7,Items,1,AFG_095_026,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:549,9fb4db7e-6989-56eb-af68-d76606863309,Items,1,AFG_011_008,isad:rub:2941,,,,,Nederlands,remarks
tg:rubgr:3111,96e5569f-1665-59a6-b995-1d445a250bca,Items,1,AFG_090_031,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:119,5a51fa64-5072-53be-8961-b075d59c970f,Items,1,AFG_003_047,isad:rub:2933,,,,,Nederlands,remarks
tg:rubgr:2350,c60c5ffd-068a-5b91-ade5-0dbcf58e1b40,Items,1,AFG_077_034,isad:rub:3007,,,,,Nederlands,remarks
tg:rubgr:1985,0d9094e8-bd71-59e7-9c38-7f5395cb56c1,Items,1,AFG_055_016,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:3812,1d381b2b-75a7-57d7-9df5-0e39059ef61d,Items,1,AFG_099_050,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2700,034a1e22-1b04-5089-b33f-d2b5f79d8040,Items,1,AFG_085_013,isad:rub:3015,,,,,Nederlands,remarks
tg:rubgr:2215,98c9c0e1-a20a-5fa9-961b-80a694f37ac7,Items,1,AFG_067_003,isad:rub:2997,,,,,Nederlands,remarks
tg:rubgr:3957,d314e875-2627-51cb-8dcb-bd2ca0690e34,Items,1,AFG_102_072,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:5180,bb097e55-3ede-5afe-9775-1d49f64fd70b,Items,1,AFG_143_059,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:3404,17e2d31d-c4d1-5d2c-aa82-1498336cd870,Items,1,AFG_093_067,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:1439,ee262bae-484a-5f67-bced-a8a2ead424b4,Items,1,AFG_038_045,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:1593,60988e99-e9a5-51b1-8f0d-f46bbb951255,Items,1,AFG_043_014,isad:rub:2973,,,,,Nederlands,remarks
tg:rubgr:3054,a8643329-38e3-5e3d-87c1-10a6ddd2deef,Items,1,AFG_089_054,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1069,1b1f24ba-993e-5eec-9768-6e4bb0e04197,Items,1,AFG_023_017,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:2096,23f1f99c-3fa0-545a-b44d-d1b840b696f1,Items,1,AFG_058_010,isad:rub:2988,,,,,Nederlands,remarks
tg:rubgr:4841,5bfed20e-efa2-51e6-9c6b-039c612ae0bd,Items,1,AFG_134_025,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:5303,b33da979-fbef-5975-ba04-1f1c9fdfa8c4,Items,1,AFG_145_033,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:3687,29c8eb10-f0b1-5a31-b4ae-58e41afcf620,Items,1,AFG_097_133,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4142,5657b1c7-e00b-5264-a56b-312afb5c8a23,Items,1,AFG_109_022,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:2995,7ba21c20-7467-54ba-bc4a-e80639ac427d,Items,1,AFG_088_016,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4512,8c197a33-079f-5bb3-982d-c1541a3b619d,Items,1,AFG_115_028,isad:rub:3036,,,,,Nederlands,remarks
tg:rubgr:725,681d086e-7313-561c-ab12-8be1f486625a,Items,1,AFG_017_018,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:1710,0ab8265a-7dcd-5d2a-8465-4b022474384f,Items,1,AFG_046_013,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:1205,e63d8653-3cc5-5f42-a2dc-ff8e59ca4175,Items,1,AFG_029_014,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:3238,8d790329-8c41-519c-8f1f-764ccaed5e29,Items,1,AFG_091_042,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4007,c877a5a3-2d45-57b9-9acd-4a821b9dbfe4,Items,1,AFG_104_010,isad:rub:3025,,,,,Nederlands,remarks
tg:rubgr:230,b0c09586-b3bf-5bc0-9ceb-b24b5cba44a7,Items,1,AFG_004_043,isad:rub:2934,,,,,Nederlands,remarks
tg:rubgr:1655,d3f02160-53fb-545a-896b-8e72184e61f8,Items,1,AFG_045_011,isad:rub:2975,,,,,Nederlands,remarks
tg:rubgr:3668,7a656f6a-6785-5caf-aa9a-48402ef6a14e,Items,1,AFG_097_114,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4457,7468b235-1a4d-58c2-88b2-9cb5bfab5961,Items,1,AFG_113_021,isad:rub:3034,,,,,Nederlands,remarks
tg:rubgr:660,de85f5aa-1d4e-5dfe-8622-c1f5b1c12f24,Items,1,AFG_015_017,isad:rub:2945,,,,,Nederlands,remarks
tg:rubgr:5246,e636372c-ed1b-5eee-bc09-746bc143bf95,Items,1,AFG_144_030,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:1878,6808ca5d-2d46-508b-8e8c-33d0288117e9,Items,1,AFG_051_001,isad:rub:2981,,,,,Nederlands,remarks
tg:rubgr:2757,5a9020ea-57b3-5c76-b25d-ab998e6854fc,Items,1,AFG_086_015,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:5138,53ee5291-159f-57ab-b0ed-83a11472f1e4,Items,1,AFG_143_017,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:4379,951f4019-206f-5da0-8bed-221ab847a2e1,Items,1,AFG_111_174,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3146,6ab8a546-9ac0-542a-83ce-470a3b6b0f2a,Items,1,AFG_090_066,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3516,f06431a9-a8d9-5b59-9b59-41a5701c133c,Items,1,AFG_095_001,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:3003,909e4ba8-747c-54a0-b3c9-b824303df049,Items,1,AFG_089_003,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3453,80530be7-03b0-5329-8c14-dca1fe6f0584,Items,1,AFG_094_017,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:1194,23a28639-e19c-5911-a22d-cf082bda4561,Items,1,AFG_029_003,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:3900,9c08150f-3057-555a-91a4-47ee8dae2842,Items,1,AFG_102_015,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:288,48814b63-c276-5d94-8e79-2bf9f9a4a800,Items,1,AFG_006_002,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:2868,21d7e407-462e-53bf-8e8f-d3a9bd8c28db,Items,1,AFG_086_126,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:4545,0be64c3b-0d59-50e2-b3d3-75f0f1f0cd54,Items,1,AFG_116_032,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:772,01f93dc6-4859-57ba-88b5-112e09e0e5a0,Items,1,AFG_017_065,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:1317,04e38255-3285-5914-a7bf-46fe54863af7,Items,1,AFG_034_032,isad:rub:2964,,,,,Nederlands,remarks
tg:rubgr:322,0d2b0b0d-63dd-5321-a333-f74fcab3dca2,Items,1,AFG_006_036,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:2491,ef6fccfd-5692-57b4-a1a8-1757c6bee054,Items,1,AFG_083_041,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:5354,924181ac-41d9-58d0-bee1-b844a6153ae7,Items,1,AFG_145_084,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:4816,a89d6f9f-e835-5fa7-a326-5ecd0a591513,Items,1,AFG_133_006,isad:rub:3055,,,,,Nederlands,remarks
tg:rubgr:5211,759ee8a2-47af-5e52-8255-17ee968167f3,Items,1,AFG_143_090,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:2184,3e611f83-0048-5939-b061-4d5e4721f73e,Items,1,AFG_062_008,isad:rub:2992,,,,,Nederlands,remarks
tg:rubgr:4953,41e06726-27b4-5fd5-9bd5-35441e0756ec,Items,1,AFG_136_081,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:637,ba0eb02d-f5be-5d64-abd3-10eb95e42c83,Items,1,AFG_014_007,isad:rub:2944,,,,,Nederlands,remarks
tg:rubgr:1602,55f9c2df-5ba3-501d-b488-2fcd257eeeaa,Items,1,AFG_044_003,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:3795,b6b81839-9deb-54ee-a30b-7dc5070750c0,Items,1,AFG_099_033,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2887,c8cc09f4-ae05-5c83-9100-1fde466c8442,Items,1,AFG_086_145,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:267,23ea2b07-e804-5dd2-8a18-79ea2d81b787,Items,1,AFG_005_031,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:508,07992680-e01a-5d14-8974-f829411d409e,Items,1,AFG_010_023,isad:rub:2940,,,,,Nederlands,remarks
tg:rubgr:3150,ae7476f5-c874-56ca-8c76-4a5ce5dd2d2f,Items,1,AFG_090_070,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4695,639b893a-ab8c-5490-b7ce-517598deff20,Items,1,AFG_126_003,isad:rub:3048,,,,,Nederlands,remarks
tg:rubgr:1497,8680bea7-8ae5-59f3-ae73-a6a32cfdaaf9,Items,1,AFG_039_021,isad:rub:2969,,,,,Nederlands,remarks
tg:rubgr:2741,2c324779-c50f-57c5-a1ed-d420f0384010,Items,1,AFG_085_054,isad:rub:3015,,,,,Nederlands,remarks
tg:rubgr:3916,154977f6-51ed-5893-a487-5d252d8bf110,Items,1,AFG_102_031,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:1478,47a712d7-59cb-581c-a956-893b76b07c76,Items,1,AFG_039_002,isad:rub:2969,,,,,Nederlands,remarks
tg:rubgr:4380,bbe356a4-7417-539d-a744-73932178e104,Items,1,AFG_111_175,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3445,be125ecf-15af-57f6-bb1c-3ec4dcd6abe6,Items,1,AFG_094_009,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:1028,7205106a-92b0-57a9-96a0-703503d19275,Items,1,AFG_022_061,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:3015,cdceda0d-d5d2-5c2e-b6bc-3c6de0a23a64,Items,1,AFG_089_015,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:2487,ce8fa41e-4d51-50af-9eb5-be62621a43d3,Items,1,AFG_083_037,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:5342,c9befcc1-5581-56d9-a3ce-75a9862acc06,Items,1,AFG_145_072,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:334,e34f51bb-8806-57b1-82df-22269e184915,Items,1,AFG_006_048,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:4103,6cca5bd0-4914-5dcc-9887-fb3ec90c1b53,Items,1,AFG_108_024,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:1301,babda3dc-a3af-582c-a849-103905558a70,Items,1,AFG_034_016,isad:rub:2964,,,,,Nederlands,remarks
tg:rubgr:764,161d8a76-ecbf-51a4-9ba9-c6b0e878f799,Items,1,AFG_017_057,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4553,ed61e799-b3ca-5b38-8932-3c7e645273e7,Items,1,AFG_116_040,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:3296,8fd9f05b-48da-5cb5-a609-aed9311f1da6,Items,1,AFG_092_026,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1244,3b4ec300-a1a1-5d6f-8d2c-3d69e8da8ec4,Items,1,AFG_030_008,isad:rub:2960,,,,,Nederlands,remarks
tg:rubgr:271,551026ab-1969-5941-912a-b267f9d3a140,Items,1,AFG_005_035,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:2891,d94f901a-54f8-560e-bbed-211d613333d0,Items,1,AFG_086_149,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3783,3c9da8f1-a95c-56bb-9338-1008303848b4,Items,1,AFG_099_021,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4046,7dcb5d45-dba3-59d5-b051-09f355ead15b,Items,1,AFG_106_031,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:3629,2bf7cbfa-30e4-5743-b42f-6226a6cca1e0,Items,1,AFG_097_075,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:1614,e64ce17f-b999-5c21-8d94-852017a8a1a0,Items,1,AFG_044_015,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:621,e538945a-0778-5582-add0-3b4f9c7cc81d,Items,1,AFG_013_024,isad:rub:2943,,,,,Nederlands,remarks
tg:rubgr:4416,e1b4c0dc-3367-522a-ab40-3d407e015cd2,Items,1,AFG_112_023,isad:rub:3033,,,,,Nederlands,remarks
tg:rubgr:2468,b209bc8e-ba76-57b9-b661-a4fe404e7233,Items,1,AFG_083_018,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:4945,77de0ab2-8eb8-51c7-ad71-97f7ae92b3cc,Items,1,AFG_136_073,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:5207,6bf86cc3-3f5a-5ce7-beb9-36322eb9bb56,Items,1,AFG_143_086,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:1839,654db5f6-c325-54c8-b0bf-04ab52c34b3b,Items,1,AFG_049_012,isad:rub:2979,,,,,Nederlands,remarks
tg:rubgr:5179,149bb88e-bebd-5a37-b0f7-1d301532034f,Items,1,AFG_143_058,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:1993,df5c7eae-c698-561c-ae2a-6f8b6c33391f,Items,1,AFG_055_024,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:57,9936af9d-5fbb-5c9a-971a-95ee7b07f40d,Items,1,AFG_002_002,isad:rub:2932,,,,,Nederlands,remarks
tg:rubgr:4338,4b6c7efe-ed94-5c15-b064-670a3316ba1d,Items,1,AFG_111_133,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3107,13a27a97-67e5-5372-a3c0-dff6de7b4c4c,Items,1,AFG_090_027,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4768,51af5edd-44e7-58cb-b0f8-f39ee9684608,Items,1,AFG_129_004,isad:rub:3051,,,,,Nederlands,remarks
tg:rubgr:1090,abdbbf43-0443-5efc-9dc8-c3fc4ec43260,Items,1,AFG_023_038,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:4292,c1136386-7e5c-51c8-a9d3-41c2eb6f6b69,Items,1,AFG_111_087,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3042,86aa2e15-a92c-5b31-8d37-aa92b2d3eba4,Items,1,AFG_089_042,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1585,4d4b1bf0-abae-5765-afad-8523ac922862,Items,1,AFG_043_006,isad:rub:2973,,,,,Nederlands,remarks
tg:rubgr:3412,6e235b5d-3bf5-584a-b0c2-08afbe51e3b1,Items,1,AFG_093_075,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:5196,0f529377-1e21-5d92-9b29-3a078fa93b2c,Items,1,AFG_143_075,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:949,2a7ed608-a577-5233-ab5d-09c6e4a58344,Items,1,AFG_021_033,isad:rub:2951,,,,,Nederlands,remarks
tg:rubgr:2203,2ddf9cda-ac9d-508a-9be0-d68df3d78c07,Items,1,AFG_065_003,isad:rub:2995,,,,,Nederlands,remarks
tg:rubgr:2829,a71d5663-60bd-5bbd-88cd-a618729732dc,Items,1,AFG_086_087,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:733,82d7fc79-32de-5e7f-a4c4-b1ccdb312b6d,Items,1,AFG_017_026,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4504,4c728f93-e994-52ef-94e8-572a331a80ec,Items,1,AFG_115_020,isad:rub:3036,,,,,Nederlands,remarks
tg:rubgr:1356,674d789c-485e-5233-9e69-7b840aaf0065,Items,1,AFG_036_009,isad:rub:2966,,,,,Nederlands,remarks
tg:rubgr:699,dbe923c5-506f-531a-8f38-e94a23e56bf6,Items,1,AFG_016_032,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:363,e6dd3021-8553-5c15-820a-2e415dca12ab,Items,1,AFG_007_012,isad:rub:2937,,,,,Nederlands,remarks
tg:rubgr:2983,70b70627-d861-532b-9628-a641b3e4cb0c,Items,1,AFG_088_004,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4154,aa7933b9-f340-5482-9c23-53a09f878502,Items,1,AFG_109_034,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:2595,f441d87d-ca02-5f1e-95d7-5417352cdfdb,Items,1,AFG_084_009,isad:rub:3014,,,,,Nederlands,remarks
tg:rubgr:5250,fdedbd97-7c95-5d98-953e-92eaf0bc41d0,Items,1,AFG_144_034,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:676,334c4103-1bd5-51b3-a1f7-cc469e5b95e9,Items,1,AFG_016_009,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:1643,be7cff16-94e4-5f6d-b7e1-29ace63e47e4,Items,1,AFG_044_044,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:1213,881bb62a-51e4-5b70-af14-e040b938220e,Items,1,AFG_029_022,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:1004,d36df2b1-9086-544d-9930-f98717c23289,Items,1,AFG_022_037,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:3039,3c9ae5ad-a828-5bb2-a035-42e771d32b7f,Items,1,AFG_089_039,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4206,ec158dae-46d9-5754-9745-0bf794c40d1b,Items,1,AFG_111_001,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1454,78f738c6-bd91-5486-9dd5-9d795b51d270,Items,1,AFG_038_060,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:461,67d0eb4d-6f7e-5b07-b708-08cb398dadd8,Items,1,AFG_009_050,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:4656,7271df52-5ef5-5cad-9bde-58f8acd071c3,Items,1,AFG_121_024,isad:rub:3042,,,,,Nederlands,remarks
tg:rubgr:3193,66ea0b39-a225-5108-a3d0-f00bd84e8951,Items,1,AFG_090_113,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:2628,e7fe5e59-56bd-55fe-8885-a843686ae063,Items,1,AFG_084_042,isad:rub:3014,,,,,Nederlands,remarks
tg:rubgr:1907,8d2c8c88-63ae-57b3-883b-634eb7dfa059,Items,1,AFG_053_008,isad:rub:2983,,,,,Nederlands,remarks
tg:rubgr:932,b908f427-b934-5407-8df4-c078375c00b7,Items,1,AFG_021_016,isad:rub:2951,,,,,Nederlands,remarks
tg:rubgr:898,36cbf449-9414-5e33-a37a-de9a7a1a1fe2,Items,1,AFG_020_011,isad:rub:2950,,,,,Nederlands,remarks
tg:rubgr:2782,bf48ae5b-9fe9-5135-8093-7584263de9ea,Items,1,AFG_086_040,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:5047,7ea05648-ac03-5918-94be-44fac4f50081,Items,1,AFG_140_010,isad:rub:3062,,,,,Nederlands,remarks
tg:rubgr:3890,1d713308-fd60-5f08-bf6e-f32ba092b964,Items,1,AFG_102_005,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:877,82f06701-479e-50c6-9160-095a0fc42074,Items,1,AFG_019_048,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:1842,c38e0881-ed30-5ef4-854f-0c2aa5de236f,Items,1,AFG_049_015,isad:rub:2979,,,,,Nederlands,remarks
tg:rubgr:3486,a114e9c4-2d8d-5d59-9040-84e89a5744de,Items,1,AFG_094_050,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:4343,7ec49dcb-1e2a-5d6e-91cd-805d5084b29c,Items,1,AFG_111_138,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1511,e282b697-687e-5867-97f0-123fd96de5fc,Items,1,AFG_040_001,isad:rub:2970,,,,,Nederlands,remarks
tg:rubgr:2014,63b17792-b491-514e-af8d-f3e701060a34,Items,1,AFG_055_045,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:4969,bc950c8f-136c-5eca-96a0-28bee50bf154,Items,1,AFG_137_004,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:2444,dc797d15-e20e-5afa-8175-1b5aec0c6da2,Items,1,AFG_082_017,isad:rub:3012,,,,,Nederlands,remarks
tg:rubgr:2917,64e99a2b-619d-5f20-9b3f-f45c0ceef5d4,Items,1,AFG_086_175,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3605,b577e6d8-8623-5541-8ad7-634cf075a7c5,Items,1,AFG_097_051,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:1638,2e822989-43d0-565d-bcd3-9aec517b80e7,Items,1,AFG_044_039,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:3255,b9809d0c-475c-58a1-8748-878fa9dbab41,Items,1,AFG_091_059,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1268,d0bfdd6b-7913-599f-b734-31d944528b6b,Items,1,AFG_033_006,isad:rub:2963,,,,,Nederlands,remarks
tg:rubgr:2852,429a88fc-82e4-5369-a77e-5955f7fe64b1,Items,1,AFG_086_110,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:4085,bfd5bc0e-de9a-5f66-8a82-2eb0e4a64217,Items,1,AFG_108_006,isad:rub:3029,,,,,Nederlands,remarks
