Object Number,Record Type,URL,ResourceID,Reference Number,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Genre Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,Language,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Title,Title Type,Title Language,Writing material
,,,127afc38-d546-52da-9db8-2043726f5b2c,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:213,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,127afc38-d546-52da-9db8-2043726f5b2c,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:213,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,127afc38-d546-52da-9db8-2043726f5b2c,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dagboek 1917,Titel,Nederlands,
,,,127afc38-d546-52da-9db8-2043726f5b2c,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,127afc38-d546-52da-9db8-2043726f5b2c,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:66,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:66/N,14d1116b-2ddd-539c-b4d5-26e75caa949a,BE-ANN14/hs/RA001/122/016,Handgeschreven,"17 x 10,5 x 0,7",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/14d1116b-2ddd-539c-b4d5-26e75caa949a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:66,note.rubalg,Een aanzienlijk deel van de pagina's is niet beschreven.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:66,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/14d1116b-2ddd-539c-b4d5-26e75caa949a'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende bezoeken aan collecties en literatuuronderzoek.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:66,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:66,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:66,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,16,Nederlands,Noot,,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:66,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:66,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Augustus 1927""""",Titel,Nederlands,
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,14d1116b-2ddd-539c-b4d5-26e75caa949a,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:174,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:174/N,1575e60d-ff57-5aa7-8698-f8ab175402dd,BE-ANN14/hs/RA001/122/111,Handgeschreven,"16,5 x 10,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/1575e60d-ff57-5aa7-8698-f8ab175402dd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:174,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/1575e60d-ff57-5aa7-8698-f8ab175402dd'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende bezoeken aan collecties in Italië.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:174,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:174,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:174,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,111,Nederlands,Noot,,,,,,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:174,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:174,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Italië""""",Titel,Nederlands,
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,1575e60d-ff57-5aa7-8698-f8ab175402dd,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:55,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:55/N,162d1564-e5ba-56ec-b3b4-ef157376760e,BE-ANN14/hs/RA001/122/005,Handgeschreven,"16,5 x 10,2 x 0,3",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/162d1564-e5ba-56ec-b3b4-ef157376760e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:55,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/162d1564-e5ba-56ec-b3b4-ef157376760e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende werken van Peter Paul Rubens en andere kunstenaars in Brusselse musea.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:55,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:55,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:55,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,5,Nederlands,Noot,,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:55,,,,,,,,,,,,,,,,,,,,,,,,,,Frans,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:55,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:55,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Bruxelles. Mus. Rubens""""",Titel,Nederlands,
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,162d1564-e5ba-56ec-b3b4-ef157376760e,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:198,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:198/N,16b14bac-f4f7-5c30-8175-7c001926a264,BE-ANN14/hs/RA001/122/128,Handgeschreven,"20,8 x 17 x 0,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/16b14bac-f4f7-5c30-8175-7c001926a264'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:198,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/16b14bac-f4f7-5c30-8175-7c001926a264'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende *Coelium Pictorium* van Johannes de Witt,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:198,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:198,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:198,,,,,,,,,,,,,,,,,,,isad:rub:911,,,RA 001 / 122,128,Nederlands,Noot,,,,,,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:198,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:198,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Johannes de Wit""""",Titel,Nederlands,
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,16b14bac-f4f7-5c30-8175-7c001926a264,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:23,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:23/N,18455cb0-af81-5990-8c2f-9be2d557f2df,BE-ANN14/hs/RA001/001/19,Handgeschreven,"11,2 x 8,3 x 1,2",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/18455cb0-af81-5990-8c2f-9be2d557f2df'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:23,note.rubalg,"Bevat opschrift van Burchard op de kaft: """"1933 diary",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:23,,,,,isad:rub:314,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/18455cb0-af81-5990-8c2f-9be2d557f2df'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1933.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:23,,,,,,,,,,,Agenda,,,,,,,,,,,,,,,,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:23,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:23,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,19,Nederlands,Noot,,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:23,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:23,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:23,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1933,Titel,Nederlands,
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,18455cb0-af81-5990-8c2f-9be2d557f2df,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:114,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:114/N,18735cac-fb72-587a-a72c-5e04d3655815,BE-ANN14/hs/RA001/122/055,Handgeschreven,"16 x 10 x 1,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/18735cac-fb72-587a-a72c-5e04d3655815'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:114,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/18735cac-fb72-587a-a72c-5e04d3655815'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende het Chatsworth-manuscript en andere onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:114,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:114,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:114,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,55,Nederlands,Noot,,,,,,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:114,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:114,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Chatsworth""""",Titel,Nederlands,
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,18735cac-fb72-587a-a72c-5e04d3655815,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:153,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:153/N,199f5750-a618-50c1-ba0d-721fb9481c1c,BE-ANN14/hs/RA001/122/092,Handgeschreven,"16 x 10 x 0,3",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/199f5750-a618-50c1-ba0d-721fb9481c1c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:153,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/199f5750-a618-50c1-ba0d-721fb9481c1c'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan het prentenkabinet te Berlijn.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:153,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:153,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:153,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,92,Nederlands,Noot,,,,,,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:153,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:153,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Kupferstichkabinet""""",Titel,Nederlands,
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,199f5750-a618-50c1-ba0d-721fb9481c1c,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:105,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:105/N,1b921760-1f17-5fe5-be95-642c417b73b3,BE-ANN14/hs/RA001/122/046,Handgeschreven,"17 x 10,5 x 0,3",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/1b921760-1f17-5fe5-be95-642c417b73b3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:105,note.rubalg,Bevat een los stuk bevestigd met een metalen nageltje.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:105,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/1b921760-1f17-5fe5-be95-642c417b73b3'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende werk van Frans Pourbus in Italië (Uffizi en Pitti).,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:105,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:105,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:105,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,46,Nederlands,Noot,,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:105,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:105,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,1b921760-1f17-5fe5-be95-642c417b73b3,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Francesco Pourbus""""",Titel,Nederlands,
