ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition Status,Document status,Object Type,archiefstuknummer,title,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier
03809375-8d21-51d1-a101-d68e23ea585f,tg:rubgr:3339_#1,e22_ObjectTypes,2,kenmerken.rubedformgr,dtrvfo,,,,,,,,,photographs,,,,,,,
03809375-8d21-51d1-a101-d68e23ea585f,tg:rubgr:3339_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_093_002,,,,,,
03809375-8d21-51d1-a101-d68e23ea585f,tg:rubgr:3339_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_093_002,,,,,
03d1e87e-ca57-595f-9736-220a14f2167f,tg:rubgr:22_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:22_#1,https://data.rubenianum.be//ark:/86530/03d1e87e-ca57-595f-9736-220a14f2167f
03d1e87e-ca57-595f-9736-220a14f2167f,tg:rubgr:22_#1,e22_Archives,1,,,,,,isad:rub:2930,"dlod={""name"":""Map 1 (AFG_001)"",""ark"":""ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5"",""uri"":""/repositories/13/archival_objects/174462"",""id"":""isad:rub:2930"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""I: Early Landscapes / Tiberias / Sower""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_001)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5,,,,,,,,,,
03d1e87e-ca57-595f-9736-220a14f2167f,tg:rubgr:22_#1,e22_Conditions,1,kenmerken.rubfyformgr,dcfvbe,,,,,,,Beschadigd,,,,,,,,,
03d1e87e-ca57-595f-9736-220a14f2167f,tg:rubgr:22_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
03d1e87e-ca57-595f-9736-220a14f2167f,tg:rubgr:22_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_001_022,,,,,,
03d1e87e-ca57-595f-9736-220a14f2167f,tg:rubgr:22_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_001_022,,,,,
03eb70ac-72dd-5343-bb1b-0750434b1a88,tg:rubgr:5132_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5132_#1,https://data.rubenianum.be//ark:/86530/03eb70ac-72dd-5343-bb1b-0750434b1a88
03eb70ac-72dd-5343-bb1b-0750434b1a88,tg:rubgr:5132_#1,e22_Archives,1,,,,,,isad:rub:3065,"dlod={""name"":""50: Glück 50 - Adulteress (AFG_143)"",""ark"":""ark:/86530/x0/965ede06-ccf6-5d66-8c49-d19d4d619c1f"",""uri"":""/repositories/13/archival_objects/174612"",""id"":""isad:rub:3065"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""50: Glück 50 - Adulteress (AFG_143)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/965ede06-ccf6-5d66-8c49-d19d4d619c1f,,,,,,,,,,
03eb70ac-72dd-5343-bb1b-0750434b1a88,tg:rubgr:5132_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
03eb70ac-72dd-5343-bb1b-0750434b1a88,tg:rubgr:5132_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_143_011,,,,,,
03eb70ac-72dd-5343-bb1b-0750434b1a88,tg:rubgr:5132_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_143_011,,,,,
0432ddc8-aa51-5e36-b729-6ca8fb92eefc,tg:rubgr:2519_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2519_#1,https://data.rubenianum.be//ark:/86530/0432ddc8-aa51-5e36-b729-6ca8fb92eefc
0432ddc8-aa51-5e36-b729-6ca8fb92eefc,tg:rubgr:2519_#1,e22_Archives,1,,,,,,isad:rub:3013,"dlod={""name"":""Map 1 (AFG_083)"",""ark"":""ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c"",""uri"":""/repositories/13/archival_objects/174559"",""id"":""isad:rub:3013"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVI: M. van Cleve""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_083)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c,,,,,,,,,,
0432ddc8-aa51-5e36-b729-6ca8fb92eefc,tg:rubgr:2519_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
0432ddc8-aa51-5e36-b729-6ca8fb92eefc,tg:rubgr:2519_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_083_069,,,,,,
0432ddc8-aa51-5e36-b729-6ca8fb92eefc,tg:rubgr:2519_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_083_069,,,,,
0437c443-6f0f-5184-a932-74b4e64e85f6,tg:rubgr:1799_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1799_#1,https://data.rubenianum.be//ark:/86530/0437c443-6f0f-5184-a932-74b4e64e85f6
0437c443-6f0f-5184-a932-74b4e64e85f6,tg:rubgr:1799_#1,e22_Archives,1,,,,,,isad:rub:2976,"dlod={""name"":""Map 3 (AFG_046)"",""ark"":""ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d"",""uri"":""/repositories/13/archival_objects/174518"",""id"":""isad:rub:2976"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_046)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d,,,,,,,,,,
0437c443-6f0f-5184-a932-74b4e64e85f6,tg:rubgr:1799_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvtg,,,,,,,,,telegrams,,,,,,,
0437c443-6f0f-5184-a932-74b4e64e85f6,tg:rubgr:1799_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_046_102,,,,,,
0437c443-6f0f-5184-a932-74b4e64e85f6,tg:rubgr:1799_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_046_102,,,,,
04886e32-5611-5745-b3fd-d52b80cfb6f4,tg:rubgr:1526_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1526_#1,https://data.rubenianum.be//ark:/86530/04886e32-5611-5745-b3fd-d52b80cfb6f4
04886e32-5611-5745-b3fd-d52b80cfb6f4,tg:rubgr:1526_#1,e22_Archives,1,,,,,,isad:rub:2970,"dlod={""name"":""Map 3 (AFG_040)"",""ark"":""ark:/86530/x0/29cedf70-4253-5566-ab93-c358a218414e"",""uri"":""/repositories/13/archival_objects/174511"",""id"":""isad:rub:2970"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XI: Bird Trap / Sermon of St John / Conversion of Paul / Adoration in Snow / Crupples / Cockaigne""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_040)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/29cedf70-4253-5566-ab93-c358a218414e,,,,,,,,,,
04886e32-5611-5745-b3fd-d52b80cfb6f4,tg:rubgr:1526_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvpk,,,,,,,,,picture postcards,,,,,,,
04886e32-5611-5745-b3fd-d52b80cfb6f4,tg:rubgr:1526_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_040_016,,,,,,
04886e32-5611-5745-b3fd-d52b80cfb6f4,tg:rubgr:1526_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_040_016,,,,,
048b0b0e-031a-50ae-83f1-aa88acf394f3,tg:rubgr:955_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:955_#1,https://data.rubenianum.be//ark:/86530/048b0b0e-031a-50ae-83f1-aa88acf394f3
048b0b0e-031a-50ae-83f1-aa88acf394f3,tg:rubgr:955_#1,e22_Archives,1,,,,,,isad:rub:2951,"dlod={""name"":""Map 3 (AFG_021)"",""ark"":""ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e"",""uri"":""/repositories/13/archival_objects/174488"",""id"":""isad:rub:2951"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_021)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e,,,,,,,,,,
048b0b0e-031a-50ae-83f1-aa88acf394f3,tg:rubgr:955_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
048b0b0e-031a-50ae-83f1-aa88acf394f3,tg:rubgr:955_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_021_039,,,,,,
048b0b0e-031a-50ae-83f1-aa88acf394f3,tg:rubgr:955_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_021_039,,,,,
0495b7ed-79c5-52f6-8840-7a6617893cc0,tg:rubgr:1953_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1953_#1,https://data.rubenianum.be//ark:/86530/0495b7ed-79c5-52f6-8840-7a6617893cc0
0495b7ed-79c5-52f6-8840-7a6617893cc0,tg:rubgr:1953_#1,e22_Archives,1,,,,,,isad:rub:2984,"dlod={""name"":""Map 4 (AFG_054)"",""ark"":""ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf"",""uri"":""/repositories/13/archival_objects/174527"",""id"":""isad:rub:2984"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_054)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf,,,,,,,,,,
0495b7ed-79c5-52f6-8840-7a6617893cc0,tg:rubgr:1953_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
0495b7ed-79c5-52f6-8840-7a6617893cc0,tg:rubgr:1953_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_054_044,,,,,,
0495b7ed-79c5-52f6-8840-7a6617893cc0,tg:rubgr:1953_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_054_044,,,,,
04ccc696-752a-5c15-9c0a-5b369b46fe25,tg:rubgr:284_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:284_#1,https://data.rubenianum.be//ark:/86530/04ccc696-752a-5c15-9c0a-5b369b46fe25
04ccc696-752a-5c15-9c0a-5b369b46fe25,tg:rubgr:284_#1,e22_Archives,1,,,,,,isad:rub:2935,"dlod={""name"":""Map 1 (AFG_005)"",""ark"":""ark:/86530/x0/d2d2d9a8-fa87-5149-ab64-a4631a2680a3"",""uri"":""/repositories/13/archival_objects/174468"",""id"":""isad:rub:2935"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""III: Carnival \u0026 Lent / Proverbs / Children's Games""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_005)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/d2d2d9a8-fa87-5149-ab64-a4631a2680a3,,,,,,,,,,
04ccc696-752a-5c15-9c0a-5b369b46fe25,tg:rubgr:284_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvpk,,,,,,,,,picture postcards,,,,,,,
04ccc696-752a-5c15-9c0a-5b369b46fe25,tg:rubgr:284_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_005_048,,,,,,
04ccc696-752a-5c15-9c0a-5b369b46fe25,tg:rubgr:284_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_005_048,,,,,
052bb6e2-2c59-550b-96dd-2e29c64cc9f6,tg:rubgr:2482_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2482_#1,https://data.rubenianum.be//ark:/86530/052bb6e2-2c59-550b-96dd-2e29c64cc9f6
052bb6e2-2c59-550b-96dd-2e29c64cc9f6,tg:rubgr:2482_#1,e22_Archives,1,,,,,,isad:rub:3013,"dlod={""name"":""Map 1 (AFG_083)"",""ark"":""ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c"",""uri"":""/repositories/13/archival_objects/174559"",""id"":""isad:rub:3013"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVI: M. van Cleve""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_083)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c,,,,,,,,,,
052bb6e2-2c59-550b-96dd-2e29c64cc9f6,tg:rubgr:2482_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,,,,,,,,photocopies,,,,,,,,
052bb6e2-2c59-550b-96dd-2e29c64cc9f6,tg:rubgr:2482_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvfk,,,,,,,,,documents (object genre),,,,,,,
052bb6e2-2c59-550b-96dd-2e29c64cc9f6,tg:rubgr:2482_#1,e22_ObjectTypes,2,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
052bb6e2-2c59-550b-96dd-2e29c64cc9f6,tg:rubgr:2482_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_083_032,,,,,,
052bb6e2-2c59-550b-96dd-2e29c64cc9f6,tg:rubgr:2482_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_083_032,,,,,
0563fff9-cec8-5f22-9074-e335e99458c4,tg:rubgr:2070_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2070_#1,https://data.rubenianum.be//ark:/86530/0563fff9-cec8-5f22-9074-e335e99458c4
0563fff9-cec8-5f22-9074-e335e99458c4,tg:rubgr:2070_#1,e22_Archives,1,,,,,,isad:rub:2986,"dlod={""name"":""Map 6 (AFG_056)"",""ark"":""ark:/86530/x0/def6bf35-d48f-521e-b94c-18f920566524"",""uri"":""/repositories/13/archival_objects/174529"",""id"":""isad:rub:2986"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 6 (AFG_056)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/def6bf35-d48f-521e-b94c-18f920566524,,,,,,,,,,
0563fff9-cec8-5f22-9074-e335e99458c4,tg:rubgr:2070_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
0563fff9-cec8-5f22-9074-e335e99458c4,tg:rubgr:2070_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_056_014,,,,,,
0563fff9-cec8-5f22-9074-e335e99458c4,tg:rubgr:2070_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_056_014,,,,,
0565955c-4361-5e3c-bae7-108f6b22db43,tg:rubgr:224_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:224_#1,https://data.rubenianum.be//ark:/86530/0565955c-4361-5e3c-bae7-108f6b22db43
0565955c-4361-5e3c-bae7-108f6b22db43,tg:rubgr:224_#1,e22_Archives,1,,,,,,isad:rub:2934,"dlod={""name"":""Map 2 (AFG_004)"",""ark"":""ark:/86530/x0/16df42a9-12b0-5440-8a47-5ecf1a6559d9"",""uri"":""/repositories/13/archival_objects/174466"",""id"":""isad:rub:2934"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""II: Icarus / Adoration""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_004)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/16df42a9-12b0-5440-8a47-5ecf1a6559d9,,,,,,,,,,
0565955c-4361-5e3c-bae7-108f6b22db43,tg:rubgr:224_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
0565955c-4361-5e3c-bae7-108f6b22db43,tg:rubgr:224_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_004_037,,,,,,
0565955c-4361-5e3c-bae7-108f6b22db43,tg:rubgr:224_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_004_037,,,,,
056bb34e-80b9-54fa-b229-b064f166d844,tg:rubgr:3846_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3846_#1,https://data.rubenianum.be//ark:/86530/056bb34e-80b9-54fa-b229-b064f166d844
056bb34e-80b9-54fa-b229-b064f166d844,tg:rubgr:3846_#1,e22_Archives,1,,,,,,isad:rub:3021,"dlod={""name"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""ark"":""ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408"",""uri"":""/repositories/13/archival_objects/174569"",""id"":""isad:rub:3021"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408,,,,,,,,,,
056bb34e-80b9-54fa-b229-b064f166d844,tg:rubgr:3846_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
056bb34e-80b9-54fa-b229-b064f166d844,tg:rubgr:3846_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_100_022,,,,,,
056bb34e-80b9-54fa-b229-b064f166d844,tg:rubgr:3846_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_100_022,,,,,
05747773-3576-5317-b0e6-ecdd12a0a272,tg:rubgr:1107_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1107_#1,https://data.rubenianum.be//ark:/86530/05747773-3576-5317-b0e6-ecdd12a0a272
05747773-3576-5317-b0e6-ecdd12a0a272,tg:rubgr:1107_#1,e22_Archives,1,,,,,,isad:rub:2953,"dlod={""name"":""Map 2 (AFG_023)"",""ark"":""ark:/86530/x0/85e53a0f-45b2-57a0-aaee-e1c04abdb0cf"",""uri"":""/repositories/13/archival_objects/174491"",""id"":""isad:rub:2953"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VIII: Months""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_023)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/85e53a0f-45b2-57a0-aaee-e1c04abdb0cf,,,,,,,,,,
05747773-3576-5317-b0e6-ecdd12a0a272,tg:rubgr:1107_#1,e22_Conditions,1,kenmerken.rubfyformgr,dcfvbe,,,,,,,Beschadigd,,,,,,,,,
05747773-3576-5317-b0e6-ecdd12a0a272,tg:rubgr:1107_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
05747773-3576-5317-b0e6-ecdd12a0a272,tg:rubgr:1107_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_023_055,,,,,,
05747773-3576-5317-b0e6-ecdd12a0a272,tg:rubgr:1107_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_023_055,,,,,
05d490f3-9cbe-5926-8449-24d0215dcb88,tg:rubgr:33_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:33_#1,https://data.rubenianum.be//ark:/86530/05d490f3-9cbe-5926-8449-24d0215dcb88
05d490f3-9cbe-5926-8449-24d0215dcb88,tg:rubgr:33_#1,e22_Archives,1,,,,,,isad:rub:2930,"dlod={""name"":""Map 1 (AFG_001)"",""ark"":""ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5"",""uri"":""/repositories/13/archival_objects/174462"",""id"":""isad:rub:2930"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""I: Early Landscapes / Tiberias / Sower""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_001)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5,,,,,,,,,,
05d490f3-9cbe-5926-8449-24d0215dcb88,tg:rubgr:33_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
05d490f3-9cbe-5926-8449-24d0215dcb88,tg:rubgr:33_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_001_033,,,,,,
05d490f3-9cbe-5926-8449-24d0215dcb88,tg:rubgr:33_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_001_033,,,,,
05f35ee9-b45d-5afe-b3ff-01820fe42a30,tg:rubgr:5318_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5318_#1,https://data.rubenianum.be//ark:/86530/05f35ee9-b45d-5afe-b3ff-01820fe42a30
05f35ee9-b45d-5afe-b3ff-01820fe42a30,tg:rubgr:5318_#1,e22_Archives,1,,,,,,isad:rub:3068,"dlod={""name"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""ark"":""ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75"",""uri"":""/repositories/13/archival_objects/174615"",""id"":""isad:rub:3068"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75,,,,,,,,,,
05f35ee9-b45d-5afe-b3ff-01820fe42a30,tg:rubgr:5318_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
05f35ee9-b45d-5afe-b3ff-01820fe42a30,tg:rubgr:5318_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_145_048,,,,,,
05f35ee9-b45d-5afe-b3ff-01820fe42a30,tg:rubgr:5318_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_145_048,,,,,
07636a66-8ecb-5b44-aaa6-5d555046244f,tg:rubgr:4716_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4716_#1,https://data.rubenianum.be//ark:/86530/07636a66-8ecb-5b44-aaa6-5d555046244f
