ResourceID,brocade.id,card,order,adm.acquiredVia,adm.plaatsingsnummer,adm.inv,adm.isadPartOf,adm.note,adm.volgnummer
d1d2de57-4cc5-5d72-a7f8-46a1da7a394f,tg:lhps:52006,Items,1,tr:lh:110437,S 626525 / A,,,,
de718de4-fd16-5623-b608-e4dd4ddb2af5,tg:lhps:3849,Items,1,tr:lh:7019,J 3368 / A,183315,,,
de718de4-fd16-5623-b608-e4dd4ddb2af5,tg:lhps:3849,Items,2,tr:lh:7019,V 254 / A,183315,,,
1cccade4-5439-507e-931c-90cd240026fa,tg:lhps:19957,Items,1,,E 458 / A,215057/5,,,
5289fe79-292a-51cd-8d9d-d1bb4dcb82b2,tg:lhps:18645,Items,1,,C 3598 / A,215037,,,
5289fe79-292a-51cd-8d9d-d1bb4dcb82b2,tg:lhps:18645,Items,2,,W 7257 / A,215037,,,
379305c1-b4d8-590b-b812-033e4fa0fdff,tg:lhps:33515,Items,1,,AV.14.6.1350,225272/1414,isad:lh:92873,,
0b1d0dc4-16b1-58b1-abfa-28ff6ab6a28f,tg:lhps:31528,Items,1,,T 19678 / A,225269/261,,,
0548f667-2c22-547b-8019-b27d9bfe3207,tg:lhps:36717,Items,1,,AV.6001,225272/1870,isad:lh:92876,,
35add78b-9dd5-536e-ada0-5d8461e1523e,tg:lhps:7559,Items,1,tr:lh:7019,T 196775 / A,182438,,,
4301b5f6-a1e7-5209-8f02-69c561e07f65,tg:lhps:60177,Items,1,tr:lh:110342,J 287 / A,,,,
7870336a-0ef9-5005-aff5-8d3bcfefedaf,tg:lhps:5564,Items,1,tr:lh:7019,M 9338 / A,180515,,,
a818a1cf-a4f0-58d3-b2fa-d9721ecf8308,tg:lhps:35838,Items,1,,AV.93.9.301,225272/2980,isad:lh:92875,,
2ead74e7-74a8-5834-8da8-29b3ef33ee7f,tg:lhps:57204,Items,1,,S 626525 / A,,isad:lh:133834,,
ca2473c8-c150-5d6c-98cb-70d86a658aff,tg:lhps:55239,Items,1,,L 27435 / A,,isad:lh:116594,,
f509beb3-bf88-5d91-990b-1a87879defaf,tg:lhps:28709,Items,1,tr:lh:9937,V 75457 / A (VM289),225261/289,isad:lh:92204,,
7899706b-5cd2-5c01-9f3e-6b41aa000c1c,tg:lhps:20339,Items,1,,FF 1 / A,215064/70,,,
786d4043-a50e-5125-86a7-8d332b4b9390,tg:lhps:42905,Items,1,,C 203885 / A,225281/26a,,,
9fe1a025-b556-5b91-823e-e47a6171f22a,tg:lhps:841,Items,1,tr:lh:7019,B 7307 / A,182969,,,
c2f1d0ad-f8d4-5410-b804-8c5afca36582,tg:lhps:40938,Items,1,,V 9123 / A,225273/197,,,
43483ded-5c16-5383-8886-cbdd28641b46,tg:lhps:43617,Items,1,,DD 216 / A,216829/388,,,
40ae7de9-b5db-58b4-b11a-6ecc20d2e3f4,tg:lhps:15077,Items,1,,K 9885 / A,215584,,,
8f83e65c-7f2b-5245-8eb7-2f496a051605,tg:lhps:57711,Items,1,,F 221 / A,,isad:lh:135993,Uit F 221 / 5,
a126710a-8c0f-59ea-99fe-0f3d6bffb7a9,tg:lhps:5071,Items,1,tr:lh:7019,LL 17 / A,181716,,,
24c9fb61-959d-51ee-a57d-78287a52e5b2,tg:lhps:56803,Items,1,,D 877 / A,,isad:lh:132370,,
bdc9ed36-7539-5c6e-a2fb-9470cdaf9b82,tg:lhps:60462,Items,1,,O 33745 / A,,,,
9a982951-c926-5076-85e9-1c7ef67fa623,tg:lhps:43302,Items,1,,CC 81 / A,225284/1,,,
9a982951-c926-5076-85e9-1c7ef67fa623,tg:lhps:43302,Items,2,,M 9326 / A,,,,
c2736c4f-d5d5-5ca7-9457-b2e15fc006d9,tg:lhps:15562,Items,1,tr:lh:7634,M 284 / A,212341,,,
6d55f558-b9fd-5f62-adf9-d26a55c507f7,tg:lhps:23903,Items,1,tr:lh:7875,O 3369 / A (CM944),225212/1941,isad:lh:92200,,
b902be4e-8f2e-5eb2-9ab8-9ef1b55ffc22,tg:lhps:22611,Items,1,,K 163 / A,225229/2,,,
b5af0fff-9b7d-58c2-a419-1aeda3c4582e,tg:lhps:9951,Items,1,tr:lh:7284,O 33745 / A,184940,,,
821fced5-24b2-557e-89f4-f5c274a9ff4f,tg:lhps:27413,Items,1,tr:lh:7875,O 3369 / A (CM 3332),225212/4330,isad:lh:92200,,
7484f655-6db1-56b6-b62b-e9a277a3d169,tg:lhps:11872,Items,1,tr:lh:7742,"V 3404 / A (LK XI,10)",200791/56,isad:lh:92270,,
cb06a1af-fd9d-55dd-8f00-14fe7cab889d,tg:lhps:15098,Items,1,,K 9885 / A,215605,,,
665396e4-acbb-5e57-8da7-1d814fe68f89,tg:lhps:46100,Items,1,tr:lh:30821,PP 210 / A (CA 602),300041/90,isad:lh:98630,,
03f1f695-a62b-5943-a9b2-e917ceb0114f,tg:lhps:60198,Items,1,tr:lh:110342,J 287 / A,,,,
fce91057-8363-54e6-8749-37523e0ff14e,tg:lhps:18350,Items,1,tr:lh:5480,C 338662 / A,107772/55,isad:lh:92654,,
1b033100-3940-53dd-9f72-8be3435b77fd,tg:lhps:33000,Items,1,,AV.14.6.868,225272/927,isad:lh:92873,,
03e1c8e1-0190-5f36-9c1f-003e819ff6b4,tg:lhps:52513,Items,1,tr:lh:110437,AA 155 / A,,,,
160b53ea-b0d0-5d3c-add7-d37a0b87bf57,tg:lhps:5421,Items,1,tr:lh:7019,MM 152 / A,181819,,,
160b53ea-b0d0-5d3c-add7-d37a0b87bf57,tg:lhps:5421,Items,2,,,216829/1017,,,
91dd9418-a8df-5025-804b-59987d7e2d61,tg:lhps:31197,Items,1,tr:lh:9936,S 282 / A (CS 281),225267/343,isad:lh:92208,,
cd3af1eb-d4aa-5a94-9b52-cd96e7cdb314,tg:lhps:60032,Items,1,tr:lh:110342,CC 203 / A,,,,
f64d3afa-4cc2-5fb0-8ddc-d8428d9fc3d4,tg:lhps:36652,Items,1,,AV.5936,225272/1805,isad:lh:92876,,
83f26d33-a8bc-57c6-99de-cd7531a0046d,tg:lhps:50484,Items,1,,S 47 / A,225294/178,,,
6cb698a2-3eff-5dc4-8d0b-5acc999cddaa,tg:lhps:57341,Items,1,,TT 93 / A,,isad:lh:119982,,
bec93551-4d64-5119-9b68-93812b0408e6,tg:lhps:22241,Items,1,,K 1591 / A,225224/24,,,
edb1812e-5279-5a9b-8128-5a1091688289,tg:lhps:42840,Items,1,,C 20385 / A,225279/536,,,
81691c0c-703a-5b12-96ea-6f1ceaf50ff8,tg:lhps:904,Items,1,,B 906 / A,237032,,,
c1575233-985f-53ea-a810-7a5a800bc97d,tg:lhps:25584,Items,1,,M 945 / A,225255/404,,,
8a1bc303-75cf-531a-b1f0-ec8da0c9b483,tg:lhps:15132,Items,1,,K 4167 / A,215641,,,
3b7da5b7-cb6e-5f98-9f24-c926a0d53923,tg:lhps:43752,Items,1,,E 1555 / A,225286/20,,,
e5028547-12e4-5d10-8a4a-44b7d587715b,tg:lhps:44097,Items,1,,F 131 / A,225286/266,,,
3827ca9f-60d4-51fa-b1e6-995236ef4f1d,tg:lhps:10330,Items,1,tr:lh:7284,O 33745 / A,185287,,,
d3aa5578-e8c2-5098-907a-59d35696f02c,tg:lhps:46550,Items,1,tr:lh:30822,PP 210 / A (CA 892),300042/166,isad:lh:98631,,
328c1e3f-a6f4-5e6c-a76e-eb1e006aeb72,tg:lhps:21894,Items,1,tr:lh:7875,P 1533 / A,225212/592,isad:lh:92200,,
1d24d86f-78b5-5283-a246-fb33ee54190c,tg:lhps:8213,Items,1,,V 758 / A,236346/1a,,,
e3f1b5cc-f928-5727-b56a-ef9d04573384,tg:lhps:41295,Items,1,,W 80335 / A,225273/471,,,
755dfacb-2cb9-5b98-a0f1-bdab90d39c08,tg:lhps:27043,Items,1,tr:lh:7875,O 3369 / A (CM2970),225212/3968,isad:lh:92200,,
d1735d16-3528-5f0b-b187-e8d56b8d51c0,tg:lhps:20786,Items,1,,GG 26 / A,215080/95,,,
9ca50075-bcb3-548f-9423-5eb8a8bb02a1,tg:lhps:19812,Items,1,,E 2362 / A,215052/100,,,
2abd7dac-d425-543c-924c-688210a0f4df,tg:lhps:55686,Items,1,tr:lh:110342,BB 130 / A,,,,
e8cfc682-2541-50da-ba9b-9a09aca29c35,tg:lhps:1931,Items,1,,E 4152 / A,238297,,,
d53f644b-039b-52f2-bf42-fde480c5129e,tg:lhps:52143,Items,1,tr:lh:110342,K 819 / A,,,Beeld: Barron Mittelfinger - Foto: P. Silance - Drukkerij Verraes Menen,
3d16d123-7b5b-5396-a878-5ba51e4d14db,tg:lhps:34395,Items,1,,AV.38.5.10.537,225272/2370,isad:lh:92750,,
b1e49e20-4e1e-5915-8ab2-31045732083c,tg:lhps:54994,Items,1,tr:lh:110342,B 9917 / A,,,,
c2e6e1ff-dba4-58a8-aa03-4605034a19d6,tg:lhps:33450,Items,1,,AV.14.6.1286,225272/1349a,isad:lh:92873,,
15f0c9ba-7793-5068-803b-998ed6cab56a,tg:lhps:18700,Items,1,,C 391 / A,215037/47,,,
8eb80172-18b1-5a5b-95b8-c24d02993925,tg:lhps:5972,Items,1,,T 37658 / A,238823,,,
8eb80172-18b1-5a5b-95b8-c24d02993925,tg:lhps:5972,Items,2,,T 438 / A,238823,,,
8eb80172-18b1-5a5b-95b8-c24d02993925,tg:lhps:5972,Items,3,tr:lh:7634,A 4523 / A,,,,
8eb80172-18b1-5a5b-95b8-c24d02993925,tg:lhps:5972,Items,4,,NN 1 / A,225263/760,,,
8eb80172-18b1-5a5b-95b8-c24d02993925,tg:lhps:5972,Items,5,,S 7303 / A,225263/760,,,
d0161a36-dba0-50b7-b7c9-728f9bf0d810,tg:lhps:56100,Items,1,tr:lh:128714,LL 169 / A,,isad:lh:129857,,
86b935b8-0ef9-5557-9dc8-2ee7d35acb67,tg:lhps:61273,Items,1,,T 19663 / A,,,,
b61ab92d-259f-5d56-8f08-839d1060c177,tg:lhps:4660,Items,1,,S 4685 / A,237657,,,
bb1c3863-7700-5c20-b7b9-eb771e10b8c0,tg:lhps:1198,Items,1,,C 33773 / A,239106/1,,,
bb1c3863-7700-5c20-b7b9-eb771e10b8c0,tg:lhps:1198,Items,2,,G 4532 / A,239106/1,,,
6e170625-9202-52f8-bdad-35cfd64adb69,tg:lhps:14373,Items,1,tr:lh:110357,TT 150 / A,,,,
f6ac4554-59f5-5139-90e5-bd99fa07fc69,tg:lhps:42513,Items,1,,B 92915 / A,225279/303,,,
024d53e5-81cc-58b0-b660-ff60af4d7cfb,tg:lhps:457,Items,1,tr:lh:5395,A 3916 / A,105797/62,,,
400357c8-dca3-5383-8ecd-558bb3e26320,tg:lhps:23000,Items,1,,K 98497 / A,225234/26,,,
ebdc0069-a1f7-51a2-98fe-727b8e3ee104,tg:lhps:46803,Items,1,,M 1885 / A,225291/195,,,
b814cd35-b17c-5473-8d59-80fdaee286d1,tg:lhps:26202,Items,1,tr:lh:7875,O 3369 / A (CM2379),225212/3377,isad:lh:92200,,
5d893f74-6aec-50cc-b697-415656f12d33,tg:lhps:9052,Items,1,tr:lh:7316,P 3725 / A,184097/a,,,
5d893f74-6aec-50cc-b697-415656f12d33,tg:lhps:9052,Items,2,tr:lh:7755,S 4685 / A,200877,isad:lh:92200,,
008ee449-fd1e-5cc0-8591-4c88588878a8,tg:lhps:14689,Items,1,,"MM 42 / A (LK XI,4)",215221,,,
d89cede1-6a11-592f-99c8-6db98eca4e1e,tg:lhps:11171,Items,1,,TT 23 / A,200382/29,,,
d89cede1-6a11-592f-99c8-6db98eca4e1e,tg:lhps:11171,Items,2,,T 196 / A,200382/29,,,
1de4e582-fbfa-5427-95fa-d54450269c8f,tg:lhps:47711,Items,1,,M 935 / A,225291/586,,,
8c425424-cfac-552e-8d04-5462ea213d13,tg:lhps:61789,Items,1,tr:lh:9936,S 282 / A (CS 480),225267/544,isad:lh:92208,,
01a737ce-5a54-5075-8ed3-1e1056a2e3bb,tg:lhps:32611,Items,1,,"AV.14.6.508 (LK VII,6)",225272/508,isad:lh:92873,,
09431a75-9eec-50c5-9d4b-fdf80b55a1eb,tg:lhps:19541,Items,1,tr:lh:9938,"V 34392 / A (LK V,9)",225045/243,isad:lh:92227,,
7fc052e4-7ea2-5ae8-b220-8ff7bd490d47,tg:lhps:1462,Items,1,tr:lh:5760,C 34385 / A,118304/1,isad:lh:92316,,
02d019a8-8764-5e1c-8af5-53a8b8f49183,tg:lhps:53302,Items,1,tr:lh:9037,MM 42 / A,,isad:lh:121432,,
ddb115cf-0a30-5339-9039-5d854e771af4,tg:lhps:33903,Items,1,,AV.38.5.10.111 (SC 37A2),225272/2170,isad:lh:92750,,
9f28310c-a25e-5d2d-9582-9f09fdce1fb5,tg:lhps:61623,Items,1,tr:lh:97975,"K 3182 / A (LK X,5)",,isad:lh:163930,"Voorlopige standplaats: V2 bovenop Planex affiches.
Op 06/05/2021 teruggebracht na behandeling.",
7c1b94d9-9a30-5fa3-a5ee-2357f1acbb6e,tg:lhps:4230,Items,1,,"S 4685 / A (III,8)",237626/a,,,
a57108de-f0ea-5269-b292-86496ddc4b5b,tg:lhps:30786,Items,1,,S 626525 / A,225263/711,,,
0e89cef8-e55a-5f78-816c-d4f26568a1fd,tg:lhps:56550,Items,1,,H 890 / A,,,,
de84bf8a-ec73-5c21-882e-fd76b455af28,tg:lhps:60931,Items,1,,O 33745 / A,,,,
63dc5a99-9e62-544b-b21c-c3d3476b18c1,tg:lhps:51295,Items,1,,T 161226 / A,225294/548,,,
c79a2863-4274-5d1f-bb74-1f8674295b11,tg:lhps:24395,Items,1,tr:lh:7875,B 55115 / A,225212/88,isad:lh:92200,,
c79a2863-4274-5d1f-bb74-1f8674295b11,tg:lhps:24395,Items,2,,M 151 / A,225253/2,,,
0ff9057d-56db-5f14-aa91-b28140a186e3,tg:lhps:15831,Items,1,tr:lh:7634,A 3569 / A,212611/a,,,
1a8263e8-6f7b-5be9-997b-b5451661503f,tg:lhps:44994,Items,1,tr:lh:9999,"M 935 (Pl. IX, 42)",300035/42,isad:lh:97845,,
1a8263e8-6f7b-5be9-997b-b5451661503f,tg:lhps:44994,Items,2,tr:lh:9999,"M 935 (Pl. IX, 234)",300035/234,isad:lh:97845,,
77585ac1-8455-511f-95c9-3d679c2bf179,tg:lhps:23450,Items,1,tr:lh:7875,O 3369 / A (CM660),225212/1657,isad:lh:92200,,
4ca0f3e3-5eaf-5d7a-b186-987f5cc66c42,tg:lhps:45686,Items,1,,J 416 / A,225289/806,,,
52b12602-038c-5eb1-ade6-154264f76c27,tg:lhps:42143,Items,1,,AA 155 / A,225279/30a,,,
611ec1d6-dccf-5fa7-a3d9-7b4a394eebb1,tg:lhps:14723,Items,1,,G 563 / A,215248,,,
f52c0ba9-3566-5b43-a505-7dec49c2f75a,tg:lhps:9402,Items,1,tr:lh:7316,S 4685 / A,184404,,,
092d93d2-a6c5-5645-89fe-6baf4661b5f2,tg:lhps:40484,Items,1,,V 427 / A,121831/8,,,
ccc4c15c-f6fe-5c77-9d27-1ce71e48e1bc,tg:lhps:27940,Items,1,tr:lh:9939,PP 210 / A (CA 140),225259/55,isad:lh:170201,,
ce12ba61-47f9-5be7-b9db-d08ac429fac1,tg:lhps:47341,Items,1,,WW 129 / A,,,,
09b876d8-591a-5e94-b669-5b9e5fb0bb05,tg:lhps:11521,Items,1,,"S 626525 / A (LK V,6)",200382/173,,,
3e4b77b5-a6b1-518c-b2b7-35f19d30932e,tg:lhps:21197,Items,1,,H 8259 / A,215093/6,,,
7ade7f2a-4ad4-520d-8bdb-004b43d51b28,tg:lhps:26652,Items,1,tr:lh:7875,O 3369 / A (CM2675),225212/3673,isad:lh:92200,,
95a09209-f30c-5d65-ad7b-56317cbbc074,tg:lhps:53752,Items,1,,B 18237 / A,,,,
74777c4c-36f8-5145-99bc-dec3538a795a,tg:lhps:54097,Items,1,tr:lh:110342,J 287 / A,225298/257,,,
8070916a-043b-5af2-a041-630e74d1f027,tg:lhps:19111,Items,1,,V 7576 / A,215034/297,,,
baaed306-9bd5-5f49-9265-221d85d8015e,tg:lhps:32241,Items,1,,"AV.14.6.168 (LK VII,2)",225272/168,isad:lh:92873,,
94280a1f-44e4-5343-b01c-fd535537da3e,tg:lhps:1032,Items,1,,V 7573 / A,236269,,,
94280a1f-44e4-5343-b01c-fd535537da3e,tg:lhps:1032,Items,2,,V 7573 / A,236271,,,
fd720193-60b6-5a9d-a0bf-fe0974a13ea3,tg:lhps:52840,Items,1,,CC 183 / A,,,,
d9631172-3384-503b-9b1c-8f03e61c4b92,tg:lhps:35584,Items,1,,AV.93.9.47,225272/2838,isad:lh:92220,,
ca25b0c4-943a-5ffb-acae-6b93b770d96e,tg:lhps:45413,Items,1,,AV.6836,225272/3660,,,
d3351e0b-f813-54ea-bc6c-e106df823bcc,tg:lhps:13273,Items,1,tr:lh:7632,S 4686 / A,213810,,,
9402d055-7da0-52af-a540-24a6894e6c51,tg:lhps:292,Items,1,,"A 357 / A (LK I,10)",57433,,,
9402d055-7da0-52af-a540-24a6894e6c51,tg:lhps:292,Items,2,tr:lh:9938,"A 357 / A (LK I,10)",225045/377,isad:lh:92227,,
ed78b925-c06e-5b4b-b328-ec8a4cc1bfbb,tg:lhps:59430,Items,1,tr:lh:110342,M 9679 / A,,,,
e52d3def-7a38-56c3-9698-726cd144c637,tg:lhps:24100,Items,1,tr:lh:7875,O 3369 / A (CM1112),225212/2109,isad:lh:92200,,
9430ccce-6b55-5c66-a9a9-45b643a1a57a,tg:lhps:51000,Items,1,,SS 196 / A,225294/380,,,
5d5caa47-0fff-5a8e-9405-bb6ee32dbcda,tg:lhps:2872,Items,1,,G 994 / A,237972,,,
f35f57c9-91f7-5119-b929-a732cc6dde40,tg:lhps:6098,Items,1,,O 33745 / A (LH.199),236003,,,
147267a8-dc24-5457-bb1a-38b14891d927,tg:lhps:3760,Items,1,tr:lh:7019,J 3368 / A,183211,,,
0abd62e7-67bc-560e-98b8-95e67a922adb,tg:lhps:30513,Items,1,tr:lh:9936,S 282 / A (CS 103),225267/127,isad:lh:92208,,
0abd62e7-67bc-560e-98b8-95e67a922adb,tg:lhps:30513,Items,2,tr:lh:9936,S 282 / A (CS 104),225267/128,isad:lh:92208,,
5e9cea9a-68fd-5c29-81ee-e42e811cae07,tg:lhps:19384,Items,1,tr:lh:9826,"H 665 / A (LK V,8)",215048/16,,,
263869f4-a1f1-521a-884a-4ff1abc7683a,tg:lhps:28820,Items,1,,P 2408 / A,225262/76,,,
99660de9-d807-5db9-aba3-eeef3e93698e,tg:lhps:6562,Items,1,tr:lh:7019,PP 38 / A,180785,,,
1c4ff66e-ee68-531a-addc-0fd060665eee,tg:lhps:48221,Items,1,tr:lh:9111,P 6267 / A,,isad:lh:105207,,
f75ca3f3-7107-58fa-b272-9fe69f352751,tg:lhps:35711,Items,1,,AV.93.9.174,225272/2948,isad:lh:92875,,
e7e56e1c-3929-561c-81d4-8066e89b53f7,tg:lhps:29732,Items,1,tr:lh:9937,V 75457 / A (VM910),225261/910,isad:lh:92204,,
8a47b08e-af57-5180-aef5-0812de5d78fb,tg:lhps:54202,Items,1,tr:lh:110342,B 6797 / A,225298/314,,,
e7ea4e00-d0d1-584f-93fe-8c712aedf12c,tg:lhps:21302,Items,1,,I 3532 / A,215095/63,,,
bc3da5de-d4c6-5f97-8abd-d003446d5ee9,tg:lhps:41903,Items,1,,AA 93 / A,225276/362a,,,
bc3da5de-d4c6-5f97-8abd-d003446d5ee9,tg:lhps:41903,Items,2,,AV.93.11.8,225272/3098,,,
cc801956-87fa-50b8-b2ee-5646f8c3a082,tg:lhps:8985,Items,1,tr:lh:7315,T 376525 / A,184027/1,,,
399162e8-b762-54f4-a8b1-39a0a1351b82,tg:lhps:40611,Items,1,,V 5287 / A,225271/597,,,
36fde263-22e5-52d0-b511-db5dab267e1c,tg:lhps:16071,Items,1,,B 117 / A,215897/1,,,
272225ac-e2de-59b2-b5a4-f219e2e6d97b,tg:lhps:9697,Items,1,tr:lh:7284,O 33745 / A,184663,,,
46bbbab8-dcd6-59a3-955f-45fc37fbb910,tg:lhps:13789,Items,1,tr:lh:7632,O 33745 / A,214318/1,,,
87892a1f-7858-55b9-99fd-d7bf918009e6,tg:lhps:768,Items,1,,B 435 / A,42470/1,,,
15891c5c-4f4b-58f0-a13e-67db8c2a25e9,tg:lhps:24550,Items,1,tr:lh:7875,O 3369 / A (CM1493),225212/2490,isad:lh:92200,,
0400c6d2-dab4-539c-90b8-949c98d21547,tg:lhps:43894,Items,1,,EE 39 / A,225286/113,,,
e8af460d-0440-5a28-b71a-fb79de473652,tg:lhps:59060,Items,1,tr:lh:110342,C 338671 / A,,,,
363dadfe-b483-5f3f-9356-1d96062f7a74,tg:lhps:12931,Items,1,,C 20385 / A,211859,,,
9832e470-4a1d-509f-b99c-20458365fd9f,tg:lhps:23295,Items,1,tr:lh:7875,O 3369 / A (CM 536),225212/1533,isad:lh:92200,,
a24f7457-56fc-5e28-8f61-56323af7728b,tg:lhps:13623,Items,1,tr:lh:3045,S 4687 / A,60768,isad:lh:92704,,
a24f7457-56fc-5e28-8f61-56323af7728b,tg:lhps:13623,Items,2,tr:lh:7632,S 4687 / A,214156,,,
f9d6d8dc-f526-57cd-9430-7dfcbcaddf66,tg:lhps:45043,Items,1,,GG 160 / A,225289/199,,,
c88e11de-0d28-51d4-a0cd-9348cd46327f,tg:lhps:42786,Items,1,,C 20385 / A,225279/482a,,,
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,Items,1,tr:lh:7019,K 9778 / A,180377,,,
87cf49ee-dd26-5c11-9155-6dd36ba28c26,tg:lhps:30143,Items,1,tr:lh:9940,PP 210 / A (CA 311),225265/128,isad:lh:170202,,
0bc5ca2b-9fed-5cf5-86ce-8b7083394585,tg:lhps:56395,Items,1,,D 9275 / A,,isad:lh:130816,,
5eec12cb-debb-5bb0-a1c5-5ee7695f6ee0,tg:lhps:51450,Items,1,,T 1612263 / A,225295/3,,,
403f8833-4adb-537d-b7d6-5cc47198fc6a,tg:lhps:29698,Items,1,tr:lh:9937,V 75457 / A (VM871),225261/871,isad:lh:92204,,
e1930c2a-b0f4-5caa-82ea-e4cd14b4d651,tg:lhps:49963,Items,1,,PP 16 / A,225293/554,,,
2ea2f75d-ebc9-52e1-b22a-3ad800482211,tg:lhps:53197,Items,1,tr:lh:110342,F 131 / A,,,,
c33933e7-f40a-53f6-8ab2-53512f49259d,tg:lhps:54652,Items,1,,T 376525 / A,225299/43,,,
57675a89-b969-5b38-860e-a4ce2769d24e,tg:lhps:29362,Items,1,,P 624 / A,225262/249,,,
71ccc066-3120-576e-acd5-7a49c0818ff9,tg:lhps:32484,Items,1,,"AV.14.6.388 (LK VII,5)",225272/388,isad:lh:92873,,
9e16ee47-ac2d-5d1e-9283-a9be96b9d5b0,tg:lhps:55940,Items,1,tr:lh:110342,M 9679 / A,,,,
48b9c305-ca77-5db8-9937-1c2e10ec1549,tg:lhps:6132,Items,1,,O 33745 / A (LH.277),237024,,,
a1ad8a88-ab86-554f-84a3-93177206a4d3,tg:lhps:48671,Items,1,,N 135 / A,225293/100,,,
f141caf5-bb6d-51dc-820f-d24a62c64633,tg:lhps:16421,Items,1,,B 557 / A,216239/1,,,
3c648bda-6113-55cd-81af-41cf821ea117,tg:lhps:40241,Items,1,tr:lh:6462,V 3484 / A,158568/6,isad:lh:92553,,
36eae7e4-8916-550a-86b9-dea1ba2b5bc5,tg:lhps:20840,Items,1,,H 1857 / A,215084/32,,,
75cc8d1f-6970-5773-bcd8-e20b31abd6e2,tg:lhps:47584,Items,1,,M 93475 / A,216829/587,,,
51cad463-2f98-5ec3-95ed-2fef462ff779,tg:lhps:338,Items,1,,A 357 / A,236454,,,
51cad463-2f98-5ec3-95ed-2fef462ff779,tg:lhps:338,Items,2,,A 357 / A,236460,,,
e8a43121-e22c-5a77-b407-563451912fda,tg:lhps:21752,Items,1,,J 33648 / A,215218/3,,,
47e50e1f-1759-5b0a-8387-017f863169db,tg:lhps:26097,Items,1,tr:lh:7875,O 3369 / A (CM2328),225212/3326,isad:lh:92200,,
45fd1104-2338-560b-8777-d1fbc70737ec,tg:lhps:24803,Items,1,tr:lh:7875,O 3369 / A (CM1660),225212/2657,isad:lh:92200,,
fd54de07-a634-5fd3-ade2-796c006e1bdf,tg:lhps:12462,Items,1,tr:lh:7634,B 55115 / A,213004,,,
cdce38c6-4729-568b-b036-1053d8790357,tg:lhps:44202,Items,1,,F 131 / A,225286/339,,,
67c5caa3-6623-5fd8-82f5-52afb872c5a0,tg:lhps:25711,Items,1,,M 9687 / A,225255/476,,,
5f2b6fe6-a547-5aa2-8648-5b90b923fad9,tg:lhps:58221,Items,1,,M 51 / A,,,,
abeaeabf-fb43-5b0f-a6a1-8a43a635f396,tg:lhps:50611,Items,1,tr:lh:9943,G 21795 / A,,isad:lh:114487,,
d9f99fae-af95-55d9-831e-355c9420045a,tg:lhps:31302,Items,1,,T 1038 / A,225269/86,,,
a0555d05-ebf9-5757-88de-37f52b8a7393,tg:lhps:7689,Items,1,tr:lh:7019,T 3465 / A,183055,,,
883ba8ec-f72f-5bc8-bafc-c1c27915869b,tg:lhps:51903,Items,1,tr:lh:110437,MM 70 / A,,,,
80adce03-dd4a-58b9-893b-46de6243c897,tg:lhps:2171,Items,1,,E 4152 / A,168019/33,,,
80adce03-dd4a-58b9-893b-46de6243c897,tg:lhps:2171,Items,2,tr:lh:7019,E 4152 / A,181603,,,
fe43994a-ac46-5e7d-8969-fc502385029a,tg:lhps:62760,Items,1,tr:lh:140424,T 376 / A,,,,
97a27176-8f9f-5728-824f-edb45d55eee7,tg:lhps:34100,Items,1,,AV.38.5.10.278,225272/2135,isad:lh:92750,,
aec94618-df51-5197-bb02-a55819cfc8b6,tg:lhps:49430,Items,1,tr:lh:104035,GG 138 / A,,,,
7fe2aa68-a6cf-5a90-9208-e7bb3e63ad52,tg:lhps:18595,Items,1,,C 34776 / A,215036/40,,,
c73a2f41-044d-55f8-96de-f3ba93ed9edb,tg:lhps:7373,Items,1,,T 161203 / A,239753,,,
c73a2f41-044d-55f8-96de-f3ba93ed9edb,tg:lhps:7373,Items,2,tr:lh:140322,B 9175 / A,,isad:lh:92242,,
ab4a8c4e-37cb-5d0d-a722-7a37d9ddabf3,tg:lhps:55413,Items,1,,V 340945 / A,225299/203,,,
e59a2076-c55c-5d46-a6b4-ee87edd563f2,tg:lhps:28123,Items,1,,O 3642 / A,225260/47,,,
69c490ec-6b1a-5d3a-a59c-681adaafcab1,tg:lhps:16972,Items,1,,JJ 100 / A,216751/26,,,
50b9c797-7e6d-5b2e-af0f-bfd99028f3f9,tg:lhps:20513,Items,1,,G 3145 / I,215072/20,,,
09fbdcc6-060e-509a-8ae7-528c23ed366d,tg:lhps:17660,Items,1,,A 1811 / A,217301,,,
7af43193-fcc9-570b-b9c9-a5f80ec2483e,tg:lhps:41000,Items,1,,VV 143 / A,225273/252,,,
d4915754-ed3b-5695-b829-0eb5f827b6b5,tg:lhps:8086,Items,1,tr:lh:7019,T 3645 / A,180266,,,
b30829bd-245c-5b4e-9787-e0e394df2ec7,tg:lhps:58671,Items,1,,F 221 / A,,isad:lh:137935,Uit F 221 / 20,
60ac1aad-7455-5cca-b48a-b3ec7337cb48,tg:lhps:25341,Items,1,tr:lh:7875,O 3369 / A (CM1980),225212/2977,isad:lh:92200,,
4ac2f66a-60d8-5261-b85a-9fb1401b719d,tg:lhps:43197,Items,1,,H 1457 / A,225283/2,isad:lh:92924,,
87018d3b-2417-5f46-b72c-515929b08165,tg:lhps:59963,Items,1,tr:lh:110342,MM 45 / A,,,,
