ResourceID,brocade.id,card,Documented Place Order,place_au_code,Documented Place Name Widget
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,4,au::103726,"dlod={""name"":""Mantua (Mantova)"",""ark"":""ark:/83110/x0/a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5"",""uri"":""/subjects/9187"",""id"":""au::103726"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,5,au::103654,"dlod={""name"":""Napels (Napoli)"",""ark"":""ark:/83110/x0/6ed7eeeb-7829-501a-9cca-d51efe4ec9f4"",""uri"":""/subjects/10000"",""id"":""au::103654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,6,au::103698,"dlod={""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/9801"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,7,au::103766,"dlod={""name"":""Turijn (Centro - Crocetta)"",""ark"":""ark:/83110/x0/412d3540-6931-5611-820f-ae3b8368c830"",""uri"":""/subjects/9028"",""id"":""au::103766"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,8,au::103853,"dlod={""name"":""Venetië (Italië)"",""ark"":""ark:/83110/x0/00012cfd-e72c-5158-8b98-a2d2acc34141"",""uri"":""/subjects/12587"",""id"":""au::103853"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,9,au::103855,"dlod={""name"":""Verona (Provincia di Verona)"",""ark"":""ark:/83110/x0/c83663f4-61e1-5ed5-996f-1dbfc889bd27"",""uri"":""/subjects/8713"",""id"":""au::103855"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d5d0f7f4-80dc-5a9f-aaef-db316bc03407,tg:rubhs:94_#1,Places,1,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
bbe84db1-323f-5d08-80c3-4fa68ed743f0,tg:rubhs:176_#1,Places,1,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6e360931-0f53-5122-8a19-48783af5bf3a,tg:rubhs:79_#1,Places,1,au::106890,"dlod={""name"":""Bayonne (Arrondissement de Bayonne)"",""ark"":""ark:/83110/x0/3f906e94-96af-53c4-a3b5-8baaf011e684"",""uri"":""/subjects/12842"",""id"":""au::106890"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
43b46744-0739-51c0-b88c-97654a1e6391,tg:rubhs:69_#1,Places,1,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
eaeae0ba-eacf-5a0a-9f60-4592485b84a7,tg:rubhs:132_#1,Places,1,au::102357,"dlod={""name"":""Dresden (Kreisfreie Stadt Dresden)"",""ark"":""ark:/83110/x0/5a437276-7536-5644-85a5-2c982638778e"",""uri"":""/subjects/12877"",""id"":""au::102357"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f3588c10-fcef-54cd-8bac-2ce640818d00,tg:rubhs:24_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7fa18fd0-1546-5e83-96a0-f39c4f344b05,tg:rubhs:34_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2d5edbc7-0201-54f3-9f9a-38ee44ae8557,tg:rubhs:46_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dfbdc721-6ce6-5076-a3ca-97fdf2115eb4,tg:rubhs:56_#1,Places,1,au::105919,"dlod={""name"":""Praag (Hlavní město Praha)"",""ark"":""ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46"",""uri"":""/subjects/14694"",""id"":""au::105919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
