brocade.id,Change History Identifier,Change History Timespan,Change History User,Change History Description,Change History Activity,ResourceID
tg:rubhs:133,9385153,2016-07-26 11:58:02 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,9385162,2016-07-26 11:59:40 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,9391936,2016-08-01 13:29:38 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,10130714,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,10134443,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,10138181,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,10181866,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,10757387,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,11812766,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,11816789,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,11820812,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,12398930,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:133,15474903,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,f4f61012-e6e6-53f0-87aa-1af53cde29a3
tg:rubhs:57,,2016-07-20 11:25:16 +0000 UTC,dbuelens,,Creatie,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,9382070,2016-07-20 11:25:16 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,9382071,2016-07-20 11:25:16 +0000 UTC,dbuelens,Bewerken van de items,edit,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,9382072,2016-07-20 11:25:16 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,9382076,2016-07-20 11:25:16 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,9389909,2016-07-29 11:09:24 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,9389911,2016-07-29 11:09:24 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,10130828,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,10134557,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,10138295,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,10181980,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,10757504,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,11025075,2018-03-01 13:04:08 +0000 UTC,standt,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,11812883,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,11816906,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,11820929,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,12399047,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,12439774,2019-05-09 16:29:00 +0000 UTC,dpalmans,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,12449623,2019-05-10 10:08:52 +0000 UTC,tomdmey,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,14673251,2021-09-03 11:46:49 +0000 UTC,ivanongeval,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,14684290,2021-09-03 11:46:51 +0000 UTC,ivanongeval,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,15338388,2021-12-01 13:34:32 +0000 UTC,ivanongeval,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:57,15475020,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,db03d75c-f6bd-560e-a0bc-701dccd7cdac
tg:rubhs:119,,2016-07-26 10:08:20 +0000 UTC,dbuelens,,Creatie,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,9384549,2016-07-26 10:08:20 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,9384550,2016-07-26 10:08:20 +0000 UTC,dbuelens,Bewerken van de items,edit,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,9384551,2016-07-26 10:08:20 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,9384555,2016-07-26 10:08:20 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,9394007,2016-08-02 16:24:01 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,10130698,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,10134427,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,10138165,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,10181850,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,10757371,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,11812750,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,11816773,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,11820796,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,12398914,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:119,15474887,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,cf13a37b-d8f8-5092-8ccb-56c26be682eb
tg:rubhs:69,,2016-07-20 15:51:53 +0000 UTC,dbuelens,,Creatie,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,9382637,2016-07-20 15:51:53 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,9382638,2016-07-20 15:51:53 +0000 UTC,dbuelens,Bewerken van de items,edit,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,9382639,2016-07-20 15:51:53 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,9382643,2016-07-20 15:51:53 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,9390918,2016-07-29 14:32:00 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,10130841,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,10134570,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,10138308,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,10181993,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,10757517,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,11812896,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,11816919,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,11820942,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,12399060,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:69,15475033,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
tg:rubhs:41,,2016-07-19 14:18:55 +0000 UTC,dbuelens,,Creatie,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,9380935,2016-07-19 14:18:55 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,9380936,2016-07-19 14:18:55 +0000 UTC,dbuelens,Bewerken van de items,edit,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,9380937,2016-07-19 14:18:55 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,9380941,2016-07-19 14:18:55 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,10130811,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,10134540,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,10138278,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,10181963,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,10199755,2017-08-17 11:30:50 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,10199756,2017-08-17 11:30:50 +0000 UTC,dbuelens,Bewerken van de items,edit,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,10757487,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,11812866,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,11816889,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,11820912,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,12399030,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:41,15475003,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,fb58236a-34ca-5dce-9524-4234b548880e
tg:rubhs:125,,2016-07-26 10:44:44 +0000 UTC,dbuelens,,Creatie,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,9384774,2016-07-26 10:44:44 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,9384775,2016-07-26 10:44:44 +0000 UTC,dbuelens,Bewerken van de items,edit,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,9384776,2016-07-26 10:44:44 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,9384780,2016-07-26 10:44:44 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,9394061,2016-08-02 16:26:22 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,10130705,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,10134434,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,10138172,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,10181857,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,10757378,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,11812757,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,11816780,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,11820803,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,12398921,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:125,15474894,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,f6b83aad-4ed0-5712-ae85-b8d06b33a818
tg:rubhs:55,,2016-07-20 11:10:54 +0000 UTC,dbuelens,,Creatie,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9381944,2016-07-20 11:10:54 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9381945,2016-07-20 11:10:54 +0000 UTC,dbuelens,Bewerken van de items,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9381946,2016-07-20 11:10:54 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9381950,2016-07-20 11:10:54 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9381953,2016-07-20 11:11:09 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9381980,2016-07-20 11:11:39 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9389855,2016-07-29 10:58:52 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,9389864,2016-07-29 10:59:03 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,10130826,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,10134555,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,10138293,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,10181978,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,10757502,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,11812881,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,11816904,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,11820927,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,12399045,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:55,15475018,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,162d1564-e5ba-56ec-b3b4-ef157376760e
tg:rubhs:131,,2016-07-26 11:48:12 +0000 UTC,dbuelens,,Creatie,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,9385027,2016-07-26 11:48:12 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,9385028,2016-07-26 11:48:12 +0000 UTC,dbuelens,Bewerken van de items,edit,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,9385029,2016-07-26 11:48:12 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,9385033,2016-07-26 11:48:12 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,9391855,2016-08-01 12:20:34 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,9391864,2016-08-01 12:21:01 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,10130712,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,10134441,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,10138179,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,10181864,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,10757385,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,11812764,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,11816787,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,11820810,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,12398928,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:131,15474901,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,be795ee8-2916-5f62-9883-e994bf6d7a66
tg:rubhs:82,,2016-07-25 10:30:11 +0000 UTC,dbuelens,,Creatie,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,9383107,2016-07-25 10:30:11 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,9383108,2016-07-25 10:30:11 +0000 UTC,dbuelens,Bewerken van de items,edit,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,9383109,2016-07-25 10:30:11 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,9383113,2016-07-25 10:30:11 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,9391320,2016-07-29 15:40:17 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,10130854,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,10134583,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,10138321,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,10182006,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,10757530,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,11812909,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,11816932,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,11820955,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,12399073,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:82,15475046,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
tg:rubhs:96,,2016-07-25 12:20:21 +0000 UTC,dbuelens,,Creatie,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,9383649,2016-07-25 12:20:21 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,9383650,2016-07-25 12:20:21 +0000 UTC,dbuelens,Bewerken van de items,edit,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,9383651,2016-07-25 12:20:21 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,9383655,2016-07-25 12:20:21 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,10130869,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,10134598,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,10138336,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,10182021,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,10757545,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,11812924,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,11816947,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,11820970,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,12399088,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:96,15475061,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,ec73332b-329b-53aa-9605-2b7ab293c964
tg:rubhs:97,,2016-07-25 12:22:56 +0000 UTC,dbuelens,,Creatie,3a0f4383-2dc1-507e-badf-09bf52c28b5f
tg:rubhs:97,9383667,2016-07-25 12:22:56 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,3a0f4383-2dc1-507e-badf-09bf52c28b5f
