Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Description,Description Type,Description Language,Dimension Source Note,Illustration URL,Illustration Type,adm.acquiredVia,adm.inv,adm.isadPartOf,adm.plaatsingsnummer,adm.note,adm.volgnummer,adm.magazijnplaats,adm.magazijnplaats_alt6,Legacy Information Value,Legacy Information Type,Legacy Information Published,Object Type,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier,Visual ISAAR Brocade ID,Visual Actor Role,Visual Actor Widget,Visual Actor Identifier,Brocade Production Actor ID,Production Actor Role,Production Actor Widget,Production Actor Identifier,Start Date,End Date,Start Date Note,Start Date Note Type,Start Date Note Language
,,011236d8-f14b-5e1a-9366-b648c21af352,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:22884/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,011236d8-f14b-5e1a-9366-b648c21af352,,,,,1,ObjectTypes,tg:lhph:22884,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white negatives,,,,,,,,,,,,,,,,,,,
,,011236d8-f14b-5e1a-9366-b648c21af352,,,,,1,OriginalBrocade,tg:lhph:22884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,keywords,,"dlod={""id"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,,,,,,,
,,011236d8-f14b-5e1a-9366-b648c21af352,,,,,2,OriginalBrocade,tg:lhph:22884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8439dfe3-863b-51ff-bbfb-20e5c78b016e,au::19734,keywords,,"dlod={""id"":""ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e,,,,,,,,,,,,,
tg:lhph:52817,Foto's,011fa91b-2107-50e4-97d6-a40dfacd912e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/011fa91b-2107-50e4-97d6-a40dfacd912e,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,Acquisitions,tg:lhph:52817,tr:lh:139964,"dlod={""id"":""ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c"",""text"":""Archief van Stijn Streuvels"",""name"":""Archief van Stijn Streuvels"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,Annotations,tg:lhph:52817,,,,adm.note,Bruikleen Vlaamse Gemeenschap - STR11798,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,Archives,tg:lhph:52817,,,,,,,,isad:lh:161173,"dlod={""id"":""ark:/24970/x0/11dd7511-6687-58bb-a533-0e54b177152a"",""text"":""Doos 489"",""name"":""Doos 489"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/11dd7511-6687-58bb-a533-0e54b177152a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Rutten, Sint-Evermarusfeesten, martelarenspel.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,DimensionSourceNotes,tg:lhph:52817,,,,kenmerken.lhformatph,,,,,,,,,,99 x 145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,DimensionSourceNotes,tg:lhph:52817,,,,kenmerken.lhformatph,,,,,,,,,,99 x 145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,Images,tg:lhph:52817,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:723744,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,Items,tg:lhph:52817,,,,,,,,,,,,,,,,,tr:lh:139964,,isad:lh:161173,,Bruikleen Vlaamse Gemeenschap - STR11798,S 935 / 489,,,,,,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000050925,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:52817,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:52817/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,ObjectTypes,tg:lhph:52817,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,ProductionActors,tg:lhph:52817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,,,,au::17799,photographers,"dlod={""id"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,,,,,
,,011fa91b-2107-50e4-97d6-a40dfacd912e,,,,,1,VisualContent,tg:lhph:52817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247e719e-494a-57ff-9807-6ae2f352503b,,,,,,au::17799,photographers,"dlod={""id"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,,,
tg:lhph:20293,Foto's,01978ce1-d853-5c0d-86a8-43bad0f05294,Letterenhuis,https://data.letterenhuis.be/ark:/24970/01978ce1-d853-5c0d-86a8-43bad0f05294,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,Acquisitions,tg:lhph:20293,tr:lh:7314,"dlod={""id"":""ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89"",""text"":""Archief van Frans van Cauwelaert"",""name"":""Archief van Frans van Cauwelaert"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,Annotations,tg:lhph:20293,,,,note.lhalg,"Nr. 13 & 14 gelijkaardige zichten, Achterkant: """"Inbel - Belgian News Agency,"""" omschrijving in machineschrift.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,Archives,tg:lhph:20293,,,,,,,,isad:lh:92943,"dlod={""id"":""ark:/24970/x0/559d6d72-552d-541a-8eae-74cefb116986"",""text"":""Foto's i.v.m. au::3664"",""name"":""Foto's i.v.m. au::3664"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/559d6d72-552d-541a-8eae-74cefb116986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Frans van Cauwelaert, Londen; Belgische kerk; Hulde aan het monument van de gesnevelde Belgische soldaten 1914-1918 op het kerkhof van Kensal Green. v.l.n.r: F.V.C; Spaak; Gutt.(15)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,DimensionSourceNotes,tg:lhph:20293,,,,kenmerken.lhformatph,,,,,,,,,,95 x 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,DimensionSourceNotes,tg:lhph:20293,,,,kenmerken.lhformatph,,,,,,,,,,95 x 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,Images,tg:lhph:20293,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:20091,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,Items,tg:lhph:20293,,,,,,,,,,,,,,,,,tr:lh:7314,,isad:lh:92943,FVCA / P (1942-1949/13-15),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000019372,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:20293,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:20293/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,ObjectTypes,tg:lhph:20293,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,1,OriginalBrocade,tg:lhph:20293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e424437a-86e9-5708-9579-b41cbcb71834,au::17334,keywords,,"dlod={""id"":""ark:/83110/x0/e424437a-86e9-5708-9579-b41cbcb71834"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e424437a-86e9-5708-9579-b41cbcb71834,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,2,OriginalBrocade,tg:lhph:20293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,keywords,,"dlod={""id"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,3,OriginalBrocade,tg:lhph:20293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e56388-9266-5130-ac63-acb1592ec436,au::8114,keywords,,"dlod={""id"":""ark:/83110/x0/12e56388-9266-5130-ac63-acb1592ec436"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/12e56388-9266-5130-ac63-acb1592ec436,,,,,,,,,,,,,
,,01978ce1-d853-5c0d-86a8-43bad0f05294,,,,,,ProductionTimeSpans,tg:lhph:20293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942-07-19,,,,
tg:lhph:5499,Foto's,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,Acquisitions,tg:lhph:5499,tr:lh:3340,"dlod={""id"":""ark:/24970/x0/6fc620a6-98dc-50b1-8cde-b1366f91944b"",""text"":""Schenking van Stedelijke Openbare Bibliotheken"",""name"":""Schenking van Stedelijke Openbare Bibliotheken"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/6fc620a6-98dc-50b1-8cde-b1366f91944b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Lode Zielens en Gerard Walschap aan de Galeries Nationales (Groenplaats, Antwerpen).",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,DimensionSourceNotes,tg:lhph:5499,,,,kenmerken.lhformatph,,,,,,,,,,139 x 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,DimensionSourceNotes,tg:lhph:5499,,,,kenmerken.lhformatph,,,,,,,,,,139 x 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,Images,tg:lhph:5499,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:6357,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,Items,tg:lhph:5499,,,,,,,,,,,,,,,,,tr:lh:3340,66453/40,,W 213 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000005183,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:5499,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:5499/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,ObjectTypes,tg:lhph:5499,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,sepia prints,,,,,,,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,1,OriginalBrocade,tg:lhph:5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,au::21016,keywords,,"dlod={""id"":""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,2,OriginalBrocade,tg:lhph:5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f100a5a7-26d8-5a2d-9c4d-da7000787868,au::21790,keywords,,"dlod={""id"":""ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,3,OriginalBrocade,tg:lhph:5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9de5f831-6513-5e7f-98a4-934a63c61d1e,au::24243,keywords,,"dlod={""id"":""ark:/83110/x0/9de5f831-6513-5e7f-98a4-934a63c61d1e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9de5f831-6513-5e7f-98a4-934a63c61d1e,,,,,,,,,,,,,
,,01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,,,,,,ProductionTimeSpans,tg:lhph:5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,,,,
tg:lhph:21752,Foto's,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,Letterenhuis,https://data.letterenhuis.be/ark:/24970/01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,Acquisitions,tg:lhph:21752,tr:lh:7859,"dlod={""id"":""ark:/24970/x0/366db0a9-fd09-55f7-b5f1-b6488f3c5878"",""text"":""Archief van Manteau"",""name"":""Archief van Manteau"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/366db0a9-fd09-55f7-b5f1-b6488f3c5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,Annotations,tg:lhph:21752,,,,note.lhalg,Negatievenarchief uitgeverij Manteau,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,Archives,tg:lhph:21752,,,,,,,,isad:lh:94873,"dlod={""id"":""ark:/24970/x0/721b4d59-dd7f-5831-9f2d-9d59b0bc11d4"",""text"":""Negatievenarchief"",""name"":""Negatievenarchief"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/721b4d59-dd7f-5831-9f2d-9d59b0bc11d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Stijn Streuvels, in het park. Ten voeten uit.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,DimensionSourceNotes,tg:lhph:21752,,,,kenmerken.lhformatph,,,,,,,,,,35mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,DimensionSourceNotes,tg:lhph:21752,,,,kenmerken.lhformatph,,,,,,,,,,35mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,Images,tg:lhph:21752,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:21494,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,Items,tg:lhph:21752,,,,,,,,,,,,,,,,,tr:lh:7859,203626/1923,isad:lh:94873,M 224 / P (NEG0067/4/8A),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000020783,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:21752,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:21752/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,ObjectTypes,tg:lhph:21752,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white negatives,,,,,,,,,,,,,,,,,,,
,,01e5efb7-6038-5f79-bc2e-f4d6b3d8d226,,,,,1,OriginalBrocade,tg:lhph:21752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,keywords,,"dlod={""id"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,,,,,,,
tg:lhph:11063,Foto's,01eac073-db2d-5915-b006-2e9532d8ae3d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/01eac073-db2d-5915-b006-2e9532d8ae3d,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,Acquisitions,tg:lhph:11063,tr:lh:139785,"dlod={""id"":""ark:/24970/x0/3d872fee-a17f-5324-97e1-381c52fdbee9"",""text"":""Documentatiemappen OB Gent (Johan Daisne)"",""name"":""Documentatiemappen OB Gent (Johan Daisne)"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/3d872fee-a17f-5324-97e1-381c52fdbee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,Annotations,tg:lhph:11063,,,,note.lhalg,"Met opdracht aan Johan Daisne
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,Archives,tg:lhph:11063,,,,,,,,isad:lh:142927,"dlod={""id"":""ark:/24970/x0/fb66b43c-7071-5360-b2a0-199fbbddb63e"",""text"":""Losse foto's uit de documentatiemappen"",""name"":""Losse foto's uit de documentatiemappen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/fb66b43c-7071-5360-b2a0-199fbbddb63e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Julia Tulkens, schrijvend aan de salontafel.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,DimensionSourceNotes,tg:lhph:11063,,,,kenmerken.lhformatph,,,,,,,,,,140 x 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,DimensionSourceNotes,tg:lhph:11063,,,,kenmerken.lhformatph,,,,,,,,,,140 x 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,Images,tg:lhph:11063,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:607975,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,Items,tg:lhph:11063,,,,,,,,,,,,,,,,,tr:lh:139785,,isad:lh:142927,T 433 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000010501,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:11063,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:11063/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,ObjectTypes,tg:lhph:11063,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,1,OriginalBrocade,tg:lhph:11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540257c6-c7a8-51d1-9afe-9b96fb455d8d,au::18657,keywords,,"dlod={""id"":""ark:/83110/x0/540257c6-c7a8-51d1-9afe-9b96fb455d8d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/540257c6-c7a8-51d1-9afe-9b96fb455d8d,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,2,OriginalBrocade,tg:lhph:11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,keywords,,"dlod={""id"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e,,,,,,,,,,,,,
,,01eac073-db2d-5915-b006-2e9532d8ae3d,,,,,,ProductionTimeSpans,tg:lhph:11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,,,,
