Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhps:27297,Affiches,https://anet.be/record/opaclhobj/tg:lhps:27297/N,e6e542cd-a34f-5cf6-bb63-8ae44335f991,BE-ANN07/ps/000026618,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e6e542cd-a34f-5cf6-bb63-8ae44335f991,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:16933,Affiches,https://anet.be/record/opaclhobj/tg:lhps:16933/N,9b4b501e-feba-5ed2-a9e7-b7de1c0f3051,BE-ANN07/ps/000016353,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9b4b501e-feba-5ed2-a9e7-b7de1c0f3051,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:52397,Affiches,https://anet.be/record/opaclhobj/tg:lhps:52397/N,3010492c-66cf-5453-b0fa-1426639dad0e,BE-ANN07/ps/000048236,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3010492c-66cf-5453-b0fa-1426639dad0e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:28162,Affiches,https://anet.be/record/opaclhobj/tg:lhps:28162/N,4f7cb5ae-7386-56dd-a8db-83e4c5881043,BE-ANN07/ps/000027475,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f7cb5ae-7386-56dd-a8db-83e4c5881043,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55452,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55452/N,47438e29-55cc-542e-a0f9-4f277f286c7d,BE-ANN07/ps/000051259,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47438e29-55cc-542e-a0f9-4f277f286c7d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33684,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33684/N,2c5a292f-ff54-5b98-aee4-41b6e95e47e8,BE-ANN07/ps/000032868,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2c5a292f-ff54-5b98-aee4-41b6e95e47e8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7332,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7332/N,37581d15-5ef7-5d72-be9b-b0b95cbc3463,BE-ANN07/ps/000007201,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/37581d15-5ef7-5d72-be9b-b0b95cbc3463,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49471,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49471/N,4978e3c7-d767-5470-ae5e-e982f63b1ed0,BE-ANN07/ps/000045341,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4978e3c7-d767-5470-ae5e-e982f63b1ed0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:34141,Affiches,https://anet.be/record/opaclhobj/tg:lhps:34141/N,f49fde20-158a-5195-b666-90849cb8d159,BE-ANN07/ps/000033313,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/f49fde20-158a-5195-b666-90849cb8d159,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62721,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62721/N,b53de2dd-bf90-553e-871a-b698d43182ee,BE-ANN07/ps/000058516,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b53de2dd-bf90-553e-871a-b698d43182ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:30801,Affiches,https://anet.be/record/opaclhobj/tg:lhps:30801/N,b5cfcbeb-3670-5917-9c5f-e731c4e28901,BE-ANN07/ps/000030106,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b5cfcbeb-3670-5917-9c5f-e731c4e28901,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50200,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50200/N,a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,BE-ANN07/ps/000046066,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7298,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7298/N,f421c7c9-edcc-5af3-82b1-2e248c96bdd5,BE-ANN07/ps/000007167,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f421c7c9-edcc-5af3-82b1-2e248c96bdd5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2560,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2560/N,3cd83fff-69ff-579b-8900-7b3137b1e096,BE-ANN07/ps/000002532,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3cd83fff-69ff-579b-8900-7b3137b1e096,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31713,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31713/N,688d0ae3-82de-5778-8b9c-0c514f975e49,BE-ANN07/ps/000031003,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/688d0ae3-82de-5778-8b9c-0c514f975e49,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:12073,Affiches,https://anet.be/record/opaclhobj/tg:lhps:12073/N,4adcb386-6bb6-58df-a5cf-9c982691635a,BE-ANN07/ps/000011718,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4adcb386-6bb6-58df-a5cf-9c982691635a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:59922,Affiches,https://anet.be/record/opaclhobj/tg:lhps:59922/N,9cd6d513-8db1-52e2-835e-4f312b6bdff7,BE-ANN07/ps/000055713,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9cd6d513-8db1-52e2-835e-4f312b6bdff7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25300,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25300/N,c3da22af-7939-5c81-b582-2dedd1710f40,BE-ANN07/ps/000024639,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c3da22af-7939-5c81-b582-2dedd1710f40,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58630,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58630/N,e64afef2-4704-5c74-bf28-5307be9d3016,BE-ANN07/ps/000054425,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e64afef2-4704-5c74-bf28-5307be9d3016,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:45901,Affiches,https://anet.be/record/opaclhobj/tg:lhps:45901/N,c4f475b3-de18-55f6-a15e-5fd23c28dabf,BE-ANN07/ps/000041800,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c4f475b3-de18-55f6-a15e-5fd23c28dabf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:20102,Affiches,https://anet.be/record/opaclhobj/tg:lhps:20102/N,24e73f1c-f491-55a5-89cd-5fd98042672a,BE-ANN07/ps/000019478,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/24e73f1c-f491-55a5-89cd-5fd98042672a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:17271,Affiches,https://anet.be/record/opaclhobj/tg:lhps:17271/N,ea8a8af1-412e-5492-8bd3-96dfd328fc5e,BE-ANN07/ps/000016690,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ea8a8af1-412e-5492-8bd3-96dfd328fc5e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:41411,Affiches,https://anet.be/record/opaclhobj/tg:lhps:41411/N,f0b5eec1-7b97-5e11-89e4-035c4f7e7958,BE-ANN07/ps/000037381,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f0b5eec1-7b97-5e11-89e4-035c4f7e7958,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:12589,Affiches,https://anet.be/record/opaclhobj/tg:lhps:12589/N,69ec0647-378f-5d9d-964c-a49824d2d3dc,BE-ANN07/ps/000012142,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/69ec0647-378f-5d9d-964c-a49824d2d3dc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:8497,Affiches,https://anet.be/record/opaclhobj/tg:lhps:8497/N,34b8d835-7955-58ab-9b17-3b2aaf53c8e4,BE-ANN07/ps/000008354,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/34b8d835-7955-58ab-9b17-3b2aaf53c8e4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18184,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18184/N,ff672e70-b801-5744-859c-73f6cec5a1d6,BE-ANN07/ps/000017574,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ff672e70-b801-5744-859c-73f6cec5a1d6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7762,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7762/N,7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,BE-ANN07/ps/000007627,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62371,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62371/N,141716e8-dfeb-5231-8f38-d62e8e3e35f4,BE-ANN07/ps/000058168,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/141716e8-dfeb-5231-8f38-d62e8e3e35f4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:34511,Affiches,https://anet.be/record/opaclhobj/tg:lhps:34511/N,0d20ac91-3ee5-535b-9bfe-a2517b96f24b,BE-ANN07/ps/000033683,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d20ac91-3ee5-535b-9bfe-a2517b96f24b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49021,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49021/N,488081b4-b933-50bb-bacb-28bb5b9fb103,BE-ANN07/ps/000044897,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/488081b4-b933-50bb-bacb-28bb5b9fb103,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55002,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55002/N,030b3041-4dd1-5af0-aa16-df55cccfaf97,BE-ANN07/ps/000050808,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/030b3041-4dd1-5af0-aa16-df55cccfaf97,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:28532,Affiches,https://anet.be/record/opaclhobj/tg:lhps:28532/N,3d19ee8c-869e-540b-956e-13bf9153bf3c,BE-ANN07/ps/000027845,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3d19ee8c-869e-540b-956e-13bf9153bf3c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:6870,Affiches,https://anet.be/record/opaclhobj/tg:lhps:6870/N,293eed7a-eb0d-5c65-9c57-be904cddbc21,BE-ANN07/ps/000006744,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/293eed7a-eb0d-5c65-9c57-be904cddbc21,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:15759,Affiches,https://anet.be/record/opaclhobj/tg:lhps:15759/N,124db75b-26ec-5003-b448-980f26c1127c,BE-ANN07/ps/000015208,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/124db75b-26ec-5003-b448-980f26c1127c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:43139,Affiches,https://anet.be/record/opaclhobj/tg:lhps:43139/N,2c099142-36df-5557-a77e-1ebef083b14d,BE-ANN07/ps/000039069,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2c099142-36df-5557-a77e-1ebef083b14d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:17764,Affiches,https://anet.be/record/opaclhobj/tg:lhps:17764/N,fae4cbe1-511f-579f-b941-5772d43a9f8a,BE-ANN07/ps/000017163,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fae4cbe1-511f-579f-b941-5772d43a9f8a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:41104,Affiches,https://anet.be/record/opaclhobj/tg:lhps:41104/N,3440bea0-ffd8-56d8-a9e1-f643990ea2b9,BE-ANN07/ps/000037086,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3440bea0-ffd8-56d8-a9e1-f643990ea2b9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:8182,Affiches,https://anet.be/record/opaclhobj/tg:lhps:8182/N,12acdf07-ef40-51de-8b32-9752d60ea9d9,BE-ANN07/ps/000008046,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/12acdf07-ef40-51de-8b32-9752d60ea9d9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:16876,Affiches,https://anet.be/record/opaclhobj/tg:lhps:16876/N,475816b2-e6df-5ad2-8fea-304ffcbbabc6,BE-ANN07/ps/000016297,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/475816b2-e6df-5ad2-8fea-304ffcbbabc6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:20417,Affiches,https://anet.be/record/opaclhobj/tg:lhps:20417/N,2ac80143-f731-5a4b-abea-937c6235aa7a,BE-ANN07/ps/000019789,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2ac80143-f731-5a4b-abea-937c6235aa7a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55517,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55517/N,ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,BE-ANN07/ps/000051323,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:28027,Affiches,https://anet.be/record/opaclhobj/tg:lhps:28027/N,d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,BE-ANN07/ps/000027340,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62664,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62664/N,7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,BE-ANN07/ps/000058459,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:34004,Affiches,https://anet.be/record/opaclhobj/tg:lhps:34004/N,1170ac32-879a-5f30-990b-9919f4283422,BE-ANN07/ps/000033176,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/1170ac32-879a-5f30-990b-9919f4283422,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49534,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49534/N,ac08d257-9a85-54ab-a400-5eb59ee04a90,BE-ANN07/ps/000045404,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ac08d257-9a85-54ab-a400-5eb59ee04a90,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18491,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18491/N,db4012b7-ceb2-5974-b688-a53c4fda391f,BE-ANN07/ps/000017875,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/db4012b7-ceb2-5974-b688-a53c4fda391f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:60659,Affiches,https://anet.be/record/opaclhobj/tg:lhps:60659/N,5e49f5ad-7247-5dc7-9226-2282fefadb97,BE-ANN07/ps/000056447,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5e49f5ad-7247-5dc7-9226-2282fefadb97,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7277,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7277/N,29ae6c8c-485c-5ab2-a935-aeadf6ae9981,BE-ANN07/ps/000007146,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/29ae6c8c-485c-5ab2-a935-aeadf6ae9981,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31206,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31206/N,c94735d1-4aad-53f8-86f0-25e454929fbe,BE-ANN07/ps/000030503,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c94735d1-4aad-53f8-86f0-25e454929fbe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:51807,Affiches,https://anet.be/record/opaclhobj/tg:lhps:51807/N,2fa04bc8-adfe-5ec7-9c33-e71cb2d66ab5,BE-ANN07/ps/000047649,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2fa04bc8-adfe-5ec7-9c33-e71cb2d66ab5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2075,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2075/N,161da657-5fa8-5c6f-b80c-499a9f8155eb,BE-ANN07/ps/000002062,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/161da657-5fa8-5c6f-b80c-499a9f8155eb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50715,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50715/N,47bfa350-c6df-55d6-9c42-33cfa2d759b6,BE-ANN07/ps/000046574,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47bfa350-c6df-55d6-9c42-33cfa2d759b6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:27628,Affiches,https://anet.be/record/opaclhobj/tg:lhps:27628/N,b216e6a2-4ac8-5b07-b114-f39d49a419fa,BE-ANN07/ps/000026947,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b216e6a2-4ac8-5b07-b114-f39d49a419fa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25615,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25615/N,5c6ed3ee-30e2-58b8-abd2-15a7c75e5b88,BE-ANN07/ps/000024949,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5c6ed3ee-30e2-58b8-abd2-15a7c75e5b88,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58325,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58325/N,68f5d335-fa3d-5aed-b77a-3563979ed0aa,BE-ANN07/ps/000054120,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/68f5d335-fa3d-5aed-b77a-3563979ed0aa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:24907,Affiches,https://anet.be/record/opaclhobj/tg:lhps:24907/N,594a2b02-0dcd-5305-81ad-499b87af4d65,BE-ANN07/ps/000024247,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/594a2b02-0dcd-5305-81ad-499b87af4d65,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:44306,Affiches,https://anet.be/record/opaclhobj/tg:lhps:44306/N,3eb2044f-8697-5972-8fa7-eac08a66f1ce,BE-ANN07/ps/000040225,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3eb2044f-8697-5972-8fa7-eac08a66f1ce,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
